chr pos counts norm sample
chrM 7480 32 157.427041795123 con1-ready
chrM 7481 30 147.587851682928 con1-ready
chrM 7482 30 147.587851682928 con1-ready
chrM 7483 30 147.587851682928 con1-ready
chrM 7484 28 137.748661570733 con1-ready
chrM 7485 28 137.748661570733 con1-ready
chrM 7486 28 137.748661570733 con1-ready
chrM 7487 24 118.070281346342 con1-ready
chrM 7488 24 118.070281346342 con1-ready
chrM 7489 24 118.070281346342 con1-ready
chrM 7490 24 118.070281346342 con1-ready
chrM 7491 24 118.070281346342 con1-ready
chrM 7492 21 103.31149617805 con1-ready
chrM 7493 22 108.231091234147 con1-ready
chrM 7494 22 108.231091234147 con1-ready
chrM 7495 19 93.4723060658544 con1-ready
chrM 7496 17 83.6331159536592 con1-ready
chrM 7497 16 78.7135208975616 con1-ready
chrM 7498 12 59.0351406731712 con1-ready
chrM 7499 11 54.1155456170736 con1-ready
chrM 7500 11 54.1155456170736 con1-ready
chrM 7501 9 44.2763555048784 con1-ready
chrM 7502 8 39.3567604487808 con1-ready
chrM 7503 6 29.5175703365856 con1-ready
chrM 7504 4 19.6783802243904 con1-ready
chrM 7505 4 19.6783802243904 con1-ready
chrM 7506 4 19.6783802243904 con1-ready
chrM 7507 3 14.7587851682928 con1-ready
chrM 7508 9 44.2763555048784 con1-ready
chrM 7509 7 34.4371653926832 con1-ready
chrM 7510 7 34.4371653926832 con1-ready
chrM 7511 7 34.4371653926832 con1-ready
chrM 7512 7 34.4371653926832 con1-ready
chrM 7513 7 34.4371653926832 con1-ready
chrM 7514 7 34.4371653926832 con1-ready
chrM 7515 7 34.4371653926832 con1-ready
chrM 7516 9 44.2763555048784 con1-ready
chrM 7517 9 44.2763555048784 con1-ready
chrM 7518 9 44.2763555048784 con1-ready
chrM 7519 9 44.2763555048784 con1-ready
chrM 7520 9 44.2763555048784 con1-ready
chrM 7521 9 44.2763555048784 con1-ready
chrM 7522 9 44.2763555048784 con1-ready
chrM 7523 9 44.2763555048784 con1-ready
chrM 7524 9 44.2763555048784 con1-ready
chrM 7525 9 44.2763555048784 con1-ready
chrM 7526 9 44.2763555048784 con1-ready
chrM 7527 9 44.2763555048784 con1-ready
chrM 7528 9 44.2763555048784 con1-ready
chrM 7529 9 44.2763555048784 con1-ready
chrM 7530 9 44.2763555048784 con1-ready
chrM 7531 9 44.2763555048784 con1-ready
chrM 7532 9 44.2763555048784 con1-ready
chrM 7533 10 49.195950560976 con1-ready
chrM 7534 10 49.195950560976 con1-ready
chrM 7535 10 49.195950560976 con1-ready
chrM 7536 10 49.195950560976 con1-ready
chrM 7537 10 49.195950560976 con1-ready
chrM 7538 10 49.195950560976 con1-ready
chrM 7539 10 49.195950560976 con1-ready
chrM 7540 10 49.195950560976 con1-ready
chrM 7541 10 49.195950560976 con1-ready
chrM 7542 9 44.2763555048784 con1-ready
chrM 7543 9 44.2763555048784 con1-ready
chrM 7544 9 44.2763555048784 con1-ready
chrM 7545 9 44.2763555048784 con1-ready
chrM 7546 9 44.2763555048784 con1-ready
chrM 7547 9 44.2763555048784 con1-ready
chrM 7548 10 49.195950560976 con1-ready
chrM 7549 10 49.195950560976 con1-ready
chrM 7550 10 49.195950560976 con1-ready
chrM 7551 10 49.195950560976 con1-ready
chrM 7552 10 49.195950560976 con1-ready
chrM 7553 10 49.195950560976 con1-ready
chrM 7554 10 49.195950560976 con1-ready
chrM 7555 10 49.195950560976 con1-ready
chrM 7556 10 49.195950560976 con1-ready
chrM 7557 4 19.6783802243904 con1-ready
chrM 7558 4 19.6783802243904 con1-ready
chrM 7559 4 19.6783802243904 con1-ready
chrM 7560 4 19.6783802243904 con1-ready
chrM 7561 5 24.597975280488 con1-ready
chrM 7562 5 24.597975280488 con1-ready
chrM 7563 5 24.597975280488 con1-ready
chrM 7564 5 24.597975280488 con1-ready
chrM 7565 3 14.7587851682928 con1-ready
chrM 7566 3 14.7587851682928 con1-ready
chrM 7567 3 14.7587851682928 con1-ready
chrM 7568 3 14.7587851682928 con1-ready
chrM 7569 3 14.7587851682928 con1-ready
chrM 7570 3 14.7587851682928 con1-ready
chrM 7571 3 14.7587851682928 con1-ready
chrM 7572 3 14.7587851682928 con1-ready
chrM 7573 3 14.7587851682928 con1-ready
chrM 7574 3 14.7587851682928 con1-ready
chrM 7575 3 14.7587851682928 con1-ready
chrM 7576 3 14.7587851682928 con1-ready
chrM 7577 3 14.7587851682928 con1-ready
chrM 7578 3 14.7587851682928 con1-ready
chrM 7579 3 14.7587851682928 con1-ready
chrM 7580 3 14.7587851682928 con1-ready
chrM 7581 3 14.7587851682928 con1-ready
chrM 7582 3 14.7587851682928 con1-ready
chrM 7583 2 9.8391901121952 con1-ready
chrM 7584 2 9.8391901121952 con1-ready
chrM 7585 2 9.8391901121952 con1-ready
chrM 7586 2 9.8391901121952 con1-ready
chrM 7587 2 9.8391901121952 con1-ready
chrM 7588 2 9.8391901121952 con1-ready
chrM 7589 3 14.7587851682928 con1-ready
chrM 7590 3 14.7587851682928 con1-ready
chrM 7591 3 14.7587851682928 con1-ready
chrM 7592 4 19.6783802243904 con1-ready
chrM 7593 4 19.6783802243904 con1-ready
chrM 7594 7 34.4371653926832 con1-ready
chrM 7595 15 73.793925841464 con1-ready
chrM 7596 15 73.793925841464 con1-ready
chrM 7597 15 73.793925841464 con1-ready
chrM 7598 14 68.8743307853664 con1-ready
chrM 7599 15 73.793925841464 con1-ready
chrM 7600 15 73.793925841464 con1-ready
chrM 7601 15 73.793925841464 con1-ready
chrM 7602 32 157.427041795123 con1-ready
chrM 7603 38 186.944612131709 con1-ready
chrM 7604 41 201.703397300002 con1-ready
chrM 7605 41 201.703397300002 con1-ready
chrM 7606 41 201.703397300002 con1-ready
chrM 7607 65 319.773678646344 con1-ready
chrM 7608 66 324.693273702442 con1-ready
chrM 7609 66 324.693273702442 con1-ready
chrM 7610 84 413.245984712199 con1-ready
chrM 7611 85 418.165579768296 con1-ready
chrM 7612 102 501.798695721955 con1-ready
chrM 7613 123 605.110191900005 con1-ready
chrM 7614 123 605.110191900005 con1-ready
chrM 7615 124 610.029786956103 con1-ready
chrM 7616 129 634.627762236591 con1-ready
chrM 7617 129 634.627762236591 con1-ready
chrM 7618 139 683.823712797567 con1-ready
chrM 7619 139 683.823712797567 con1-ready
chrM 7620 139 683.823712797567 con1-ready
chrM 7621 140 688.743307853664 con1-ready
chrM 7622 140 688.743307853664 con1-ready
chrM 7623 141 693.662902909762 con1-ready
chrM 7624 152 747.778448526836 con1-ready
chrM 7625 152 747.778448526836 con1-ready
chrM 7626 152 747.778448526836 con1-ready
chrM 7627 165 811.733184256104 con1-ready
chrM 7628 166 816.652779312202 con1-ready
chrM 7629 188 924.883870546349 con1-ready
chrM 7630 188 924.883870546349 con1-ready
chrM 7631 190 934.723060658544 con1-ready
chrM 7632 190 934.723060658544 con1-ready
chrM 7633 196 964.24063099513 con1-ready
chrM 7634 217 1067.55212717318 con1-ready
chrM 7635 217 1067.55212717318 con1-ready
chrM 7636 221 1087.23050739757 con1-ready
chrM 7637 232 1141.34605301464 con1-ready
chrM 7638 232 1141.34605301464 con1-ready
chrM 7639 233 1146.26564807074 con1-ready
chrM 7640 253 1244.65754919269 con1-ready
chrM 7641 253 1244.65754919269 con1-ready
chrM 7642 253 1244.65754919269 con1-ready
chrM 7643 252 1239.7379541366 con1-ready
chrM 7644 248 1220.05957391221 con1-ready
chrM 7645 247 1215.13997885611 con1-ready
chrM 7646 249 1224.9791689683 con1-ready
chrM 7647 260 1279.09471458538 con1-ready
chrM 7648 265 1303.69268986586 con1-ready
chrM 7649 265 1303.69268986586 con1-ready
chrM 7650 265 1303.69268986586 con1-ready
chrM 7651 259 1274.17511952928 con1-ready
chrM 7652 253 1244.65754919269 con1-ready
chrM 7653 252 1239.7379541366 con1-ready
chrM 7654 251 1234.8183590805 con1-ready
chrM 7655 251 1234.8183590805 con1-ready
chrM 7656 236 1161.02443323903 con1-ready
chrM 7657 229 1126.58726784635 con1-ready
chrM 7658 229 1126.58726784635 con1-ready
chrM 7659 208 1023.2757716683 con1-ready
chrM 7660 222 1092.15010245367 con1-ready
chrM 7661 207 1018.3561766122 con1-ready
chrM 7662 186 915.044680434154 con1-ready
chrM 7663 204 1003.59739144391 con1-ready
chrM 7664 204 1003.59739144391 con1-ready
chrM 7665 199 978.999416163423 con1-ready
chrM 7666 198 974.079821107325 con1-ready
chrM 7667 203 998.677796387813 con1-ready
chrM 7668 209 1028.1953667244 con1-ready
chrM 7669 212 1042.95415189269 con1-ready
chrM 7670 215 1057.71293706098 con1-ready
chrM 7671 216 1062.63253211708 con1-ready
chrM 7672 221 1087.23050739757 con1-ready
chrM 7673 224 1101.98929256586 con1-ready
chrM 7674 225 1106.90888762196 con1-ready
chrM 7675 228 1121.66767279025 con1-ready
chrM 7676 221 1087.23050739757 con1-ready
chrM 7677 218 1072.47172222928 con1-ready
chrM 7678 204 1003.59739144391 con1-ready
chrM 7679 205 1008.51698650001 con1-ready
chrM 7680 205 1008.51698650001 con1-ready
chrM 7681 205 1008.51698650001 con1-ready
chrM 7682 205 1008.51698650001 con1-ready
chrM 7683 178 875.687919985373 con1-ready
chrM 7684 182 895.366300209763 con1-ready
chrM 7685 176 865.848729873178 con1-ready
chrM 7686 164 806.813589200007 con1-ready
chrM 7687 164 806.813589200007 con1-ready
chrM 7688 164 806.813589200007 con1-ready
chrM 7689 144 708.421688078055 con1-ready
chrM 7690 142 698.582497965859 con1-ready
chrM 7691 142 698.582497965859 con1-ready
chrM 7692 142 698.582497965859 con1-ready
chrM 7693 142 698.582497965859 con1-ready
chrM 7694 141 693.662902909762 con1-ready
chrM 7695 138 678.904117741469 con1-ready
chrM 7696 131 644.466952348786 con1-ready
chrM 7697 119 585.431811675615 con1-ready
chrM 7698 119 585.431811675615 con1-ready
chrM 7699 119 585.431811675615 con1-ready
chrM 7700 109 536.235861114639 con1-ready
chrM 7701 109 536.235861114639 con1-ready
chrM 7702 109 536.235861114639 con1-ready
chrM 7703 107 526.396671002443 con1-ready
chrM 7704 107 526.396671002443 con1-ready
chrM 7705 107 526.396671002443 con1-ready
chrM 7706 104 511.637885834151 con1-ready
chrM 7707 104 511.637885834151 con1-ready
chrM 7708 103 506.718290778053 con1-ready
chrM 7709 102 501.798695721955 con1-ready
chrM 7710 88 432.924364936589 con1-ready
chrM 7711 87 428.004769880491 con1-ready
chrM 7712 69 339.452058870735 con1-ready
chrM 7713 69 339.452058870735 con1-ready
chrM 7714 69 339.452058870735 con1-ready
chrM 7715 69 339.452058870735 con1-ready
chrM 7716 64 314.854083590246 con1-ready
chrM 7717 55 270.577728085368 con1-ready
chrM 7718 49 241.060157748782 con1-ready
chrM 7719 46 226.30137258049 con1-ready
chrM 7720 42 206.622992356099 con1-ready
chrM 7721 22 108.231091234147 con1-ready
chrM 7722 20 98.391901121952 con1-ready
chrM 7723 19 93.4723060658544 con1-ready
chrM 7724 19 93.4723060658544 con1-ready
chrM 7725 17 83.6331159536592 con1-ready
chrM 7726 13 63.9547357292688 con1-ready
chrM 7727 5 24.597975280488 con1-ready
chrM 7728 5 24.597975280488 con1-ready
chrM 7729 4 19.6783802243904 con1-ready
chrM 7730 4 19.6783802243904 con1-ready
chrM 7731 4 19.6783802243904 con1-ready
chrM 7732 4 19.6783802243904 con1-ready
chrM 7733 4 19.6783802243904 con1-ready
chrM 7734 0 0 con1-ready
chrM 1958 1 0.717159007912767 con2-ready
chrM 1959 1 0.717159007912767 con2-ready
chrM 1960 1 0.717159007912767 con2-ready
chrM 1961 1 0.717159007912767 con2-ready
chrM 1962 1 0.717159007912767 con2-ready
chrM 1963 1 0.717159007912767 con2-ready
chrM 1964 1 0.717159007912767 con2-ready
chrM 1965 1 0.717159007912767 con2-ready
chrM 1966 1 0.717159007912767 con2-ready
chrM 1967 1 0.717159007912767 con2-ready
chrM 1968 1 0.717159007912767 con2-ready
chrM 1969 1 0.717159007912767 con2-ready
chrM 1970 1 0.717159007912767 con2-ready
chrM 1971 1 0.717159007912767 con2-ready
chrM 1972 1 0.717159007912767 con2-ready
chrM 1973 1 0.717159007912767 con2-ready
chrM 1974 1 0.717159007912767 con2-ready
chrM 1975 1 0.717159007912767 con2-ready
chrM 1976 1 0.717159007912767 con2-ready
chrM 1977 1 0.717159007912767 con2-ready
chrM 1978 1 0.717159007912767 con2-ready
chrM 1979 1 0.717159007912767 con2-ready
chrM 1980 1 0.717159007912767 con2-ready
chrM 1981 1 0.717159007912767 con2-ready
chrM 1982 1 0.717159007912767 con2-ready
chrM 1983 1 0.717159007912767 con2-ready
chrM 1984 1 0.717159007912767 con2-ready
chrM 1985 1 0.717159007912767 con2-ready
chrM 1986 1 0.717159007912767 con2-ready
chrM 1987 1 0.717159007912767 con2-ready
chrM 1988 1 0.717159007912767 con2-ready
chrM 1989 1 0.717159007912767 con2-ready
chrM 1990 1 0.717159007912767 con2-ready
chrM 1991 1 0.717159007912767 con2-ready
chrM 1992 1 0.717159007912767 con2-ready
chrM 1993 1 0.717159007912767 con2-ready
chrM 1994 1 0.717159007912767 con2-ready
chrM 1995 1 0.717159007912767 con2-ready
chrM 1996 1 0.717159007912767 con2-ready
chrM 1997 1 0.717159007912767 con2-ready
chrM 1998 0 0 con2-ready
chrM 1999 0 0 con2-ready
chrM 2000 0 0 con2-ready
chrM 2001 0 0 con2-ready
chrM 2002 0 0 con2-ready
chrM 2003 0 0 con2-ready
chrM 2004 0 0 con2-ready
chrM 2005 0 0 con2-ready
chrM 2006 0 0 con2-ready
chrM 2007 0 0 con2-ready
chrM 2008 0 0 con2-ready
chrM 2009 0 0 con2-ready
chrM 2010 0 0 con2-ready
chrM 2011 0 0 con2-ready
chrM 2012 0 0 con2-ready
chrM 2013 0 0 con2-ready
chrM 2014 0 0 con2-ready
chrM 2015 0 0 con2-ready
chrM 2016 0 0 con2-ready
chrM 2017 0 0 con2-ready
chrM 2018 0 0 con2-ready
chrM 2019 0 0 con2-ready
chrM 2020 0 0 con2-ready
chrM 2021 0 0 con2-ready
chrM 2022 0 0 con2-ready
chrM 2023 0 0 con2-ready
chrM 2024 0 0 con2-ready
chrM 2025 0 0 con2-ready
chrM 2026 0 0 con2-ready
chrM 2027 0 0 con2-ready
chrM 2028 0 0 con2-ready
chrM 2029 0 0 con2-ready
chrM 2030 0 0 con2-ready
chrM 2031 0 0 con2-ready
chrM 2032 0 0 con2-ready
chrM 2033 0 0 con2-ready
chrM 2034 0 0 con2-ready
chrM 2035 0 0 con2-ready
chrM 2036 0 0 con2-ready
chrM 2037 0 0 con2-ready
chrM 2038 0 0 con2-ready
chrM 2039 0 0 con2-ready
chrM 2040 0 0 con2-ready
chrM 2041 0 0 con2-ready
chrM 2042 0 0 con2-ready
chrM 2043 0 0 con2-ready
chrM 2044 0 0 con2-ready
chrM 2045 0 0 con2-ready
chrM 2046 0 0 con2-ready
chrM 2047 0 0 con2-ready
chrM 2048 0 0 con2-ready
chrM 2049 0 0 con2-ready
chrM 2050 0 0 con2-ready
chrM 2051 0 0 con2-ready
chrM 2052 0 0 con2-ready
chrM 2053 0 0 con2-ready
chrM 2054 0 0 con2-ready
chrM 2055 0 0 con2-ready
chrM 2056 0 0 con2-ready
chrM 2057 0 0 con2-ready
chrM 2058 0 0 con2-ready
chrM 2059 0 0 con2-ready
chrM 2060 0 0 con2-ready
chrM 2061 0 0 con2-ready
chrM 2062 0 0 con2-ready
chrM 2063 0 0 con2-ready
chrM 2064 0 0 con2-ready
chrM 2065 0 0 con2-ready
chrM 2066 0 0 con2-ready
chrM 2067 0 0 con2-ready
chrM 2068 0 0 con2-ready
chrM 2069 0 0 con2-ready
chrM 2070 0 0 con2-ready
chrM 2071 0 0 con2-ready
chrM 2072 0 0 con2-ready
chrM 2073 0 0 con2-ready
chrM 2074 0 0 con2-ready
chrM 2075 0 0 con2-ready
chrM 2076 0 0 con2-ready
chrM 2077 0 0 con2-ready
chrM 2078 0 0 con2-ready
chrM 2079 0 0 con2-ready
chrM 2080 0 0 con2-ready
chrM 2081 0 0 con2-ready
chrM 2082 0 0 con2-ready
chrM 2083 0 0 con2-ready
chrM 2084 0 0 con2-ready
chrM 2085 0 0 con2-ready
chrM 2086 0 0 con2-ready
chrM 2087 0 0 con2-ready
chrM 2088 0 0 con2-ready
chrM 2089 0 0 con2-ready
chrM 2090 0 0 con2-ready
chrM 2091 0 0 con2-ready
chrM 2092 0 0 con2-ready
chrM 2093 0 0 con2-ready
chrM 2094 0 0 con2-ready
chrM 2095 0 0 con2-ready
chrM 2096 0 0 con2-ready
chrM 2097 0 0 con2-ready
chrM 2098 0 0 con2-ready
chrM 2099 0 0 con2-ready
chrM 2100 0 0 con2-ready
chrM 2101 0 0 con2-ready
chrM 2102 0 0 con2-ready
chrM 2103 0 0 con2-ready
chrM 2104 0 0 con2-ready
chrM 2105 0 0 con2-ready
chrM 2106 0 0 con2-ready
chrM 2107 0 0 con2-ready
chrM 2108 0 0 con2-ready
chrM 2109 0 0 con2-ready
chrM 2110 0 0 con2-ready
chrM 2111 0 0 con2-ready
chrM 2112 0 0 con2-ready
chrM 2113 0 0 con2-ready
chrM 2114 0 0 con2-ready
chrM 2115 0 0 con2-ready
chrM 2116 0 0 con2-ready
chrM 2117 0 0 con2-ready
chrM 2118 0 0 con2-ready
chrM 2119 0 0 con2-ready
chrM 2120 0 0 con2-ready
chrM 2121 0 0 con2-ready
chrM 2122 0 0 con2-ready
chrM 2123 0 0 con2-ready
chrM 2124 0 0 con2-ready
chrM 2125 0 0 con2-ready
chrM 2126 0 0 con2-ready
chrM 2127 0 0 con2-ready
chrM 2128 0 0 con2-ready
chrM 2129 0 0 con2-ready
chrM 2130 0 0 con2-ready
chrM 2131 0 0 con2-ready
chrM 2132 0 0 con2-ready
chrM 2133 0 0 con2-ready
chrM 2134 0 0 con2-ready
chrM 2135 0 0 con2-ready
chrM 2136 0 0 con2-ready
chrM 2137 0 0 con2-ready
chrM 2138 0 0 con2-ready
chrM 2139 0 0 con2-ready
chrM 2140 0 0 con2-ready
chrM 2141 0 0 con2-ready
chrM 2142 0 0 con2-ready
chrM 2143 0 0 con2-ready
chrM 2144 0 0 con2-ready
chrM 2145 0 0 con2-ready
chrM 2146 0 0 con2-ready
chrM 2147 0 0 con2-ready
chrM 2148 0 0 con2-ready
chrM 2149 0 0 con2-ready
chrM 2150 0 0 con2-ready
chrM 2151 0 0 con2-ready
chrM 2152 0 0 con2-ready
chrM 2153 0 0 con2-ready
chrM 2154 0 0 con2-ready
chrM 2155 0 0 con2-ready
chrM 2156 0 0 con2-ready
chrM 2157 0 0 con2-ready
chrM 2158 0 0 con2-ready
chrM 2159 0 0 con2-ready
chrM 2160 0 0 con2-ready
chrM 2161 0 0 con2-ready
chrM 2162 0 0 con2-ready
chrM 2163 0 0 con2-ready
chrM 2164 0 0 con2-ready
chrM 2165 0 0 con2-ready
chrM 2166 0 0 con2-ready
chrM 2167 0 0 con2-ready
chrM 2168 0 0 con2-ready
chrM 2169 0 0 con2-ready
chrM 2170 0 0 con2-ready
chrM 2171 0 0 con2-ready
chrM 2172 0 0 con2-ready
chrM 2173 0 0 con2-ready
chrM 2174 0 0 con2-ready
chrM 2175 0 0 con2-ready
chrM 2176 0 0 con2-ready
chrM 2177 0 0 con2-ready
chrM 2178 0 0 con2-ready
chrM 2179 0 0 con2-ready
chrM 2180 0 0 con2-ready
chrM 2181 0 0 con2-ready
chrM 2182 0 0 con2-ready
