"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"external_gene_name"
"19"	"WBGene00000273"	39155.5781272689	2.18029103247103	0.227010349341187	9.60436842989106	7.66262461488849e-22	2.63660201802615e-20	"brp-1"
"20"	"WBGene00000301"	784.893107579507	2.37988695008869	0.708476125084058	3.35916323193859	0.000781788740425607	0.00244946863840921	"cav-1"
"21"	"WBGene00000373"	6451.31325853874	3.41835382894868	0.264292079608719	12.9340002697376	2.89362566471896e-38	3.80531594264411e-36	"cyp-14A5"
"22"	"WBGene00000389"	86.0375123465911	-5.25268198476507	0.749632152268439	-7.00701266463837	2.43460236641458e-12	2.85723505104889e-11	"cdc-25.4"
"23"	"WBGene00000397"	1060.05916682701	-3.25283793959899	0.394715641792258	-8.24096538163285	1.70826654913344e-16	3.28974099732819e-15	"cdh-5"
"24"	"WBGene00000492"	73.1891515170977	-2.60164032084174	0.418178707120155	-6.22136009448756	4.92863531332274e-10	4.25685101285635e-09	"che-13"
"25"	"WBGene00000503"	375.98491657187	3.03982754179553	0.370587665675737	8.20272184788623	2.35004514366288e-16	4.44978962113682e-15	"cht-1"
"26"	"WBGene00000544"	139.459122805689	-3.1579630261174	0.524179537066025	-6.02458280571838	1.69546384767265e-09	1.36090743625898e-08	"clp-3"
"27"	"WBGene00000546"	399.83061334975	-2.38254827920003	0.422575689439233	-5.63815746798336	1.71879302446644e-08	1.19438386064986e-07	"clp-6"
"28"	"WBGene00000556"	202.790931241583	4.57557400568192	0.402212540527877	11.3760103045937	5.50615273909946e-30	3.93004210374385e-28	"cnc-2"
"29"	"WBGene00000558"	1525.68900665247	3.13829863559489	0.369124159158772	8.50201363884449	1.86329914067421e-17	4.04241169502202e-16	"cnc-4"
"30"	"WBGene00000560"	1399.64876784491	3.56444437263075	0.51991919386336	6.85576607807929	7.0931364126902e-12	7.89039508248272e-11	"cnc-6"
"31"	"WBGene00000594"	61.3214841912277	-4.40559706136231	0.75925673196982	-5.80251300496527	6.5328325277369e-09	4.80024433725788e-08	"col-3"
"32"	"WBGene00000596"	300.333282727395	-5.99022167037729	1.05612011065333	-5.67191327004622	1.41211466938113e-08	9.92771938927779e-08	"col-7"
"33"	"WBGene00000597"	33887.8613798441	-2.50829861128407	0.304151137244657	-8.24688223758446	1.62580491524679e-16	3.14355028929893e-15	"col-8"
"34"	"WBGene00000599"	223.693944912559	-5.20681431845631	0.582484948580642	-8.93896800448477	3.92821553305334e-19	1.03035161522711e-17	"col-10"
"35"	"WBGene00000601"	1071.29388943206	-8.03737444345065	0.934258396738963	-8.60294589966242	7.76956046596859e-18	1.80163720949996e-16	"col-12"
"36"	"WBGene00000602"	562.167862297896	-8.74158175342115	1.05872956389496	-8.25667106268546	1.49791491976209e-16	2.91387704756152e-15	"col-13"
"37"	"WBGene00000603"	173.887348170487	-5.1970379013495	0.922251314547889	-5.63516453635766	1.74891276033597e-08	1.21374584579114e-07	"col-14"
"38"	"WBGene00000606"	63.5434436432837	-5.76173606134676	1.24990814459367	-4.60972759179821	4.03196927385747e-06	1.93341183961198e-05	"col-17"
"39"	"WBGene00000608"	51140.4405772361	-4.34019388894243	0.268785549074098	-16.1474227461013	1.18406538906935e-58	7.33356628068761e-56	"col-19"
"40"	"WBGene00000609"	68694.9674969389	-6.15168690284585	0.344671931602844	-17.8479485528119	2.99850231388532e-71	6.39680493628868e-68	"col-20"
"41"	"WBGene00000616"	2568.40461357296	-7.5258606102805	1.06959634921385	-7.03616893963035	1.97597343099455e-12	2.34623932437201e-11	"col-39"
"42"	"WBGene00000620"	685.05547773896	4.68402984365952	0.398088558693933	11.7663010939754	5.82217711880369e-32	4.96825780804582e-30	"col-43"
"43"	"WBGene00000625"	140.588680122267	-2.60257548460189	0.631766406935001	-4.11952179798261	3.79659508619785e-05	0.000152947179301298	"col-48"
"44"	"WBGene00000626"	123.938890676141	-5.95201580627504	1.00609041742865	-5.91598498819531	3.29895300566352e-09	2.54070989605855e-08	"col-49"
"45"	"WBGene00000636"	163.893981747119	-3.33639618465173	0.646452248723768	-5.16108682619401	2.45520266314362e-07	1.43021514357881e-06	"col-60"
"46"	"WBGene00000638"	221.783485911678	-5.90352262547909	0.890834050959317	-6.62696112606128	3.42667826062503e-11	3.492156189172e-10	"col-62"
"47"	"WBGene00000639"	134.915523443171	-5.74799872875839	1.09499254003214	-5.24934967008058	1.52637101653356e-07	9.14964830391647e-07	"col-63"
"48"	"WBGene00000641"	72.7690807455789	-5.75098657148025	1.09184599634349	-5.26721404917897	1.38509672747731e-07	8.36021916616297e-07	"col-65"
"49"	"WBGene00000647"	567.83406989791	-2.88702212298911	0.492794936529434	-5.8584654771847	4.67163701641696e-09	3.52022883497667e-08	"col-71"
"50"	"WBGene00000649"	268.444459388457	-7.91309817197614	1.15021246769512	-6.87968387947751	5.99855236340124e-12	6.73915771663568e-11	"col-73"
"51"	"WBGene00000653"	340.788085868576	-5.96684965335595	0.863551767582669	-6.90966063338494	4.85814485308354e-12	5.51604856175068e-11	"col-77"
"52"	"WBGene00000656"	47768.6354213007	-6.42249904598012	0.439093577554367	-14.6267205313084	1.89713631252856e-48	5.05903016674282e-46	"col-80"
"53"	"WBGene00000657"	36336.9411269595	-8.76577573454803	0.764252792877105	-11.4697333346319	1.87235367100751e-30	1.39337947609861e-28	"col-81"
"54"	"WBGene00000663"	162.15282374248	-5.70256145663485	1.02389637357284	-5.56947129008378	2.55513486460124e-08	1.73351906008282e-07	"col-88"
"55"	"WBGene00000664"	60.7157048286931	-2.2333020574983	0.365137410333973	-6.11633317839334	9.5753023861557e-10	7.94150349089372e-09	"col-89"
"56"	"WBGene00000665"	21.9650645255202	-4.23766401962485	0.960203905878857	-4.4132959610763	1.01808667291869e-05	4.55859704291953e-05	"col-90"
"57"	"WBGene00000666"	134.46238275637	-6.02299470950496	1.04493608689927	-5.76398383118102	8.21512889596649e-09	5.97463919706654e-08	"col-91"
"58"	"WBGene00000667"	2897.67345849118	-8.90968209801053	0.863055134585882	-10.3234216922719	5.52194584871982e-25	2.49462024224519e-23	"col-92"
"59"	"WBGene00000668"	31983.0564530186	-8.1244536950877	0.530321610121138	-15.3198616462789	5.63372963488533e-53	2.12093350960389e-50	"col-93"
"60"	"WBGene00000669"	1058.44977673589	-8.0602925678367	0.611263745479682	-13.1862761818329	1.05257565922687e-39	1.51950771858315e-37	"col-94"
"61"	"WBGene00000670"	14051.852374821	3.30850119244277	0.344210236923896	9.61186169827444	7.12489178002168e-22	2.46927657358152e-20	"col-95"
"62"	"WBGene00000671"	1520.62972301111	-2.08624216550357	0.328547606686869	-6.34989305367827	2.15464666301149e-10	1.95784268479984e-09	"col-96"
"63"	"WBGene00000672"	248.351158328042	-4.22039234906992	0.853032364276119	-4.94751726407395	7.51660391886127e-07	4.05276032693447e-06	"col-97"
"64"	"WBGene00000673"	18573.8160124784	-3.73187516491746	0.363227471725045	-10.2742095667874	9.20962580316484e-25	4.06493828553483e-23	"col-98"
"65"	"WBGene00000674"	154.896163635321	-2.52682258481244	0.339921514069585	-7.43354709903762	1.05723522810735e-13	1.49256738085743e-12	"col-99"
"66"	"WBGene00000677"	20051.4198922954	-3.86859167976036	0.37990074589113	-10.1831642122361	2.35767753901873e-24	9.97079487866952e-23	"col-103"
"67"	"WBGene00000678"	184.001187159943	-4.82613875480236	0.842013566791386	-5.73166388897159	9.94501925097742e-09	7.15415397597477e-08	"col-104"
"68"	"WBGene00000681"	256.846450113712	-4.13626977889561	0.864472181323897	-4.78473439429956	1.71213589425011e-06	8.717318793318e-06	"col-107"
"69"	"WBGene00000683"	94.2386035979821	-4.77531739781057	0.809183653183127	-5.9014012196436	3.60427198488788e-09	2.7625557728482e-08	"col-109"
"70"	"WBGene00000684"	92.1548517597152	-6.1533990649668	0.663210314403275	-9.27820169760679	1.72362984691365e-20	5.17898169964665e-19	"col-110"
"71"	"WBGene00000687"	66.0540715559133	-2.23158770776624	0.566100883693238	-3.94203183928522	8.07942479295011e-05	0.000306510484142743	"col-113"
"72"	"WBGene00000691"	43.8663080007969	-6.05513611883875	1.03686712294032	-5.83983809002234	5.22515776189142e-09	3.91122920188364e-08	"col-117"
"73"	"WBGene00000692"	1202.90241987165	-2.24737778833674	0.300089421410028	-7.48902702993327	6.93860515300327e-14	1.00317182934987e-12	"col-118"
"74"	"WBGene00000693"	66635.1644301751	-2.42929834350289	0.327400712638012	-7.41995435479953	1.17160704560533e-13	1.64436076576186e-12	"col-119"
"75"	"WBGene00000694"	97.7280350705013	-3.70470452703774	0.711480474430333	-5.20703611719495	1.91880756813292e-07	1.13322378677798e-06	"col-120"
"76"	"WBGene00000698"	85488.0931267072	-6.00528456774879	0.322810522309801	-18.6031252165489	3.03110837545202e-77	1.93990936028929e-73	"col-124"
"77"	"WBGene00000699"	1313.85846812039	-6.48974538207896	0.832964170732977	-7.79114589811015	6.64041827231344e-15	1.06959757406391e-13	"col-125"
"78"	"WBGene00000703"	46142.1962439352	-9.07823568558831	0.552751886021802	-16.4237082046433	1.29410478129736e-60	9.55646607727281e-58	"col-129"
"79"	"WBGene00000704"	118.680821707655	-4.33535988144621	0.924580376889693	-4.6890026976675	2.74539769838322e-06	1.35227387914207e-05	"col-130"
"80"	"WBGene00000707"	2448.19605459857	-8.01011454880113	1.05456932422071	-7.59562635175294	3.06307187729997e-14	4.57672996452602e-13	"col-133"
"81"	"WBGene00000708"	907.36354504247	-6.81162821002582	0.489604118184404	-13.9125222951256	5.31707744338072e-44	1.01077115755356e-41	"col-135"
"82"	"WBGene00000710"	89.6338187847977	-4.95108712719116	0.999981240205145	-4.95118001031245	7.37648315210225e-07	3.98168334327701e-06	"col-137"
"83"	"WBGene00000711"	237.468021548674	-5.15014704686988	0.950383216761288	-5.4190214600175	5.99261248799163e-08	3.84759078682945e-07	"col-138"
"84"	"WBGene00000712"	56715.1519503285	-9.00436657561204	0.75765453048822	-11.8845281236684	1.42437193296582e-32	1.26610838485851e-30	"col-139"
"85"	"WBGene00000713"	81899.9384681288	-3.5667870727989	0.288270244672873	-12.37306707408	3.6558981219275e-35	3.69438126005305e-33	"col-140"
"86"	"WBGene00000714"	154.992875683395	-5.59711289256499	0.536085456003077	-10.4407102074652	1.61597160188158e-25	7.69892177571373e-24	"col-141"
"87"	"WBGene00000715"	11114.5095229178	-6.56299551170409	0.425689509779325	-15.4173296755805	1.25174114902326e-53	4.90478164515237e-51	"col-142"
"88"	"WBGene00000717"	183.924921824006	-2.9042911640856	0.574093683673155	-5.05891502847309	4.21648691294772e-07	2.36853565619064e-06	"col-144"
"89"	"WBGene00000718"	212.497428087699	-6.98040592337647	1.20082302560252	-5.81301805057743	6.13564424145839e-09	4.53617132984217e-08	"col-145"
"90"	"WBGene00000719"	401.957243330676	-6.86326035545954	1.25917195206904	-5.45061406758782	5.01961945057624e-08	3.25596937334675e-07	"col-146"
"91"	"WBGene00000720"	3060.51026551308	-7.73801757639657	1.06061051581314	-7.29581449648747	2.96857681355522e-13	3.96360742839084e-12	"col-147"
"92"	"WBGene00000722"	2555.26814516896	-7.71389482531315	0.86747724797895	-8.89233100151617	5.98401251807618e-19	1.52986738145223e-17	"col-149"
"93"	"WBGene00000723"	285.438096174379	-3.76159244218365	0.557590821955667	-6.74615200621564	1.51817570075598e-11	1.62570961821053e-10	"col-150"
"94"	"WBGene00000726"	370.39596579257	-3.02957659442388	0.198326217352354	-15.2757241824535	1.10988170925791e-52	4.09802477264458e-50	"col-153"
"95"	"WBGene00000727"	92.1985459347411	-4.37410639163723	0.790647476943827	-5.53230930242758	3.16041961836905e-08	2.10767824496998e-07	"col-154"
"96"	"WBGene00000728"	618.128175898981	-2.71354891279486	0.385111881963816	-7.04613137085658	1.8396058514969e-12	2.19109381816009e-11	"col-155"
"97"	"WBGene00000729"	38.2630250439042	-6.30436324629342	1.26742694333443	-4.97414330620706	6.55368154278606e-07	3.56966484032602e-06	"col-156"
"98"	"WBGene00000730"	77.1182227278433	-4.9145272114903	0.741491542929942	-6.62789381531036	3.40510260582409e-11	3.4723885135624e-10	"col-157"
"99"	"WBGene00000731"	256.78286128608	3.13585926240796	0.616615032663653	5.08560300397102	3.66459878689268e-07	2.08166558308697e-06	"col-158"
"100"	"WBGene00000732"	16707.276215919	-7.08044395392065	0.687686477973724	-10.2960348657476	7.34257553571879e-25	3.27854535548374e-23	"col-159"
"101"	"WBGene00000733"	38568.5918790025	-4.08373803204407	0.447768726759976	-9.12019484164007	7.4989388605413e-20	2.12359330564001e-18	"col-160"
"102"	"WBGene00000734"	321.620840687052	-7.61670988564149	1.14660537781298	-6.64283460816265	3.07707066644183e-11	3.16103567660156e-10	"col-161"
"103"	"WBGene00000735"	166.975539209693	-5.41699666951007	0.686301501097141	-7.89302757002616	2.94942425961512e-15	4.92854184374328e-14	"col-162"
"104"	"WBGene00000740"	473.36439024901	-7.56119906643584	1.07014578851813	-7.0655784917923	1.59948243846572e-12	1.91698269778664e-11	"col-167"
"105"	"WBGene00000741"	256.807911586575	-7.61338999128559	1.04206128030099	-7.30608663349097	2.75034883087459e-13	3.68504518861076e-12	"col-168"
"106"	"WBGene00000742"	66.0734495869416	-5.11379994872081	1.12749499661466	-4.53554114570369	5.74559750902934e-06	2.68146505039775e-05	"col-169"
"107"	"WBGene00000743"	83.9202479181904	-5.81848984219701	1.19427447791612	-4.87198709324311	1.10481388085452e-06	5.80367346440676e-06	"col-170"
"108"	"WBGene00000748"	144.142492374266	-6.59800229396567	1.05588213125449	-6.2488057129318	4.13603017933127e-10	3.61620124968854e-09	"col-175"
"109"	"WBGene00000749"	81.7022960945441	-4.03773248016968	0.750097935674589	-5.38294039769408	7.32788080263148e-08	4.65570189975263e-07	"col-176"
"110"	"WBGene00000750"	33.527698285968	-2.73189889944245	0.478330733178802	-5.71131794373173	1.12104581304695e-08	7.96598061084432e-08	"col-177"
"111"	"WBGene00000751"	33431.7927403484	-2.9788335833914	0.31402350118208	-9.48602118051087	2.40021292473739e-21	7.81086239914542e-20	"col-178"
"112"	"WBGene00000753"	778.710948986774	-6.39744134820755	0.61341332785148	-10.42925064999	1.82320424845953e-25	8.60086525071819e-24	"col-180"
"113"	"WBGene00000756"	1638.91573920474	7.04578156775456	0.555071898794811	12.6934575197422	6.42839920085896e-37	7.7625952614146e-35	"col-183"
"114"	"WBGene00000759"	89.2130815576751	-2.08154483279188	0.557590969812937	-3.73310355705762	0.000189134786330884	0.000670740283995745	"col-186"
"115"	"WBGene00000768"	571.353573671043	-2.38166817706779	0.280623394319955	-8.48706210984074	2.11926514674845e-17	4.58219491188854e-16	"cor-1"
"116"	"WBGene00000771"	311.277977349318	-5.03645648164641	0.603411394598685	-8.34663800970488	7.02335613548416e-17	1.41350563733015e-15	"cpb-2"
"117"	"WBGene00000820"	95.7861493927968	-3.18236108908083	0.521971038780963	-6.09681544116523	1.08202320010672e-09	8.91624267899098e-09	"csp-2"
"118"	"WBGene00000822"	7242.10050462306	-2.93244871655517	0.181133677437994	-16.1894174403818	5.98929176033615e-59	3.96532419994669e-56	"csq-1"
"119"	"WBGene00000830"	72.9328072475791	2.22232408332775	0.44137751475787	5.03497348419949	4.77914982617895e-07	2.65738999891792e-06	"ctl-1"
"120"	"WBGene00000853"	39.4421396199238	2.81948211172241	0.425397421367021	6.62787776818666	3.40547269324896e-11	3.4723885135624e-10	"cut-6"
"121"	"WBGene00000878"	1211.99083171556	-4.65999082285644	0.373065080009733	-12.4910935720247	8.34979729584126e-36	8.8572435403399e-34	"cyn-2"
"122"	"WBGene00000905"	49.2034008557424	-2.90415972169	0.455473445310289	-6.37613400208558	1.81614034250669e-10	1.67482682882461e-09	"daf-9"
"123"	"WBGene00000978"	43.3935313436454	-3.62934447585062	0.472218448144295	-7.68573208038159	1.52124564988109e-14	2.35547713529975e-13	"dhs-15"
"124"	"WBGene00001000"	10125.1229838315	-3.14682470576346	0.263981131651215	-11.9206425325928	9.23932153338429e-33	8.36768742646125e-31	"dim-1"
"125"	"WBGene00001064"	32.3106832008087	-2.60857821774059	0.584626440958176	-4.4619573029664	8.12144105295185e-06	3.69856898047143e-05	"dpy-2"
"126"	"WBGene00001066"	253.368653169529	-4.16019320156312	0.949984873780441	-4.37922046590882	1.1910459113674e-05	5.28864049450834e-05	"dpy-4"
"127"	"WBGene00001067"	205.155762760656	-4.50811676405147	0.899045207374257	-5.01433824136367	5.32163003975807e-07	2.94114268173157e-06	"dpy-5"
"128"	"WBGene00001068"	55.1168913785521	-3.071338441009	0.48632100615375	-6.31545502280443	2.69367722599666e-10	2.41788699107694e-09	"dpy-6"
"129"	"WBGene00001070"	37.0847502173837	-2.92032091807967	0.580665258096028	-5.02926751232759	4.92357077082849e-07	2.7345258547847e-06	"dpy-8"
"130"	"WBGene00001074"	297.432107166674	-4.32143653403039	0.887267050348923	-4.87050266583319	1.11314699363317e-06	5.83786459376044e-06	"dpy-13"
"131"	"WBGene00001075"	23.6547938772969	2.90426689856151	0.520701941786145	5.57759951614375	2.43860280675519e-08	1.66268373187854e-07	"dpy-14"
"132"	"WBGene00001104"	80.3045350179869	3.34080640334101	0.550383628088935	6.06995962968793	1.27942407871726e-09	1.04487206768913e-08	"dsl-2"
"133"	"WBGene00001105"	192.097962059185	3.17216148014968	0.332582986629478	9.53795475919427	1.45676842440442e-21	4.85589474801472e-20	"dsl-3"
"134"	"WBGene00001245"	98.194347632044	-5.04673761003498	0.684239236984997	-7.37569162545064	1.63494051876734e-13	2.25024071400236e-12	"elo-7"
"135"	"WBGene00001246"	257.625493928179	-3.76686131311625	0.542505292097483	-6.94345542428254	3.82623380186794e-12	4.38327499975324e-11	"elo-8"
"136"	"WBGene00001328"	5263.20886671322	-2.06499926681403	0.274392983589978	-7.52569996432466	5.24386322738747e-14	7.67394618642069e-13	"epi-1"
"137"	"WBGene00001387"	7894.94643034368	5.92021175256447	0.413011307019622	14.3342607137949	1.33662298039276e-46	3.09194713536637e-44	"far-3"
"138"	"WBGene00001388"	39.3749733977689	2.49850046804613	0.56662347383071	4.40945457334267	1.03631293050112e-05	4.635882634115e-05	"far-4"
"139"	"WBGene00001397"	3699.73278053541	2.58031313166891	0.463073852861516	5.57214171286963	2.51626603695605e-08	1.71109655565226e-07	"fat-5"
"140"	"WBGene00001414"	245.43489811974	-2.6269899398467	0.57816660886366	-4.5436555822721	5.52869649052342e-06	2.58778577810945e-05	"fer-1"
"141"	"WBGene00001424"	112.391018318893	-8.3002268189641	1.0205881512939	-8.13278775423863	4.19528805438264e-16	7.73770707436567e-15	"fis-1"
"142"	"WBGene00001477"	69.4562474822577	3.16863105222218	0.80643616222253	3.92917778325995	8.5236806488198e-05	0.000321521941959411	"fmo-2"
"143"	"WBGene00001478"	555.240356672746	2.38281982838538	0.352906114978772	6.7519935961685	1.45827314409017e-11	1.5650555822544e-10	"fmo-3"
"144"	"WBGene00001481"	2568.43183018587	2.95041393743624	0.177707569013333	16.6026351821564	6.66973410785526e-62	6.73994183530636e-59	"fog-1"
"145"	"WBGene00001487"	201.406687089684	-6.2221517339134	0.671589256211408	-9.2648172619884	1.95411653034489e-20	5.82593748177358e-19	"frk-1"
"146"	"WBGene00001500"	717.642009341195	2.76940319998485	0.542201749866442	5.1076987498971	3.26106011484019e-07	1.86846774708838e-06	"ftn-1"
"147"	"WBGene00001536"	35.8190715843093	-2.58637744852491	0.431220810273364	-5.9978029513124	2.00005003560763e-09	1.59076059170118e-08	"gcy-9"
"148"	"WBGene00001544"	213.023289897557	2.05873113054414	0.2902542439824	7.09285453434739	1.31373529191258e-12	1.59240641443949e-11	"gcy-19"
"149"	"WBGene00001603"	897.789670818375	-7.13697081965619	0.580130622240389	-12.3023514809374	8.79751193454272e-35	8.75192897115131e-33	"gln-2"
"150"	"WBGene00001605"	61.6344085749441	-4.52986186672463	0.818687019055384	-5.53308133791014	3.14653465329158e-08	2.10060727897073e-07	"gln-4"
"151"	"WBGene00001608"	32.0391892479135	-2.50793772565026	0.579626558543346	-4.32681644532116	1.51279925345195e-05	6.57738805848676e-05	"R07B1.8"
"152"	"WBGene00001663"	82.381465036122	-2.80015907649254	0.371795568661813	-7.53144822723688	5.01806081058271e-14	7.3659608228737e-13	"gpa-1"
"153"	"WBGene00001692"	2936.54197398553	-4.35673891857157	0.239135178722785	-18.2187285946	3.66573633315644e-74	1.40764275193207e-70	"grd-3"
"154"	"WBGene00001694"	2385.29548606303	-3.02148337281626	0.267468970752839	-11.2965753160516	1.36435456926787e-29	9.49116222099388e-28	"grd-5"
"155"	"WBGene00001699"	763.019919912878	-7.14151625842836	0.51878178960046	-13.7659347370855	4.08565419943885e-43	7.47091053611676e-41	"grd-10"
"156"	"WBGene00001702"	463.195580181571	-5.06047461021727	0.336354320241473	-15.0450709435939	3.71934665511881e-51	1.18924989409393e-48	"grd-13"
"157"	"WBGene00001725"	164.880763207061	-5.10321266777372	0.963955977711935	-5.29403083311627	1.19649245952114e-07	7.30682418028179e-07	"grl-16"
"158"	"WBGene00001726"	49.6767734701284	2.96461029694403	0.36610416300117	8.09772353485791	5.59971473785046e-16	1.02006188772987e-14	"grl-17"
"159"	"WBGene00001750"	20.4311618681956	-2.28564466734356	0.517984116043077	-4.41257675004358	1.02147565774644e-05	4.57163930739666e-05	"gst-2"
"160"	"WBGene00001776"	263.451630515126	-2.9036143473877	0.250966765923957	-11.5697165586757	5.86761893285134e-31	4.61714276683384e-29	"gst-28"
"161"	"WBGene00001777"	71.1617001012709	2.20205325387695	0.288857804098845	7.62331231017539	2.4724770331524e-14	3.72910911520236e-13	"gst-29"
"162"	"WBGene00001839"	189.869952132131	-4.52319025793533	0.57178816644745	-7.91060487669438	2.561412870553e-15	4.30640342509786e-14	"hdl-1"
"163"	"WBGene00001841"	262.475745126286	5.49798325368861	0.346149246919118	15.883273768824	8.27446451176864e-57	4.18078206910415e-54	"hen-1"
"164"	"WBGene00001842"	21.6743239045738	2.07830735696255	0.539711468397368	3.85077486519589	0.000117744700520311	0.000434248607374178	"her-1"
"165"	"WBGene00001890"	20.385834843362	-2.67898266140744	0.809371806274234	-3.30995302855872	0.000933116286639065	0.00287158722607309	"his-16"
"166"	"WBGene00001944"	150.509195922918	-5.19082474006331	0.61589221826765	-8.42813821331238	3.51208096875614e-17	7.38575625412025e-16	"his-70"
"167"	"WBGene00001958"	24.7881428333022	2.81876643405521	0.599375915563177	4.7028356676739	2.56572920838256e-06	1.27094945306876e-05	"hlh-14"
"168"	"WBGene00001981"	33.8185399836188	2.13278379672136	0.409939060448591	5.20268499027023	1.96429668294595e-07	1.15866348118471e-06	"hnd-1"
"169"	"WBGene00002011"	1482.40596157366	-2.50032337456904	0.258153504156856	-9.6854132688814	3.47799044452592e-22	1.23661882472033e-20	"hsp-12.2"
"170"	"WBGene00002050"	3434.1543399916	-2.54415490503462	0.312796619104867	-8.13357545971964	4.16810430679767e-16	7.69496179716492e-15	"ifa-1"
"171"	"WBGene00002055"	396.091589828152	-2.72515160154622	0.427805376542355	-6.37007328793217	1.88937895793688e-10	1.73985975982677e-09	"ifc-1"
"172"	"WBGene00002067"	260.529109156954	-3.3186104705852	0.454901049029324	-7.29523591485777	2.98136211178364e-13	3.97791192121237e-12	"ifp-1"
"173"	"WBGene00002090"	1634.46939615581	2.75929210009176	0.228749584478633	12.0625010374587	1.66644251392031e-33	1.55318913918786e-31	"ins-7"
"174"	"WBGene00002116"	35.6860086403018	-2.45889306504827	0.42651506015381	-5.76507911388063	8.16195449745576e-09	5.94497444427734e-08	"ins-33"
"175"	"WBGene00002120"	160.44730356714	-3.89185856220458	0.47418850685912	-8.20740803690722	2.26014449621814e-16	4.28378818631672e-15	"ins-37"
"176"	"WBGene00002186"	627.969121024404	-5.48752244846475	0.552914488064762	-9.92472175520568	3.25007926911945e-23	1.26318870378732e-21	"kel-10"
"177"	"WBGene00002193"	307.466595833711	-4.69366888712589	0.571575575012537	-8.21180801335491	2.17882458314538e-16	4.13647668741821e-15	"kin-5"
"178"	"WBGene00002200"	203.928004472293	-2.21930557387139	0.39489360217537	-5.62000893821979	1.909475799113e-08	1.32019932815879e-07	"kin-16"
"179"	"WBGene00002204"	129.454813637947	-6.13170842428624	0.748562597754919	-8.19131017589763	2.58397708094835e-16	4.86873012308227e-15	"kin-21"
"180"	"WBGene00002206"	127.882155262494	-5.5909134164323	0.757932841139106	-7.37652878061024	1.62469777323169e-13	2.23935371471992e-12	"kin-24"
"181"	"WBGene00002208"	159.018732755674	-5.99628755017754	0.741925457653203	-8.08206200275767	6.36807115283193e-16	1.14912562156366e-14	"kin-26"
"182"	"WBGene00002212"	152.308994058524	-2.61423908175102	0.561464911395511	-4.65610411032343	3.22249026138163e-06	1.57025249786491e-05	"kin-31"
"183"	"WBGene00002227"	200.30438103898	-5.45937933460512	0.608425050689357	-8.97296935492636	2.88626412620188e-19	7.73970268478716e-18	"klp-17"
