"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"external_gene_name"
"58"	"WBGene00000683"	94.2386035979821	-4.49744075841788	0.778872333288004	-5.77429774586031	7.72746873397527e-09	5.49508887749353e-08	"col-109"
"59"	"WBGene00000684"	92.1548517597152	-4.9672821814559	0.418071723046335	-11.8814115082004	1.47849444240278e-32	1.08762809556066e-30	"col-110"
"60"	"WBGene00000691"	43.8663080007969	-6.88008202212872	1.01915157178911	-6.75079371172512	1.4703853592939e-11	1.47576575527668e-10	"col-117"
"61"	"WBGene00000692"	1202.90241987165	-2.62066380261871	0.29809695056953	-8.79131369043457	1.47821198605719e-18	3.07827224862235e-17	"col-118"
"62"	"WBGene00000694"	97.7280350705013	-4.02744052079806	0.696595104877427	-5.78160899006996	7.39895208548085e-09	5.2692833843187e-08	"col-120"
"63"	"WBGene00000698"	85488.0931267072	-6.10361971256513	0.322576547899621	-18.9214614401058	7.59199104680053e-80	2.9153245619714e-76	"col-124"
"64"	"WBGene00000699"	1313.85846812039	-4.60534821766452	0.816628349690223	-5.63946649588089	1.70577836849194e-08	1.15932547522284e-07	"col-125"
"65"	"WBGene00000703"	46142.1962439352	-7.71407912834377	0.548251434155298	-14.070330960883	5.77982758439952e-45	1.1559655168799e-42	"col-129"
"66"	"WBGene00000704"	118.680821707655	-3.25921344462755	0.898503608055362	-3.62737936209459	0.000286312475061006	0.000984631832558	"col-130"
"67"	"WBGene00000707"	2448.19605459857	-7.86083551416146	1.04383025068291	-7.53076039808063	5.04456811072892e-14	6.55839569062259e-13	"col-133"
"68"	"WBGene00000708"	907.36354504247	-4.47018376580131	0.445216534647478	-10.040471136906	1.01189682527693e-23	3.42652893215469e-22	"col-135"
"69"	"WBGene00000711"	237.468021548674	-3.74171010528729	0.929147298714602	-4.02703652097319	5.6484261892553e-05	0.000222826757414633	"col-138"
"70"	"WBGene00000712"	56715.1519503285	-7.74425451617636	0.755439522960917	-10.2513229461745	1.16734712891584e-24	4.30193183784726e-23	"col-139"
"71"	"WBGene00000714"	154.992875683395	-4.98860278065464	0.424844129796879	-11.7421953859636	7.7449489733458e-32	5.44699708015529e-30	"col-141"
"72"	"WBGene00000715"	11114.5095229178	-5.20070348951908	0.422245965078736	-12.3167630235361	7.35892192233434e-35	6.85880101499123e-33	"col-142"
"73"	"WBGene00000717"	183.924921824006	-3.54610263599956	0.565930486058552	-6.26596856567411	3.70515077863245e-10	3.11466265103953e-09	"col-144"
"74"	"WBGene00000718"	212.497428087699	-6.57046109203958	1.15687352707249	-5.67949818046779	1.35090487132197e-08	9.30655670232573e-08	"col-145"
"75"	"WBGene00000719"	401.957243330676	-6.81038732057412	1.23487411576907	-5.51504581204431	3.48689117624695e-08	2.27560539034471e-07	"col-146"
"76"	"WBGene00000720"	3060.51026551308	-7.70171364758817	1.05083689646949	-7.32912374266994	2.31662411362095e-13	2.831265625813e-12	"col-147"
"77"	"WBGene00000722"	2555.26814516896	-7.69426920880227	0.853297105615388	-9.0171045444403	1.93126088053678e-19	4.36237751838896e-18	"col-149"
"78"	"WBGene00000723"	285.438096174379	-2.66782041616239	0.539829561863252	-4.94196799255354	7.73379145862369e-07	4.12011087695823e-06	"col-150"
"79"	"WBGene00000726"	370.39596579257	-2.52183776098525	0.171312330290197	-14.7207019874947	4.74706850447763e-49	1.3209234099416e-46	"col-153"
"80"	"WBGene00000727"	92.1985459347411	-3.23610950915812	0.741316543663231	-4.36535449912775	1.26916760079582e-05	5.54827366468116e-05	"col-154"
"81"	"WBGene00000728"	618.128175898981	-2.35504474914106	0.38071669768748	-6.18581943856386	6.17806914774302e-10	5.05837644506039e-09	"col-155"
"82"	"WBGene00000729"	38.2630250439042	-4.73389657260418	1.16515269094601	-4.06289802992314	4.8467205528119e-05	0.000193024340622254	"col-156"
"83"	"WBGene00000730"	77.1182227278433	-3.94501857486757	0.678757080065997	-5.81212143596938	6.16860648982201e-09	4.43917708412979e-08	"col-157"
"84"	"WBGene00000731"	256.78286128608	2.65202905237555	0.606230889511804	4.37461880985844	1.21644856453521e-05	5.33969191565526e-05	"col-158"
"85"	"WBGene00000732"	16707.276215919	-6.31813923482898	0.685860961724846	-9.2119825845456	3.20156045259507e-20	7.91119185197236e-19	"col-159"
"86"	"WBGene00000733"	38568.5918790025	-3.90262168419827	0.447644670958973	-8.71812385443531	2.82849456446454e-18	5.77121101357271e-17	"col-160"
"87"	"WBGene00000734"	321.620840687052	-6.78337400261332	1.08280743287489	-6.26461713935895	3.73742522519097e-10	3.14041856996353e-09	"col-161"
"88"	"WBGene00000735"	166.975539209693	-4.18763979096594	0.626469983376727	-6.68450189487802	2.31711404323226e-11	2.25945097156218e-10	"col-162"
"89"	"WBGene00000740"	473.36439024901	-7.54791728609647	1.01664332579765	-7.42435138712435	1.1333391369798e-13	1.42502366928698e-12	"col-167"
"90"	"WBGene00000741"	256.807911586575	-6.03610368207228	0.945836894803365	-6.38175959854808	1.75064639366199e-10	1.52644917158539e-09	"col-168"
"91"	"WBGene00000742"	66.0734495869416	-5.8948464120163	1.12013926080609	-5.26260137313123	1.42031304560458e-07	8.42447033537468e-07	"col-169"
"92"	"WBGene00000743"	83.9202479181904	-6.99648972595943	1.05051774382018	-6.66003955394119	2.73753900450446e-11	2.64923129468174e-10	"col-170"
"93"	"WBGene00000748"	144.142492374266	-5.43751590699137	0.964265552114075	-5.63902329090783	1.71017406166275e-08	1.16162793780341e-07	"col-175"
"94"	"WBGene00000749"	81.7022960945441	-2.73277158039308	0.737408187934599	-3.70591434310932	0.000210629481156837	0.000744493011452737	"col-176"
"95"	"WBGene00000753"	778.710948986774	-5.7613783850419	0.592548332653736	-9.72305222637195	2.40463267941341e-22	7.14689588927824e-21	"col-180"
"96"	"WBGene00000756"	1638.91573920474	7.62643528913583	0.559705792871658	13.6257930260239	2.81337480527431e-42	4.53922657657704e-40	"col-183"
"97"	"WBGene00000771"	311.277977349318	-5.37630050438899	0.592184057829973	-9.07876602435088	1.09812717867772e-19	2.54946092268587e-18	"cpb-2"
"98"	"WBGene00000795"	1832.62678990227	2.06699987679797	0.189945381425754	10.8820749485078	1.40331647370158e-27	6.83849652159146e-26	"crn-2"
"99"	"WBGene00000799"	803.697867332091	2.02052227590899	0.315218713238732	6.40990585599766	1.45609523312793e-10	1.28597187102374e-09	"crn-6"
"100"	"WBGene00000820"	95.7861493927968	-2.90676996081892	0.499556330060963	-5.81870308892732	5.93059718914971e-09	4.27590935154617e-08	"csp-2"
"101"	"WBGene00000822"	7242.10050462306	-2.92042955108922	0.180402370501593	-16.1884211552721	6.08704673686063e-59	4.32856656843422e-56	"csq-1"
"102"	"WBGene00000830"	72.9328072475791	2.10146783287221	0.441937440820893	4.75512513483529	1.98323536234319e-06	9.90070695709548e-06	"ctl-1"
"103"	"WBGene00000853"	39.4421396199238	2.59001566279367	0.42201657378712	6.13723683776496	8.39691557823092e-10	6.75978109442489e-09	"cut-6"
"104"	"WBGene00000878"	1211.99083171556	-4.08254963209804	0.364565409945372	-11.1984009473356	4.1515937369449e-29	2.32392419094292e-27	"cyn-2"
"105"	"WBGene00000905"	49.2034008557424	-2.74831448047166	0.398658134441238	-6.89391296210152	5.42782415814573e-12	5.74816458005505e-11	"daf-9"
"106"	"WBGene00000928"	147.541331204191	2.49042395073075	0.460738077026279	5.40529223632781	6.47028117916557e-08	4.07042590563496e-07	"dao-2"
"107"	"WBGene00000978"	43.3935313436454	-3.58431087502651	0.3749705223483	-9.55891373161631	1.18999117559515e-21	3.30648778168263e-20	"dhs-15"
"108"	"WBGene00000988"	1944.27545887047	-2.60155290508391	0.270353909501744	-9.62276783745613	6.4083129420993e-22	1.82822598050976e-20	"dhs-25"
"109"	"WBGene00000991"	5131.46793370814	2.04003514570282	0.220379993023747	9.25689813177823	2.10457253638742e-20	5.2682910949985e-19	"dhs-28"
"110"	"WBGene00001000"	10125.1229838315	-2.25035319182295	0.263398827776316	-8.54352014707521	1.30193805644476e-17	2.47988201227574e-16	"dim-1"
"111"	"WBGene00001059"	147.393881712616	2.54488062135012	0.398418667231246	6.38745327631209	1.68671119807999e-10	1.47299260711931e-09	"dpf-6"
"112"	"WBGene00001066"	253.368653169529	-3.23916362004749	0.940584684106938	-3.44377670057747	0.000573649269501893	0.00184490217327242	"dpy-4"
"113"	"WBGene00001067"	205.155762760656	-4.513171211854	0.890041680843448	-5.07074141469094	3.96268891747608e-07	2.21237648198723e-06	"dpy-5"
"114"	"WBGene00001074"	297.432107166674	-4.4674307258099	0.882580110704698	-5.06178495484435	4.1534936301198e-07	2.3128502812732e-06	"dpy-13"
"115"	"WBGene00001075"	23.6547938772969	2.86948745110926	0.495384211308364	5.79244833728275	6.93676676938486e-09	4.96036953341487e-08	"dpy-14"
"116"	"WBGene00001104"	80.3045350179869	2.12502380033885	0.533558074504019	3.9827413394769	6.81248878591599e-05	0.000264455690840249	"dsl-2"
"117"	"WBGene00001105"	192.097962059185	3.24952690555999	0.334206862138653	9.72310049161065	2.40349279132697e-22	7.14689588927824e-21	"dsl-3"
"118"	"WBGene00001159"	170.425426629553	2.15517904939483	0.233455319431396	9.23165535334122	2.66481273235402e-20	6.63610952804114e-19	"eff-1"
"119"	"WBGene00001164"	175.721214006803	-2.2003821495416	0.25134430856069	-8.75445384915208	2.05094203143535e-18	4.22058810327532e-17	"efn-3"
"120"	"WBGene00001207"	397.170548971407	3.52003540598216	0.320408374698242	10.9860905143235	4.45821504157645e-28	2.28870932615689e-26	"egl-43"
"121"	"WBGene00001245"	98.194347632044	-4.96362244123469	0.639167971621237	-7.7657558914358	8.11597301298411e-15	1.15001241217192e-13	"elo-7"
"122"	"WBGene00001246"	257.625493928179	-3.85324815255576	0.529087392398169	-7.28281982885724	3.26913710724885e-13	3.92051420731904e-12	"elo-8"
"123"	"WBGene00001387"	7894.94643034368	4.42233458092343	0.413392876848992	10.6976554957401	1.04385942497838e-26	4.72311030813406e-25	"far-3"
"124"	"WBGene00001390"	8968.75971723883	2.1829912846783	0.185726451536993	11.7537984848835	6.75142685623577e-32	4.78329873209324e-30	"far-6"
"125"	"WBGene00001397"	3699.73278053541	2.61685003958997	0.463385982686827	5.64723607826206	1.63047864068312e-08	1.1112953461525e-07	"fat-5"
"126"	"WBGene00001424"	112.391018318893	-7.26521592700639	0.729710363840412	-9.95630086541473	2.36706630040513e-23	7.78213578215384e-22	"fis-1"
"127"	"WBGene00001477"	69.4562474822577	2.56182430745988	0.785355890723729	3.26199158587718	0.0011063242730177	0.00334405321818953	"fmo-2"
"128"	"WBGene00001478"	555.240356672746	2.44464905108762	0.350460000798454	6.97554370118691	3.04690147223066e-12	3.31072485946964e-11	"fmo-3"
"129"	"WBGene00001481"	2568.43183018587	2.93636229419561	0.178146303755055	16.4828695981984	4.87166187235992e-61	4.06677860649176e-58	"fog-1"
"130"	"WBGene00001487"	201.406687089684	-4.33532887193245	0.571828480308421	-7.58151967106317	3.41530647029612e-14	4.50370083995092e-13	"frk-1"
"131"	"WBGene00001534"	47.1982415755883	3.74896496480414	0.429465477269617	8.72937445086081	2.56085052459433e-18	5.23624388415454e-17	"gcy-7"
"132"	"WBGene00001544"	213.023289897557	2.50490518718825	0.290489427810572	8.62305112467536	6.51933318724009e-18	1.27725711423479e-16	"gcy-19"
"133"	"WBGene00001554"	91.9269060398138	2.3388766069037	0.397674000232846	5.88139180719445	4.06830842966956e-09	2.99392571290363e-08	"gcy-34"
"134"	"WBGene00001603"	897.789670818375	-6.0850373435063	0.537987467846088	-11.3107418056942	1.16103742425277e-29	6.67422710947698e-28	"gln-2"
"135"	"WBGene00001605"	61.6344085749441	-3.91537426174659	0.75978118060119	-5.15329197631412	2.55952975552049e-07	1.46651660119348e-06	"gln-4"
"136"	"WBGene00001663"	82.381465036122	-3.13010186065444	0.340496781371217	-9.19275021646074	3.82923442558579e-20	9.33011433645269e-19	"gpa-1"
"137"	"WBGene00001692"	2936.54197398553	-3.21022104693986	0.233333472674544	-13.758081985166	4.55450219976762e-43	7.94967656686711e-41	"grd-3"
"138"	"WBGene00001694"	2385.29548606303	-2.76731341577754	0.264527719918481	-10.4613362131966	1.30009133761067e-25	5.28850713604341e-24	"grd-5"
"139"	"WBGene00001699"	763.019919912878	-7.45975895731383	0.476421073574963	-15.6579113961886	2.93374506383124e-55	1.56466403404333e-52	"grd-10"
"140"	"WBGene00001702"	463.195580181571	-4.29487865295179	0.300952627551842	-14.2709458557957	3.32044270685973e-46	7.0057692276601e-44	"grd-13"
"141"	"WBGene00001703"	358.441089443377	-2.63991439430037	0.300161357975014	-8.7949841782103	1.43068138983797e-18	2.98252797881531e-17	"grd-14"
"142"	"WBGene00001718"	90.6801809923487	3.38592061637144	0.381707735339083	8.87045323659375	7.28487905404883e-19	1.56980558740446e-17	"grl-9"
"143"	"WBGene00001725"	164.880763207061	-4.44727448555207	0.937944120821215	-4.74151325950875	2.12127771462768e-06	1.05242341101803e-05	"grl-16"
"144"	"WBGene00001726"	49.6767734701284	2.43613714479804	0.356890440775155	6.82600839492037	8.73098228539581e-12	9.02232830353066e-11	"grl-17"
"145"	"WBGene00001776"	263.451630515126	-2.79793372972079	0.226819253977419	-12.335521260463	5.83103390808801e-35	5.51506655346255e-33	"gst-28"
"146"	"WBGene00001777"	71.1617001012709	2.67092342362372	0.315966430227898	8.45318732656903	2.83456344884087e-17	5.23807682557697e-16	"gst-29"
"147"	"WBGene00001786"	827.195390716576	-2.21466240022414	0.402634958616168	-5.50042253617472	3.78882183423126e-08	2.46093975701083e-07	"gst-38"
"148"	"WBGene00001789"	101.776752169122	-2.17569320650772	0.34530419507764	-6.30080154693322	2.96110324372834e-10	2.52232396981296e-09	"gst-41"
"149"	"WBGene00001817"	680.176368296119	2.09354797153389	0.276207712308479	7.57961446491306	3.46583308245934e-14	4.56406002628391e-13	"haf-7"
"150"	"WBGene00001824"	181.270844020582	2.1051503105222	0.266013178303317	7.91370684696617	2.49836198987474e-15	3.75634692291269e-14	"hbl-1"
"151"	"WBGene00001839"	189.869952132131	-4.44596543295029	0.550924027047469	-8.07001549156835	7.02892492738084e-16	1.12098181660334e-14	"hdl-1"
"152"	"WBGene00001841"	262.475745126286	3.43979777293142	0.31770235155103	10.8271083173865	2.56115946545125e-27	1.21417930213985e-25	"hen-1"
"153"	"WBGene00001944"	150.509195922918	-5.30320272660655	0.586450775142613	-9.04287785333205	1.52600348241727e-19	3.49216529945311e-18	"his-70"
"154"	"WBGene00001958"	24.7881428333022	2.94931020438181	0.542894436830267	5.43256663597734	5.55491993562552e-08	3.52693329246065e-07	"hlh-14"
"155"	"WBGene00002012"	81.0540928264905	-2.37086128194642	0.323981366741403	-7.31789394492802	2.51892806367037e-13	3.06679891074642e-12	"hsp-12.3"
"156"	"WBGene00002025"	14710.5215093146	-2.12461846228087	0.202769327136789	-10.4780071635173	1.09016672819735e-25	4.53056302627471e-24	"hsp-60"
"157"	"WBGene00002055"	396.091589828152	-2.11193251450079	0.418061576808411	-5.05172594578966	4.37835603917283e-07	2.42470250799303e-06	"ifc-1"
"158"	"WBGene00002087"	194.862598086617	2.75757256034607	0.33578660025446	8.21227695880769	2.17032955536994e-16	3.66171594579111e-15	"ins-4"
"159"	"WBGene00002090"	1634.46939615581	5.19856272015442	0.224260553914617	23.1809055556586	7.0955102889069e-119	1.36233797547012e-114	"ins-7"
"160"	"WBGene00002116"	35.6860086403018	-2.52377340865768	0.367462039807975	-6.8681200648005	6.50534609569874e-12	6.82528114958556e-11	"ins-33"
"161"	"WBGene00002120"	160.44730356714	-3.05736430757914	0.444093549351633	-6.88450510493302	5.79887747101973e-12	6.1343497214093e-11	"ins-37"
"162"	"WBGene00002186"	627.969121024404	-4.85982737440103	0.535002682761451	-9.08374393436069	1.04902891582317e-19	2.44433922133554e-18	"kel-10"
"163"	"WBGene00002193"	307.466595833711	-2.77069053969223	0.540338097789291	-5.12769791918814	2.93306566649676e-07	1.66908301116591e-06	"kin-5"
"164"	"WBGene00002204"	129.454813637947	-5.4039210023844	0.66987420177935	-8.06706839587232	7.20062152633141e-16	1.14541784014551e-14	"kin-21"
"165"	"WBGene00002206"	127.882155262494	-5.05450019525528	0.699501886440959	-7.22585641758938	4.97953647896674e-13	5.84395479194141e-12	"kin-24"
"166"	"WBGene00002208"	159.018732755674	-5.94930204601691	0.693326141280659	-8.58081311491849	9.42048282533618e-18	1.81417522814899e-16	"kin-26"
"167"	"WBGene00002212"	152.308994058524	-2.77849307801642	0.556019610180625	-4.99711345992603	5.81948319258892e-07	3.16079426584745e-06	"kin-31"
"168"	"WBGene00002227"	200.30438103898	-5.26972921637226	0.568626598314323	-9.267468725512	1.90615764274144e-20	4.79034381421932e-19	"klp-17"
"169"	"WBGene00002271"	10259.7035932493	2.13757092211409	0.252549635299327	8.46396360691868	2.58440499035624e-17	4.80819533089533e-16	"lec-8"
"170"	"WBGene00003092"	100.13479879934	3.03932567649882	0.359361436085534	8.45757327109359	2.72999009955282e-17	5.06922726415998e-16	"lys-3"
"171"	"WBGene00003093"	1963.20436494261	-2.5003910072358	0.264860893813779	-9.44039329941173	3.71382760236922e-21	1.00289015422629e-19	"lys-4"
"172"	"WBGene00003094"	33.5396980792089	-2.30559377230592	0.452024894665932	-5.10059025401659	3.38595870971001e-07	1.905904638711e-06	"lys-5"
"173"	"WBGene00003096"	27576.4231264146	6.09447931584037	0.359488437735955	16.9531998142226	1.82258614682516e-64	2.33291026793621e-61	"lys-7"
"174"	"WBGene00003143"	501.244434920918	2.39984065143211	0.312754091091033	7.67325102946003	1.6769085091548e-14	2.28994618604354e-13	"max-1"
"175"	"WBGene00003369"	21256.295227638	-3.03469385232543	0.265926612300803	-11.4117719398942	3.65212755130457e-30	2.18445012414479e-28	"mlc-1"
"176"	"WBGene00003370"	23746.8035221207	-2.18647059971394	0.187208570920163	-11.6793295785928	1.62572679435523e-31	1.11877972944876e-29	"mlc-2"
"177"	"WBGene00003371"	30963.0923605249	-2.15232102601212	0.178108177881348	-12.0843470053686	1.27781307051622e-33	1.01800875327433e-31	"mlc-3"
"178"	"WBGene00003408"	1311.91412532071	2.67193868443184	0.195827319484481	13.6443612232745	2.1811634641104e-42	3.57934517187347e-40	"mrp-2"
"179"	"WBGene00003424"	1084.66467673008	-6.9931466940479	0.445363457614155	-15.702111555157	1.46290527979985e-55	8.02508039204491e-53	"msp-3"
"180"	"WBGene00003425"	95.122100804061	-6.60676619877978	0.701180536633073	-9.42234681884374	4.41116464666801e-21	1.18288213988863e-19	"msp-10"
"181"	"WBGene00003426"	450.159335302176	-6.79462485043626	0.550463881976155	-12.3434526277068	5.28403885471154e-35	5.02245277279513e-33	"msp-19"
"182"	"WBGene00003429"	2283.82342564513	-5.64155797996802	0.371050120921587	-15.2043016882893	3.31143020441e-52	1.27158919849344e-49	"msp-31"
"183"	"WBGene00003431"	1583.62467565142	-7.22129065482384	0.533546131259004	-13.5345197570524	9.78196261601387e-42	1.50250945781973e-39	"msp-33"
