"id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"external_gene_name"
"14"	"WBGene00000784"	2912.55500547994	-2.1204126656581	0.455939604079676	-4.65064374027828	3.30900518970474e-06	0.00054519457245157	"cpr-4"
"15"	"WBGene00000963"	482.096266450779	-1.4319157920862	0.359769494942681	-3.98009228746405	6.88885194573682e-05	0.00573742954909224	"dhp-1"
"16"	"WBGene00001071"	107.592274949662	-1.53161721729689	0.393573796545243	-3.89156298193958	9.96005264618788e-05	0.00770277949035285	"dpy-9"
"17"	"WBGene00001155"	7834.93218997484	0.8625767540996	0.204810019046568	4.21159452118148	2.53574408923903e-05	0.00274548635033466	"ech-6"
"18"	"WBGene00001159"	170.425426629553	-2.19279272956382	0.311196880161472	-7.04631977167007	1.83711805137278e-12	3.48087942783857e-09	"eff-1"
"19"	"WBGene00001489"	932.309901427619	-0.799781581693853	0.202945341596283	-3.94087183969391	8.11859957710848e-05	0.00661622217149518	"frm-2"
"20"	"WBGene00001534"	47.1982415755883	-1.75279747168643	0.456505200876561	-3.83960022431462	0.00012323481456176	0.00889520628155787	"gcy-7"
"21"	"WBGene00001578"	744.744138431574	1.38262046498035	0.33968722217353	4.07027516705952	4.69576405463834e-05	0.00442101810808745	"ges-1"
"22"	"WBGene00001752"	966.374050144674	1.30615398781625	0.216781191075617	6.02521824580549	1.6888157919728e-09	1.59994186092023e-06	"gst-4"
"23"	"WBGene00001841"	262.475745126286	1.71855569566634	0.390946721096981	4.39588210599169	1.1032380407054e-05	0.00136346729728633	"hen-1"
"24"	"WBGene00001885"	35.3230245891134	-1.92195187641056	0.502440330702052	-3.82523408048286	0.00013064788951558	0.00921098004314956	"his-11"
"25"	"WBGene00002053"	8677.40193909028	-1.46878979848768	0.3195589548835	-4.59630304844108	4.30053089738217e-06	0.000672035539613597	"ifb-1"
"26"	"WBGene00002087"	194.862598086617	-2.196495440757	0.397507087365876	-5.52567617174406	3.28219036474392e-08	1.46327769261142e-05	"ins-4"
"27"	"WBGene00002090"	1634.46939615581	-2.22857420303549	0.293344476773147	-7.59712344868495	3.02785669564502e-14	1.14740629481468e-10	"ins-7"
"28"	"WBGene00002252"	205.740073279219	-1.18247227876949	0.30530638059946	-3.87306769169953	0.000107473961355326	0.00814545153112018	"lat-2"
"29"	"WBGene00002265"	16230.7163361507	-1.48471602034468	0.352149755669514	-4.21614951151082	2.48509033642824e-05	0.00270999995104887	"lec-2"
"30"	"WBGene00003055"	2181.20589436756	-1.25033142659063	0.277771745634472	-4.5012908844803	6.75419956009661e-06	0.000940644431386709	"lon-1"
"31"	"WBGene00003408"	1311.91412532071	-1.52687997748702	0.260169477834736	-5.86878979884382	4.38987560925924e-09	3.02462429477961e-06	"mrp-2"
"32"	"WBGene00003474"	1410.88482635579	2.03610874283657	0.383129620060999	5.31441224124722	1.07002134159559e-07	3.68622352179682e-05	"mtl-2"
"33"	"WBGene00003530"	8303.73939973929	-1.5659128956908	0.323167113509584	-4.84552056886309	1.26280127360095e-06	0.000281493260371224	"nas-11"
"34"	"WBGene00003588"	10963.0876451231	-1.06621002432115	0.270901120000339	-3.93579038846284	8.29233275083914e-05	0.00672166737097432	"nex-1"
"35"	"WBGene00003590"	1241.72722063945	-1.12948602389558	0.263118882528438	-4.29268326560903	1.7652673911372e-05	0.00201187391841035	"nex-3"
"36"	"WBGene00003734"	143.64196416022	-3.68330179527926	0.475476287449392	-7.74655202058061	9.44213412203483e-15	4.77079563406013e-11	"nhx-6"
"37"	"WBGene00003768"	109.057029730587	-1.60705457392174	0.421965821886767	-3.80849464711619	0.000139815372502834	0.0097216578733851	"nlp-30"
"38"	"WBGene00003816"	95.2010927978837	-1.67607850590861	0.405518459034146	-4.13317438101498	3.57787056655945e-05	0.00349892658373601	"asns-1"
"39"	"WBGene00003879"	456.440969773492	-2.24193978815164	0.494286905237674	-4.53570540589907	5.74112711557373e-06	0.000828800045884443	"ora-1"
"40"	"WBGene00003991"	1262.81480277256	-1.42576061005851	0.280809295298446	-5.07732697574417	3.82781815008977e-07	0.000116044135038122	"pfn-3"
"41"	"WBGene00004005"	313.030138976896	-1.47835788078349	0.290854096751832	-5.08281608302351	3.71879745759294e-07	0.000115039860943253	"pgp-11"
"42"	"WBGene00004100"	217.185400233506	-1.13475598903358	0.287842107582731	-3.94228627132822	8.07085619908582e-05	0.0066128669332834	"pqn-8"
"43"	"WBGene00004123"	384.693685904602	-2.3321765305777	0.299869633438683	-7.77730143540722	7.40879275711813e-15	4.77079563406013e-11	"pqn-36"
"44"	"WBGene00004172"	1932.02156788616	-1.07321966057972	0.25757034587442	-4.16670504881403	3.0903392400858e-05	0.00314384981216246	"pqn-92"
"45"	"WBGene00004281"	131.497573304985	-1.65642878827734	0.350014614642966	-4.73245607177571	2.21819319758409e-06	0.000390969447546275	"rab-28"
"46"	"WBGene00004316"	293.386421361938	-1.08073379849616	0.270927959167284	-3.98900800721297	6.63501822023032e-05	0.00558742256568062	"rbf-1"
"47"	"WBGene00004764"	67.7653216839158	-1.73205725003224	0.366269048633023	-4.72892060220912	2.25716624803492e-06	0.000393265815950727	"sel-7"
"48"	"WBGene00004829"	1256.29688795029	-0.73548142797198	0.182851376718146	-4.02229089642392	5.76348143784712e-05	0.00507923556016783	"sli-1"
"49"	"WBGene00004859"	735.644115878634	-1.37103575714747	0.238610419979649	-5.74591737135538	9.14239466168659e-09	5.13260808451279e-06	"sma-5"
"50"	"WBGene00005655"	692.985524373203	-1.32633484695908	0.329646124994506	-4.02351111204835	5.73368775476802e-05	0.00507923556016783	"srr-4"
"51"	"WBGene00006208"	79.6117043915818	-3.48531398884231	0.479304309838798	-7.27160995071066	3.55228064690014e-13	1.03864173462478e-09	"str-163"
"52"	"WBGene00006364"	460.88439780297	-0.821471162734418	0.21362912522341	-3.84531445267744	0.000120397940616412	0.00873201906154816	"syd-2"
"53"	"WBGene00006585"	2284.61645555212	-1.05282133483154	0.276693473633725	-3.80500964119312	0.000141798667405616	0.00981453972846726	"tni-3"
"54"	"WBGene00006752"	975.047428010115	-1.16702886868031	0.302615817740876	-3.8564701521307	0.00011503613706282	0.00846610107554441	"unc-13"
"55"	"WBGene00006887"	419.89431052071	-0.84548008900364	0.218420379585942	-3.87088462444032	0.000108441110953642	0.00817786248674279	"vav-1"
"56"	"WBGene00007067"	132.939858787383	-1.93566502751283	0.433462382486331	-4.46558941611011	7.98486140887384e-06	0.00105247416726704	"4R79.2"
"57"	"WBGene00007142"	4165.50732883591	-1.77808912571894	0.383901655005403	-4.63162662243255	3.62804003262214e-06	0.000585040753345599	"ttr-18"
"58"	"WBGene00007229"	40.2653028677586	-2.12727528285968	0.399910709282645	-5.31937563431486	1.04123959724161e-07	3.67049065464846e-05	"C01G6.9"
"59"	"WBGene00007261"	1099.60830147401	-1.09429712939916	0.2278455260715	-4.80280279480124	1.56459961748526e-06	0.000316216013357887	"lron-3"
"60"	"WBGene00007282"	748.876113051357	1.73774346343899	0.403595593746242	4.3056551913983	1.66492220277921e-05	0.00194576583699997	"clec-223"
"61"	"WBGene00007313"	699.354697714753	-1.05380543724499	0.216993602750841	-4.85638942294075	1.19545489065492e-06	0.000274556139887081	"clec-147"
"62"	"WBGene00007363"	717.660167066551	0.64947785065635	0.169565869932931	3.8302392510547	0.000128018726166581	0.00906779369735065	"stdh-1"
"63"	"WBGene00007497"	41.7816234683312	-1.84680619052722	0.429266271327593	-4.30223922512149	1.69080613116563e-05	0.00194576583699997	"C09G9.8"
"64"	"WBGene00007520"	348.391597098554	-0.937295671263661	0.241300475673396	-3.8843506986381	0.000102603719028685	0.00785488471230708	"C11E4.6"
"65"	"WBGene00007782"	379.113674619366	-1.2224696136373	0.291934258116323	-4.18748255694678	2.82065691438336e-05	0.00297483957931696	"C27H2.2"
"66"	"WBGene00007849"	302.007035381824	-1.2305681055217	0.306721254202264	-4.0120079344427	6.02044760731681e-05	0.0051851105018016	"tbc-19"
"67"	"WBGene00007878"	427.892105623995	-0.888077893976935	0.230589230664848	-3.851341588748	0.000117472507621953	0.00856080899294985	"C33A11.2"
"68"	"WBGene00008028"	207.163892682398	-1.39269423397147	0.337312105797515	-4.12880003425518	3.64661367306764e-05	0.00354329295233072	"scl-6"
"69"	"WBGene00008113"	609.697058836205	1.20732469923659	0.250963481321389	4.81075849314693	1.50358607388607e-06	0.000308227608938647	"C46C2.5"
"70"	"WBGene00008281"	1275.83704462892	0.863003653676624	0.173882655929076	4.96313820987777	6.93631856084144e-07	0.000181277097836611	"C53D6.4"
"71"	"WBGene00008393"	4795.85712226844	-1.36212838641641	0.242320786664073	-5.62117846004154	1.8965922744748e-08	9.91329161947899e-06	"D1086.6"
"72"	"WBGene00008412"	4910.54243034127	0.882518723880153	0.150237708972663	5.87414923932801	4.25020358757546e-09	3.02462429477961e-06	"D2030.2"
"73"	"WBGene00008490"	157.488794584687	-1.70026583315971	0.359208251154413	-4.73337076109874	2.20821587836844e-06	0.000390969447546275	"F01D4.8"
"74"	"WBGene00008493"	376.681506806395	1.7694750466292	0.366265546759811	4.83112611132268	1.35762972946591e-06	0.000298245673032525	"F01D5.2"
"75"	"WBGene00008494"	160.490293138106	1.96993879269531	0.44747803921067	4.40231390163904	1.07102446783553e-05	0.00135288240695425	"F01D5.3"
"76"	"WBGene00008594"	104.960751758587	1.43168688099779	0.34527069932995	4.14656350445085	3.37502601753601e-05	0.00341057629158739	"clec-57"
"77"	"WBGene00008603"	1444.13251210441	-1.08685884934943	0.277315783166991	-3.91921021204537	8.88396061001525e-05	0.00708753025929532	"F09B9.4"
"78"	"WBGene00008739"	1767.03137213261	-1.42739238499891	0.295925368870274	-4.82348772749067	1.41069450871289e-06	0.000305475819472428	"F13D12.3"
"79"	"WBGene00008803"	625.343763103744	1.69978572081868	0.357236394362472	4.75815383774697	1.95371582533893e-06	0.000370180306006093	"lips-10"
"80"	"WBGene00008850"	1050.48167176679	2.04738506128377	0.38767846939395	5.28114203629726	1.28381112141252e-07	4.23043673442848e-05	"F15B9.6"
"81"	"WBGene00009349"	210.492974606519	-1.28071998184822	0.331941720393468	-3.85826759085937	0.000114193584127605	0.00846610107554441	"F32H5.3"
"82"	"WBGene00009397"	879.399886636712	1.92695688977133	0.45852308756331	4.20252969160526	2.63948614103705e-05	0.00283754120041415	"clec-66"
"83"	"WBGene00009620"	591.716732052442	-1.88507328802704	0.375017010948675	-5.02663408056716	4.99163518717554e-07	0.000135112868155726	"fip-5"
"84"	"WBGene00009621"	3679.06543949251	-2.09514246996043	0.389271538028995	-5.38221335309742	7.35754840549327e-08	2.7201394812309e-05	"fipr-21"
"85"	"WBGene00009628"	1543.45900987418	-2.07449691273177	0.382526851707315	-5.42314063306343	5.85608826854243e-08	2.39909691823152e-05	"tatn-1"
"86"	"WBGene00009645"	1613.57102458225	-1.77287017494048	0.255753912589254	-6.93193764659134	4.1511493788663e-12	6.99145803165059e-09	"F42G10.1"
"87"	"WBGene00009653"	168.567945961182	-1.08757220983466	0.278692929458786	-3.90240330799453	9.52422893414541e-05	0.00751918032207167	"F43D9.1"
"88"	"WBGene00009677"	225.265983282741	1.35125311629105	0.322722252686042	4.18704661684921	2.82607797480962e-05	0.00297483957931696	"F44A6.5"
"89"	"WBGene00009729"	125.809822005591	1.42816239138538	0.355625546983765	4.01591618908799	5.92152983667088e-05	0.00517763828535272	"F45E10.2"
"90"	"WBGene00009773"	233.177405673709	1.69671736104066	0.432107045177221	3.92661350926316	8.61502453542357e-05	0.00694609265467822	"lipl-2"
"91"	"WBGene00009811"	33.7722932081255	-2.7467814079438	0.506945094017136	-5.41830158800384	6.01678610437257e-08	2.40006430973893e-05	"F47B8.10"
"92"	"WBGene00009813"	1719.85986939164	-1.61357161923556	0.322624878321039	-5.00138621557238	5.69195568994192e-07	0.000151366077803754	"haly-1"
"93"	"WBGene00009984"	71.5151191317767	-1.88196808767203	0.371189835927554	-5.07009596038437	3.97615172701522e-07	0.000118177466427641	"F53F1.6"
"94"	"WBGene00010081"	1361.15352142961	0.751418279843065	0.183523929253958	4.09438857863196	4.23283906724771e-05	0.00406084649248993	"F55A11.8"
"95"	"WBGene00010225"	515.074415978758	-2.07624321332716	0.431213316901412	-4.81488658153348	1.47283518214151e-06	0.000308227608938647	"ttr-31"
"96"	"WBGene00010931"	289.769254531533	-2.24098899979195	0.401502396163202	-5.58150840743932	2.38441525847236e-08	1.12946770274763e-05	"M162.5"
"97"	"WBGene00011337"	311.498597557387	-0.824511165899986	0.211452983407279	-3.89926475670431	9.64852274362936e-05	0.00755172021019429	"T01G1.2"
"98"	"WBGene00011404"	420.436092127881	-1.35449946267077	0.310397148823975	-4.36376257901424	1.27844323796771e-05	0.00153798750802497	"T03F7.7"
"99"	"WBGene00011460"	3374.17724710212	-2.0174979778178	0.414333077704409	-4.86926602383677	1.12013526710159e-06	0.000265297037167592	"ttr-14"
"100"	"WBGene00011487"	1632.3734847362	2.25961407359901	0.389898330709952	5.79539304383415	6.81613569250385e-09	4.13275939307894e-06	"T05E12.6"
"101"	"WBGene00011524"	47.5499810060724	-1.99479309706963	0.385641440534587	-5.17266270529535	2.30781387837018e-07	7.28788391006982e-05	"T06D8.3"
"102"	"WBGene00011869"	4239.00809514979	1.05613792228394	0.263656524326072	4.00573407005009	6.18251754700871e-05	0.00529461022472079	"dod-6"
"103"	"WBGene00012139"	1506.12652644379	1.13715267588623	0.232063979494361	4.90016881708201	9.57543417209549e-07	0.00023038798600099	"T28F4.4"
"104"	"WBGene00012213"	3459.09851568683	1.83662964926736	0.332266342508306	5.52758258751845	3.24673400502672e-08	1.46327769261142e-05	"W02D9.7"
"105"	"WBGene00012664"	7224.85135164457	-1.68892876053684	0.407818668936213	-4.1413718625054	3.45234722016333e-05	0.00344280783968657	"Y39B6A.1"
"106"	"WBGene00012680"	84.9252416849879	-1.79555348874019	0.399154112603431	-4.49839656424665	6.84678940121768e-06	0.000943487579487796	"Y39B6A.21"
"107"	"WBGene00012757"	315.185348075899	-2.99952812160047	0.413622642955537	-7.25184699794811	4.11126164912829e-13	1.03864173462478e-09	"Y41C4A.11"
"108"	"WBGene00012875"	1669.4512223104	-1.15486902610942	0.285459749213073	-4.0456457671985	5.21790850427153e-05	0.00478469065448018	"Y45F10B.13"
"109"	"WBGene00012880"	1452.93572074898	1.8112767474048	0.412262508361412	4.39350343693377	1.11538425163943e-05	0.00136346729728633	"Y45F10C.4"
"110"	"WBGene00013289"	1642.0895358009	-1.70748837840263	0.292584607481968	-5.83587904058782	5.35077050780431e-09	3.37945747322074e-06	"tag-273"
"111"	"WBGene00013610"	756.931179940507	1.1663895245484	0.253730008026258	4.59697114118128	4.28676967029278e-06	0.000672035539613597	"fbxa-206"
"112"	"WBGene00013844"	98.2938368011185	-1.5928252122091	0.41305272761421	-3.85622731850543	0.000115150414335904	0.00846610107554441	"fbxa-50"
"113"	"WBGene00013899"	542.141591481345	-1.4589875167999	0.340366256752018	-4.28652220323615	1.81492070086658e-05	0.0020530274614728	"ZC443.4"
"114"	"WBGene00014046"	441.63468844807	-2.34156809785246	0.502771011815675	-4.65732518944613	3.20344230499049e-06	0.000533601961088416	"clec-60"
"115"	"WBGene00014173"	2176.0018037344	-1.978616103438	0.487412992340793	-4.05942421422894	4.91938706774951e-05	0.00457472817011945	"ZK970.7"
"116"	"WBGene00015010"	490.796636763658	1.31666572550111	0.289056121645485	4.55505220925903	5.23725688613709e-06	0.000778297449804568	"ptps-1"
"117"	"WBGene00015048"	2208.67530863179	1.25946178101122	0.27471712418244	4.58457689799783	4.54906648752027e-06	0.000703619896100329	"faah-2"
"118"	"WBGene00015141"	899.613724277459	1.36983898767993	0.294928059385002	4.64465466777352	3.40645768107701e-06	0.000555215973438337	"ugt-46"
"119"	"WBGene00015259"	114.915582423224	-1.44026837595181	0.340707696278633	-4.22728453651939	2.36528487747016e-05	0.00259804262120962	"dod-20"
"120"	"WBGene00015262"	80.4830265241616	-1.68758369166151	0.359132675672298	-4.69905359767763	2.61369859546452e-06	0.000445151048427542	"B0563.5"
"121"	"WBGene00015355"	380.69724597648	2.29692052055482	0.366834846498021	6.2614567358644	3.8139763910763e-10	3.85415027572898e-07	"C02F12.5"
"122"	"WBGene00015356"	594.081257507976	-1.9358275500929	0.403754915974851	-4.79456094155268	1.63031499408029e-06	0.000324560350561256	"tag-278"
"123"	"WBGene00015393"	264.164340970958	1.33829036529078	0.265727448143464	5.03632716394523	4.74549199724286e-07	0.000133207717952236	"C03G6.5"
"124"	"WBGene00015403"	473.484157295668	-1.49861231349125	0.351047578854932	-4.2689720817318	1.96375843426324e-05	0.00217274820047899	"clec-10"
"125"	"WBGene00015913"	36915.2110904769	1.57825590076247	0.411193312669808	3.838233385935	0.000123922670536594	0.00890246369665256	"C17F4.7"
"126"	"WBGene00015935"	64.288126902388	-1.69211103973157	0.384541080395441	-4.40033880903309	1.08081989383266e-05	0.00135397255791037	"C17H12.10"
"127"	"WBGene00016014"	3425.9122673795	0.658960488460829	0.163772104946047	4.02364302930536	5.73047551799767e-05	0.00507923556016783	"C23G10.7"
"128"	"WBGene00016027"	3935.06399952192	1.47833460188385	0.365844315965082	4.04088443463734	5.32499960176046e-05	0.00480454428354078	"C23H5.8"
"129"	"WBGene00016064"	199.271213918443	-2.12517977896582	0.379017666834554	-5.60707313913546	2.05776719244962e-08	1.03972117010504e-05	"acd-1"
"130"	"WBGene00016210"	1610.0331902184	-1.1544577383307	0.270314128572142	-4.2708005845969	1.94772510893221e-05	0.00217085420597018	"C29F5.1"
"131"	"WBGene00016361"	234.138984246363	-2.44371382725939	0.417295802150244	-5.85607095654307	4.73945789021581e-09	3.12350881303875e-06	"C33G8.3"
"132"	"WBGene00016460"	578.840840262651	0.815695723642216	0.197181980138717	4.13676606284396	3.5223488648672e-05	0.00348603013796536	"C35E7.8"
"133"	"WBGene00016505"	707.06478430831	-1.56840266786318	0.330898570415808	-4.73982908385588	2.13898571226637e-06	0.000390635487066671	"ttr-33"
"134"	"WBGene00016577"	88.8695581036361	1.82343283820529	0.411266218109707	4.4337043936803	9.26276089610681e-06	0.00119456390765189	"clec-3"
"135"	"WBGene00016635"	473.795349279423	-1.36331607935404	0.287370955332221	-4.74409836504858	2.094370672573e-06	0.000387152081156848	"C44B11.6"
"136"	"WBGene00016658"	3581.17046838387	-2.29988574737057	0.356876018815805	-6.44449507983784	1.15985896815796e-10	1.25579587423846e-07	"C45B2.1"
"137"	"WBGene00016943"	13212.2676005148	1.36692709405153	0.301832754522544	4.52875664940278	5.93317835290879e-06	0.000848444504465957	"acdh-1"
"138"	"WBGene00017233"	60.0145071641968	-2.23844781777717	0.479401799313415	-4.66925201570583	3.0229835873341e-06	0.000509137613520115	"lmd-4"
"139"	"WBGene00017390"	539.57959527014	1.47075477690433	0.354915961978953	4.14395218717029	3.41370948089873e-05	0.00342682174248099	"F12A10.1"
"140"	"WBGene00017466"	310.388972496169	-2.70986562527171	0.403531445926784	-6.71537658991607	1.8758112753324e-11	2.58486793740805e-08	"F14F9.3"
"141"	"WBGene00017468"	212.157386620255	-1.32093173141049	0.255139066095872	-5.17730095834924	2.25118909681591e-07	7.2603243254331e-05	"F14F9.5"
"142"	"WBGene00017471"	656.917642195065	-1.21939507989185	0.256695205227631	-4.75036173274263	2.03053093453706e-06	0.000379985035872996	"F14H12.3"
"143"	"WBGene00017484"	915.380271410193	1.63947181776689	0.357921371972389	4.58053624664068	4.63785225380945e-06	0.000710106711749935	"F15E6.3"
"144"	"WBGene00017485"	540.447305020533	1.86144949582308	0.378852155408663	4.91339291395914	8.95136332807891e-07	0.000218846395688742	"F15E6.4"
"145"	"WBGene00017571"	249.487825766054	-1.31515296377226	0.318014764232433	-4.13550913884939	3.54168519096626e-05	0.00348603013796536	"jmjd-3.1"
"146"	"WBGene00017592"	640.185898144912	-1.90650198202059	0.349963552152584	-5.44771582724521	5.10207867288238e-08	2.14825857009864e-05	"F19C7.2"
"147"	"WBGene00017724"	898.098604460188	-1.12495250340172	0.263136215645431	-4.27517170391157	1.90990043384295e-05	0.0021444645019401	"F22F7.7"
"148"	"WBGene00017756"	974.68858632253	1.4647211188933	0.245354783655891	5.96980868711148	2.37531948780597e-09	2.1179466350684e-06	"F23F12.12"
"149"	"WBGene00017771"	331.016387219301	1.60257969936439	0.293822034623809	5.45425295082524	4.91791546545372e-08	2.12987893215278e-05	"F25B4.8"
"150"	"WBGene00017786"	512.98335829804	-1.21507365690141	0.266453048776551	-4.56017922287082	5.11099809473369e-06	0.00076705454574231	"F25E5.5"
"151"	"WBGene00017965"	53.9950204461144	-2.10786912158256	0.475510362932148	-4.43285632848203	9.29928361940382e-06	0.00119456390765189	"F31F7.2"
"152"	"WBGene00018085"	295.971612069153	-1.47805517789225	0.35466312245231	-4.16749045593541	3.0797140285448e-05	0.00314384981216246	"ttr-20"
"153"	"WBGene00018138"	4026.94081652562	1.82451237183227	0.409359399305684	4.45699396404927	8.31169425203605e-06	0.00108610915062381	"folt-2"
"154"	"WBGene00018250"	245.170133075039	1.55375681781047	0.389415529765949	3.98997137773196	6.60812690179674e-05	0.00558742256568062	"F40H3.2"
"155"	"WBGene00018367"	487.819464046207	-0.797563999674912	0.205242442416462	-3.88596038073138	0.000101926130207789	0.00784262071923691	"F42H10.3"
"156"	"WBGene00018492"	173.572106152711	-1.06790221703825	0.27390188899887	-3.89884940531628	9.66508590036741e-05	0.00755172021019429	"hpo-26"
"157"	"WBGene00018566"	344.290984541697	-1.78690783648353	0.39776009433325	-4.49242611800677	7.04163507792492e-06	0.00096159553613681	"F47E1.2"
"158"	"WBGene00018696"	227.359571479962	-1.88053082585083	0.460453604548585	-4.08408318943327	4.42511771394137e-05	0.0042186122206241	"pho-6"
"159"	"WBGene00018969"	175.619818936619	-2.06822794293475	0.507049549965786	-4.07894641278018	4.52402625195708e-05	0.00428594937044784	"F56D3.1"
"160"	"WBGene00019166"	788.463989868231	-1.27671980187084	0.326330863691517	-3.91234769346775	9.14031846727873e-05	0.00725387158780162	"tat-2"
"161"	"WBGene00019478"	1522.71327043203	-1.12159939147924	0.277373616083269	-4.04364123494186	5.26274295814426e-05	0.00478469065448018	"cri-2"
"162"	"WBGene00019487"	1203.50209712082	-1.4645877683276	0.304449793819043	-4.81060522313283	1.50473961350177e-06	0.000308227608938647	"ephx-1"
"163"	"WBGene00019495"	439.420734150421	1.93401240924124	0.32561863681092	5.93950158437732	2.85889914077841e-09	2.28079964083785e-06	"sdz-24"
"164"	"WBGene00019532"	72.5227557988061	-1.5668938110113	0.35861625531551	-4.3692771529075	1.24658476031606e-05	0.00151165854374966	"K08D10.9"
"165"	"WBGene00019590"	133.745374857145	-1.34819975731292	0.335786995891183	-4.01504457828923	5.94345600772776e-05	0.00517763828535272	"K09F6.7"
"166"	"WBGene00019592"	329.184038285618	-1.52173088709079	0.30209156994751	-5.03731662341718	4.72103487613903e-07	0.000133207717952236	"K09F6.9"
"167"	"WBGene00019593"	192.865889044342	-1.32685620122433	0.305236619622102	-4.34697580803718	1.38027436403061e-05	0.00164741722913197	"K09F6.10"
"168"	"WBGene00019619"	3726.56654928756	1.84451278456669	0.341726183231633	5.39763376374476	6.7525527258592e-08	2.62449215945061e-05	"asp-14"
"169"	"WBGene00019662"	98.7182256813078	-2.23674368978772	0.34262445925121	-6.52826623842333	6.65353517388232e-11	8.40452384714235e-08	"K11H12.6"
"170"	"WBGene00019780"	2945.80087662855	-1.04150104514313	0.219897544687449	-4.73630138355328	2.17653841806637e-06	0.000390969447546275	"M60.4"
"171"	"WBGene00019931"	76.1840149709324	-2.85734549294784	0.484256635423444	-5.90047773005592	3.62450542302123e-09	2.74701266010779e-06	"R07C12.1"
"172"	"WBGene00019939"	162.14451473063	-1.25531728836068	0.327719553126526	-3.83046198002115	0.000127902895810769	0.00906779369735065	"lips-17"
"173"	"WBGene00019963"	255.842856028969	-2.22809578618747	0.47300958877055	-4.71046642411362	2.47150515701634e-06	0.000425716763296065	"R08E5.3"
"174"	"WBGene00020047"	1233.24207219111	-2.24725893347315	0.392195331714653	-5.72994819608961	1.00461310123213e-08	5.43854478159879e-06	"ttr-32"
"175"	"WBGene00020245"	475.208635766162	-1.43759797727732	0.348979208833574	-4.11943732144483	3.79798716302601e-05	0.00366687193739798	"T05B11.1"
"176"	"WBGene00020360"	322.774766057371	-1.4522260347722	0.224195065376327	-6.47751114563802	9.32478871927263e-11	1.08727036466719e-07	"math-41"
"177"	"WBGene00020376"	1794.11781090791	0.760502003705775	0.187191456199528	4.06269612484426	4.8509160694755e-05	0.00453890035685862	"T09B4.2"
"178"	"WBGene00020476"	161.194074484406	-1.29515400419411	0.292917674814822	-4.4215631747483	9.79894050248582e-06	0.00124817092551832	"T13B5.9"
"179"	"WBGene00020509"	2064.27416998415	1.9078611373765	0.236329915202378	8.07287192458357	6.86636221883503e-16	1.04080318513101e-11	"hex-1"
"180"	"WBGene00020592"	1797.03431499674	1.32562694346769	0.316772612177978	4.18479026438967	2.85429514246625e-05	0.00298382108755196	"ugt-12"
"181"	"WBGene00020726"	205.640374482069	-1.10695523202725	0.273726791964246	-4.04401492482268	5.25435722010299e-05	0.00478469065448018	"T23C6.4"
"182"	"WBGene00020897"	223.120192389208	-1.17538730959442	0.304880156567927	-3.8552437220772	0.000115614389935196	0.00846610107554441	"del-10"
"183"	"WBGene00021018"	443.631146805902	1.09813595811968	0.275071177620895	3.9921883769049	6.54663334304002e-05	0.00557493641650565	"W04B5.1"
"184"	"WBGene00021121"	662.63197484094	-2.74287188371124	0.383311341178423	-7.15572848765384	8.32297326840833e-13	1.80228041146476e-09	"W09G12.7"
