id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	external_gene_name
166	ENSMUSG00000001103	7.54003105423122	-2.15079012792431	0.703935853531734	-3.05537801084222	0.00224777022211699	0.0353992061816448	Sebox
167	ENSMUSG00000001105	4416.87972110002	-0.284243957583756	0.259596214859125	-1.09494646421562	0.273540091295639	0.627683092180871	Ift20
168	ENSMUSG00000001119	9408.00949417617	-0.552192409726708	0.66441831505607	-0.831091493436794	0.40592194488659	0.735347767521118	Col6a1
169	ENSMUSG00000001120	420.762522424338	-2.80263644571546	0.522204678455657	-5.36693093980667	8.00877038874503e-08	6.43441765632577e-06	Pcbp3
170	ENSMUSG00000001123	12841.3491489509	-0.846010567915194	0.415597930631744	-2.03564672862828	0.0417858419284121	0.248354017858099	Lgals9
171	ENSMUSG00000001127	13248.481247187	0.74046252078764	0.247803831728824	2.98809956093794	0.00280718091999022	0.0416963595797837	Araf
172	ENSMUSG00000001128	577.319520138605	0.911086390892114	0.368406102760151	2.4730491272162	0.0133965725846134	0.123176292730984	Cfp
173	ENSMUSG00000001131	10528.1476555597	1.57885989632854	0.396460762123302	3.98238627165202	6.82267749857948e-05	0.00210922885700077	Timp1
174	ENSMUSG00000001134	686.706277207988	0.965843228706204	0.300187168335125	3.21747006730131	0.00129326520738403	0.0235363009722501	Uxt
175	ENSMUSG00000001138	2274.24837214443	0.516781186316085	0.349779785482792	1.47744726186159	0.139555785226261	0.472197149081371	Cnnm3
176	ENSMUSG00000001143	4183.57603150653	-0.277824165292055	0.425379055374696	-0.653121402621323	0.513678015358285	0.802549049808109	Lman2l
177	ENSMUSG00000001150	7489.25515533292	0.251728953735878	0.33731740741069	0.746267308492008	0.455505955540055	0.76972793937433	Mcm3ap
178	ENSMUSG00000001151	5569.89103706102	0.140881272093187	0.432008308750321	0.326107783669063	0.744342808154103	0.913384099039824	Pcnt
179	ENSMUSG00000001155	1.86165456087582	-1.30534361074462	0.770291977329593	-1.69460886152537	0.0901496449107956	NA	Ftcd
180	ENSMUSG00000001156	1192.50548285102	0.960708372728215	0.384264038346018	2.5001256346115	0.0124149270207152	0.117310539221165	Mxd1
181	ENSMUSG00000001157	1632.83954117609	0.129646722176692	0.276883315424679	0.468235949782102	0.639615866351829	0.868596998310872	Gmcl1
182	ENSMUSG00000001158	2407.40027892687	0.411046151457478	0.329557059741218	1.24726853607763	0.212299050211588	0.567610347568694	Snrnp27
183	ENSMUSG00000001166	102.663297289829	-3.37193585000839	0.726851220587602	-4.63910048507925	3.49928891735552e-06	0.00017776286197557	Oas1c
184	ENSMUSG00000001173	3518.05095368439	0.737257934939546	0.234953837157041	3.13788420678897	0.00170172088476703	0.0288653973607795	Ocrl
185	ENSMUSG00000001175	62445.6619507275	0.932626527222569	0.345285282079997	2.70103180073136	0.00691247288026834	0.0791314913911622	Calm1
186	ENSMUSG00000001211	14130.4199429688	0.576075347915283	0.358052980030813	1.60891091554582	0.10763582233344	0.41342835006139	Agpat3
187	ENSMUSG00000001227	1135.2137192829	1.13615263485983	0.424372910594851	2.67725061259746	0.0074229089491273	0.0832092172749022	Sema6b
188	ENSMUSG00000001228	25208.710647138	0.353852184910214	0.609293929538033	0.580757771833546	0.561403719197647	0.827301948767426	Uhrf1
189	ENSMUSG00000001229	16149.1224473068	0.28426483979864	0.400063911231648	0.710548569411059	0.477364023259963	0.782987189966249	Dpp9
190	ENSMUSG00000001240	278.030192567967	-1.67524274813283	0.715845304649561	-2.34023012688885	0.019271860913117	0.154644607432754	Ramp2
191	ENSMUSG00000001247	4685.81670120089	-1.28835970992855	0.697657812316867	-1.84669287318665	0.0647916651857926	0.318530452743204	Lsr
192	ENSMUSG00000001248	7035.77889528221	0.605932551004136	0.302008210890012	2.00634462625524	0.0448194918496266	0.26037026786558	Gramd1a
193	ENSMUSG00000001249	7.059930366518	0.211152252356033	0.785442935198343	0.268832072826159	0.788058911033441	0.929319808196062	Hpn
194	ENSMUSG00000001270	7341.39180359639	-1.00845142717122	0.457731176919577	-2.20315215135193	0.027584026485178	0.195567122918441	Ckb
195	ENSMUSG00000001280	12769.7252931512	-0.40894430165282	0.333503474078592	-1.22620702162895	0.220120779622358	0.575665292073887	Sp1
196	ENSMUSG00000001281	17948.080499927	1.49506062261257	0.445608585437288	3.35509833399063	0.000793367774875718	0.0161032476150442	Itgb7
197	ENSMUSG00000001285	10533.0481975834	-0.105485250749347	0.266926706393702	-0.395184326718372	0.692706858773242	0.892579182500434	Myg1
198	ENSMUSG00000001288	20971.8638223954	-0.0618253101320434	0.294938312433877	-0.209621156444042	0.833963366031297	0.94697788694911	Rarg
199	ENSMUSG00000001289	15044.6146423345	-0.226754013850501	0.307225020188567	-0.738071442590597	0.460471036323446	0.773612368855938	Pfdn5
200	ENSMUSG00000001300	11533.7594633496	-0.033820257400137	0.458556112028624	-0.0737538035432965	0.941206286289357	0.981713120066109	Efnb2
201	ENSMUSG00000001305	1875.10114973521	-0.582719862409957	0.354959239374688	-1.64165289354491	0.100661959242327	0.401562769347438	Rrp15
202	ENSMUSG00000001313	1473.40566560337	-0.491623740369232	0.322551631017664	-1.52417068491682	0.127466078991224	0.453274725465306	Rnd2
203	ENSMUSG00000001323	1709.15046960452	-0.240494065750643	0.306233381612753	-0.785329360516155	0.432260485661882	0.756062333447871	Srr
204	ENSMUSG00000001333	73.8193097026378	-0.292592754446913	0.501994243998985	-0.582860775685516	0.559987027676697	0.826278360014772	Sync
