"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000074800" 3999 75 0 0 0 2 3999 45 4 2 6 0 3999 142 4 2 0 0 "ENO1"
"ENSG00000075415" 638 14 0 0 0 0 638 10 3 0 0 0 638 32 2 0 0 0 "SLC25A3"
"ENSG00000075624" 3362 32 0 0 0 2 3362 13 0 0 0 0 3362 84 3 0 0 2 "ACTB"
"ENSG00000076003" 211 8 0 0 0 0 211 10 0 0 5 0 211 12 0 0 0 0 "MCM6"
"ENSG00000079246" 878 28 0 3 0 2 878 23 0 6 5 0 878 40 0 0 0 2 "XRCC5"
"ENSG00000080824" 1158 34 0 0 5 0 1158 14 0 0 0 0 1158 52 2 0 0 2 "HSP90AA1"
"ENSG00000082153" 617 10 0 0 0 0 617 6 0 0 0 0 617 17 2 0 0 0 "BZW1"
"ENSG00000082898" 561 15 2 3 0 0 561 14 0 3 0 0 561 16 0 0 0 0 "XPO1"
"ENSG00000083312" 1403 24 0 4 0 0 1403 8 0 2 0 0 1403 26 0 0 0 0 "TNPO1"
"ENSG00000083845" 1166 29 2 0 0 0 1166 32 2 7 0 0 1166 127 2 0 0 2 "RPS5"
"ENSG00000084207" 797 24 0 0 0 0 797 20 0 0 0 0 797 79 2 0 0 0 "GSTP1"
"ENSG00000084733" 316 9 2 0 2 0 316 0 0 0 0 0 316 26 0 0 2 0 "RAB10"
"ENSG00000085063" 746 7 0 0 0 0 746 7 0 0 0 0 746 57 0 0 0 0 "CD59"
"ENSG00000085231" 250 9 0 0 0 0 250 2 0 0 0 0 250 21 0 0 0 0 "TAF9"
"ENSG00000086061" 551 22 5 2 0 0 551 8 2 0 0 0 551 34 0 0 0 0 "DNAJA1"
"ENSG00000087053" 357 9 0 0 0 0 357 7 0 0 0 0 357 23 0 0 0 0 "MTMR2"
"ENSG00000087077" 155 12 2 2 5 0 155 7 0 2 0 0 155 15 0 0 0 0 "TRIP6"
"ENSG00000087086" 3436 71 0 0 0 3 3436 41 3 6 0 0 3436 236 13 13 0 0 "FTL"
"ENSG00000087460" 617 16 0 0 0 0 617 3 0 0 0 0 617 47 0 0 0 0 "GNAS"
"ENSG00000088986" 289 16 0 2 0 0 289 0 0 0 0 0 289 18 0 0 0 0 "DYNLL1"
"ENSG00000089009" 1290 10 0 0 0 0 1290 4 0 0 0 0 1290 116 0 0 0 0 "RPL6"
"ENSG00000089157" 1382 23 0 0 2 0 1382 11 2 2 0 0 1382 49 0 0 0 2 "RPLP0"
"ENSG00000090273" 173 10 0 2 0 0 173 14 2 2 0 0 173 23 0 0 0 0 "NUDC"
"ENSG00000092199" 529 7 0 0 0 0 529 7 0 2 0 0 529 33 0 0 0 0 "HNRNPC"
"ENSG00000092621" 379 9 0 2 0 0 379 5 0 0 0 0 379 26 0 0 0 0 "PHGDH"
"ENSG00000092820" 339 8 3 0 0 2 339 3 0 0 0 0 339 20 2 0 0 0 "EZR"
"ENSG00000092841" 797 48 0 0 0 0 797 18 0 0 0 0 797 93 3 0 0 0 "MYL6"
"ENSG00000096384" 754 25 0 7 3 0 754 11 0 0 0 0 754 9 0 0 0 0 "HSP90AB1"
"ENSG00000099194" 646 9 0 0 0 0 646 8 0 0 0 0 646 14 0 0 0 0 "SCD"
"ENSG00000100097" 627 30 0 0 0 0 627 23 0 0 0 0 627 163 4 3 0 3 "LGALS1"
"ENSG00000100138" 370 11 2 0 3 0 370 8 0 0 0 0 370 29 0 0 0 0 "NHP2L1"
"ENSG00000100201" 814 11 0 3 0 0 814 3 0 0 0 0 814 23 0 0 0 0 "DDX17"
"ENSG00000100316" 800 8 0 0 0 2 800 3 0 0 0 0 800 26 2 0 0 0 "RPL3"
"ENSG00000100567" 172 6 0 0 0 0 172 4 0 0 0 0 172 25 0 0 0 0 "PSMA3"
"ENSG00000100632" 150 3 0 3 0 0 150 8 0 2 0 0 150 24 0 0 0 0 "ERH"
"ENSG00000100644" 1130 20 2 0 0 0 1130 18 2 4 0 0 1130 35 3 0 0 0 "HIF1A"
"ENSG00000100823" 165 22 0 2 0 0 165 10 0 7 0 0 165 14 0 0 0 0 "APEX1"
"ENSG00000101166" 385 18 0 2 0 2 385 0 0 0 0 0 385 24 0 0 0 0 "SLMO2"
"ENSG00000101182" 630 14 0 2 0 0 630 13 0 2 0 0 630 45 3 0 0 0 "PSMA7"
"ENSG00000101608" 224 4 0 0 0 0 224 8 2 3 0 0 224 26 0 0 0 0 "MYL12A"
"ENSG00000101972" 491 12 0 0 0 2 491 0 0 0 0 0 491 23 0 0 0 0 "STAG2"
"ENSG00000102024" 1060 17 0 0 0 0 1060 5 0 0 0 0 1060 27 2 0 0 0 "PLS3"
"ENSG00000102144" 1260 10 0 0 0 0 1260 3 0 0 0 0 1260 26 3 0 0 0 "PGK1"
"ENSG00000102804" 447 14 4 0 0 0 447 4 0 0 0 0 447 18 0 0 0 0 "TSC22D1"
"ENSG00000103257" 888 15 0 0 0 0 888 6 0 0 0 0 888 13 0 0 0 0 "SLC7A5"
"ENSG00000103363" 244 11 0 0 0 0 244 8 0 0 0 0 244 59 2 0 0 0 "TCEB2"
"ENSG00000104408" 618 15 0 0 0 0 618 10 3 0 0 0 618 62 0 0 0 3 "EIF3E"
"ENSG00000104738" 447 13 0 0 0 0 447 12 0 0 0 0 447 13 0 0 0 0 "MCM4"
"ENSG00000104904" 559 10 2 0 0 0 559 8 0 0 0 0 559 20 0 3 0 0 "OAZ1"
"ENSG00000104979" 139 4 0 0 0 0 139 4 0 0 0 0 139 26 0 0 0 0 "C19orf53"
"ENSG00000105185" 154 0 0 0 0 0 154 0 0 0 0 0 154 46 0 0 0 0 "PDCD5"
"ENSG00000105193" 501 12 0 0 0 0 501 17 0 0 0 0 501 72 5 0 0 0 "RPS16"
"ENSG00000105372" 1435 45 0 2 0 0 1435 37 3 0 0 0 1435 228 7 3 0 2 "RPS19"
"ENSG00000105640" 517 7 0 0 0 0 517 4 0 0 0 0 517 67 2 0 0 0 "RPL18A"
"ENSG00000105854" 362 16 0 3 0 0 362 12 0 0 0 0 362 26 0 0 0 0 "PON2"
"ENSG00000106153" 317 4 0 0 0 0 317 8 0 0 0 0 317 41 0 0 0 0 "CHCHD2"
"ENSG00000106263" 523 12 0 0 0 0 523 8 0 0 2 0 523 17 0 0 0 0 "EIF3B"
"ENSG00000107223" 322 11 0 0 0 0 322 11 0 2 0 0 322 59 0 0 0 0 "EDF1"
"ENSG00000108107" 195 11 0 0 0 0 195 3 0 0 0 0 195 33 2 0 0 0 "RPL28"
"ENSG00000108294" 660 23 0 0 0 0 660 36 0 2 0 0 660 110 2 0 0 2 "PSMB3"
"ENSG00000108298" 1559 59 3 2 0 5 1559 26 4 0 0 0 1559 339 10 0 0 3 "RPL19"
"ENSG00000108424" 709 22 3 3 0 0 709 7 0 0 0 0 709 25 0 0 0 0 "KPNB1"
"ENSG00000108518" 896 10 0 0 0 0 896 7 4 0 0 0 896 100 0 0 0 0 "PFN1"
"ENSG00000108561" 532 14 0 0 0 0 532 11 4 3 0 0 532 38 0 0 0 2 "C1QBP"
"ENSG00000108654" 627 12 0 0 0 0 627 5 0 2 0 0 627 14 0 0 0 0 "DDX5"
"ENSG00000108953" 543 8 0 2 0 0 543 2 0 0 0 0 543 44 0 0 0 0 "YWHAE"
"ENSG00000109475" 355 16 0 0 0 0 355 5 2 0 0 0 355 76 0 0 0 0 "RPL34"
"ENSG00000109606" 350 10 0 6 0 2 350 10 0 0 0 0 350 11 0 0 0 0 "DHX15"
"ENSG00000109861" 548 27 7 4 6 0 548 13 0 0 0 0 548 37 0 0 0 0 "CTSC"
"ENSG00000109971" 2102 47 2 7 0 6 2102 29 3 2 3 0 2102 76 0 2 0 4 "HSPA8"
"ENSG00000110321" 1188 18 0 0 0 0 1188 8 0 2 0 0 1188 33 0 0 0 0 "EIF4G2"
"ENSG00000110700" 781 23 0 0 0 0 781 27 2 0 0 0 781 124 2 0 0 2 "RPS13"
"ENSG00000110955" 913 25 0 0 0 0 913 12 2 3 2 0 913 74 3 0 0 4 "ATP5B"
"ENSG00000111371" 1078 18 0 0 0 0 1078 3 0 0 0 0 1078 18 0 0 0 0 "SLC38A1"
"ENSG00000111639" 189 3 0 0 0 0 189 5 2 0 0 0 189 27 3 0 0 0 "MRPL51"
"ENSG00000111640" 6144 60 0 0 0 0 6144 23 0 0 0 2 6144 84 2 0 0 4 "GAPDH"
"ENSG00000111669" 621 7 0 0 0 0 621 9 0 0 2 0 621 22 0 0 0 0 "TPI1"
"ENSG00000111716" 1080 37 0 0 0 2 1080 22 0 3 2 0 1080 103 4 0 0 2 "LDHB"
"ENSG00000111843" 293 11 0 0 0 0 293 2 0 0 0 0 293 17 0 2 0 0 "TMEM14C"
"ENSG00000112081" 403 10 0 0 0 2 403 9 2 2 0 0 403 18 0 0 0 0 "SRSF3"
"ENSG00000112245" 835 16 2 0 0 2 835 6 0 3 0 0 835 16 0 0 0 0 "PTP4A1"
"ENSG00000112306" 467 16 0 0 0 0 467 2 0 0 0 0 467 74 2 0 0 0 "RPS12"
"ENSG00000112695" 325 16 0 0 0 0 325 25 5 0 0 0 325 52 0 0 0 0 "COX7A2"
"ENSG00000112996" 408 12 4 0 3 0 408 5 3 0 0 0 408 17 0 0 0 0 "MRPS30"
"ENSG00000113013" 866 29 5 5 2 0 866 9 0 0 0 0 866 54 0 0 0 0 "HSPA9"
"ENSG00000113369" 525 12 4 0 2 0 525 3 0 0 0 0 525 15 0 0 0 0 "ARRDC3"
"ENSG00000113384" 573 19 2 2 2 0 573 9 3 0 3 0 573 19 0 0 0 0 "GOLPH3"
"ENSG00000113387" 653 26 4 0 2 0 653 14 3 2 0 0 653 76 0 0 0 0 "SUB1"
"ENSG00000113407" 1237 33 0 3 0 0 1237 9 0 3 0 0 1237 24 0 0 0 0 "TARS"
"ENSG00000113448" 909 23 0 6 0 0 909 14 3 0 0 0 909 17 0 0 0 0 "PDE4D"
"ENSG00000113460" 320 12 5 0 0 0 320 4 0 0 0 0 320 21 0 0 0 0 "BRIX1"
"ENSG00000113569" 877 24 0 4 0 0 877 10 0 0 0 0 877 18 0 0 0 0 "NUP155"
"ENSG00000113580" 480 26 0 0 0 0 480 7 0 0 0 0 480 5 0 0 0 0 "NR3C1"
"ENSG00000113732" 216 7 0 0 0 0 216 6 3 0 0 0 216 17 0 0 0 0 "ATP6V0E1"
"ENSG00000114346" 285 17 0 2 0 0 285 4 0 0 0 0 285 11 0 0 0 0 "ECT2"
"ENSG00000114391" 712 38 4 0 0 3 712 21 0 0 0 0 712 112 3 0 0 0 "RPL24"
"ENSG00000114686" 249 7 0 0 0 0 249 8 0 4 0 0 249 20 0 0 0 0 "MRPL3"
"ENSG00000114850" 487 10 0 0 0 0 487 2 0 0 0 0 487 23 0 0 0 0 "SSR3"
"ENSG00000114942" 327 5 0 0 0 0 327 0 0 0 0 0 327 46 0 0 0 0 "EEF1B2"
"ENSG00000115091" 551 20 2 3 0 0 551 3 0 0 0 0 551 25 0 0 0 2 "ACTR3"
"ENSG00000115128" 308 4 0 0 0 0 308 3 0 0 0 0 308 34 0 0 0 0 "SF3B6"
"ENSG00000115233" 250 13 3 0 2 0 250 8 0 0 0 0 250 14 0 0 0 0 "PSMD14"
"ENSG00000115241" 241 12 0 2 0 2 241 15 0 2 3 0 241 15 0 0 0 0 "PPM1G"
"ENSG00000115268" 779 9 0 0 0 2 779 6 0 0 0 0 779 26 0 0 0 0 "RPS15"
"ENSG00000115306" 738 11 0 3 0 0 738 7 0 2 0 0 738 30 0 0 0 2 "SPTBN1"
"ENSG00000115310" 297 3 0 3 0 0 297 5 0 0 0 0 297 29 0 0 0 0 "RTN4"
"ENSG00000115524" 832 28 3 0 0 0 832 10 0 0 0 0 832 19 0 0 0 0 "SF3B1"
"ENSG00000115541" 238 14 2 0 2 0 238 12 5 0 0 0 238 35 3 0 0 0 "HSPE1"
"ENSG00000115677" 603 12 0 0 0 0 603 4 0 0 0 0 603 17 0 0 0 0 "HDLBP"
"ENSG00000115758" 525 9 0 3 0 0 525 10 2 0 0 0 525 27 0 0 0 0 "ODC1"
"ENSG00000116161" 175 4 0 0 0 0 175 6 0 0 0 0 175 20 0 0 0 0 "CACYBP"
"ENSG00000116209" 376 9 0 0 0 0 376 7 0 0 0 0 376 24 0 0 0 0 "TMEM59"
"ENSG00000116251" 389 8 0 0 0 0 389 7 0 0 0 0 389 49 0 0 0 0 "RPL22"
"ENSG00000116288" 262 2 0 0 0 0 262 7 0 0 0 0 262 34 0 0 0 2 "PARK7"
"ENSG00000116459" 398 7 0 0 0 0 398 10 0 4 0 0 398 20 0 0 0 0 "ATP5F1"
"ENSG00000116898" 185 5 0 0 0 0 185 5 0 0 0 0 185 34 0 0 0 0 "MRPS15"
"ENSG00000117318" 1356 50 10 10 0 0 1356 30 3 5 0 0 1356 46 0 0 0 0 "ID3"
"ENSG00000117450" 1783 35 0 0 0 0 1783 53 2 2 6 0 1783 114 0 0 0 0 "PRDX1"
"ENSG00000117632" 359 11 2 0 0 0 359 2 0 0 0 0 359 27 4 0 0 3 "STMN1"
"ENSG00000118181" 180 0 0 0 0 0 180 0 0 0 0 0 180 34 0 0 0 0 "RPS25"
"ENSG00000118680" 285 10 0 0 3 0 285 7 3 0 0 0 285 42 0 0 0 3 "MYL12B"
"ENSG00000118705" 993 18 0 0 0 0 993 8 0 0 0 0 993 33 0 0 0 0 "RPN2"
"ENSG00000119335" 1269 33 2 2 3 0 1269 16 0 0 3 0 1269 75 6 0 0 2 "SET"
"ENSG00000119705" 171 7 0 0 0 0 171 4 0 0 0 0 171 30 0 0 0 0 "SLIRP"
"ENSG00000120708" 3266 31 0 0 0 0 3266 14 0 0 0 0 3266 86 5 2 0 4 "TGFBI"
"ENSG00000120802" 671 24 5 3 0 0 671 9 0 0 0 0 671 16 0 0 0 0 "TMPO"
"ENSG00000120885" 1718 39 0 0 0 4 1718 11 0 0 0 0 1718 82 0 0 0 2 "CLU"
"ENSG00000122034" 278 10 0 0 0 0 278 11 0 3 0 0 278 22 0 0 0 0 "GTF3A"
"ENSG00000122406" 819 17 0 0 0 0 819 17 0 2 0 0 819 155 0 2 0 0 "RPL5"
"ENSG00000122565" 369 10 0 2 0 0 369 7 2 0 0 0 369 23 0 0 0 0 "CBX3"
"ENSG00000122566" 417 10 0 2 0 0 417 8 2 4 0 0 417 28 3 0 0 0 "HNRNPA2B1"
"ENSG00000122705" 517 15 0 0 0 0 517 18 0 0 0 0 517 34 0 0 0 0 "CLTA"
"ENSG00000123080" 311 10 0 2 2 0 311 3 0 0 0 0 311 26 0 0 0 0 "CDKN2C"
"ENSG00000123562" 782 19 2 0 0 0 782 4 0 0 0 0 782 18 0 0 0 0 "MORF4L2"
"ENSG00000124172" 322 4 0 0 0 0 322 4 0 0 0 0 322 80 0 0 0 0 "ATP5E"
"ENSG00000124207" 905 21 2 0 0 0 905 10 0 0 0 0 905 30 0 0 0 0 "CSE1L"
"ENSG00000124529" 4080 32 0 0 0 2 4080 4 0 0 0 0 4080 28 0 0 0 2 "HIST4H4"
"ENSG00000124635" 3990 35 2 0 0 8 3990 8 0 2 0 0 3990 35 0 0 0 2 "HIST1H2BJ"
"ENSG00000124693" 9003 103 3 0 0 12 9003 18 0 0 0 0 9003 108 6 2 0 8 "HIST1H3A"
"ENSG00000124795" 481 29 2 0 0 0 481 4 0 0 0 0 481 24 0 0 0 0 "DEK"
"ENSG00000125304" 383 13 0 0 0 2 383 3 0 0 0 0 383 14 0 0 0 0 "TM9SF2"
"ENSG00000125691" 1168 20 4 0 0 0 1168 32 0 2 0 0 1168 343 4 0 0 2 "SNORA21"
"ENSG00000125743" 455 53 0 0 0 0 455 34 4 3 0 0 455 85 0 0 0 0 "SNRPD2"
"ENSG00000125868" 420 14 0 0 0 0 420 9 0 0 0 0 420 26 0 0 0 0 "DSTN"
"ENSG00000125995" 72 12 0 0 0 0 72 4 0 0 0 0 72 14 0 0 0 0 "ROMO1"
"ENSG00000126267" 381 7 0 0 0 0 381 11 0 0 0 0 381 67 0 0 0 0 "COX6B1"
"ENSG00000126756" 168 8 0 0 0 0 168 3 0 0 0 0 168 31 0 0 0 0 "UXT"
"ENSG00000126777" 564 14 2 0 0 0 564 12 0 2 0 0 564 18 0 0 0 0 "KTN1"
"ENSG00000127022" 1735 48 0 0 0 3 1735 6 0 0 0 0 1735 39 0 0 0 2 "CANX"
"ENSG00000127184" 423 9 0 0 0 0 423 11 4 0 0 0 423 52 0 0 0 0 "COX7C"
"ENSG00000127540" 93 0 0 0 0 0 93 9 0 0 0 0 93 27 0 0 0 0 "UQCR11"
"ENSG00000128050" 619 13 0 0 0 2 619 3 0 0 0 0 619 20 2 0 0 0 "PAICS"
"ENSG00000128463" 275 9 0 0 0 0 275 2 0 0 0 0 275 51 0 0 0 2 "EMC4"
"ENSG00000128951" 490 25 0 0 0 0 490 7 0 3 0 0 490 59 3 0 0 0 "DUT"
"ENSG00000130032" 165 2 0 0 0 0 165 0 0 0 0 0 165 112 0 0 0 0 "PRRG3"
"ENSG00000130255" 534 13 0 0 0 0 534 35 4 2 2 0 534 118 4 0 0 0 "RPL36"
"ENSG00000130741" 678 11 0 0 0 0 678 11 0 0 2 0 678 36 0 0 0 0 "EIF2S3"
"ENSG00000130770" 107 0 0 0 0 0 107 4 0 0 0 0 107 27 2 0 0 0 "ATPIF1"
"ENSG00000131143" 243 6 0 0 0 0 243 5 0 0 0 0 243 42 0 0 0 0 "COX4I1"
"ENSG00000131174" 266 9 0 0 0 0 266 9 0 0 0 0 266 49 0 0 0 0 "COX7B"
"ENSG00000131236" 397 17 2 0 2 0 397 8 0 6 0 0 397 23 0 0 0 0 "CAP1"
"ENSG00000131469" 502 18 0 5 2 0 502 6 2 0 0 0 502 68 3 0 0 0 "RPL27"
"ENSG00000131473" 954 19 0 0 0 0 954 7 0 0 0 0 954 31 0 0 0 0 "ACLY"
"ENSG00000131747" 1046 30 0 15 0 0 1046 16 0 0 0 0 1046 17 0 0 0 0 "TOP2A"
"ENSG00000131981" 101 0 0 0 0 0 101 6 0 0 3 0 101 27 0 0 0 0 "LGALS3"
"ENSG00000132341" 909 18 0 3 0 0 909 13 0 0 0 0 909 38 2 0 0 2 "RAN"
"ENSG00000132356" 702 13 0 2 0 0 702 5 0 0 0 0 702 16 0 0 0 0 "PRKAA1"
"ENSG00000132507" 648 4 0 0 0 0 648 3 0 0 0 0 648 44 5 0 0 0 "EIF5A"
"ENSG00000132640" 1068 26 4 0 0 0 1068 18 0 0 0 0 1068 25 0 0 0 0 "BTBD3"
"ENSG00000132646" 485 17 0 2 0 0 485 16 0 0 0 0 485 26 0 0 0 0 "PCNA"
"ENSG00000133112" 604 29 7 2 2 0 604 22 5 0 0 0 604 82 2 0 0 0 "TPT1"
"ENSG00000133302" 473 24 0 5 2 0 473 2 0 0 0 0 473 18 0 0 0 0 "ANKRD32"
"ENSG00000134046" 153 12 0 0 2 0 153 6 0 0 3 0 153 18 0 0 0 0 "MBD2"
"ENSG00000134057" 765 19 0 2 0 0 765 19 2 2 0 0 765 71 0 0 0 0 "CCNB1"
"ENSG00000134291" 250 5 0 0 0 0 250 5 0 0 0 0 250 21 0 0 0 0 "TMEM106C"
"ENSG00000134294" 1865 61 6 11 5 2 1865 16 0 0 0 0 1865 56 2 0 0 0 "SLC38A2"
"ENSG00000134333" 1480 28 0 0 5 0 1480 50 6 9 2 0 1480 167 10 6 3 4 "LDHA"
"ENSG00000134352" 645 19 2 3 0 0 645 6 0 0 0 0 645 9 0 0 0 0 "IL6ST"
"ENSG00000134419" 289 8 0 2 0 0 289 5 0 0 0 0 289 31 0 0 0 0 "RPS15A"
"ENSG00000135046" 582 3 0 0 0 0 582 8 0 0 0 0 582 39 0 0 0 0 "ANXA1"
"ENSG00000135316" 399 6 0 4 0 0 399 4 0 0 0 0 399 20 0 0 0 0 "SYNCRIP"
"ENSG00000135480" 782 15 0 0 0 0 782 13 0 5 0 0 782 49 0 0 0 0 "KRT7"
"ENSG00000135486" 352 10 0 0 0 2 352 4 2 0 0 0 352 17 0 0 0 0 "HNRNPA1"
"ENSG00000135535" 475 10 0 0 0 0 475 6 0 3 0 0 475 16 0 0 0 0 "CD164"
"ENSG00000135624" 542 17 0 0 0 2 542 12 2 2 5 0 542 57 0 0 0 0 "CCT7"
"ENSG00000135940" 223 11 2 0 0 0 223 12 2 0 0 0 223 37 0 0 0 0 "COX5B"
"ENSG00000136240" 392 7 0 0 0 0 392 13 0 2 0 0 392 17 0 0 0 0 "KDELR2"
"ENSG00000136450" 518 13 0 0 3 0 518 4 0 0 0 0 518 13 0 0 0 0 "SRSF1"
"ENSG00000136628" 561 14 0 3 2 0 561 8 0 2 0 0 561 42 0 0 0 0 "EPRS"
"ENSG00000136717" 119 12 2 0 3 0 119 2 0 0 0 0 119 16 0 0 2 0 "BIN1"
"ENSG00000136810" 510 22 0 0 0 0 510 5 0 0 0 0 510 57 0 0 0 0 "TXN"
"ENSG00000136930" 288 13 0 0 0 0 288 7 0 4 0 2 288 52 0 0 0 0 "PSMB7"
"ENSG00000136942" 806 31 0 0 0 0 806 18 0 0 0 0 806 237 7 0 0 2 "RPL35"
"ENSG00000136997" 1047 44 8 0 2 0 1047 13 0 0 0 0 1047 39 0 0 0 0 "MYC"
"ENSG00000137154" 3052 125 6 0 0 13 3052 40 2 2 0 0 3052 437 7 0 0 7 "RPS6"
"ENSG00000137710" 529 13 0 0 2 0 529 5 0 2 0 0 529 14 2 0 0 0 "RDX"
"ENSG00000137804" 444 18 0 0 0 0 444 10 3 0 0 0 444 22 0 0 0 0 "NUSAP1"
"ENSG00000137818" 2410 96 0 0 0 4 2410 58 2 5 0 0 2410 347 7 2 0 6 "RPLP1"
"ENSG00000138085" 190 7 0 0 0 0 190 5 0 0 0 0 190 20 0 0 0 0 "ATRAID"
"ENSG00000138326" 499 13 2 2 0 0 499 13 2 4 0 0 499 137 0 0 0 2 "RPS24"
"ENSG00000138434" 767 19 0 0 0 0 767 4 0 0 0 0 767 12 0 0 0 0 "SSFA2"
"ENSG00000138448" 1375 25 0 0 0 3 1375 3 0 0 0 0 1375 28 0 0 0 0 "ITGAV"
"ENSG00000139644" 839 15 0 0 0 0 839 11 0 0 0 0 839 64 0 0 0 0 "TMBIM6"
"ENSG00000139684" 116 2 0 0 0 0 116 2 0 0 0 0 116 37 0 0 0 0 "ESD"
"ENSG00000140264" 423 9 0 0 0 0 423 10 0 0 0 0 423 25 2 0 0 0 "HYPK"
"ENSG00000140319" 341 8 0 0 0 0 341 0 0 0 0 0 341 32 2 0 0 0 "SRP14"
"ENSG00000140575" 744 19 0 0 0 0 744 5 0 0 0 0 744 36 3 0 0 0 "IQGAP1"
"ENSG00000140612" 178 2 0 0 0 0 178 11 0 0 0 0 178 20 0 0 0 2 "SEC11A"
"ENSG00000140988" 1017 22 0 2 0 0 1017 6 0 0 0 0 1017 65 4 0 0 0 "RPS2"
"ENSG00000140990" 116 5 0 0 0 0 116 5 0 0 0 0 116 29 0 0 0 0 "NDUFB10"
"ENSG00000141367" 1016 17 2 0 0 2 1016 14 0 5 2 0 1016 26 2 0 0 2 "CLTC"
"ENSG00000141552" 147 3 0 0 0 0 147 11 0 0 0 0 147 17 0 0 0 0 "ANAPC11"
