"go" "term" "OddsRatio" "FDR"
"85" "GO:0016829" "lyase activity" 1.77459883943397 0.00543327036053559
"86" "GO:0019206" "nucleoside kinase activity" 7.08131868131868 0.00543327036053559
"87" "GO:0019787" "small conjugating protein ligase activity" 3.69165565830031 0.00564902407271797
"88" "GO:0048306" "calcium-dependent protein binding" 2.55698347353976 0.00628389767684524
"89" "GO:0008320" "protein transmembrane transporter activity" 5.16457783641161 0.00670750404410435
"90" "GO:0031490" "chromatin DNA binding" 2.29378913369061 0.00670750404410435
"91" "GO:0005544" "calcium-dependent phospholipid binding" 3.24911894273128 0.00670750404410435
"92" "GO:0030291" "protein serine/threonine kinase inhibitor activity" 3.47424042272127 0.00700978377667205
"93" "GO:0000287" "magnesium ion binding" 1.68875868055556 0.00700978377667205
"94" "GO:0004860" "protein kinase inhibitor activity" 2.48950853956082 0.00703829880839604
"95" "GO:0030145" "manganese ion binding" 2.66923744610612 0.00750443158046937
"96" "GO:0070491" "repressing transcription factor binding" 2.42549385860644 0.00843486208616708
"97" "GO:0016835" "carbon-oxygen lyase activity" 2.33769208644917 0.00865573672205909
"98" "GO:0001056" "RNA polymerase III activity" 4.59039382390306 0.00957846646102322
"99" "GO:0030544" "Hsp70 protein binding" 3.9354744097375 0.00980641103050162
"100" "GO:0019205" "nucleobase-containing compound kinase activity" 2.50709120316531 0.0104391619279424
"101" "GO:0019210" "kinase inhibitor activity" 2.30683249878856 0.0111383831913444
"102" "GO:0051059" "NF-kappaB binding" 3.32102772887324 0.0120126215081052
"103" "GO:0070003" "threonine-type peptidase activity" 3.6324748722461 0.0125413821181942
"104" "GO:0004298" "threonine-type endopeptidase activity" 3.6324748722461 0.0125413821181942
"105" "GO:0003746" "translation elongation factor activity" 4.13104661389622 0.012557851162444
"106" "GO:0022884" "macromolecule transmembrane transporter activity" 4.13104661389622 0.012557851162444
"107" "GO:0005080" "protein kinase C binding" 2.39988425925926 0.0169578697690712
"108" "GO:0004659" "prenyltransferase activity" 4.42483516483516 0.0169578697690712
"109" "GO:0030515" "snoRNA binding" 4.42483516483516 0.0169578697690712
"110" "GO:0045502" "dynein binding" 3.75521707843608 0.0169578697690712
"111" "GO:0003727" "single-stranded RNA binding" 2.29765230603343 0.0169578697690712
"112" "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 2.23538668796719 0.0182321989552141
"113" "GO:0008186" "RNA-dependent ATPase activity" 3.14767561225986 0.0191813718996113
"114" "GO:0043130" "ubiquitin binding" 1.97024598615407 0.0197971645265088
"115" "GO:0008022" "protein C-terminus binding" 1.59767167510826 0.0199053430529408
"116" "GO:0000049" "tRNA binding" 2.49820399864453 0.0199997449709363
"117" "GO:0016504" "peptidase activator activity" 2.49820399864453 0.0199997449709363
"118" "GO:0042162" "telomeric DNA binding" 3.93289377289377 0.0212982515959957
"119" "GO:0043531" "ADP binding" 2.79602946627131 0.0212982515959957
"120" "GO:0032182" "small conjugating protein binding" 1.84735736399823 0.0231426344126714
"121" "GO:0034062" "RNA polymerase activity" 2.28590113592744 0.0243874105639608
"122" "GO:0051537" "2 iron, 2 sulfur cluster binding" 3.17701779311278 0.0253014983830594
"123" "GO:0050660" "flavin adenine dinucleotide binding" 1.89520134675645 0.0253014983830594
"124" "GO:0004601" "peroxidase activity" 2.23926781102841 0.0281022790808023
"125" "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 2.94986807387863 0.0281022790808023
"126" "GO:0004004" "ATP-dependent RNA helicase activity" 2.94986807387863 0.0281022790808023
"127" "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 2.94986807387863 0.0281022790808023
"128" "GO:0016853" "isomerase activity" 1.55673501835442 0.0281187506271268
"129" "GO:0008094" "DNA-dependent ATPase activity" 1.82601188564086 0.0305172406851829
"130" "GO:0004532" "exoribonuclease activity" 2.62247641394144 0.03059610782415
"131" "GO:0035255" "ionotropic glutamate receptor binding" 3.21734265734266 0.0312670604478774
"132" "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 2.16446402349486 0.0321101249228091
"133" "GO:0001085" "RNA polymerase II transcription factor binding" 1.71284989968527 0.0321101249228091
"134" "GO:0019208" "phosphatase regulator activity" 1.79327044422009 0.0333292920423522
"135" "GO:0005048" "signal sequence binding" 2.7530049838757 0.034120316162809
"136" "GO:0035254" "glutamate receptor binding" 2.48426609859448 0.0360684674565979
"137" "GO:0051540" "metal cluster binding" 1.84548764342454 0.0360684674565979
"138" "GO:0051536" "iron-sulfur cluster binding" 1.84548764342454 0.0360684674565979
"139" "GO:0019888" "protein phosphatase regulator activity" 1.80768953653836 0.0408303318086351
"140" "GO:0016779" "nucleotidyltransferase activity" 1.53694013303769 0.0408303318086351
"141" "GO:0015399" "primary active transmembrane transporter activity" 1.58048901064947 0.0415656796959395
"142" "GO:0015405" "P-P-bond-hydrolysis-driven transmembrane transporter activity" 1.58048901064947 0.0415656796959395
"143" "GO:0015035" "protein disulfide oxidoreductase activity" 2.58074978012313 0.0417751145171995
"144" "GO:0016836" "hydro-lyase activity" 2.02888215859031 0.0417751145171995
"145" "GO:0050681" "androgen receptor binding" 2.10763037051016 0.0427126404787702
"146" "GO:0004003" "ATP-dependent DNA helicase activity" 2.21269806338028 0.0430686841829235
"147" "GO:0047485" "protein N-terminus binding" 1.65053050397878 0.0436983376226811
"148" "GO:0008301" "DNA binding, bending" 2.72196111580727 0.0468591619290873
"149" "GO:0032947" "protein complex scaffold" 1.82711850172168 0.0481735812165147
