"go" "term" "OddsRatio" "FDR"
"231" "GO:0043995" "histone acetyltransferase activity (H4-K5 specific)" 5.63513962765957 0.0245341240525724
"232" "GO:0043996" "histone acetyltransferase activity (H4-K8 specific)" 5.63513962765957 0.0245341240525724
"233" "GO:0016868" "intramolecular transferase activity, phosphotransferases" 5.63513962765957 0.0245341240525724
"234" "GO:0008139" "nuclear localization sequence binding" 5.63513962765957 0.0245341240525724
"235" "GO:0046972" "histone acetyltransferase activity (H4-K16 specific)" 5.63513962765957 0.0245341240525724
"236" "GO:0019829" "cation-transporting ATPase activity" 1.71619904141311 0.0253290686829259
"237" "GO:0030291" "protein serine/threonine kinase inhibitor activity" 2.34320565400972 0.0256546261087857
"238" "GO:0004535" "poly(A)-specific ribonuclease activity" 4.29371016902189 0.0256546261087857
"239" "GO:1900750" "oligopeptide binding" 4.29371016902189 0.0256546261087857
"240" "GO:0043422" "protein kinase B binding" 4.29371016902189 0.0256546261087857
"241" "GO:0000993" "RNA polymerase II core binding" 4.29371016902189 0.0256546261087857
"242" "GO:0043295" "glutathione binding" 4.29371016902189 0.0256546261087857
"243" "GO:0009982" "pseudouridine synthase activity" 3.62304622547389 0.0270332854663246
"244" "GO:0048551" "metalloenzyme inhibitor activity" 3.62304622547389 0.0270332854663246
"245" "GO:0003906" "DNA-(apurinic or apyrimidinic site) lyase activity" 3.62304622547389 0.0270332854663246
"246" "GO:0008191" "metalloendopeptidase inhibitor activity" 3.62304622547389 0.0270332854663246
"247" "GO:0008187" "poly-pyrimidine tract binding" 3.62304622547389 0.0270332854663246
"248" "GO:0043175" "RNA polymerase core enzyme binding" 3.62304622547389 0.0270332854663246
"249" "GO:0031435" "mitogen-activated protein kinase kinase kinase binding" 2.61730449251248 0.0274784460292313
"250" "GO:0008320" "protein transmembrane transporter activity" 3.22068850823216 0.0275861360650704
"251" "GO:0016780" "phosphotransferase activity, for other substituted phosphate groups" 3.22068850823216 0.0275861360650704
"252" "GO:0015215" "nucleotide transmembrane transporter activity" 3.22068850823216 0.0275861360650704
"253" "GO:0030332" "cyclin binding" 2.76093827982033 0.0276003832148307
"254" "GO:0003746" "translation elongation factor activity" 2.9524839210468 0.0276312677591707
"255" "GO:0070577" "lysine-acetylated histone binding" 2.9524839210468 0.0276312677591707
"256" "GO:0004521" "endoribonuclease activity" 1.86563642901622 0.0360949803910861
"257" "GO:0048365" "Rac GTPase binding" 2.14771655291049 0.0360949803910861
"258" "GO:0019888" "protein phosphatase regulator activity" 1.61175095977299 0.0401740079066074
"259" "GO:0050699" "WW domain binding" 2.32625254205953 0.0413131638607501
"260" "GO:0032266" "phosphatidylinositol-3-phosphate binding" 2.32625254205953 0.0413131638607501
"261" "GO:0047429" "nucleoside-triphosphate diphosphatase activity" 4.82931693534984 0.0420935389799075
"262" "GO:0008318" "protein prenyltransferase activity" 4.82931693534984 0.0420935389799075
"263" "GO:0016783" "sulfurtransferase activity" 4.82931693534984 0.0420935389799075
"264" "GO:0008140" "cAMP response element binding protein binding" 4.82931693534984 0.0420935389799075
"265" "GO:0016679" "oxidoreductase activity, acting on diphenols and related substances as donors" 4.82931693534984 0.0420935389799075
"266" "GO:0051537" "2 iron, 2 sulfur cluster binding" 2.41557145233738 0.0423761511351195
"267" "GO:0045309" "protein phosphorylated amino acid binding" 2.41557145233738 0.0423761511351195
"268" "GO:0017025" "TBP-class protein binding" 2.53043912175649 0.0437894642326027
"269" "GO:0005172" "vascular endothelial growth factor receptor binding" 3.75637189716312 0.0446635176222777
"270" "GO:0008641" "small protein activating enzyme activity" 3.75637189716312 0.0446635176222777
"271" "GO:0008171" "O-methyltransferase activity" 2.68362991296635 0.0446979462134262
"272" "GO:0010576" "metalloenzyme regulator activity" 2.89813767874958 0.0446979462134262
"273" "GO:0001098" "basal transcription machinery binding" 2.89813767874958 0.0446979462134262
"274" "GO:0001099" "basal RNA polymerase II transcription machinery binding" 2.89813767874958 0.0446979462134262
"275" "GO:0008430" "selenium binding" 2.89813767874958 0.0446979462134262
"276" "GO:0008175" "tRNA methyltransferase activity" 2.89813767874958 0.0446979462134262
"277" "GO:0030515" "snoRNA binding" 2.89813767874958 0.0446979462134262
"278" "GO:0004861" "cyclin-dependent protein serine/threonine kinase inhibitor activity" 3.21995012468828 0.0446979462134262
"279" "GO:0008266" "poly(U) RNA binding" 3.21995012468828 0.0446979462134262
"280" "GO:0031543" "peptidyl-proline dioxygenase activity" 3.21995012468828 0.0446979462134262
"281" "GO:0017048" "Rho GTPase binding" 1.56274816264801 0.0476861967795977
"282" "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 1.98230269813423 0.0486493278243298
