baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000146457	4510.96391368746	2.34751584172782	0.277646042798274	8.45506681121124	2.78927595296912e-17	1.14418694266098e-14	WTAP
ENSG00000110911	1708.47821615175	2.11394528067568	0.251023221289277	8.42131365304877	3.72286106760824e-17	1.49244423571686e-14	SLC11A2
ENSG00000272821	137.120456818889	2.55585481506075	0.30652345158269	8.33820316802501	7.54278967646691e-17	2.95660593562666e-14	NA
ENSG00000104885	2656.91844525311	2.54068601198623	0.304825897434618	8.33487585329319	7.7579550498667e-17	2.97483845923041e-14	DOT1L
ENSG00000120708	7369.91372103152	3.64732548682919	0.438584557193875	8.31612838848064	9.08833676493964e-17	3.41083345099511e-14	TGFBI
ENSG00000120436	65.625593294385	5.15264451000305	0.621032417721972	8.29690103602582	1.06862326315666e-16	3.92696786225425e-14	GPR31
ENSG00000166825	9805.71488940221	4.4840986956994	0.542024635107006	8.27286880570319	1.30773573831377e-16	4.70758177308502e-14	ANPEP
ENSG00000160789	3583.08954695012	3.04388273692016	0.368757508697795	8.25442917127062	1.52629961849196e-16	5.2789017589372e-14	LMNA
ENSG00000101916	1435.09711699032	4.33735120681969	0.525353195670257	8.25606704701967	1.50551076202327e-16	5.2789017589372e-14	TLR8
ENSG00000131203	2909.24061857757	3.41264211488751	0.414377194003834	8.23559347442259	1.78669678976873e-16	6.06068166821744e-14	IDO1
ENSG00000162144	1518.23065060195	1.33686435881339	0.162614272471154	8.22107640674985	2.01684716387174e-16	6.58283792300483e-14	CYB561A3
ENSG00000141497	112.532934034864	4.72331657221882	0.574684751431176	8.21896972288899	2.05258850141882e-16	6.58283792300483e-14	ZMYND15
ENSG00000187116	186.253004705965	4.40281433243696	0.535458018998922	8.22252011589694	1.99270866106333e-16	6.58283792300483e-14	LILRA5
ENSG00000101187	348.928370226097	2.78773350324412	0.340739161041687	8.18142973270706	2.80495648540883e-16	8.83511204395112e-14	SLCO4A1
ENSG00000160214	623.921724313241	1.26175124927766	0.155212295031943	8.1291965241413	4.32145214049328e-16	1.33729990010809e-13	RRP1
ENSG00000173918	165.214886196901	4.20395934108716	0.521540976230743	8.06065013619797	7.58897420746285e-16	2.30796406974892e-13	C1QTNF1
ENSG00000117036	1854.74389599459	2.21654740215314	0.276056475324459	8.02932588177094	9.80097009194024e-16	2.93015782121583e-13	ETV3
ENSG00000134910	1432.1242490152	1.12711261298598	0.140627933278555	8.0148558448442	1.10266266766392e-15	3.24164446582066e-13	STT3A
ENSG00000127507	1323.38864221906	4.05354484350838	0.508438314331874	7.97254008843737	1.55445787983839e-15	4.49493156433923e-13	ADGRE2
ENSG00000048052	215.993438151264	2.3510057613801	0.295143361676898	7.96563997923766	1.64370849325939e-15	4.67635066332295e-13	HDAC9
ENSG00000133216	417.123570026688	2.6376448943752	0.331252983287246	7.96262985528487	1.6842070921725e-15	4.71551252362394e-13	EPHB2
ENSG00000180672	366.046983526018	3.19079184488857	0.402053102894443	7.93624479432583	2.08394514817726e-15	5.65518591826135e-13	NA
ENSG00000127914	1678.57770295546	-1.23146567125924	0.155145494816143	-7.9374890822231	2.06315198914775e-15	5.65518591826135e-13	AKAP9
ENSG00000136205	1339.74753265776	3.20841861436703	0.404967603792872	7.92265500824613	2.32491980127583e-15	6.1383376788704e-13	TNS3
ENSG00000160285	1406.53230027148	1.82054235366098	0.229799751294087	7.92229905998083	2.33158696345778e-15	6.1383376788704e-13	LSS
ENSG00000102794	4099.9920340988	3.93950468944525	0.499255995472572	7.89075088766095	3.00373705042633e-15	7.79160556359853e-13	IRG1
ENSG00000125454	363.324857019574	2.78808069441752	0.358485967047698	7.77737750065557	7.40434092074172e-15	1.89282854349222e-12	SLC25A19
ENSG00000104972	2272.20136926956	3.87576078281182	0.498872020030746	7.7690482271845	7.90780578638049e-15	1.99265408951379e-12	LILRB1
ENSG00000197629	6301.2934335948	2.72734894917834	0.354200828375419	7.70000725771202	1.36058502804293e-14	3.38019145206328e-12	MPEG1
ENSG00000171631	439.814279518108	3.08420680003726	0.402283839616293	7.66674297177596	1.76418804823162e-14	4.32201569204965e-12	P2RY6
ENSG00000137752	2631.83844247237	1.92672271343943	0.251498687819496	7.66096527240039	1.84540758515297e-14	4.45906087596073e-12	CASP1
ENSG00000197872	1339.15752241633	2.69294315257282	0.352526008176575	7.63899142222712	2.18929890900581e-14	5.21851938593966e-12	FAM49A
ENSG00000163121	184.918431353152	3.49212700879061	0.457808405749446	7.62792243421982	2.38567021499516e-14	5.61077825630662e-12	NEURL3
ENSG00000145685	2470.36822662539	2.98636340551973	0.392535576940142	7.60787959348491	2.78629226154508e-14	6.46676436860442e-12	LHFPL2
ENSG00000161944	96.4817386889669	4.42268839230358	0.581584163670633	7.60455436817614	2.85887268215431e-14	6.54904613513245e-12	ASGR2
ENSG00000152217	145.300778184629	-1.87435035106218	0.247577120778554	-7.57077368525785	3.71007910203788e-14	8.39001093344181e-12	SETBP1
ENSG00000184988	587.715775838713	2.0958740061596	0.277112901666603	7.56324946819387	3.93122603071962e-14	8.77758176656498e-12	TMEM106A
ENSG00000198363	439.36715898209	2.11030113853331	0.27999640502563	7.53688654802603	4.8132472943044e-14	1.06126086280294e-11	ASPH
ENSG00000138061	9974.61935411832	3.10696898901748	0.414743677672757	7.49129921992193	6.81951460600204e-14	1.48505454487988e-11	CYP1B1
ENSG00000089041	1476.9889377449	3.2901183892447	0.439666911943627	7.48320671824072	7.25306567096533e-14	1.56020518744094e-11	P2RX7
ENSG00000111012	79.7320257866688	3.81995437945067	0.514374256107733	7.42641050575945	1.11584332801392e-13	2.37136873046236e-11	CYP27B1
ENSG00000014257	98.6008249116544	3.89605338181703	0.525128833423999	7.41923340299862	1.17800159754675e-13	2.47366311656276e-11	ACPP
ENSG00000162772	964.458764138077	3.09048970282987	0.41763445419282	7.39998740957087	1.36197410537673e-13	2.82633661702824e-11	ATF3
ENSG00000149483	895.276586401447	1.51613075049264	0.204981023795968	7.39644442405437	1.39879307983271e-13	2.86898966688013e-11	TMEM138
ENSG00000128731	993.974322889589	-1.1488862083107	0.155407313726211	-7.39274221247242	1.43831165059641e-13	2.91613554078966e-11	HERC2
ENSG00000179331	70.6909493072665	3.78672044643662	0.512839190401185	7.38383594177803	1.5379293461375e-13	3.08267451551357e-11	RAB39A
ENSG00000117009	928.44622629779	3.12509787530388	0.423844097791804	7.37322494659099	1.66549109472405e-13	3.30085364267837e-11	KMO
ENSG00000074964	957.483402783678	3.48432494303922	0.472960597751066	7.36705120808632	1.74443491496528e-13	3.41889860723028e-11	ARHGEF10L
ENSG00000108861	917.22536232385	2.51882546515867	0.34243264087148	7.3556815692229	1.89955356671086e-13	3.68200278716624e-11	DUSP3
ENSG00000075618	670.102799876255	2.99834694625661	0.408274053888607	7.34395663329289	2.07370338917711e-13	3.97587544366251e-11	FSCN1
ENSG00000161921	1772.88145042429	4.01914317995321	0.549206359263022	7.31809293932153	2.51519651886242e-13	4.77048939744239e-11	CXCL16
ENSG00000164329	1831.40534273219	1.53342853016617	0.209646788472048	7.31434304976542	2.58643614053653e-13	4.8534199024387e-11	PAPD4
ENSG00000255197	233.282404624052	3.87778082987307	0.530441594427879	7.31047653616899	2.6619663175953e-13	4.94257093432247e-11	NA
ENSG00000120217	2715.50716478598	2.88228050109459	0.395342350728582	7.29059382528279	3.08591809641862e-13	5.6700530523675e-11	CD274
ENSG00000182944	5054.49569888789	0.819849791778856	0.112489828485955	7.28821265721121	3.14093929391826e-13	5.71165239231178e-11	EWSR1
ENSG00000157483	481.511824844099	2.03686655854461	0.280049482846741	7.27323806435772	3.50970990585131e-13	6.3171196968685e-11	MYO1E
ENSG00000105855	2429.88288772965	2.85993708629824	0.393853182474858	7.26142941978337	3.83020849681925e-13	6.82434825003987e-11	ITGB8
ENSG00000198223	353.94880679838	3.28584876970756	0.453968552237962	7.23805372312479	4.55169153662557e-13	8.02872870145384e-11	CSF2RA
ENSG00000155962	110.306137884902	2.47745828658472	0.342493306447517	7.23359621909681	4.70368915346555e-13	8.21469039385929e-11	CLIC2
ENSG00000106701	862.679239095704	3.66354263163896	0.510647839766556	7.1743035930863	7.26761745855782e-13	1.25679906226962e-10	FSD1L
ENSG00000174501	103.418506669296	-2.30790005937394	0.322517675127647	-7.15588706405166	8.31335654456582e-13	1.42368248630676e-10	ANKRD36C
ENSG00000164574	1673.4150991681	-1.22167234238334	0.171243123799369	-7.13413955128888	9.73944806801412e-13	1.65186658145866e-10	GALNT10
ENSG00000085265	5772.78266017262	3.78769314527131	0.53108518562923	7.1319879517702	9.89295362431799e-13	1.66192199027948e-10	FCN1
ENSG00000111321	510.580358430666	3.45958004716988	0.485309570619437	7.12860461983917	1.01391518652429e-12	1.68721226180207e-10	LTBR
ENSG00000060138	718.404616007545	1.68956133509582	0.237154209755634	7.12431517381354	1.04599446186806e-12	1.72432675821408e-10	YBX3
ENSG00000251562	47101.1452482043	-2.32769412083846	0.327238323295573	-7.11314645973176	1.13426798439696e-12	1.85253268303499e-10	MALAT1
ENSG00000137757	127.396093861784	3.9288707565176	0.553353147483247	7.10011459117353	1.2465348888235e-12	2.01721366091355e-10	CASP5
ENSG00000020181	45.3323579403278	4.27164813524269	0.601783273728149	7.09831648988698	1.26285726666457e-12	2.02504902969967e-10	ADGRA2
ENSG00000114867	5847.40354478784	1.04160483283738	0.146807300845463	7.09504790864475	1.29306683293999e-12	2.05481133929987e-10	EIF4G1
ENSG00000135373	49.4083000329132	4.38994300551319	0.619239084321531	7.08925375781638	1.3483708713577e-12	2.12356373213201e-10	EHF
ENSG00000132694	1378.13561945187	2.29461047266518	0.323956138712005	7.08308995714101	1.40975095743098e-12	2.20058381753319e-10	ARHGEF11
ENSG00000139354	142.715577076126	2.53710940786202	0.359948549711924	7.04853349150186	1.80813234226944e-12	2.79768827941146e-10	GAS2L3
ENSG00000181722	102.215512820878	-2.26250249588222	0.321295668469564	-7.04180827167468	1.89760827237845e-12	2.91060107099857e-10	ZBTB20
ENSG00000138821	3384.86597271128	3.26912178707134	0.464813302909629	7.03319325545839	2.01859466442521e-12	3.06948200739623e-10	SLC39A8
ENSG00000164111	11517.0849070764	2.45304629182087	0.348898977188177	7.03082110354778	2.05321620882575e-12	3.09544279551089e-10	ANXA5
ENSG00000185215	16525.1596834754	3.31851450416043	0.472096581089207	7.02931272347716	2.07553324238232e-12	3.10257041206624e-10	TNFAIP2
ENSG00000104783	1664.51668562966	2.669368092282	0.379903888432058	7.02643003549935	2.11884749062302e-12	3.14070175521844e-10	KCNN4
ENSG00000123427	76.9355304412712	2.87183105061832	0.409187504548848	7.01837426288145	2.24464623424975e-12	3.29944291049428e-10	METTL21B
ENSG00000134955	1180.86938450149	2.31385445523014	0.329816666892028	7.01557770574289	2.29000750016737e-12	3.33830101615307e-10	SLC37A2
ENSG00000169136	1487.92432511012	3.14633069449853	0.448729693116198	7.01163917334927	2.35542026391451e-12	3.40551295370393e-10	ATF5
ENSG00000105967	1375.85454033483	2.80653514751057	0.401254645919004	6.99439913295631	2.6639815937263e-12	3.82032287249904e-10	TFEC
ENSG00000166016	419.852709088848	2.41751282209336	0.345917412085298	6.98869943412168	2.77446078851319e-12	3.93624091558612e-10	ABTB2
ENSG00000102858	1714.88900738896	1.36769759326736	0.195722471343109	6.98794361159346	2.78944449485948e-12	3.93624091558612e-10	MGRN1
ENSG00000197860	1130.34284161577	1.60818255823435	0.230190910123927	6.98629914347423	2.82231972791104e-12	3.95102362544625e-10	SGTB
ENSG00000169439	2190.27281204182	3.62124668006911	0.519073916931025	6.97636032548002	3.0292520739671e-12	4.20732104981934e-10	SDC2
ENSG00000164929	228.042282868359	3.48472073836297	0.500354274152462	6.96450678724721	3.29556253276280e-12	4.54143964964087e-10	BAALC
ENSG00000120949	114.398927298934	3.84198566469227	0.552855737418324	6.94934574186248	3.66984152320867e-12	5.0180104362696e-10	TNFRSF8
ENSG00000135069	132.21340950382	-2.70305717768226	0.389212382295328	-6.94494137555786	3.78617519491281e-12	5.13725725100515e-10	PSAT1
ENSG00000066336	3471.91039085742	3.21581467523812	0.463266626246919	6.94160661062623	3.87665502537415e-12	5.21987160248661e-10	SPI1
ENSG00000101160	5778.17079363763	2.43549101622129	0.352808070185857	6.90316129939515	5.08578257902201e-12	6.79606961449766e-10	CTSZ
ENSG00000106263	3030.86709648222	0.794775372403453	0.115259366654982	6.89553825835726	5.36612289669131e-12	7.11677005825098e-10	EIF3B
ENSG00000037897	216.482518160643	1.93598312340261	0.281119005945562	6.88670307754825	5.71002275319216e-12	7.51635010026541e-10	METTL1
ENSG00000170542	6780.5640220063	2.66529264165012	0.387222512354602	6.88310352991397	5.85624332441068e-12	7.65172414809482e-10	SERPINB9
ENSG00000149428	2664.13734874559	0.986912244255522	0.143416868235751	6.88142375716375	5.92572876907465e-12	7.68558307041969e-10	HYOU1
ENSG00000118058	3693.94540758251	-1.18915978603212	0.173134093761594	-6.86843220879186	6.49113062697797e-12	8.35744913352295e-10	KMT2A
ENSG00000165655	80.0775659924558	3.48141885741875	0.507129342910988	6.864952513761	6.65133746372364e-12	8.50166242917546e-10	ZNF503
ENSG00000172724	30.5350595501515	4.69648425382299	0.685184769118299	6.85433253261958	7.16462472200643e-12	9.02691539081939e-10	CCL19
ENSG00000184221	48.7304750333939	4.07345855084968	0.594282685330813	6.85441230478077	7.16062814416337e-12	9.02691539081939e-10	OLIG1
ENSG00000204634	233.769529142209	2.14891160640913	0.314483627740324	6.83314302194304	8.30740568822344e-12	1.03360229798574e-09	TBC1D8
ENSG00000106608	552.894049218081	1.06130539907316	0.15532258283074	6.83291109207024	8.32085301400164e-12	1.03360229798574e-09	URGCP
ENSG00000127838	484.91728265444	1.97546815137923	0.289388776093223	6.82634681983262	8.71042065820529e-12	1.0669660415978e-09	PNKD
ENSG00000132205	3159.39591546668	2.89390571606563	0.423907021408446	6.82674636162081	8.68620682788151e-12	1.0669660415978e-09	EMILIN2
ENSG00000188229	1605.94456979681	1.68068691808428	0.246712266808134	6.81233624832825	9.60263337641213e-12	1.16814379397609e-09	TUBB4B
ENSG00000174437	3291.07414051313	1.17025534237581	0.171828585063207	6.81059756119933	9.71941726127685e-12	1.17425206213467e-09	ATP2A2
ENSG00000100311	603.566610116033	2.63937289831441	0.38870373246176	6.7901918039186	1.11984561887925e-11	1.34373856268102e-09	PDGFB
ENSG00000187164	393.793984629632	3.14460675725785	0.463337443587953	6.78686085222664	1.14599639097468e-11	1.36582637435151e-09	KIAA1598
ENSG00000137393	1847.17606309606	2.88443329508572	0.425178694319781	6.78404946818975	1.16853287572282e-11	1.38333901979025e-09	RNF144B
ENSG00000109756	2735.22661749115	2.39256561594468	0.352948273843667	6.77879959544563	1.21178476129569e-11	1.42497809363298e-09	RAPGEF2
ENSG00000145911	720.420892441745	-2.06715643268428	0.305275091355187	-6.77145463623545	1.27493938980892e-11	1.4893149600556e-09	N4BP3
ENSG00000013619	292.720783806866	3.37630159542848	0.498841373674772	6.7682870218975	1.3031603965808e-11	1.51226619969005e-09	MAMLD1
ENSG00000244482	416.526092892504	3.39314777799283	0.501498384596373	6.76601935761723	1.32373841566864e-11	1.52610600744962e-09	LILRB3
ENSG00000092964	606.978514516068	2.19306774119486	0.3241851430114	6.76486195765529	1.33436362695611e-11	1.52836623479733e-09	DPYSL2
ENSG00000050730	2896.71814493997	3.09165090833271	0.4578733827022	6.75219618595631	1.45623776936212e-11	1.65719858153409e-09	TNIP3
ENSG00000196189	700.872005849653	2.8510232108507	0.423028783705341	6.73954898737238	1.58879023440721e-11	1.79645326568646e-09	SEMA4A
ENSG00000123342	1811.21977427072	3.02306967713757	0.449603061039329	6.72386364574402	1.76968049857916e-11	1.98824167607884e-09	MMP19
ENSG00000121933	200.936593909116	3.38773874692045	0.503993008654857	6.72179710580158	1.79496784394067e-11	2.0038884683082e-09	ADORA3
ENSG00000063438	2101.35729896235	3.07219437952792	0.457190969054153	6.71971798980139	1.82076603617241e-11	2.01990516427957e-09	AHRR
ENSG00000146070	1812.96697792796	2.64518696028445	0.393727170167176	6.71832466924065	1.83825752165674e-11	2.02656402653145e-09	PLA2G7
ENSG00000049449	225.719371858222	1.95691364177182	0.291837367432764	6.70549374463732	2.00726491435833e-11	2.19913949219668e-09	RCN1
ENSG00000028137	13283.1215561991	3.03506173906572	0.452756329330307	6.70352139208085	2.03455894303593e-11	2.21528303680314e-09	TNFRSF1B
ENSG00000134802	1396.0723639717	2.66036586200877	0.398364421699375	6.67822154061842	2.41859240369095e-11	2.61727309255857e-09	SLC43A3
ENSG00000142657	3178.79380427694	2.0848167081172	0.312676353662755	6.66765069918218	2.59930510740798e-11	2.79567943838838e-09	PGD
ENSG00000126262	703.186808203513	3.65923464302114	0.549532268062902	6.65881669864432	2.76040942554618e-11	2.95096132467934e-09	FFAR2
ENSG00000187474	4093.88615650735	3.25799527496135	0.489587012258395	6.65457864156298	2.84112810987562e-11	3.01895534518651e-09	FPR3
ENSG00000180891	228.511474657762	2.72337183893884	0.409584151503647	6.64911430029926	2.94861956047349e-11	3.11441319923305e-09	CUEDC1
ENSG00000137496	1089.05806489474	1.40513452873127	0.211858994150251	6.63240441769843	3.30262204339137e-11	3.46755656091549e-09	IL18BP
ENSG00000026751	16168.8632256406	2.40658154017885	0.362921498549722	6.6311352449382	3.33114836783164e-11	3.4768121929102e-09	SLAMF7
ENSG00000261618	392.926857139615	3.2872205734997	0.495948753384025	6.62814565228745	3.39929975875676e-11	3.52707343792415e-09	NA
ENSG00000119508	1890.61660658073	2.75083689822226	0.41565475466881	6.61808115346617	3.63891255487571e-11	3.75361278102062e-09	NR4A3
ENSG00000164603	493.535010695713	1.93813681535329	0.292911545480266	6.61679897996328	3.6706008625612e-11	3.76428654736726e-09	C7orf60
ENSG00000163082	1074.98231038344	2.3904161441941	0.361748767851038	6.60794550426344	3.89690073364523e-11	3.97326196767446e-09	SGPP2
ENSG00000130830	1587.52941375926	2.38439619080314	0.361840212218974	6.58963849313735	4.40898791201272e-11	4.41875782840866e-09	MPP1
ENSG00000172379	74.5016118224435	4.38059600167462	0.664631233422774	6.59101736629959	4.36822781706842e-11	4.41875782840866e-09	ARNT2
ENSG00000142185	472.149769572062	2.99049186405515	0.453805452731894	6.58981033844456	4.40388786274024e-11	4.41875782840866e-09	TRPM2
ENSG00000160326	2354.08937186863	2.73554394151337	0.415667131614853	6.58109273852341	4.67003167352465e-11	4.65393721408482e-09	SLC2A6
ENSG00000197461	86.824903990633	2.82563754237111	0.429816120151861	6.57406134831044	4.89610429775851e-11	4.85181930944732e-09	PDGFA
ENSG00000162433	253.085052073222	3.13039756963682	0.476842948952262	6.56483980001182	5.20888320275032e-11	5.13293244767111e-09	AK4
ENSG00000110446	1800.27428299003	2.3982926274884	0.36545956056183	6.5624022088831	5.2947764361514e-11	5.18858675318192e-09	SLC15A3
ENSG00000166165	585.822714931602	2.70034187935735	0.412127358463848	6.55220242942018	5.66946154500217e-11	5.52506255206041e-09	CKB
ENSG00000197122	4806.34321170629	2.9529203813604	0.451996793521085	6.53305603864344	6.44410178553694e-11	6.24546765907067e-09	SRC
ENSG00000158545	1409.99827099847	0.791825489703474	0.121317647321699	6.52687805265285	6.71546777080036e-11	6.47290360705724e-09	ZC3H18
ENSG00000087266	2447.96076495099	1.96752309865925	0.301540261149692	6.52491011037005	6.80423282776248e-11	6.52281863309252e-09	SH3BP2
ENSG00000121594	295.863138165853	3.21930376491524	0.494001155017577	6.51679400385347	7.18259558073708e-11	6.84831369992548e-09	CD80
ENSG00000084734	21.4035036176942	4.35647962445978	0.668842481476929	6.51346130831859	7.34385286206363e-11	6.96442046419035e-09	GCKR
ENSG00000104951	1455.48552172121	2.90343445615178	0.445928775033386	6.51098251269925	7.46608365105142e-11	7.04247323641155e-09	IL4I1
ENSG00000100354	1685.74617827721	-0.938132612211113	0.144125768461607	-6.50912478888891	7.55899105429148e-11	7.09218314928976e-09	TNRC6B
ENSG00000173404	11.5945757188424	4.81665668501492	0.742071482869941	6.49082574415423	8.53671732828472e-11	7.96715116156689e-09	INSM1
ENSG00000105246	519.03296503208	2.88115877928463	0.444253677484712	6.4853909495972	8.85019934823223e-11	8.21624559491938e-09	EBI3
ENSG00000119139	904.443384835644	2.82142145557262	0.435520190802591	6.47827934308446	9.27744785825382e-11	8.56779595663556e-09	TJP2
ENSG00000178175	36.0937192180525	3.13609442305921	0.484527626790257	6.47247803770077	9.64085377327064e-11	8.85703227639171e-09	ZNF366
ENSG00000175857	1097.78068703033	2.72652879753872	0.421317320755781	6.47143771029335	9.70747762390658e-11	8.87203097451234e-09	GAPT
ENSG00000168389	830.739973223964	2.49984017995013	0.386682058640873	6.46484656861681	1.01401642757842e-10	9.21970915776069e-09	MFSD2A
ENSG00000077585	848.213529112398	2.25867985038219	0.350249874667194	6.44876704817778	1.12763730255114e-10	1.02002022459997e-08	GPR137B
ENSG00000165507	42.0949192952204	3.84085251838456	0.595776514403701	6.44680081461213	1.14235759701366e-10	1.02806355376143e-08	C10orf10
ENSG00000261827	178.568913743251	3.18688160920117	0.494823412245442	6.44044224734543	1.19125878549456e-10	1.06556070522254e-08	NA
ENSG00000266658	85004.2408047014	-2.31036344387905	0.358761780021946	-6.43982601418055	1.19610533269495e-10	1.06556070522254e-08	NA
ENSG00000129450	631.082408904966	3.050112293015	0.474145604993644	6.4328599925668	1.25224990206475e-10	1.10997165942312e-08	SIGLEC9
ENSG00000151014	219.957832923708	2.78117089069498	0.432444759287701	6.43127435577199	1.26538523578863e-10	1.11600650870378e-08	CCRN4L
ENSG00000104093	2125.61859224054	2.70244741593386	0.420560804172194	6.42581854781543	1.31161785400367e-10	1.15102623516272e-08	DMXL2
ENSG00000108654	20811.750194202	0.836811321168513	0.13031355250647	6.42152182235201	1.34918667353741e-10	1.17813384824388e-08	DDX5
ENSG00000239306	826.651409607369	0.851970354691274	0.132879122572496	6.4116193589889	1.43981965539e-10	1.25108270450365e-08	RBM14
