baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000165474	817.129451838587	5.10913795968914	0.419128932259351	12.1898956775613	3.51871539281835e-34	7.56910009925888e-32	GJB2
ENSG00000078081	4347.99199205726	5.25002065425381	0.431954974794259	12.1540923489871	5.45644185370817e-34	1.15959250430793e-31	LAMP3
ENSG00000197121	902.521652213528	3.72517192471158	0.306963263067867	12.1355626972469	6.84379245632696e-34	1.43711494210894e-31	PGAP1
ENSG00000125538	86869.7822343452	6.71073837843765	0.555352450483233	12.0837467676579	1.28717821531824e-33	2.67112194588218e-31	IL1B
ENSG00000251230	448.853878204646	6.54025084802389	0.544728599615675	12.0064392665233	3.28695320009445e-33	6.74169389493791e-31	NA
ENSG00000013374	3301.50036205833	1.99358622862796	0.166545336440419	11.9702314771279	5.08864605770931e-33	1.03170836565442e-30	NUB1
ENSG00000158270	95.0532128036729	-4.90765263952311	0.412527855888124	-11.896536365908	1.23361697229157e-32	2.47270111071035e-30	COLEC12
ENSG00000184060	527.258229652274	-4.00254882795729	0.337906740783404	-11.8451286845529	2.28068004141068e-32	4.52010283712843e-30	ADAP2
ENSG00000067066	4994.5186794793	2.20736211310871	0.186514633248468	11.8347931991381	2.57978563051366e-32	5.05609319295893e-30	SP100
ENSG00000163739	9651.4224213925	6.50379972363377	0.55147066434487	11.7935552045367	4.21370117313081e-32	8.16763461459938e-30	CXCL1
ENSG00000119922	7903.11322692973	4.89817492689548	0.418330797206274	11.708855670218	1.14818782427338e-31	2.20140054699545e-29	IFIT2
ENSG00000153208	538.040942678992	-4.92723662359438	0.422318282603916	-11.6671165482446	1.87676926673253e-31	3.55960570923603e-29	MERTK
ENSG00000261618	392.926857139615	6.87570630844551	0.589487098221632	11.6638792081933	1.94953441918958e-31	3.65828059788139e-29	NA
ENSG00000125826	2727.49919522471	1.99535054758157	0.171691773125573	11.6217015600521	3.19704570775773e-31	5.93607255148827e-29	RBCK1
ENSG00000225886	107.933253764687	5.9922735669246	0.520012854572568	11.5233181530677	1.00658566889313e-30	1.83042934160886e-28	NA
ENSG00000102096	6413.06716568661	2.94131126757891	0.255234955983442	11.5239358819241	9.99392958613073e-31	1.83042934160886e-28	PIM2
ENSG00000169248	313.72886623849	6.53390450463094	0.570122325731336	11.4605308540574	2.08234532709115e-30	3.74800910454703e-28	CXCL11
ENSG00000234883	1982.73874101609	5.02946806376451	0.440380134225898	11.4207423834078	3.29407980181698e-30	5.86911854790401e-28	MIR155HG
ENSG00000133106	4292.0734124786	3.60064358994252	0.316548817710617	11.3746865838373	5.59033138050411e-30	9.8607855220712e-28	EPSTI1
ENSG00000178685	5960.61898162967	2.63990528632253	0.232674362173454	11.3459225230605	7.77024145030776e-30	1.35702266279187e-27	PARP10
ENSG00000162614	104.081025449112	4.35391042267241	0.385532712664527	11.2932321425627	1.4172718876302e-29	2.42711250736982e-27	NEXN
ENSG00000168016	7804.44006505063	2.1508466385242	0.190449757239453	11.293512103667	1.41276347464658e-29	2.42711250736982e-27	TRANK1
ENSG00000110848	1570.30504220534	3.08075657421939	0.273341472106916	11.2707250402689	1.83056240194794e-29	3.10473944307304e-27	CD69
ENSG00000107738	2050.19163688064	-3.13329679538059	0.278314084829363	-11.258132326654	2.11187023499469e-29	3.54774086429251e-27	C10orf54
ENSG00000232810	1012.77024438617	5.91976225286151	0.52661837500552	11.2410856396712	2.56211924595532e-29	4.26351145088736e-27	TNF
ENSG00000269640	433.314298801874	2.87129033640294	0.257205103842388	11.1634267497368	6.15716017635331e-29	1.0150107322495e-26	NA
ENSG00000178965	70.073983645862	6.20082034063126	0.555901436448904	11.1545319620724	6.80499698461901e-29	1.11141983158977e-26	ERICH3
ENSG00000260336	1683.30140626361	1.6458012075484	0.14788174013493	11.1291712286232	9.04727507225462e-29	1.46408151375687e-26	NA
ENSG00000228318	73.9432626868711	6.19737590732109	0.557730614061727	11.1117728721902	1.0995452183456e-28	1.76317073694528e-26	NA
ENSG00000138413	416.481945863161	-2.83053329015464	0.254818263164056	-11.108047182365	1.14639112694151e-28	1.82172910703795e-26	IDH1
ENSG00000131979	2179.67797354741	3.40251801279172	0.307419284093217	11.0680044774289	1.79349864476522e-28	2.82460023169766e-26	GCH1
ENSG00000103066	319.052713709318	-2.61447494130354	0.236743353279597	-11.0434988145826	2.35673802559566e-28	3.67880548968866e-26	PLA2G15
ENSG00000141682	1145.94320814468	4.13149116073896	0.382538369994286	10.8002006721592	3.43452113778974e-27	5.31416827626958e-25	PMAIP1
ENSG00000196116	1486.63694947642	2.78427495688012	0.258211130740071	10.782939329145	4.14427416591716e-27	6.35659582718373e-25	TDRD7
ENSG00000162745	374.298381804921	-5.64063300847454	0.524298154938238	-10.758445276503	5.40747410551649e-27	8.22262377131082e-25	OLFML2B
ENSG00000035720	242.430742216588	2.59865194634983	0.24180321508127	10.7469701983757	6.12402599781445e-27	9.2326234679871e-25	STAP1
ENSG00000112343	2105.94991675729	1.6908913270969	0.157984951011726	10.7028632554464	9.86809673087629e-27	1.47511320538921e-24	TRIM38
ENSG00000061938	5244.53541140867	2.09727429606482	0.1964609445124	10.6752734049512	1.32865813480847e-26	1.96942864200728e-24	TNK2
ENSG00000135218	2773.04585497015	-3.38461387270812	0.317087343912133	-10.6740743132467	1.34592278708175e-26	1.97839433677791e-24	CD36
ENSG00000144959	741.626395607674	-4.09123693506007	0.38571140523917	-10.6069897843005	2.76514434653693e-26	4.0309405891376e-24	NCEH1
ENSG00000140853	12168.7901272053	1.71542487050276	0.162116709771669	10.5814192313601	3.63411252000678e-26	5.25427137216391e-24	NLRC5
ENSG00000147434	102.51411826798	5.10351982962548	0.482510372808619	10.5770157850052	3.80897094267535e-26	5.46231206974394e-24	CHRNA6
ENSG00000166165	585.822714931602	4.57261156091483	0.43238025518592	10.5754402659961	3.87353886020044e-26	5.51010902863513e-24	CKB
ENSG00000197272	421.815804763365	5.93920380867539	0.562286772611558	10.5625885188274	4.44239635854691e-26	6.26875434947272e-24	IL27
ENSG00000152778	2494.37590495263	3.42229445736978	0.324075737610298	10.5601686895953	4.55841907427778e-26	6.38142492469729e-24	IFIT5
ENSG00000185338	1134.70410525004	3.71083384862975	0.353457518434081	10.4986700101042	8.76057042724347e-26	1.21675355721376e-23	SOCS1
ENSG00000188060	89.4067917762697	-5.30681514181555	0.506499946140574	-10.4774248886943	1.09689796033963e-25	1.5115768064399e-23	RAB42
ENSG00000114127	3918.77748920703	1.97945315719939	0.188991375843873	10.4737750511675	1.14003929660009e-25	1.5588490816069e-23	XRN1
ENSG00000100226	2016.6877929345	1.79890856310539	0.171930673316177	10.4629879497839	1.27761961371715e-25	1.73353325895052e-23	GTPBP1
ENSG00000132109	2261.18358435313	2.30409482964825	0.220348030253373	10.456616412676	1.36648558090871e-25	1.83995718791211e-23	TRIM21
ENSG00000168389	830.739973223964	4.1401312819776	0.396734535892567	10.4355202469662	1.70676244794365e-25	2.28072597115743e-23	MFSD2A
ENSG00000149218	581.595555558708	2.27466670425538	0.218311694064345	10.4193534570116	2.02323875643694e-25	2.68330138532265e-23	ENDOD1
ENSG00000122547	516.024487462182	-3.84318575242956	0.370421925843521	-10.3751573119704	3.21682131172113e-25	4.23444112816784e-23	EEPD1
ENSG00000095383	490.588045084101	-3.07470228466664	0.297223009608229	-10.3447653286312	4.41997833737055e-25	5.77511095502809e-23	TBC1D2
ENSG00000136688	114.21642276354	6.19193096962078	0.598934225783696	10.3382486808443	4.73104273837814e-25	6.13609285751854e-23	IL36G
ENSG00000134061	393.950519284	-4.08162802434362	0.396577204082262	-10.2921397960559	7.6458071480005e-25	9.84411622507889e-23	CD180
ENSG00000164181	558.722534226062	5.88180799177383	0.576492475345751	10.2027489400382	1.92738600874205e-24	2.46356244986964e-22	ELOVL7
ENSG00000119508	1890.61660658073	4.27433154022555	0.419067137605876	10.1996342749392	1.99020510241448e-24	2.52555595694166e-22	NR4A3
ENSG00000017483	673.234034316282	2.48690959486747	0.245047505772955	10.1486835665721	3.35863209928502e-24	4.23163654280632e-22	SLC38A5
ENSG00000253522	703.331297058134	3.27802024134173	0.3236493139001	10.1283089460018	4.13742699885001e-24	5.17589183210747e-22	MIR146A
ENSG00000163121	184.918431353152	5.32988183285166	0.532611112575424	10.0070796628316	1.4187883736126e-23	1.76239493817976e-21	NEURL3
ENSG00000125148	1479.2631767585	3.25016328088112	0.326364465016349	9.95869228813959	2.31082178078404e-23	2.85039058680068e-21	MT2A
ENSG00000188313	3093.25067993244	3.24095217900019	0.325589688333735	9.95409957725122	2.42003613476449e-23	2.96437620702159e-21	PLSCR1
ENSG00000066294	2117.648900721	-1.96194093834664	0.197736588918949	-9.92199242979168	3.34020831847535e-23	4.06330582962667e-21	CD84
ENSG00000166016	419.852709088848	3.61080078633878	0.364283923024608	9.91205089798834	3.6899267710021e-23	4.45798755573329e-21	ABTB2
ENSG00000111224	838.487346987795	2.2130711801666	0.223638493698689	9.89575248681607	4.34331624575638e-23	5.21168403121747e-21	PARP11
ENSG00000197632	21136.6358079853	4.90970746809016	0.497733960301329	9.86411991080097	5.95544084793768e-23	7.09783926464681e-21	SERPINB2
ENSG00000102921	4640.5578748902	1.91042375279062	0.193737743034088	9.86087544363762	6.15107159283874e-23	7.2817954245693e-21	N4BP1
ENSG00000105516	303.266955551973	-2.69285330399711	0.274873458952041	-9.79670177784226	1.16321895258079e-22	1.36786794030484e-20	DBP
ENSG00000154099	345.525140303413	5.70357255609785	0.585578844281816	9.74005910868075	2.03435991808764e-22	2.37642878113562e-20	DNAAF1
ENSG00000108342	1243.50720573047	6.91994729821129	0.710639391617355	9.73763540248181	2.08345842303105e-22	2.41777125814768e-20	CSF3
ENSG00000135094	117.835985412201	-4.09704147588576	0.421356642966196	-9.72345290926017	2.3951858790032e-22	2.76135187710702e-20	SDS
ENSG00000137496	1089.05806489474	-2.00858315497197	0.206633794249901	-9.72049689288871	2.46575264477616e-22	2.82424746111732e-20	IL18BP
ENSG00000140511	2564.44656896601	2.90005826956684	0.298553262266951	9.71370484296955	2.63578494474344e-22	2.99952326711803e-20	HAPLN3
ENSG00000185722	2911.08241418882	1.53033419184294	0.157920784819907	9.69051789850299	3.30846706853464e-22	3.7409006808899e-20	ANKFY1
ENSG00000077150	7579.6698737299	2.57576009912727	0.266119992983533	9.67894245843698	3.70528795187053e-22	4.16290281420664e-20	NFKB2
ENSG00000072858	1175.41527035695	1.69689818706623	0.17561328888745	9.66269806696557	4.34272990300533e-22	4.84819068095639e-20	SIDT1
ENSG00000172403	139.034394041307	4.57647629149188	0.473739721436165	9.66031785896709	4.44482679774336e-22	4.93096225694309e-20	SYNPO2
ENSG00000170385	1176.96925659078	-2.2914567091938	0.23740231795511	-9.65220865967741	4.81082282854058e-22	5.3036314920392e-20	SLC30A1
ENSG00000121380	155.092596746079	5.73103338788947	0.594383893264516	9.64197289467771	5.31563695670971e-22	5.82375902356538e-20	BCL2L14
ENSG00000197262	155.557914145311	5.59793322504239	0.581405027029004	9.6282848699262	6.07347111848634e-22	6.61296031228275e-20	NA
ENSG00000100342	1827.65357909622	2.43813939179025	0.253352444125536	9.62350846941958	6.36232232616486e-22	6.88496954056577e-20	APOL1
ENSG00000272669	119.012969646366	3.44163265905769	0.360252264533669	9.5533963221931	1.25512663901237e-21	1.34994992594751e-19	NA
ENSG00000143110	947.094245762997	-2.545110488639	0.269848011977652	-9.43164439117593	4.03709487816565e-21	4.31577676096751e-19	C1orf162
ENSG00000105246	519.03296503208	4.50706837521765	0.479448962712568	9.40051752269543	5.42953498953199e-21	5.76937154700932e-19	EBI3
ENSG00000162433	253.085052073222	4.79288577749618	0.510077551754364	9.39638641420603	5.64691646635572e-21	5.96442871557177e-19	AK4
ENSG00000135838	1033.33526416395	-3.00016305904325	0.319567775338018	-9.38819020744463	6.10400235317911e-21	6.40883913736466e-19	NPL
ENSG00000133216	417.123570026688	-2.58533168134244	0.275433942749768	-9.38639463071264	6.20892297616265e-21	6.48042558441024e-19	EPHB2
ENSG00000088827	973.570890793896	3.77742159405058	0.403052183423346	9.37204101455758	7.11432628686308e-21	7.38174125729281e-19	SIGLEC1
ENSG00000149639	375.6324858331	-2.47653540641539	0.264415293923975	-9.36608230811131	7.52747978557493e-21	7.76474947004422e-19	SOGA1
ENSG00000182578	5493.65043997337	-3.77688432564614	0.40417981855904	-9.34456435531909	9.22685258372164e-21	9.46235190257361e-19	CSF1R
ENSG00000172432	2174.41753528574	1.76004215044613	0.188762221211426	9.32412290526484	1.11905293359025e-20	1.14098119627737e-18	GTPBP2
ENSG00000169679	143.410014638232	2.37480194032305	0.255325119019201	9.30109011383427	1.39013010855302e-20	1.40922442441188e-18	BUB1
ENSG00000026751	16168.8632256406	3.36182762208442	0.363166015119036	9.25699950470999	2.10257600640873e-20	2.11927646725963e-18	SLAMF7
ENSG00000168758	821.064646023538	-2.325651257388	0.251602397673249	-9.2433588824868	2.3887816960506e-20	2.39407501912708e-18	SEMA4C
ENSG00000184557	7678.98043334816	4.47932519377417	0.484788102118751	9.23975892600793	2.47053223079717e-20	2.46201796717691e-18	SOCS3
ENSG00000128965	67.1048520983996	4.95662747423459	0.538685017715497	9.20134644779076	3.53492174881277e-20	3.50294858018587e-18	CHAC1
ENSG00000128335	2336.13961842352	2.07945366196422	0.226015057497762	9.20050940404626	3.56256818015004e-20	3.51062235361266e-18	APOL2
ENSG00000165949	57.4809375530459	4.55818410448591	0.495760237998003	9.19433176588131	3.77332537654528e-20	3.69764923982679e-18	IFI27
ENSG00000203306	236.044712546937	-3.9540251678895	0.430223027695042	-9.1906404663496	3.90509247901446e-20	3.80563128383072e-18	NA
ENSG00000121933	200.936593909116	-4.05692695981165	0.442312213565447	-9.17208893489296	4.63940017533899e-20	4.49639448861563e-18	ADORA3
ENSG00000095951	1668.63037228084	2.11634609426314	0.23214858239089	9.11634295788915	7.77020753230346e-20	7.48954593783064e-18	HIVEP1
ENSG00000148158	664.919447322685	-2.7158503315607	0.298402224854634	-9.10130724690046	8.92510084549741e-20	8.55597031596352e-18	SNX30
ENSG00000074706	1488.53548828516	1.65206483972665	0.181760410033975	9.08924467884865	9.97294548931826e-20	9.50879921546404e-18	IPCEF1
ENSG00000198133	881.858107101457	1.95722053878234	0.215760258276775	9.07127454524846	1.17632840441242e-19	1.11555143685111e-17	TMEM229B
ENSG00000135148	3023.26652382866	2.39921709362264	0.264616534991036	9.06676936762064	1.2259805607113e-19	1.15642091499394e-17	TRAFD1
ENSG00000163082	1074.98231038344	3.31600739470868	0.36778218420124	9.01622628053744	1.9468004906733e-19	1.82657520505246e-17	SGPP2
ENSG00000196843	5056.49065005996	2.11385408945572	0.234593891089035	9.01069537507032	2.04754031364154e-19	1.9109292905991e-17	ARID5A
ENSG00000141837	75.9699816271901	3.8354085569911	0.426503938792606	8.99266855037446	2.41299073487082e-19	2.24014439854665e-17	CACNA1A
ENSG00000120217	2715.50716478598	3.56630970550206	0.397272695429167	8.97698167161838	2.78296232160501e-19	2.57008755972726e-17	CD274
ENSG00000185404	926.373528013317	1.51460501527438	0.169083904574756	8.95771255746425	3.3148328278707e-19	3.04533001306309e-17	SP140L
ENSG00000065308	318.317488913897	-1.81671184031026	0.203368285472372	-8.93311283069782	4.14186882191726e-19	3.78541057770977e-17	TRAM2
ENSG00000073756	13258.1570530871	6.26600374701079	0.703595272003548	8.90569336710835	5.3053388814846e-19	4.82375631600551e-17	PTGS2
ENSG00000137726	148.656049683497	3.62647713368565	0.408417129235409	8.87934632045115	6.72544117341814e-19	6.08359265938064e-17	FXYD6
ENSG00000117525	1886.96392766355	5.99162014189711	0.676425693919889	8.85776545118452	8.16342498910602e-19	7.34666598892047e-17	F3
ENSG00000134247	595.768923516669	-4.47659609630786	0.507211044171054	-8.82590422222381	1.08578922540221e-18	9.72194728267496e-17	PTGFRN
ENSG00000049249	353.175245013477	3.97627905611143	0.450713200888094	8.82219346643608	1.1223911560591e-18	9.99891798066995e-17	TNFRSF9
ENSG00000109787	1584.05951404775	-1.67591353691672	0.189983532312278	-8.82136212817647	1.13075687490189e-18	1.00228243800977e-16	KLF3
ENSG00000187796	381.590070799143	-4.05051463362977	0.45923647453643	-8.82010654253565	1.14350864851354e-18	1.00851745255651e-16	CARD9
ENSG00000133121	87.235601775454	-4.74631219173064	0.538196756612855	-8.81891637846648	1.15572707063737e-18	1.01422237805833e-16	STARD13
ENSG00000100364	2989.02731360658	-2.9345249992187	0.332821608923232	-8.81711079010971	1.17451013176178e-18	1.02560317891812e-16	KIAA0930
ENSG00000146376	863.68726910123	-3.15065619532914	0.358021338389252	-8.80019109895524	1.36583370905028e-18	1.18679511300187e-16	ARHGAP18
