baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000162444	43.4985971113714	3.38909146227534	0.422904744986701	8.01384118398085	1.11180258308131e-15	5.02848352896699e-13	RBP7
ENSG00000251562	47101.1452482043	-2.6233353595979	0.327231555082443	-8.01675547132666	1.0857496828787e-15	5.02848352896699e-13	MALAT1
ENSG00000174791	119.717355176851	2.55198688928574	0.319000713829207	7.99994099904141	1.24478843325036e-15	5.48920579352579e-13	RIN1
ENSG00000103066	319.052713709318	1.70334788500103	0.213785399057004	7.96755948963025	1.61838559343978e-15	6.96261060553276e-13	PLA2G15
ENSG00000171843	869.123455662923	-1.15363703966133	0.145530404300291	-7.92712042001129	2.24285779135074e-15	9.41946870991324e-13	MLLT3
ENSG00000137496	1089.05806489474	1.60189004256921	0.202898825890884	7.89501878848074	2.90271506954769e-15	1.16365888890345e-12	IL18BP
ENSG00000010295	1330.51694131158	1.33412674768135	0.168977575117951	7.89528874911414	2.8964387761733e-15	1.16365888890345e-12	IFFO1
ENSG00000123213	479.118814511583	1.58003476791126	0.201113349243842	7.85643903724923	3.95208079929485e-15	1.54912784930582e-12	NLN
ENSG00000169413	633.528332678652	3.50849880019448	0.449000345478278	7.81402249581168	5.53912025111871e-15	2.12401178498876e-12	RNASE6
ENSG00000203306	236.044712546937	2.95044547790271	0.378210861426641	7.80105961730819	6.13895001969106e-15	2.25593623744439e-12	NA
ENSG00000166068	635.399483271004	2.57720319486774	0.330262934611659	7.8034890530424	6.02186312034439e-15	2.25593623744439e-12	SPRED1
ENSG00000167566	414.074999959429	1.4166691249295	0.181813544278022	7.79187893044533	6.6019978917153e-15	2.37658450636666e-12	NCKAP5L
ENSG00000181722	102.215512820878	-2.41174377979936	0.310721020366237	-7.76176576968213	8.37549852043558e-15	2.95470836803926e-12	ZBTB20
ENSG00000130816	3356.11153993857	1.22613382998398	0.159671344778981	7.67911005998732	1.60197560724699e-14	5.54063681102543e-12	DNMT1
ENSG00000131042	4407.2639013217	2.89914518537366	0.384275196023551	7.54445047552845	4.54198590924426e-14	1.54069402794537e-11	LILRB2
ENSG00000127914	1678.57770295546	-1.15657792806241	0.153521551624926	-7.53365189330606	4.93405563669903e-14	1.64210957312706e-11	AKAP9
ENSG00000167552	871.892537996063	1.84294722571149	0.245669089440194	7.50174647494734	6.29730825134299e-14	2.05700407861924e-11	TUBA1A
ENSG00000175857	1097.78068703033	3.09220989118724	0.416601887717363	7.42245770447661	1.14966709475726e-13	3.68708688807695e-11	GAPT
ENSG00000162174	103.668285536238	3.04138271537797	0.411660498970946	7.38808489758116	1.48958628305193e-13	4.69193079406304e-11	ASRGL1
ENSG00000120008	2228.75084827403	1.24085267433355	0.16879926498592	7.35105496127044	1.96648533684247e-13	6.04854944710462e-11	WDR11
ENSG00000184060	527.258229652274	2.29591739482801	0.312486330306307	7.34725705466057	2.02315560620881e-13	6.04854944710462e-11	ADAP2
ENSG00000132669	3945.61109929017	2.41370843681995	0.328505487367989	7.34754373864121	2.01882245967319e-13	6.04854944710462e-11	RIN2
ENSG00000115760	3597.54085370853	-1.01168518887414	0.137813949646828	-7.34094909453479	2.12084470567046e-13	6.23492996055354e-11	BIRC6
ENSG00000184988	587.715775838713	2.06051113070934	0.280775418948913	7.33864502249839	2.15767033785973e-13	6.23920444090291e-11	TMEM106A
ENSG00000143079	215.858444855432	2.74961743780879	0.375008168398978	7.33215345561065	2.26483542458116e-13	6.44345678293341e-11	CTTNBP2NL
ENSG00000128604	1490.48879957298	2.09774440722484	0.2866547028292	7.31801846095916	2.51659250157332e-13	7.04605954527807e-11	IRF5
ENSG00000138185	461.311579920041	1.4634033410425	0.201125003919157	7.27608856445677	3.43638035203095e-13	9.4709864108553e-11	ENTPD1
ENSG00000149639	375.6324858331	1.78411060952335	0.245708583736918	7.26108377000624	3.84001025939279e-13	1.04206063023738e-10	SOGA1
ENSG00000268758	122.882145596844	2.74454862178875	0.37812967737487	7.25822062114386	3.92215473016814e-13	1.04822556493085e-10	ADGRE4P
ENSG00000231389	948.316777164406	1.82361031838924	0.251361256132707	7.25493795840385	4.01845984779678e-13	1.05793452619832e-10	HLA-DPA1
ENSG00000076554	268.125586314338	-1.37739561721592	0.192814672718003	-7.1436244856241	9.09015214484263e-13	2.3237854156939e-10	TPD52
ENSG00000090674	642.072794576443	2.03749267726048	0.28519396541613	7.14423488690424	9.04985376562913e-13	2.3237854156939e-10	MCOLN1
ENSG00000075539	2317.45431404058	-0.889892860041231	0.124629822476542	-7.14028827417072	9.313538643574e-13	2.3468786876286e-10	FRYL
ENSG00000171621	372.201043968506	-1.94658750790067	0.274770179467275	-7.08442055711693	1.39627281801991e-12	3.46885299113425e-10	SPSB1
ENSG00000139354	142.715577076126	2.06945944002921	0.292428290685744	7.07680995972153	1.4751059837528e-12	3.61380478436328e-10	GAS2L3
ENSG00000136378	55.5379080679086	-3.19803439118023	0.452648993129045	-7.0651529987354	1.6043912257704e-12	3.87669271662521e-10	ADAMTS7
ENSG00000165655	80.0775659924558	3.33568838993155	0.473028080895008	7.05177668019233	1.76647553684232e-12	4.21065702626508e-10	ZNF503
ENSG00000266658	85004.2408047014	-2.52876044414742	0.358757847192235	-7.0486554201905	1.80654895092469e-12	4.2487622593814e-10	NA
ENSG00000102858	1714.88900738896	1.37117767062894	0.195166258274418	7.02569021280803	2.130106016579e-12	4.9438078982154e-10	MGRN1
ENSG00000138688	2480.43255405484	-1.13870089690503	0.162162116770658	-7.02199082980316	2.18728895305726e-12	4.96916196383237e-10	KIAA1109
ENSG00000177575	4572.7465140145	2.65734360458132	0.378466284455172	7.02134830426639	2.19737305504238e-12	4.96916196383237e-10	CD163
ENSG00000101096	3369.55194745674	-1.41948192407951	0.202659146034779	-7.00428256929447	2.48254628481511e-12	5.54299163517136e-10	NFATC2
ENSG00000197312	1341.33590726259	-1.30607558542448	0.186585820079649	-6.99986518196798	2.5620893004093e-12	5.64908664623995e-10	RSC1A1
ENSG00000131018	4416.03486564526	-1.13685302482673	0.16248817022515	-6.99652795185926	2.62383446000018e-12	5.71380444937569e-10	SYNE1
ENSG00000160789	3583.08954695012	2.55973770928026	0.366886166749468	6.97692620018624	3.0170808777001e-12	6.41184212069302e-10	LMNA
ENSG00000145911	720.420892441745	-2.14186764909355	0.306977250518823	-6.97728462116842	3.00939654910848e-12	6.41184212069302e-10	N4BP3
ENSG00000095303	549.923250782999	2.76657589078042	0.397527724445969	6.95945394660505	3.41594158514672e-12	7.08868160240035e-10	PTGS1
ENSG00000182379	217.598828156308	-2.82814718488872	0.406304518935009	-6.96065894689471	3.38684794583451e-12	7.08868160240035e-10	NXPH4
ENSG00000151176	575.18934213777	1.3303971756266	0.191309104640474	6.95417595585325	3.5462876734073e-12	7.27360096177109e-10	PLBD2
ENSG00000174501	103.418506669296	-2.08987507729448	0.300968394083709	-6.94383569297051	3.815943045798e-12	7.73671487181964e-10	ANKRD36C
ENSG00000180611	317.167505785222	2.72123377378825	0.392060406527391	6.94085331872993	3.89738522768509e-12	7.80352091649928e-10	MB21D2
ENSG00000107551	1403.58298364797	2.38992326077533	0.344528543558975	6.93679320757421	4.01100282033963e-12	7.80352091649928e-10	RASSF4
ENSG00000132514	389.429217006533	3.3477845377202	0.482437272881314	6.93931569118997	3.94003784381982e-12	7.80352091649928e-10	CLEC10A
ENSG00000152217	145.300778184629	-1.6600714196453	0.239331977528292	-6.93627085185079	4.02585409264377e-12	7.80352091649928e-10	SETBP1
ENSG00000168016	7804.44006505063	-1.32004589244042	0.191193773032609	-6.9042305693464	5.04762595643229e-12	9.67772546146839e-10	TRANK1
ENSG00000115825	1469.94208097597	-1.00102433173844	0.14529764528866	-6.88947387791259	5.59991060220168e-12	1.06211637755092e-09	PRKD3
ENSG00000116962	506.386299848649	2.96135136424588	0.430821204322552	6.87373633083469	6.25417600020104e-12	1.173589473059e-09	NID1
ENSG00000099337	263.808391588734	2.0386612716339	0.298159415460795	6.83748748461697	8.05941269325381e-12	1.49642084732952e-09	KCNK6
ENSG00000164574	1673.4150991681	-1.16303526113319	0.170197563550204	-6.83344248221349	8.29007443367071e-12	1.52321482224498e-09	GALNT10
ENSG00000027697	3111.75250814654	2.19387573030304	0.321736756157883	6.81885326532746	9.17700738444877e-12	1.66879621911641e-09	IFNGR1
ENSG00000181555	2929.03269613725	-0.937172508319418	0.137606300426646	-6.81053487677333	9.72365352383273e-12	1.75015841333557e-09	SETD2
ENSG00000162745	374.298381804921	2.99852315324785	0.440869750692633	6.80138101681276	1.036209617151e-11	1.82777014369264e-09	OLFML2B
ENSG00000182578	5493.65043997337	2.73938821388399	0.402689561750583	6.8027296311711	1.02655199513745e-11	1.82777014369264e-09	CSF1R
ENSG00000105520	403.440645109337	2.08940344617669	0.307363267630864	6.79783066558889	1.06206180321908e-11	1.85482258881003e-09	LPPR2
ENSG00000100034	1153.63676325532	1.6105114038438	0.237265031377024	6.78781611641972	1.13843619434789e-11	1.96871333648063e-09	PPM1F
ENSG00000058668	4621.263292438	-1.50432730240969	0.221784305603285	-6.78283929206669	1.17836696151817e-11	2.0179820227397e-09	ATP2B4
ENSG00000118058	3693.94540758251	-1.17251714773452	0.172966140977004	-6.77888250909416	1.21108962956771e-11	2.0461916042466e-09	KMT2A
ENSG00000182511	554.455529392458	2.64040161878203	0.389551487292082	6.77805554571604	1.21804024290432e-11	2.0461916042466e-09	FES
ENSG00000124491	255.733233749791	3.72118877837816	0.549586301612899	6.7708906998908	1.2799194486989e-11	2.12985841090565e-09	F13A1
ENSG00000116990	178.584724073928	3.75466557625193	0.555241508298434	6.7622206195612	1.35892556323131e-11	2.24019514110626e-09	MYCL
ENSG00000172725	1321.63334066605	1.58554205728405	0.234967158376946	6.74793051180562	1.49968734494621e-11	2.44935047013946e-09	CORO1B
ENSG00000268041	128.215849456195	-1.57291715521988	0.233413603726776	-6.7387552829229	1.59749191317546e-11	2.58515228041303e-09	NA
ENSG00000128218	60.8778439414969	-3.55042336330661	0.527245143931652	-6.73391382390211	1.65159020063157e-11	2.64839995899457e-09	VPREB3
ENSG00000101986	497.729446837407	1.79923571062864	0.267580634569787	6.72408791286942	1.76695731342137e-11	2.80787027490446e-09	ABCD1
ENSG00000079277	1187.85266105721	1.4873869097255	0.221358119035216	6.7193691209893	1.82513031419313e-11	2.87441728679041e-09	MKNK1
ENSG00000198589	1582.11960938637	-1.23406381852616	0.184540344567216	-6.68723048838067	2.27433530808521e-11	3.55017703533761e-09	LRBA
ENSG00000155254	127.287650020085	2.90343533577955	0.434869248709793	6.67657081845567	2.44597897010721e-11	3.78461605734395e-09	MARVELD1
ENSG00000166833	143.953113611966	-2.24773795355638	0.337596110215503	-6.65806828201174	2.77449881541463e-11	4.21891246595679e-09	NAV2
ENSG00000180340	48.4732045735305	3.00172905277886	0.450819936654869	6.65837690110158	2.76868036879982e-11	4.21891246595679e-09	FZD2
ENSG00000135838	1033.33526416395	2.08283275690116	0.313078027913933	6.6527592842566	2.87648448130639e-11	4.29985675981045e-09	NPL
ENSG00000181444	154.926473404157	3.20820891881989	0.482166886386782	6.65373133120209	2.85754102357669e-11	4.29985675981045e-09	ZNF467
ENSG00000255197	233.282404624052	3.29302505769263	0.495715791839028	6.64296984664543	3.07424751390383e-11	4.55686150401257e-09	NA
ENSG00000180104	1747.26725665725	1.02246314277332	0.153985958089931	6.63997649822185	3.13733172067951e-11	4.61161618508883e-09	EXOC3
ENSG00000085265	5772.78266017262	3.51862128082914	0.530320140856295	6.63490033613981	3.24721865920003e-11	4.733693382614e-09	FCN1
ENSG00000075275	247.258566345317	-1.37852879057414	0.208416447980733	-6.61429941796909	3.7331545830534e-11	5.39746833528516e-09	CELSR1
ENSG00000163521	73.8941396676212	1.95620031715731	0.296141404036054	6.60562923825117	3.95832413742036e-11	5.67649426503721e-09	GLB1L
ENSG00000100298	143.118850304587	-1.72753572192481	0.261592815667231	-6.60391118738666	4.00449484492217e-11	5.69639391690179e-09	APOBEC3H
ENSG00000111728	241.668128517557	-2.00208123027476	0.303698841133412	-6.59232423410951	4.32993665893238e-11	6.11006021815267e-09	ST8SIA1
ENSG00000140995	1093.24688692707	1.32293802616564	0.202180212390317	6.54336055207844	6.01515729897359e-11	8.42074282512659e-09	DEF8
ENSG00000091490	1108.80108568991	-1.02967379199069	0.157639944953495	-6.53180760938767	6.49805950541078e-11	9.02513949731817e-09	SEL1L3
ENSG00000149269	866.063973995948	2.28516634251964	0.349921074772688	6.53051932926333	6.55420281441877e-11	9.03199870652599e-09	PAK1
ENSG00000131203	2909.24061857757	2.88910177990806	0.44378303592727	6.51016723492229	7.50671853180321e-11	1.02644192389517e-08	IDO1
ENSG00000115464	3308.33308349109	-0.878826337197068	0.135062826024722	-6.50679660024446	7.67702454083693e-11	1.04165412212171e-08	USP34
ENSG00000170385	1176.96925659078	1.51296803197754	0.233101071302222	6.49060951768829	8.54897936570533e-11	1.15111028268455e-08	SLC30A1
ENSG00000125454	363.324857019574	2.26254817381554	0.349494483136051	6.47377364447487	9.55850631505159e-11	1.26840759857971e-08	SLC25A19
ENSG00000100354	1685.74617827721	-0.922946148122272	0.142568835229335	-6.47368793213208	9.56393279727318e-11	1.26840759857971e-08	TNRC6B
ENSG00000120708	7369.91372103152	2.81637230051228	0.435138252725652	6.47236202027948	9.64826146780394e-11	1.27004241813876e-08	TGFBI
ENSG00000151491	83.1279296926594	2.70114232096962	0.417633745400102	6.4677300403057	9.94860225841103e-11	1.29987700174898e-08	EPS8
ENSG00000072135	1534.56503567618	1.19102770801556	0.184230542022254	6.46487653427026	1.01381551015802e-10	1.31490380762333e-08	PTPN18
ENSG00000143110	947.094245762997	1.68873632733513	0.261372935950772	6.46102214520477	1.03998097083066e-10	1.33899447769942e-08	C1orf162
ENSG00000137752	2631.83844247237	1.63353170864987	0.252933991594525	6.45833206660715	1.05863249957284e-10	1.35313178695401e-08	CASP1
ENSG00000150961	1221.73108863267	1.46480017725809	0.226972257140291	6.45365295174686	1.09185694814571e-10	1.38555861211095e-08	SEC24D
ENSG00000133121	87.235601775454	2.4754237737944	0.385203908419323	6.42626858058698	1.30774261592868e-10	1.64766228588329e-08	STARD13
ENSG00000107738	2050.19163688064	1.75246081708772	0.273333506893831	6.41143794261719	1.44153437456163e-10	1.80334927892856e-08	C10orf54
ENSG00000100083	1555.00020804572	0.828582728830112	0.129373677462743	6.40456965497273	1.50794099801702e-10	1.87313882141001e-08	GGA1
ENSG00000179630	1668.97012743971	2.15727843063304	0.337848135131882	6.38534952928162	1.71006419982525e-10	2.10935821123899e-08	LACC1
ENSG00000111729	146.161424782344	2.46051690948734	0.387026334889969	6.3574922109289	2.05074066517682e-10	2.51201490229541e-08	CLEC4A
ENSG00000108861	917.22536232385	2.15045690872673	0.338967989733646	6.34412975224155	2.23686246713099e-10	2.72110462467059e-08	DUSP3
ENSG00000103313	244.096538976108	3.42275275808628	0.541183741991477	6.32456685688867	2.53943887056807e-10	3.0680248108185e-08	MEFV
ENSG00000124225	1041.54929591811	-1.72136498191214	0.273060270979925	-6.30397448788399	2.90108267226807e-10	3.48110185415894e-08	PMEPA1
ENSG00000101493	823.075900799272	1.84103793419637	0.292129384793543	6.30213196627749	2.93579032267961e-10	3.49894631768552e-08	ZNF516
ENSG00000163563	769.135753425277	3.37158200702453	0.535837525142539	6.29217225151905	3.13053813012246e-10	3.69131113587163e-08	MNDA
ENSG00000264462	54.1592173566213	-3.41692592276111	0.543080287292478	-6.29175096705528	3.13904796406114e-10	3.69131113587163e-08	MIR3648-1
ENSG00000127951	2198.30347305985	3.00289897005641	0.477769055880307	6.28525211730897	3.27322053095117e-10	3.82359847320846e-08	FGL2
ENSG00000167994	62.4418734247169	2.99256862150847	0.476271813533737	6.28332086105383	3.31416054489142e-10	3.84595249021972e-08	RAB3IL1
ENSG00000181982	95.4163331854738	3.14930235618611	0.501305904379947	6.2821968156976	3.3382185163518e-10	3.8485513993418e-08	CCDC149
ENSG00000101445	4999.63883808941	-1.40187353154762	0.223298859468377	-6.2780147417016	3.42923408615346e-10	3.92780909387409e-08	PPP1R16B
ENSG00000121807	1103.44466502899	3.43022079158526	0.54703267104297	6.27059584036401	3.59669083460605e-10	4.09303416978168e-08	CCR2
ENSG00000069667	4217.54580503629	-1.42342812876883	0.228178799635496	-6.23821376500658	4.42595575914383e-10	5.00445087407295e-08	RORA
ENSG00000085224	1942.49142545868	-0.800150280034122	0.128497813196588	-6.22695639816045	4.75583404274959e-10	5.34319469299746e-08	ATRX
ENSG00000124357	2251.99948010711	1.19401085779816	0.192249718920791	6.21072875685245	5.27394397791282e-10	5.85076086958517e-08	NAGK
ENSG00000123416	550.823792416695	1.61957546534131	0.260756638545553	6.21106129598451	5.26279382178358e-10	5.85076086958517e-08	TUBA1B
ENSG00000196576	1852.54313096218	2.74876799827841	0.442665087771717	6.20958840941157	5.31235558906277e-10	5.85654001471739e-08	PLXNB2
ENSG00000032444	1808.53290326776	0.907901358292522	0.146448509355157	6.1994578319042	5.66579944901945e-10	6.20739357026422e-08	PNPLA6
ENSG00000058063	2372.16733415422	-0.644113600182865	0.104100149962619	-6.18744161669466	6.11484825721415e-10	6.65801286475312e-08	ATP11B
ENSG00000092964	606.978514516068	1.97403331171983	0.319894292019761	6.17089257596971	6.79055486290726e-10	7.34838019796449e-08	DPYSL2
ENSG00000103187	6004.48219391077	1.62170703154573	0.263300712438022	6.15914410762355	7.31391493508289e-10	7.86647228901995e-08	COTL1
ENSG00000133317	26.2419151455257	4.36909070756839	0.70959115511088	6.15719442963698	7.4044923844329e-10	7.91562673751588e-08	LGALS12
ENSG00000015285	1987.54195143214	1.21939414231045	0.198287144305138	6.1496379232431	7.76600282756409e-10	8.2520797515303e-08	WAS
ENSG00000125249	661.467074062339	1.21623936808574	0.198107240038126	6.13929792697973	8.28869869095899e-10	8.75475186885184e-08	RAP2A
ENSG00000125503	2361.20204248682	0.786526335680874	0.12843930419419	6.1237199984493	9.14154859380289e-10	9.59808188369578e-08	PPP1R12C
ENSG00000128512	1897.16876969824	1.92070864639817	0.313927201022545	6.11832501338498	9.45640458805453e-10	9.86991245731917e-08	DOCK4
ENSG00000152061	1766.2596660689	-0.863079112311021	0.141329861365537	-6.1068418519052	1.01621841780643e-09	1.05441627480515e-07	RABGAP1L
ENSG00000135931	115.6104180317	1.73576157973274	0.284340170485933	6.10452465005682	1.03107078082159e-09	1.06357061420538e-07	ARMC9
ENSG00000239713	2839.92024788602	-1.64222434331342	0.269747336910351	-6.08800947628708	1.14323106628381e-09	1.17241004524303e-07	APOBEC3G
ENSG00000161642	1006.68601667331	2.68200975843638	0.441053255311537	6.08092044699217	1.19494573104862e-09	1.21836114161657e-07	ZNF385A
ENSG00000114026	318.854543710984	1.19567874024464	0.196674745192806	6.07947267999497	1.20578423384153e-09	1.22234644257073e-07	OGG1
ENSG00000170571	3166.92306991677	-0.850027360267519	0.13999377300917	-6.07189407068729	1.26410311512015e-09	1.27414370557739e-07	EMB
ENSG00000179218	9329.2732792592	1.25936811540606	0.207693639689179	6.06358537165969	1.3312006891049e-09	1.33415050881371e-07	CALR
ENSG00000253729	2557.88709011499	-0.849099463543047	0.140080989367092	-6.06148962381983	1.34866590126012e-09	1.34401795662866e-07	PRKDC
ENSG00000171634	2603.79690663049	-0.845047387840817	0.139516439468043	-6.05697358005167	1.38706359382614e-09	1.3745176815449e-07	BPTF
ENSG00000101307	270.891790984331	2.92207463732248	0.482685237663741	6.05378911413513	1.41477800435279e-09	1.39414911836753e-07	SIRPB1
ENSG00000145247	1000.94981548734	-1.05688710082901	0.174609970563861	-6.05284507760952	1.42309716574081e-09	1.39455616147234e-07	OCIAD2
ENSG00000120262	29.443380995506	3.88772679344369	0.644787913669947	6.0294659856694	1.64502333448009e-09	1.59431684598321e-07	CCDC170
ENSG00000104517	3099.22033700324	-0.703758974358195	0.116706640213328	-6.03015366625067	1.63803850142366e-09	1.59431684598321e-07	UBR5
ENSG00000173327	1895.98468157352	1.0323032200074	0.171465178031591	6.0204831783233	1.73897178785388e-09	1.67615974677348e-07	MAP3K11
ENSG00000180353	7257.24561057522	1.01773973518136	0.169353793183102	6.00954791771919	1.86041372049265e-09	1.78346943563967e-07	HCLS1
ENSG00000106868	258.68148108379	2.14318524835239	0.356813874700926	6.0064515432556	1.89627614308572e-09	1.80802242637238e-07	SUSD1
ENSG00000175489	717.562476269414	2.49290486922258	0.4160955495784	5.99118368785357	2.08319181064935e-09	1.9755602337658e-07	LRRC25
ENSG00000133321	1384.13216970958	-1.15146932879336	0.192309183343843	-5.98759408558544	2.12967752263546e-09	2.00884394768807e-07	RARRES3
ENSG00000153283	4243.90145351413	-1.37729472732731	0.230197865475396	-5.98309078358729	2.18942654243733e-09	2.05421780755596e-07	CD96
ENSG00000171657	69.5818265655347	2.99463792590333	0.500702201484906	5.98087629138096	2.21940386542573e-09	2.07132617895473e-07	GPR82
ENSG00000140497	2845.39520587421	1.17451760263682	0.196478345675626	5.97784757703464	2.26105136857524e-09	2.09908868896309e-07	SCAMP2
ENSG00000113108	1008.91913739375	1.42273002365781	0.238184104603797	5.97323665248119	2.32592114611292e-09	2.14800644483172e-07	APBB3
ENSG00000162402	2874.69780825233	-0.720678975325212	0.120701707654728	-5.97074382233881	2.36174336823044e-09	2.16972871209462e-07	USP24
ENSG00000250722	32.842085107594	2.87597745552032	0.482639022501219	5.95885811432303	2.54006509806268e-09	2.3214615681206e-07	SEPP1
ENSG00000072062	1096.0899289571	1.4529686336149	0.244025369145922	5.95417041556057	2.61394322136322e-09	2.37666724132092e-07	PRKACA
ENSG00000119669	985.883256483308	1.11442024658912	0.187443899421298	5.94535351659729	2.75860846294703e-09	2.49533818861142e-07	IRF2BPL
ENSG00000092068	467.539083988072	2.74891433782257	0.462471141105719	5.94396945774866	2.78201458240763e-09	2.50367118464736e-07	SLC7A8
ENSG00000146592	111.466895224337	3.40342334702495	0.57284182464246	5.94129688269392	2.8277595892847e-09	2.53192139062908e-07	CREB5
ENSG00000242732	571.491239093456	2.01735189706852	0.34115797018243	5.91324862200865	3.35425284160415e-09	2.98816494308361e-07	RGAG4
ENSG00000107771	3183.35376954147	-1.29911123004253	0.219906639950329	-5.90755799977647	3.47216102541004e-09	3.07766071996019e-07	CCSER2
ENSG00000126947	67.7853770293582	2.16162965030197	0.366238474094368	5.90224622262101	3.58585453193485e-09	3.16254440443994e-07	ARMCX1
ENSG00000140548	909.130580459243	1.95094577643088	0.330762793454401	5.89832295239652	3.67214702519407e-09	3.20658422660387e-07	ZNF710
ENSG00000272821	137.120456818889	1.86544784438924	0.316259827790568	5.89846600948814	3.66896526583802e-09	3.20658422660387e-07	NA
