baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000185745	5960.3775677197	5.60022287324184	0.307458211994597	18.2145821928485	3.95424253028918e-74	4.20917487224194e-71	IFIT1
ENSG00000184979	1011.78516931363	5.66984754658241	0.314567154371133	18.0242834250044	1.25629152697929e-72	1.26299174845651e-69	USP18
ENSG00000137959	4812.14270103522	5.31082311982127	0.298582202579495	17.7868040155786	8.94378265304289e-71	8.51824688891916e-68	IFI44L
ENSG00000137965	5652.10663511033	4.64388907781573	0.27195485604452	17.0759557132361	2.24125500932406e-65	2.02788753243641e-62	IFI44
ENSG00000102794	4099.9920340988	8.81210867594436	0.516771920692165	17.0522203763343	3.36503854813796e-65	2.89970178890974e-62	IRG1
ENSG00000004799	453.960600376535	-6.87286583418492	0.40335996767898	-17.0390380427013	4.21609233282324e-65	3.4679275843077e-62	PDK4
ENSG00000055332	5841.09400170131	3.66550781875842	0.215659191259159	16.9967614056085	8.67838682549362e-65	6.82800382583185e-62	EIF2AK2
ENSG00000050730	2896.71814493997	8.01417748182285	0.476328462201681	16.8248973508318	1.60339356408374e-63	1.20895874731914e-60	TNIP3
ENSG00000115267	4646.76504315863	4.13030888157462	0.248097604141104	16.6479192569129	3.13307593978627e-62	2.26784568825489e-59	IFIH1
ENSG00000165474	817.129451838587	7.56890929438282	0.457001789405329	16.562099908256	1.30943104946739e-61	9.11364010429304e-59	GJB2
ENSG00000172183	6652.70660942461	3.63225656706401	0.220863371704542	16.4457172732246	9.00123775500864e-61	6.03282957091246e-58	ISG20
ENSG00000129277	23796.4118287369	7.18856881177505	0.437594453254049	16.4274678490993	1.21632932480846e-60	7.86096266490498e-58	NA
ENSG00000105855	2429.88288772965	6.58649148112928	0.404136634011626	16.297684809588	1.02501878186481e-59	6.39611719883642e-57	ITGB8
ENSG00000160932	7428.87206905095	3.14584771837919	0.194855991625541	16.1444751692554	1.24200420769481e-58	7.49176938081507e-56	LY6E
ENSG00000138496	5561.69343327601	3.63557413845185	0.226957526574182	16.0187423317885	9.4543202501991e-58	5.51888320153558e-55	PARP9
ENSG00000134470	1024.5440369737	4.67164220413765	0.292941419778278	15.9473597406387	2.9719852396242e-57	1.68065765300748e-54	IL15RA
ENSG00000135114	6150.76977460212	5.09687279827003	0.324391882761204	15.7120848859896	1.24999853365091e-55	6.85453741362028e-53	OASL
ENSG00000149289	772.035830743593	4.53461466469649	0.290125831195367	15.6298205024114	4.56086011943993e-55	2.42745072709956e-52	ZC3H12C
ENSG00000163565	8105.55961072032	2.14266917680648	0.137251016156239	15.6113174008663	6.09650234346656e-55	3.15206589735345e-52	IFI16
ENSG00000068079	2915.78959430368	3.33617357303683	0.214301002487658	15.567699330893	1.20670046034593e-54	6.06568098067219e-52	IFI35
ENSG00000177409	11596.0815294342	3.99216297837011	0.258008316858151	15.4730011302889	5.2787583598454e-54	2.58174084539898e-51	SAMD9L
ENSG00000132274	16072.6559544785	3.26621746729479	0.212510740861015	15.3696582773242	2.61544991929759e-53	1.24550478262129e-50	TRIM22
ENSG00000150938	876.338059778495	3.90854033603842	0.255710637336274	15.2850126875968	9.6244234830714e-53	4.46573249614513e-50	CRIM1
ENSG00000108771	3004.34888294458	3.48757429096832	0.228776221588212	15.2444789356029	1.79156470647767e-52	8.10503873210498e-50	DHX58
ENSG00000006075	10010.6230038656	7.74569104177583	0.508931448679587	15.2195174062673	2.62459938730951e-52	1.15840854909153e-49	NA
ENSG00000117298	3560.63952877897	2.64318268199205	0.174236715625411	15.1700671842012	5.58196545021013e-52	2.40502968540482e-49	ECE1
ENSG00000059378	4755.99457946689	2.92985032215221	0.194142153646935	15.0912631137306	1.84869052795034e-51	7.77997762646263e-49	PARP12
ENSG00000163082	1074.98231038344	5.54966134880256	0.372535551401048	14.8969979588019	3.44723700965232e-50	1.41775456651519e-47	SGPP2
ENSG00000119917	11945.4849743016	6.06055407896031	0.40826852342805	14.8445293506159	7.54827011279212e-50	3.03541102135747e-47	IFIT3
ENSG00000077063	124.33327469911	-6.14324689060348	0.414674689182963	-14.8146174600325	1.17858315474321e-49	4.63644364526806e-47	CTTNBP2
ENSG00000089127	5146.96476037451	4.84842056133021	0.329340149720586	14.7216200801622	4.68305220440232e-49	1.8030747381035e-46	OAS1
ENSG00000136244	8477.1587416629	7.43384904564129	0.505851412757411	14.6957166831247	6.86681051726815e-49	2.58878756501009e-46	IL6
ENSG00000185885	3438.70455066912	3.1774255854156	0.217775426391948	14.5903770597925	3.23405238364973e-48	1.19435534560256e-45	IFITM1
ENSG00000234883	1982.73874101609	6.35029327180805	0.444363057775468	14.2907767886879	2.49807385099681e-46	9.04102888152766e-44	MIR155HG
ENSG00000122641	4956.39781899948	7.60623135069353	0.53375118484721	14.250518905866	4.44962589903316e-46	1.57883196605694e-43	INHBA
ENSG00000187608	9271.43313861905	5.21161935118495	0.368059113909743	14.1597345486817	1.62607214376273e-45	5.6587310602943e-43	ISG15
ENSG00000100365	1192.02118276295	-2.86173258927504	0.203953006144618	-14.0313332143085	1.00249069270797e-44	3.42284369344214e-42	NCF4
ENSG00000136147	2397.05675400914	2.23663975090425	0.159756474270802	14.000307412349	1.55197964365177e-44	5.20085622805972e-42	PHF11
ENSG00000120217	2715.50716478598	5.56105952119406	0.399009623985798	13.9371563664138	3.76650318627166e-44	1.23924803015949e-41	CD274
ENSG00000183486	10038.7781602726	4.1151377343496	0.296257584788117	13.8904046534125	7.24249936237816e-44	2.3403619368142e-41	MX2
ENSG00000135899	3354.09813040783	2.68342171677468	0.193346865469677	13.8787960707619	8.51623645478343e-44	2.70368096290809e-41	SP110
ENSG00000261618	392.926857139615	7.96782379984422	0.580066990528959	13.7360407158808	6.17621563828622e-43	1.9269792791453e-40	NA
ENSG00000160710	18150.1270769497	2.15810035721231	0.157761507720497	13.6795114879085	1.34593878529794e-42	4.12815394216128e-40	ADAR
ENSG00000166165	585.822714931602	5.90649910419072	0.432850016891557	13.645602110882	2.14435017037163e-42	6.46736011384083e-40	CKB
ENSG00000140464	3741.51306578263	2.83238181344502	0.207664698944491	13.6392069901207	2.34092287082644e-42	6.94448201155333e-40	PML
ENSG00000026751	16168.8632256406	4.95212716474871	0.363434295718998	13.6259214473738	2.80842993200014e-42	8.19699162088299e-40	SLAMF7
ENSG00000113302	490.665396798671	7.23551726589887	0.536693598073064	13.4816537627375	2.00560423310736e-41	5.7608593971922e-39	IL12B
ENSG00000163661	2240.38798361382	6.86826385534083	0.510237872433336	13.4609056411002	2.65640253977975e-41	7.51097818122725e-39	PTX3
ENSG00000132256	1252.96195840352	2.24202862383588	0.167145094368444	13.4136669239823	5.02894660428289e-41	1.40005873463236e-38	TRIM5
ENSG00000107738	2050.19163688064	-3.69943404541481	0.276600937839272	-13.3746258212779	8.50807701993804e-41	2.33276002655756e-38	C10orf54
ENSG00000134955	1180.86938450149	-3.99959937965086	0.301314910054924	-13.273818341488	3.28410756200774e-40	8.87003140926746e-38	SLC37A2
ENSG00000110077	247.844645326765	-4.21988066320316	0.318671704096113	-13.2420940076011	5.01313337279912e-40	1.33408325756137e-37	MS4A6A
ENSG00000168389	830.739973223964	5.25489126951311	0.397245770159079	13.2283127077949	6.02241984991758e-40	1.57944506672621e-37	MFSD2A
ENSG00000172403	139.034394041307	5.55318169710942	0.419886767334173	13.2254267796199	6.2581004963117e-40	1.61780837973224e-37	SYNPO2
ENSG00000166016	419.852709088848	4.77438019422974	0.361042364587448	13.2238780334969	6.38833800320828e-40	1.62821640149376e-37	ABTB2
ENSG00000171811	156.852285237847	5.86543129790728	0.444737421618518	13.1885265614965	1.02162528063288e-39	2.56768487199063e-37	CFAP46
ENSG00000125538	86869.7822343452	7.29967068227087	0.555589536597756	13.1386035938898	1.97844059972417e-39	4.90436453323404e-37	IL1B
ENSG00000253831	89.4349341936286	6.45046956725476	0.493475158818801	13.0715182962701	4.78998352506428e-39	1.1713451603995e-36	ETV3L
ENSG00000038210	2109.71526319773	2.53398859496675	0.194123323323197	13.053498938651	6.06945456115847e-39	1.46443799651632e-36	PI4K2B
ENSG00000103066	319.052713709318	-2.99629794470282	0.229619579575106	-13.0489653811197	6.44162383851426e-39	1.53378453923361e-36	PLA2G15
ENSG00000162654	8810.3935575177	3.6843101534002	0.283467775157824	12.9972803834542	1.26771856200032e-38	2.97930325947505e-36	GBP4
ENSG00000131203	2909.24061857757	5.40984527021794	0.416943557857164	12.9750062526958	1.69582507272734e-38	3.93431416872744e-36	IDO1
ENSG00000124201	7351.84160641551	2.46362244845604	0.190180971232679	12.9540954202085	2.22746289080025e-38	5.10229980657233e-36	ZNFX1
ENSG00000162433	253.085052073222	7.32511295115826	0.566307822265314	12.9348609769449	2.86140207946357e-38	6.47249150374659e-36	AK4
ENSG00000049249	353.175245013477	6.07069345694253	0.46941729884178	12.9324025167396	2.95440251675631e-38	6.60035406706446e-36	TNFRSF9
ENSG00000251230	448.853878204646	7.176415640052	0.555327629320949	12.9228499738565	3.34517321632944e-38	7.38222616130457e-36	NA
ENSG00000181381	6380.11254064049	3.46535038652145	0.268352597280614	12.9134221976535	3.78115336341045e-38	8.24382545352717e-36	DDX60L
ENSG00000082781	312.401190726155	-4.26400705727159	0.330599295914722	-12.8978104610709	4.63068009295002e-38	9.97580797166948e-36	ITGB5
ENSG00000141655	329.018531409718	-4.54833186749603	0.353513702533424	-12.8660695042394	6.98680937948647e-38	1.48745061801397e-35	TNFRSF11A
ENSG00000185507	5785.55936267632	3.50452007263365	0.273140130967064	12.8304839725519	1.10670679657446e-37	2.32871699893156e-35	IRF7
ENSG00000163739	9651.4224213925	7.04634682039775	0.552178015646821	12.7610057277338	2.70683503169528e-37	5.63021686592618e-35	CXCL1
ENSG00000163840	6630.43514898315	2.94407864698933	0.233049328884301	12.6328561471676	1.3913477575717e-36	2.86111693420653e-34	DTX3L
ENSG00000184557	7678.98043334816	6.1170693944241	0.485616896094847	12.5964920982267	2.20745673128084e-36	4.48833000104022e-34	SOCS3
ENSG00000119922	7903.11322692973	5.24929809919643	0.418553457270061	12.5415236883576	4.42406552338453e-36	8.8953210790185e-34	IFIT2
ENSG00000105246	519.03296503208	5.7581061101075	0.459981703718719	12.5181198807608	5.94261570905147e-36	1.18173158099995e-33	EBI3
ENSG00000185338	1134.70410525004	4.4620092380326	0.356700688064092	12.5091130668939	6.65632848838597e-36	1.30927087310688e-33	SOCS1
ENSG00000077150	7579.6698737299	3.30418623433623	0.265998717381846	12.4218126570626	1.99000871311903e-35	3.87217179275289e-33	NFKB2
ENSG00000173193	11978.5234418586	3.03467987521042	0.244535220346536	12.4099909653502	2.3067881631781e-35	4.44081261711393e-33	PARP14
ENSG00000137726	148.656049683497	5.97666699716787	0.482435251609599	12.3885370673625	3.01493159950052e-35	5.74296865521699e-33	FXYD6
ENSG00000121858	3874.74283763316	3.70735423508631	0.299527512254359	12.3773412571798	3.46636635660527e-35	6.53410058220094e-33	TNFSF10
ENSG00000111537	173.888452216065	5.06739280997922	0.409592371865342	12.3717948820717	3.71427468006415e-35	6.92922831035472e-33	IFNG
ENSG00000153208	538.040942678992	-5.37377201611971	0.435338435698497	-12.3438951754801	5.25506660154305e-35	9.703641349135e-33	MERTK
ENSG00000142552	119.581281447595	-4.43709257023987	0.363022165895076	-12.2226491577991	2.35290235129142e-34	4.30082029787571e-32	RCN3
ENSG00000112096	71229.8334573779	5.61459949593379	0.459635845074569	12.2153212289675	2.57482456770448e-34	4.65940253771803e-32	SOD2
ENSG00000253522	703.331297058134	3.898705162718	0.320112414390969	12.179175150503	4.0132002652434e-34	7.19038336632124e-32	MIR146A
ENSG00000137193	7972.60330853675	3.09478555311526	0.255555520218556	12.1100320997509	9.34575808574568e-34	1.65804743450641e-31	PIM1
ENSG00000173918	165.214886196901	7.31968192352162	0.604589877695656	12.1068549004161	9.71481879493215e-34	1.70678991177759e-31	C1QTNF1
ENSG00000162645	8897.75284875799	3.04578345023527	0.251924754963703	12.0900522486331	1.19210888095214e-33	2.07426945285673e-31	GBP2
ENSG00000184060	527.258229652274	-3.88983821966868	0.322972980787386	-12.0438502632187	2.08969673288081e-33	3.60144305506773e-31	ADAP2
ENSG00000136514	910.675504642993	3.67951115720418	0.306232997142551	12.0153973985089	2.94948279551441e-33	5.03526798751215e-31	RTP4
ENSG00000133106	4292.0734124786	3.80360587480206	0.317919019451938	11.9640714838612	5.48072372806585e-33	9.26908192365229e-31	EPSTI1
ENSG00000164181	558.722534226062	6.90254844523522	0.578271180935115	11.9365250643707	7.63466427013108e-33	1.27923041326196e-30	ELOVL7
ENSG00000112149	7635.35180026564	4.24837917772857	0.356194847974122	11.9271213547626	8.54784995635015e-33	1.41909993403773e-30	CD83
ENSG00000102096	6413.06716568661	3.04154380273734	0.255179949334492	11.9192115629369	9.39938183621753e-33	1.54628376098357e-30	PIM2
ENSG00000136689	3949.82703904294	5.91412577180184	0.496941358523241	11.901053656264	1.16862250638612e-32	1.90517052933002e-30	IL1RN
ENSG00000155363	2793.18283544447	2.16117893863651	0.18184888006459	11.8844775830837	1.42523371663271e-32	2.30277047644513e-30	MOV10
ENSG00000122643	1161.75210763671	2.79332134762001	0.236048768951023	11.8336620014299	2.61479951139264e-32	4.1873815892178e-30	NT5C3A
ENSG00000147168	7611.21085746217	1.28571774084482	0.108698414578696	11.828302609823	2.78720983583235e-32	4.42432887624757e-30	IL2RG
ENSG00000163121	184.918431353152	5.91824893900036	0.501607748054299	11.7985596553419	3.97049293813302e-32	6.24782958334393e-30	NEURL3
ENSG00000013619	292.720783806866	6.30230476404202	0.536836629521704	11.7397070495303	7.97622538178541e-32	1.24429115955852e-29	MAMLD1
ENSG00000183020	1424.47442979917	-1.70681413456356	0.147918728195822	-11.5388643167889	8.40272702676544e-31	1.29962178013972e-28	AP2A2
ENSG00000160326	2354.08937186863	4.81018160746793	0.41780399442552	11.5130100995849	1.13448166014709e-30	1.73979492559506e-28	SLC2A6
ENSG00000186187	486.868964380599	2.47088316179605	0.214939749042011	11.4957013433244	1.38650274605614e-30	2.10841627669176e-28	ZNRF1
ENSG00000125148	1479.2631767585	3.73764640344772	0.328262927749976	11.3861361959658	4.90250430762577e-30	7.39297649589965e-28	MT2A
ENSG00000131979	2179.67797354741	3.47521536477533	0.308016506772024	11.2825620977108	1.60016566419802e-29	2.39310726110143e-27	GCH1
ENSG00000196141	940.783498869605	2.68643759734458	0.238747151111058	11.2522289160005	2.25812406684857e-29	3.34942730440096e-27	SPATS2L
ENSG00000170542	6780.5640220063	4.36055478126146	0.38774305424404	11.2459906980487	2.42360214553577e-29	3.56565076631018e-27	SERPINB9
ENSG00000119508	1890.61660658073	4.69309602386234	0.418219991661452	11.2215965698297	3.19450420243856e-29	4.66191516510711e-27	NR4A3
ENSG00000146457	4510.96391368746	3.11095317843091	0.277889218990632	11.1949401625969	4.31693606089058e-29	6.24954199663007e-27	WTAP
ENSG00000100342	1827.65357909622	2.85701763185206	0.255622489595026	11.1767068554036	5.30211304057123e-29	7.61484425255373e-27	APOL1
ENSG00000188313	3093.25067993244	3.63996044619565	0.326500749622049	11.1483984352538	7.29067776607658e-29	1.03183892164138e-26	PLSCR1
ENSG00000095951	1668.63037228084	2.59734900450332	0.232981582455691	11.1483018405427	7.29859537854201e-29	1.03183892164138e-26	HIVEP1
ENSG00000225886	107.933253764687	4.74709483332825	0.426652518406614	11.1263724659516	9.33578823389577e-29	1.30961568899673e-26	NA
ENSG00000197272	421.815804763365	6.25834033376059	0.563237512434599	11.1113698849866	1.1045192582041e-28	1.53749080742011e-26	IL27
ENSG00000126709	5840.192109565	3.8195491419541	0.34431620644827	11.0931436581332	1.35442699386712e-28	1.87097029626102e-26	IFI6
ENSG00000135218	2773.04585497015	-3.48908247464581	0.314860149024521	-11.0813721122075	1.54486689637201e-28	2.1178720724809e-26	CD36
ENSG00000037897	216.482518160643	3.21765592848083	0.291135871264035	11.0520765253372	2.14202052707041e-28	2.91443635021549e-26	METTL1
ENSG00000134061	393.950519284	-4.26271589664518	0.387005973133294	-11.0145997544513	3.24977735002485e-28	4.38865454672013e-26	CD180
ENSG00000104856	2151.24352327607	2.70505960752539	0.245722945309932	11.00857554883	3.47453605488965e-28	4.65742255179875e-26	RELB
ENSG00000110848	1570.30504220534	3.02166303171594	0.274545355663678	11.0060613642925	3.57283778313635e-28	4.75397592085555e-26	CD69
ENSG00000121933	200.936593909116	-3.85750584997346	0.350853635189988	-10.9946298486678	4.05574133072038e-28	5.3571310307092e-26	ADORA3
ENSG00000130487	327.55870256994	2.16887017126992	0.197940742539919	10.957169016543	6.1389786404407e-28	8.05006938242137e-26	KLHDC7B
ENSG00000121594	295.863138165853	5.57799634156249	0.514298071969396	10.8458433845624	2.08702027818301e-27	2.71703014057552e-25	CD80
ENSG00000162745	374.298381804921	-4.95291711553428	0.45809032792848	-10.8120971205215	3.01693047620204e-27	3.89959813552515e-25	OLFML2B
ENSG00000186827	543.119523143415	4.51593109884589	0.418596340341011	10.7882718113755	3.91074292140133e-27	5.01906410678571e-25	TNFRSF4
ENSG00000104432	145.148036732225	5.27667266300773	0.490323928958914	10.7616054435921	5.22518280748918e-27	6.65879634396649e-25	IL7
ENSG00000151014	219.957832923708	4.86115131127375	0.451758203672735	10.7605158506325	5.28733604488073e-27	6.66352084210784e-25	CCRN4L
ENSG00000103257	3179.06512910735	3.26931486850822	0.303832575536312	10.7602513085944	5.30253647913091e-27	6.66352084210784e-25	SLC7A5
ENSG00000168016	7804.44006505063	2.04417155291562	0.191077719047006	10.6981157358946	1.03868857598107e-26	1.29628334282438e-24	TRANK1
ENSG00000173821	34210.9454777799	2.21228076589669	0.206954527585551	10.6896949378514	1.13744484618212e-26	1.40980835181586e-24	RNF213
ENSG00000170581	8697.32549591365	2.24958905351217	0.210517944716209	10.6859729062278	1.18401030810919e-26	1.45754085275809e-24	STAT2
ENSG00000149639	375.6324858331	-2.70535366137645	0.253644579369991	-10.6659234275618	1.46932167268632e-26	1.79654358033322e-24	SOGA1
ENSG00000124256	1583.65271948527	2.83450413876515	0.266072130662819	10.6531418067125	1.68577567246523e-26	2.04736889724368e-24	ZBP1
ENSG00000167566	414.074999959429	-1.99809613829203	0.187707027241936	-10.6447593766252	1.84460236520285e-26	2.22532829338072e-24	NCKAP5L
ENSG00000164929	228.042282868359	5.51937905925745	0.519666243675644	10.6210074762956	2.37978670420536e-26	2.85196160260267e-24	BAALC
ENSG00000156587	3827.77148679397	2.76576003171445	0.260814167536123	10.6043320339621	2.84489558280715e-26	3.38692305700514e-24	UBE2L6
ENSG00000197262	155.557914145311	6.50600584195128	0.615032126890846	10.5783186885552	3.75638219910311e-26	4.44284263235097e-24	NA
ENSG00000135094	117.835985412201	-5.15036348429311	0.486997349450629	-10.5757525992762	3.86065317388858e-26	4.53651817108362e-24	SDS
ENSG00000067066	4994.5186794793	1.97290513794399	0.186774719623867	10.5630202091433	4.42200814230616e-26	5.16262318343047e-24	SP100
ENSG00000102921	4640.5578748902	2.04866206304685	0.194098817165729	10.5547374938283	4.82987729866722e-26	5.60265766645398e-24	N4BP1
ENSG00000178685	5960.61898162967	2.45011606281274	0.232718033550412	10.5282604250005	6.40063663836471e-26	7.37744717247438e-24	PARP10
ENSG00000213928	624.230703186958	2.15495146261841	0.205150546660924	10.5042443107897	8.2581545727106e-26	9.4582003258083e-24	IRF9
ENSG00000172725	1321.63334066605	-2.49148699774615	0.237209613444543	-10.5033137635825	8.33999370407759e-26	9.49185698547094e-24	CORO1B
ENSG00000013374	3301.50036205833	1.75377195673219	0.167031426686416	10.4996526194123	8.66985861194594e-26	9.80561009011085e-24	NUB1
ENSG00000165752	221.710323656015	-2.48816482432041	0.237189649451335	-10.4901914146592	9.58340464366349e-26	1.0771508722468e-23	STK32C
ENSG00000250510	254.61761732937	-4.78185237480294	0.456087674505021	-10.4845025246353	1.0177987422228e-25	1.13691889131258e-23	GPR162
ENSG00000130813	2236.1417498706	2.21638333326651	0.212143105355368	10.4475859800099	1.5030224008546e-25	1.66863149483833e-23	C19orf66
ENSG00000146376	863.68726910123	-3.74459237929033	0.359160343061271	-10.4259628091833	1.88737994002713e-25	2.08256264602018e-23	ARHGAP18
ENSG00000125462	128.49668105685	5.07627893985879	0.488052573443488	10.4010904072132	2.45112066974281e-25	2.68821088725248e-23	C1orf61
ENSG00000101017	1302.54574666849	3.72127040175209	0.358575180888653	10.3779363438644	3.12456129218116e-25	3.4061482616452e-23	CD40
ENSG00000032444	1808.53290326776	-1.53145461882083	0.148092247127421	-10.34122074941	4.58657211916865e-25	4.9699765909267e-23	PNPLA6
ENSG00000242048	398.3046402524	4.99169482681116	0.482919832232162	10.3364875361164	4.81876923302257e-25	5.19050285957003e-23	LOC644090
ENSG00000178965	70.073983645862	5.88343339477851	0.570015346826065	10.3215350736404	5.63154808583214e-25	5.99461730360108e-23	ERICH3
ENSG00000133121	87.235601775454	-4.72183237030909	0.4574578844299	-10.3218952629784	5.61045787295936e-25	5.99461730360108e-23	STARD13
ENSG00000137200	3378.36414769929	1.84274174803949	0.180141956014321	10.2293868058865	1.46443678114643e-24	1.54973380067987e-22	CMTR1
ENSG00000141682	1145.94320814468	3.89957277741949	0.381429445879088	10.2235756036928	1.55497075423758e-24	1.63597388190018e-22	PMAIP1
ENSG00000163644	3403.90580998483	2.3022312825107	0.225487324824802	10.2100252610628	1.78818276877838e-24	1.87045984877535e-22	PPM1K
ENSG00000170525	6284.67813053428	2.99202797347098	0.293827804418747	10.1829300307023	2.36335990729546e-24	2.45789430358727e-22	PFKFB3
ENSG00000140853	12168.7901272053	1.64707612330163	0.162287372168998	10.1491329934559	3.34320231015386e-24	3.4570622288311e-22	NLRC5
ENSG00000041982	122.338910650973	6.33265455868684	0.62554781080108	10.1233741839448	4.35150162083526e-24	4.47413484833153e-22	TNC
ENSG00000109756	2735.22661749115	3.57289801549749	0.353645840993848	10.1030398249746	5.35558380283796e-24	5.47540364385061e-22	RAPGEF2
ENSG00000186891	347.975520296128	2.99918047853353	0.297376460632614	10.0854669941034	6.40598427268111e-24	6.5125107527212e-22	TNFRSF18
ENSG00000023445	8394.02330526968	2.18212628017611	0.216645365229711	10.0723423178815	7.32133500673903e-24	7.40150157999718e-22	BIRC3
ENSG00000117009	928.44622629779	4.29033493829098	0.426026973336018	10.0705711300282	7.45439420927522e-24	7.49415097839136e-22	KMO
ENSG00000132405	901.831986516444	-1.68592945692143	0.167681440201262	-10.0543593548449	8.78912240390208e-24	8.7871800564095e-22	TBC1D14
ENSG00000100226	2016.6877929345	1.72428697835379	0.171561352863572	10.0505559648097	9.13505760105506e-24	9.08285727190617e-22	GTPBP1
ENSG00000196684	3162.48694221739	2.45073098475027	0.244037193943598	10.0424486331239	9.91810178612617e-24	9.80753933998575e-22	HSH2D
ENSG00000154099	345.525140303413	5.7917611943385	0.577509099426162	10.0288656924946	1.13816581066948e-23	1.11936133205842e-21	DNAAF1
ENSG00000056558	12807.3292835218	3.57809195098627	0.357364644876278	10.0124396811135	1.3439667021872e-23	1.31461737528539e-21	TRAF1
ENSG00000160685	1265.91638525064	-2.59593456034276	0.259454115693921	-10.0053705195611	1.44350311287442e-23	1.40438883497718e-21	ZBTB7B
ENSG00000136688	114.21642276354	6.17204649444179	0.617006066044249	10.0032184999607	1.4752291383703e-23	1.42758002609352e-21	IL36G
ENSG00000151726	13960.5555002334	4.90594741797206	0.490702866498247	9.99779653414678	1.55825649967626e-23	1.49990476692243e-21	ACSL1
ENSG00000179294	215.304230123869	4.30478247320033	0.431174917721309	9.98384251094759	1.79382408559327e-23	1.71751537846009e-21	NA
ENSG00000137393	1847.17606309606	4.2552671170214	0.426458901560824	9.97814115603469	1.89992643763199e-23	1.80952993765202e-21	RNF144B
ENSG00000166068	635.399483271004	-3.33735766347315	0.334510728772336	-9.97683295755969	1.92513540578091e-23	1.82393980644038e-21	SPRED1
ENSG00000092068	467.539083988072	-4.70662587134577	0.472433859508504	-9.96250750579626	2.22381831854199e-23	2.09594876522583e-21	SLC7A8
ENSG00000229754	55.8649244517025	-5.64609788351692	0.567847799760275	-9.94297747724039	2.70615158879592e-23	2.53733259848969e-21	CXCR2P1
ENSG00000203306	236.044712546937	-3.87499321671396	0.390186544997656	-9.9311297798268	3.04782437860302e-23	2.84296030696908e-21	NA
ENSG00000114026	318.854543710984	-2.03471030915956	0.205009407337927	-9.92496069122158	3.24230460788216e-23	3.00885867611464e-21	OGG1
ENSG00000010295	1330.51694131158	-1.68932863738643	0.170266844971304	-9.92165349437904	3.35157214381458e-23	3.09439028135044e-21	IFFO1
ENSG00000099860	2791.65202737597	3.26637227385327	0.331503197094141	9.85321499908696	6.63857665193555e-23	6.09805497936171e-21	GADD45B
ENSG00000138172	731.756407985559	-2.53722221614293	0.257662997675822	-9.84705696599528	7.05804391823119e-23	6.45062438102584e-21	CALHM2
ENSG00000143110	947.094245762997	-2.59696499281314	0.264028940144413	-9.83591037934216	7.88511847921288e-23	7.17030673366011e-21	C1orf162
ENSG00000269640	433.314298801874	2.56408809669836	0.260779958039668	9.8323817365916	8.16641642224727e-23	7.38897357884933e-21	NA
ENSG00000178860	1312.96742271744	5.52795080294529	0.564044320242083	9.80056106330924	1.11962001195757e-22	1.00799222569075e-20	MSC
ENSG00000128335	2336.13961842352	2.2138880730887	0.226131981380374	9.79024753409266	1.23991961692151e-22	1.11077155385207e-20	APOL2
ENSG00000078081	4347.99199205726	4.208350974246	0.429920055816094	9.78868261043909	1.25925843177728e-22	1.1225389448986e-20	LAMP3
