baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	name
ENSG00000253831	89.4349341936286	-2.21756847290356	0.43245166153157	-5.12789906980546	2.92993437878572e-07	6.33567359401369e-05	ETV3L
ENSG00000069702	1179.88778157441	1.48348333991066	0.290117082234821	5.11339535225963	3.16419081938645e-07	6.74719745139446e-05	TGFBR3
ENSG00000125844	1219.13998450961	-1.09360668355027	0.214061940018909	-5.10883290814643	3.24154856677889e-07	6.81746508845976e-05	RRBP1
ENSG00000142798	71.5952020113409	1.77183761700943	0.348226123714622	5.08818120280226	3.61513867224311e-07	7.47332961636091e-05	HSPG2
ENSG00000165655	80.0775659924558	-2.61344232656083	0.513817764298569	-5.08632147066486	3.65075048021278e-07	7.47332961636091e-05	ZNF503
ENSG00000138119	2234.63734279317	-2.08624100938086	0.413107266040591	-5.05011937789512	4.41534047709756e-07	8.91956872958931e-05	MYOF
ENSG00000116711	526.531080392523	-2.52949578461315	0.50171765003087	-5.04167191339094	4.61482006839569e-07	9.16340029013719e-05	PLA2G4A
ENSG00000172243	780.533083263264	-2.95175040159005	0.586037505944284	-5.03679435471265	4.73392894608351e-07	9.16340029013719e-05	CLEC7A
ENSG00000132205	3159.39591546668	-2.13524498800799	0.424067910424077	-5.03514870029354	4.77478032443806e-07	9.16340029013719e-05	EMILIN2
ENSG00000180739	676.555527507715	2.0091333376585	0.398760950554118	5.03844053653351	4.69340184774937e-07	9.16340029013719e-05	S1PR5
ENSG00000101439	2220.23470683934	-1.94666785061301	0.38696767020452	-5.03056973618534	4.89024474011432e-07	9.26912685123151e-05	CST3
ENSG00000163694	1471.44720929701	-2.12950522342522	0.424051820018104	-5.02180422980924	5.11883438826356e-07	9.58408101987932e-05	RBM47
ENSG00000132694	1378.13561945187	-1.62750966907577	0.324443968957578	-5.01630427683668	5.26748839913175e-07	9.74358426408069e-05	ARHGEF11
ENSG00000163121	184.918431353152	-2.30565441905981	0.460084056618187	-5.01137647761008	5.40420682723007e-07	9.78253658608245e-05	NEURL3
ENSG00000177575	4572.7465140145	-1.91892385191402	0.382945528110895	-5.01095772388372	5.41598130539314e-07	9.78253658608245e-05	CD163
ENSG00000103855	440.813863647866	-2.27326509833089	0.454031333415116	-5.00684629237354	5.5329074939321e-07	9.79592818441151e-05	CD276
ENSG00000184988	587.715775838713	-1.39322639956189	0.278299217910554	-5.00621744474208	5.55100470294927e-07	9.79592818441151e-05	TMEM106A
ENSG00000178695	2800.7906939369	-2.13269922098869	0.42640769368351	-5.00154957938359	5.68713369290346e-07	9.92210949853942e-05	KCTD12
ENSG00000181634	209.344487585263	-2.57049765384476	0.515064526418722	-4.99063228391519	6.01819688217591e-07	0.000103817277227019	TNFSF15
ENSG00000026751	16168.8632256406	-1.80045214001245	0.362941191011281	-4.96072692932912	7.02298619992109e-07	0.000115969204331149	SLAMF7
ENSG00000110446	1800.27428299003	-1.81519159192537	0.365698972864577	-4.96362234136642	6.9190422903761e-07	0.000115969204331149	SLC15A3
ENSG00000102524	1228.92053388045	-1.69706081985499	0.342102631302658	-4.96067748263999	7.02477431303126e-07	0.000115969204331149	TNFSF13B
ENSG00000104951	1455.48552172121	-2.21557763173128	0.446119014113894	-4.96633759520872	6.82291397031642e-07	0.000115969204331149	IL4I1
ENSG00000100219	3264.96937737822	-1.21638881951595	0.246829293158902	-4.92805697390573	8.30514017192616e-07	0.00013564767772296	XBP1
ENSG00000177706	880.704801419761	-2.07100392159315	0.420487234932491	-4.92524802072921	8.42534190176966e-07	0.000136162393913547	FAM20C
ENSG00000085265	5772.78266017262	-2.61429680973122	0.531219141106958	-4.92131515495382	8.59645707261989e-07	0.00013748063066243	FCN1
ENSG00000188290	127.574080131492	-2.91714621595202	0.595855806460352	-4.89572508033641	9.79439146245036e-07	0.000155024012497939	HES4
ENSG00000163823	2342.4740529738	-2.06176116164763	0.421766702886566	-4.88839243955713	1.01662717291659e-06	0.000156082769857884	CCR1
ENSG00000141562	1562.63564803964	-1.20584644934783	0.246616557690208	-4.8895599737572	1.01061629787822e-06	0.000156082769857884	NARF
ENSG00000160285	1406.53230027148	-1.12682631007603	0.230394679551866	-4.89085213368551	1.00400368837722e-06	0.000156082769857884	LSS
ENSG00000184588	2266.26438450787	-1.63393511367299	0.334800465746536	-4.88032509163226	1.05911109522406e-06	0.000160995372722525	PDE4B
ENSG00000143162	2749.6279373184	-1.84516641510396	0.378611378491923	-4.87351020049528	1.09632604375701e-06	0.000165018566174523	CREG1
ENSG00000108700	270.455389477146	-2.69322232892432	0.553162731187427	-4.86877039446062	1.12294790675305e-06	0.000167384652547374	CCL8
ENSG00000180875	115.856022378877	-2.85237329372379	0.586355706496111	-4.86457838155739	1.14701046519109e-06	0.000168748940145029	GREM2
ENSG00000168758	821.064646023538	1.23452865520043	0.253842624941015	4.86336231153964	1.15408315737824e-06	0.000168748940145029	SEMA4C
ENSG00000146070	1812.96697792796	-1.91461465858318	0.394106591919364	-4.85811376373761	1.18509314922352e-06	0.000171648444528573	PLA2G7
ENSG00000145555	211.86427073799	-2.55718970375724	0.52922769726052	-4.83192719692149	1.35217704840588e-06	0.000191829884035843	MYO10
ENSG00000155962	110.306137884902	-1.67795326793785	0.347278653068288	-4.83172015645862	1.35358427131168e-06	0.000191829884035843	CLIC2
ENSG00000028277	1663.14268254431	1.10009638283914	0.227739701150373	4.83049893049944	1.36191346055539e-06	0.000191829884035843	POU2F2
ENSG00000132185	183.674437521749	1.31462918034253	0.27227867564544	4.82824876838478	1.37738961305076e-06	0.000192246024810621	FCRLA
ENSG00000044574	6143.15750536634	-0.80674714996319	0.167399272065767	-4.81929903283117	1.4406348732106e-06	0.000199261866742364	HSPA5
ENSG00000134910	1432.1242490152	-0.681645418540475	0.141582181388484	-4.81448591804164	1.47579309568344e-06	0.000200511959274583	STT3A
ENSG00000134531	1927.35626231582	-2.38251359635018	0.494729913786667	-4.81578641185128	1.46621291290315e-06	0.000200511959274583	EMP1
ENSG00000104267	237.038534724746	-1.84294433360928	0.383283473013682	-4.80830628860298	1.52214426525605e-06	0.000204995446530492	CA2
ENSG00000050730	2896.71814493997	-2.19875065427125	0.457985745384373	-4.80091504251056	1.57942268821816e-06	0.000207255354976183	TNIP3
ENSG00000139618	293.87238758988	-1.36877324700094	0.285090891939656	-4.80118195880722	1.57731863465452e-06	0.000207255354976183	BRCA2
ENSG00000181045	1178.1021849044	-1.10881640537974	0.230936767750999	-4.80138531502825	1.5757174225498e-06	0.000207255354976183	SLC26A11
ENSG00000162433	253.085052073222	-2.29088551758403	0.477954749057049	-4.79310127601764	1.64222668241175e-06	0.00021010921879223	AK4
ENSG00000165029	1519.0583838143	-2.00992752269975	0.419321316183935	-4.79328725997344	1.64070431181436e-06	0.00021010921879223	ABCA1
ENSG00000182511	554.455529392458	-1.88167441602327	0.392373136730633	-4.79562498009402	1.62168422511665e-06	0.00021010921879223	FES
ENSG00000178965	70.073983645862	-1.70775588080091	0.356651901555879	-4.78829882400992	1.68201062734784e-06	0.000211671386571077	ERICH3
ENSG00000137502	531.360036478225	1.25437853690237	0.261887785547991	4.78975578902097	1.6698441381337e-06	0.000211671386571077	RAB30
ENSG00000136689	3949.82703904294	-2.3644112244082	0.494105153215573	-4.78523894968695	1.70784028647297e-06	0.000213174568440809	IL1RN
ENSG00000136630	386.307608291735	-2.20528060976811	0.462202401752117	-4.77124437564221	1.83091238409876e-06	0.000220992907660906	HLX
ENSG00000078401	76.7299352679619	-2.24561449393092	0.470830112173882	-4.7694793426925	1.84702681587864e-06	0.000220992907660906	EDN1
ENSG00000131979	2179.67797354741	-1.45801689746653	0.305505610649065	-4.77247175385384	1.81978636713931e-06	0.000220992907660906	GCH1
ENSG00000109103	746.916054590503	0.95107951884469	0.199454158361786	4.76841158217192	1.85684133968976e-06	0.000220992907660906	UNC119
ENSG00000108846	548.302260808521	-2.54077348926317	0.532315311783258	-4.77306106553947	1.8144674493369e-06	0.000220992907660906	ABCC3
ENSG00000180061	180.237349462929	-1.99726826829884	0.41866817146373	-4.77052808030778	1.83743567671912e-06	0.000220992907660906	TMEM150B
ENSG00000110911	1708.47821615175	-1.19931610976284	0.251600051680738	-4.76675621388458	1.87215609997969e-06	0.000221101635407601	SLC11A2
ENSG00000116991	342.068334370722	-2.01187235080112	0.422504770407376	-4.76177428449218	1.91898250278326e-06	0.000224901819581919	SIPA1L2
ENSG00000101916	1435.09711699032	-2.501275631607	0.525938732240398	-4.7558308188333	1.97631930040783e-06	0.000229866895599708	TLR8
ENSG00000146425	1083.13319328381	-1.34482344017002	0.283808879197848	-4.73848261538189	2.15324497857428e-06	0.000248562181624443	DYNLT1
ENSG00000128512	1897.16876969824	-1.48321811019308	0.313559575671081	-4.73025933594499	2.2423320624024e-06	0.000256914359358687	DOCK4
ENSG00000172403	139.034394041307	-1.78992059008028	0.378950026708896	-4.72336842307514	2.31970060523375e-06	0.000262315440970478	SYNPO2
ENSG00000130830	1587.52941375926	-1.71144627657306	0.362362455788879	-4.72302317536504	2.32364358574774e-06	0.000262315440970478	MPP1
ENSG00000100784	420.094842877952	-1.05773784713188	0.22424048982335	-4.71697973887382	2.39371518140959e-06	0.000268253351680157	RPS6KA5
ENSG00000123384	5027.14094931577	-2.21563253607492	0.471918568190045	-4.69494672475499	2.66676216618883e-06	0.000296686953170269	LRP1
ENSG00000131981	5971.29209909242	-1.8269523332423	0.389321952054467	-4.69265173361379	2.69686373235234e-06	0.000297877330092125	LGALS3
ENSG00000157216	792.183780141803	0.972880124526216	0.20793429102942	4.67878635943009	2.88577931028894e-06	0.000316466926791901	SSBP3
ENSG00000164111	11517.0849070764	-1.62900431158928	0.348948409877082	-4.66832421492651	3.03666434740955e-06	0.000330651827842403	ANXA5
ENSG00000145936	103.063392715594	-2.56514642664091	0.550016354172579	-4.66376391752897	3.10477553153467e-06	0.000335687455884872	KCNMB1
ENSG00000108691	7761.08357905595	-1.89056251640001	0.406342999096944	-4.65262726465471	3.27732342038582e-06	0.000351865359952332	CCL2
ENSG00000224596	100.992626175942	-2.28472242204769	0.491315853764817	-4.65021107000821	3.31595491754323e-06	0.000353540665618341	ZMIZ1-AS1
ENSG00000100226	2016.6877929345	-0.792201251264356	0.170780206825883	-4.63871818630618	3.50576701290352e-06	0.00037120028240764	GTPBP1
ENSG00000165140	557.030784153195	-2.59271304134973	0.559341442863085	-4.6352958008591	3.56427422840971e-06	0.00037481028923818	FBP1
ENSG00000114541	559.394118797811	-1.57036815799936	0.339026893070356	-4.63198699011017	3.62172917407482e-06	0.000378261278976671	FRMD4B
ENSG00000109099	333.510660439874	-2.31587112368977	0.501277051597492	-4.61994243763893	3.83846521737916e-06	0.000398188895151501	PMP22
ENSG00000140105	4075.11698666896	-2.0754303494104	0.449664577037168	-4.61550777044831	3.92135367848338e-06	0.000404057335743325	WARS
ENSG00000102794	4099.9920340988	-2.29757648334726	0.499397951877683	-4.60069264342918	4.21088377284682e-06	0.000430997990430115	IRG1
ENSG00000120217	2715.50716478598	-1.81810280767844	0.395515133040602	-4.59679707752623	4.29035092515892e-06	0.00043335366943398	CD274
ENSG00000175352	164.467762387566	-1.7721115834882	0.385402025719895	-4.59808580450003	4.26390395541996e-06	0.00043335366943398	NRIP3
ENSG00000176014	999.369811341816	-1.74052778543804	0.379228892287024	-4.58964973618282	4.43990406768129e-06	0.000445528412752358	TUBB6
ENSG00000259436	116.854533389307	1.68537300843739	0.367842130063094	4.58178351715262	4.61027020536339e-06	0.000459619990019117	NA
ENSG00000125148	1479.2631767585	-1.48416518679575	0.324158970404518	-4.57851030605034	4.68299095433711e-06	0.000463857807238307	MT2A
ENSG00000233927	150.112065648203	-1.34918276572939	0.295044673129734	-4.57280842056125	4.81230110862074e-06	0.000473610634106758	RPS28
ENSG00000225492	150.188494548561	-2.85712943306209	0.625483759233722	-4.56787149287833	4.92701933929262e-06	0.000481812279720761	GBP1P1
ENSG00000075651	265.736130132493	-1.73414987835721	0.379945887846079	-4.56420225571631	5.01397234025026e-06	0.000487212135062419	PLD1
ENSG00000103313	244.096538976108	-2.46841508348908	0.541021634256633	-4.56250716642911	5.0546367755725e-06	0.000488074455442545	MEFV
ENSG00000115306	1775.54947228347	1.32510017079366	0.290657060648569	4.55898152908052	5.14022914916061e-06	0.000490173528739521	SPTBN1
ENSG00000137752	2631.83844247237	-1.14817429306023	0.25180536372125	-4.55976900607751	5.12099192457707e-06	0.000490173528739521	CASP1
ENSG00000197122	4806.34321170629	-2.05900272403814	0.452070332846077	-4.5546070477029	5.24835932588066e-06	0.000497395436606455	SRC
ENSG00000197119	313.271430239911	0.987218594526992	0.216838932274046	4.55277373013128	5.29432068831314e-06	0.000498673040047065	SLC25A29
ENSG00000180611	317.167505785222	-1.70460889311679	0.375646145492361	-4.53780482928303	5.68428303841962e-06	0.000532139009078392	MB21D2
ENSG00000165474	817.129451838587	-1.81622852696037	0.401088091802904	-4.52825342880754	5.94732268267671e-06	0.000553389364528094	GJB2
ENSG00000128590	882.997527242742	-0.943006250556898	0.208767044672076	-4.51702639196786	6.271409154451e-06	0.00057655655537896	DNAJB9
ENSG00000152804	218.772699169625	1.20191697738608	0.266085336192873	4.51703575470564	6.27113197307134e-06	0.00057655655537896	HHEX
ENSG00000171282	108.390282880068	-1.8483429238165	0.410000275155149	-4.50815044725779	6.53951997919954e-06	0.000597626489527682	NA
ENSG00000058262	4678.67064630913	-0.777594885449852	0.173047260067642	-4.49354058045125	7.00486653432603e-06	0.000636365182849157	SEC61A1
ENSG00000155304	1142.54905132067	-0.800333364600925	0.178193254482149	-4.49137857056819	7.07636419368653e-06	0.000639078938033349	HSPA13
ENSG00000104998	1617.08211229084	0.754362171341526	0.168112334283774	4.48725059083505	7.21481958938705e-06	0.000647772661730171	IL27RA
ENSG00000155465	1356.63077016412	-2.14308321455519	0.478059662990962	-4.4828781435921	7.36429861797497e-06	0.000653549576195201	SLC7A7
ENSG00000104974	216.871156656419	-2.31468566098355	0.516257608446113	-4.48358653337921	7.3398817863732e-06	0.000653549576195201	LILRA1
ENSG00000104375	161.112685614584	-1.7729361744235	0.395617846745159	-4.48143628759384	7.41423677486312e-06	0.000654199868991227	STK3
ENSG00000188157	1370.55654216092	-1.68791839419539	0.376835408118155	-4.47919266033023	7.49258851538993e-06	0.000657335494153038	AGRN
ENSG00000135074	1113.84285149484	-1.17981808356038	0.263911965697474	-4.47049863935623	7.80374404105743e-06	0.000680743649217925	ADAM19
ENSG00000117036	1854.74389599459	-1.23521540947495	0.276509644605516	-4.46716935041154	7.9261383753786e-06	0.000683651699310043	ETV3
ENSG00000106701	862.679239095704	-2.28328208676593	0.511123913815326	-4.46717914198573	7.92577573249002e-06	0.000683651699310043	FSD1L
ENSG00000180616	19.2404728396026	-2.73698083031916	0.61309780064163	-4.46418308376707	8.0374816729196e-06	0.000689382436448797	SSTR2
ENSG00000111012	79.7320257866688	-2.3204477740995	0.520237486126047	-4.46036249978589	8.1821139872969e-06	0.000693002734742046	CYP27B1
ENSG00000105516	303.266955551973	1.25867137159903	0.282244948963674	4.45950007686772	8.21510439152299e-06	0.000693002734742046	DBP
ENSG00000156265	344.582119505486	-1.75392855969848	0.393236632986543	-4.46023694785959	8.18690885709342e-06	0.000693002734742046	MAP3K7CL
ENSG00000104312	1108.58197589632	-1.88911431451098	0.42442842483123	-4.45096087817908	8.54869160528426e-06	0.000709448984950969	RIPK2
ENSG00000140464	3741.51306578263	-0.918825347351894	0.20634351244465	-4.45289186205144	8.47214287171181e-06	0.000709448984950969	PML
ENSG00000140678	3782.57615217157	-1.93711709400517	0.435122235734786	-4.45189175573613	8.51170727825927e-06	0.000709448984950969	ITGAX
ENSG00000188389	106.756141576664	-1.19125966080384	0.267891924179032	-4.44679198320186	8.71621668561443e-06	0.000719462767603432	PDCD1
ENSG00000123983	757.330090786201	-0.774503345633616	0.174245942955135	-4.44488596117865	8.79385013028798e-06	0.000719518648152532	ACSL3
ENSG00000146457	4510.96391368746	-1.2348761384443	0.277845142403023	-4.44447625668068	8.81062371215241e-06	0.000719518648152532	WTAP
ENSG00000269028	64.9946399802911	-3.34196803551425	0.752211773689842	-4.44285526018932	8.87728868362532e-06	0.000721127053755024	MTRNR2L2
ENSG00000183023	281.215606376288	-2.89385197400595	0.651519954633286	-4.44169354050679	8.92536168545671e-06	0.00072121619977272	SLC8A1
ENSG00000240505	86.1354335096802	1.93990747472247	0.436932236808638	4.43983600040958	9.00274561322745e-06	0.000723660489004613	TNFRSF13B
ENSG00000219481	291.113597235056	1.22025775059293	0.275117997222416	4.43539776718577	9.19024378935005e-06	0.000734884442176518	NBPF1
ENSG00000198900	1838.95170230811	-0.812607549300196	0.183256794331768	-4.43425605180592	9.23907683317329e-06	0.000734961381449272	TOP1
ENSG00000163736	190.369768512413	-1.69839257494279	0.383526103947514	-4.42836239166452	9.49512682072751e-06	0.000739993310043805	PPBP
ENSG00000122641	4956.39781899948	-2.31102665398484	0.521847365845174	-4.42854904564277	9.48691470619176e-06	0.000739993310043805	INHBA
ENSG00000089041	1476.9889377449	-1.94880508480258	0.440031602306072	-4.42878437500734	9.47657071657202e-06	0.000739993310043805	P2RX7
ENSG00000166825	9805.71488940221	-2.40118885371492	0.542125374804508	-4.42921317708251	9.4577502591479e-06	0.000739993310043805	ANPEP
ENSG00000161091	1327.24136987178	-1.15900258852182	0.261814174493922	-4.42681375354155	9.56352381692198e-06	0.000741559500814157	MFSD12
ENSG00000173821	34210.9454777799	-0.914635220579731	0.206684828623421	-4.42526539887548	9.63237867331835e-06	0.00074314527523345	RNF213
ENSG00000116574	823.493889299425	-2.00537516165716	0.453340988175812	-4.42354698551866	9.70935037257473e-06	0.000745338281350699	RHOU
ENSG00000179163	9718.49839334863	-2.21829434403523	0.501737474005403	-4.42122516049368	9.81428395581651e-06	0.000749645281460949	FUCA1
ENSG00000157240	255.40300588497	-2.4340088221691	0.551080102714723	-4.416796778143	1.00174329619965e-05	0.000761374496364024	FZD1
