"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000008294" 125 3 0 0 0 0 125 3 0 3 0 0 125 40 0 0 0 2 "SPAG9"
"ENSG00000008324" 73 4 0 4 0 0 73 7 3 2 0 0 73 42 0 0 0 0 "SS18L2"
"ENSG00000008394" 203 5 0 0 0 0 203 7 2 0 0 0 203 127 3 0 0 4 "MGST1"
"ENSG00000008952" 113 2 0 0 0 0 113 5 0 0 0 0 113 41 0 0 0 0 "SEC62"
"ENSG00000008988" 324 0 0 0 0 0 324 2 0 0 0 0 324 150 2 0 0 0 "SNORD54"
"ENSG00000009307" 347 10 3 0 0 0 347 6 2 0 0 0 347 129 0 0 0 6 "CSDE1"
"ENSG00000009335" 98 0 0 0 0 0 98 4 0 2 0 0 98 53 0 0 0 3 "UBE3C"
"ENSG00000009844" 99 0 0 0 0 0 99 0 0 0 0 0 99 41 0 0 0 2 "VTA1"
"ENSG00000009954" 121 7 0 4 0 0 121 2 0 0 0 0 121 34 2 0 0 0 "BAZ1B"
"ENSG00000010017" 60 0 0 0 0 0 60 2 0 0 0 0 60 49 0 0 0 0 "RANBP9"
"ENSG00000010072" 68 0 0 0 0 0 68 3 0 0 0 0 68 37 0 0 0 0 "SPRTN"
"ENSG00000010219" 51 0 0 0 0 0 51 2 0 0 0 0 51 37 0 0 0 2 "DYRK4"
"ENSG00000010244" 197 4 0 0 0 0 197 4 0 2 0 0 197 76 0 0 0 8 "ZNF207"
"ENSG00000010256" 95 0 0 0 0 0 95 4 0 0 2 0 95 52 3 0 0 2 "UQCRC1"
"ENSG00000010270" 90 2 0 0 0 0 90 2 0 0 0 0 90 37 0 0 0 0 "STARD3NL"
"ENSG00000010278" 96 3 0 2 0 0 96 0 0 0 0 0 96 68 0 0 0 4 "CD9"
"ENSG00000010292" 256 10 0 3 0 0 256 9 0 4 0 2 256 82 3 0 0 0 "NCAPD2"
"ENSG00000011007" 93 4 0 4 0 0 93 3 0 0 0 0 93 47 2 0 0 0 "TCEB3"
"ENSG00000011198" 66 2 0 0 0 0 66 2 0 0 0 0 66 40 0 0 0 0 "ABHD5"
"ENSG00000011260" 64 0 0 0 0 0 64 0 0 0 0 0 64 33 0 0 0 0 "UTP18"
"ENSG00000011295" 71 0 0 0 0 0 71 0 0 0 0 0 71 36 0 0 0 0 "TTC19"
"ENSG00000011304" 107 0 0 0 0 0 107 0 0 0 0 0 107 56 2 0 0 2 "PTBP1"
"ENSG00000011405" 127 0 0 0 0 0 127 0 0 0 0 0 127 38 0 0 0 0 "PIK3C2A"
"ENSG00000011422" 91 3 0 0 0 0 91 4 2 0 0 0 91 39 0 0 0 3 "PLAUR"
"ENSG00000011426" 188 13 2 5 0 0 188 3 0 0 0 0 188 98 0 0 0 8 "ANLN"
"ENSG00000012660" 79 0 0 0 0 0 79 3 2 0 0 0 79 29 0 0 0 0 "ELOVL5"
"ENSG00000012963" 59 0 0 0 0 0 59 0 0 0 0 0 59 39 0 0 0 0 "UBR7"
"ENSG00000013275" 118 2 0 0 0 0 118 0 0 0 0 0 118 61 0 0 0 2 "PSMC4"
"ENSG00000013306" 75 0 0 0 0 0 75 0 0 0 0 0 75 42 0 0 0 3 "SLC25A39"
"ENSG00000013374" 78 0 0 0 0 0 78 0 0 0 0 0 78 37 0 0 0 2 "NUB1"
"ENSG00000013441" 113 4 0 3 0 0 113 0 0 0 0 0 113 41 0 0 0 0 "CLK1"
"ENSG00000013588" 105 0 0 0 0 0 105 3 0 0 0 0 105 50 0 0 0 0 "GPRC5A"
"ENSG00000013810" 78 0 0 0 0 0 78 0 0 0 0 0 78 35 0 0 0 0 "TACC3"
"ENSG00000014641" 170 2 0 0 0 0 170 3 0 0 0 0 170 113 0 0 0 2 "MDH1"
"ENSG00000014824" 99 2 2 0 0 0 99 0 0 0 0 0 99 53 0 0 0 0 "SLC30A9"
"ENSG00000015171" 63 0 0 0 0 0 63 0 0 0 0 0 63 38 3 0 0 0 "ZMYND11"
"ENSG00000015475" 65 0 0 0 0 0 65 3 3 0 0 0 65 44 0 0 0 0 "BID"
"ENSG00000015479" 262 2 0 0 0 0 262 4 0 0 0 0 262 82 0 0 0 2 "MATR3"
"ENSG00000016864" 96 0 0 0 0 0 96 2 0 0 0 0 96 43 0 0 0 2 "GLT8D1"
"ENSG00000017260" 95 0 0 0 0 0 95 2 0 0 0 0 95 69 0 0 0 4 "ATP2C1"
"ENSG00000017483" 87 0 0 0 0 0 87 0 0 0 0 0 87 34 0 0 0 2 "SLC38A5"
"ENSG00000018408" 86 0 0 0 0 0 86 0 0 0 0 0 86 36 0 0 0 0 "WWTR1"
"ENSG00000018510" 211 3 0 0 0 0 211 8 0 3 0 0 211 112 2 0 0 2 "AGPS"
"ENSG00000021355" 66 0 0 0 0 0 66 0 0 0 0 0 66 45 0 0 0 0 "SERPINB1"
"ENSG00000021826" 515 10 0 0 0 0 515 7 0 3 0 0 515 154 0 2 0 2 "CPS1"
"ENSG00000022277" 80 0 0 0 0 0 80 2 0 0 0 0 80 50 0 0 0 0 "RTFDC1"
"ENSG00000023041" 92 0 0 0 0 0 92 4 0 3 0 0 92 55 2 0 0 2 "ZDHHC6"
"ENSG00000023228" 170 2 0 0 0 0 170 3 0 0 0 0 170 67 0 0 0 0 "NDUFS1"
"ENSG00000023287" 151 3 0 0 0 0 151 14 3 2 0 0 151 72 0 2 0 2 "RB1CC1"
"ENSG00000023318" 77 0 0 0 0 0 77 2 0 0 0 0 77 46 0 0 0 0 "ERP44"
"ENSG00000023572" 72 0 0 0 0 0 72 2 0 0 0 0 72 42 0 0 0 0 "GLRX2"
"ENSG00000023697" 67 0 0 0 0 0 67 0 0 0 0 0 67 43 0 0 0 5 "DERA"
"ENSG00000023734" 162 2 0 0 0 0 162 5 0 3 0 0 162 103 0 0 0 3 "STRAP"
"ENSG00000023909" 201 4 2 0 0 0 201 12 0 0 0 0 201 113 0 0 0 2 "GCLM"
"ENSG00000024526" 156 3 0 0 0 0 156 3 0 0 0 0 156 85 0 0 0 0 "DEPDC1"
"ENSG00000025796" 48 0 0 0 0 0 48 6 0 3 0 0 48 35 0 0 0 0 "SEC63"
"ENSG00000026025" 385 21 0 8 7 0 385 16 5 4 0 0 385 201 3 2 0 5 "VIM"
"ENSG00000026508" 186 2 0 0 0 0 186 5 0 3 0 0 186 99 0 0 0 7 "CD44"
"ENSG00000027697" 82 4 0 2 0 0 82 6 0 0 0 0 82 26 0 0 0 0 "IFNGR1"
"ENSG00000028839" 68 2 0 0 0 0 68 2 2 0 0 0 68 43 0 0 0 0 "TBPL1"
"ENSG00000029363" 234 5 0 0 0 0 234 4 0 0 0 0 234 136 0 0 0 12 "BCLAF1"
"ENSG00000029364" 116 0 0 0 0 0 116 2 0 0 0 0 116 79 0 0 0 2 "SLC39A9"
"ENSG00000029725" 107 0 0 0 0 0 107 2 0 0 0 0 107 67 0 0 0 3 "RABEP1"
"ENSG00000029993" 103 0 0 0 0 0 103 0 0 0 0 0 103 63 0 0 0 4 "HMGB3"
"ENSG00000030066" 176 0 0 0 0 0 176 5 0 2 0 0 176 69 0 0 0 0 "NUP160"
"ENSG00000031698" 155 0 0 0 0 0 155 0 0 0 0 0 155 75 3 0 0 2 "SARS"
"ENSG00000031823" 47 0 0 0 0 0 47 2 0 0 0 0 47 29 0 0 0 0 "RANBP3"
"ENSG00000033178" 186 0 0 0 0 0 186 2 0 0 0 0 186 80 0 0 0 0 "UBA6"
"ENSG00000034063" 64 0 0 0 0 0 64 0 0 0 0 0 64 30 0 0 0 0 NA
"ENSG00000034510" 308 4 0 0 0 0 308 5 0 0 0 0 308 179 6 0 0 2 "TMSB10"
"ENSG00000034713" 92 3 0 0 0 0 92 3 0 0 0 0 92 70 0 0 0 0 "GABARAPL2"
"ENSG00000035403" 116 2 0 0 0 0 116 6 0 2 0 0 116 45 0 0 0 3 "VCL"
"ENSG00000035499" 53 0 0 0 0 0 53 3 0 0 0 0 53 31 0 0 0 0 "DEPDC1B"
"ENSG00000035687" 55 0 0 0 0 0 55 0 0 0 0 0 55 32 0 0 0 0 "ADSS"
"ENSG00000035862" 94 0 0 0 0 0 94 0 0 0 0 0 94 47 0 0 0 2 "TIMP2"
"ENSG00000036257" 90 4 0 3 0 0 90 4 0 2 0 0 90 52 0 0 0 2 "CUL3"
"ENSG00000036549" 116 7 3 0 0 0 116 3 0 0 0 0 116 35 0 0 0 0 "ZZZ3"
"ENSG00000037241" 141 3 0 0 0 0 141 2 0 0 0 0 141 91 0 0 0 5 "RPL26L1"
"ENSG00000037474" 169 2 0 0 0 0 169 0 0 0 0 0 169 48 0 0 0 2 "NSUN2"
"ENSG00000038274" 83 2 0 2 0 0 83 0 0 0 0 0 83 47 0 0 0 0 "MAT2B"
"ENSG00000038382" 135 7 0 3 0 0 135 3 0 0 0 0 135 26 0 0 0 0 "TRIO"
"ENSG00000039319" 116 4 0 0 0 0 116 2 0 2 0 0 116 52 0 0 0 3 "ZFYVE16"
"ENSG00000039560" 109 0 0 0 0 0 109 3 2 0 0 0 109 53 0 0 0 7 "RAI14"
"ENSG00000040275" 133 6 0 0 0 2 133 3 0 0 0 0 133 33 0 0 0 0 "SPDL1"
"ENSG00000040633" 58 4 0 2 0 0 58 0 0 0 0 0 58 33 0 0 0 0 "PHF23"
"ENSG00000041357" 187 3 0 0 0 0 187 3 2 0 0 0 187 92 0 0 0 2 "PSMA4"
"ENSG00000042753" 77 0 0 0 0 0 77 2 0 0 0 0 77 40 0 0 0 0 "AP2S1"
"ENSG00000043093" 222 0 0 0 0 0 222 2 0 0 0 0 222 76 0 2 0 4 "DCUN1D1"
"ENSG00000043514" 48 0 0 0 0 0 48 0 0 0 0 0 48 36 0 0 0 0 "TRIT1"
"ENSG00000044115" 289 5 0 2 0 0 289 9 2 0 0 0 289 164 2 0 0 13 "CTNNA1"
"ENSG00000044574" 220 2 0 2 0 0 220 2 0 0 0 0 220 57 0 0 0 2 "HSPA5"
"ENSG00000046604" 75 5 0 2 0 0 75 4 0 0 0 0 75 33 0 0 0 0 "DSG2"
"ENSG00000046651" 68 4 0 3 0 0 68 0 0 0 0 0 68 30 0 0 0 2 "OFD1"
"ENSG00000047188" 67 0 0 0 0 0 67 0 0 0 0 0 67 32 0 0 0 0 "YTHDC2"
"ENSG00000047849" 75 0 0 0 0 0 75 0 0 0 0 0 75 30 0 0 0 0 "MAP4"
"ENSG00000048828" 84 2 0 0 0 0 84 5 0 0 0 0 84 33 2 0 0 0 "FAM120A"
"ENSG00000049167" 40 3 0 0 0 0 40 4 0 3 0 0 40 25 2 0 0 0 "ERCC8"
"ENSG00000049245" 121 0 0 0 0 0 121 0 0 0 0 0 121 46 2 0 0 3 "VAMP3"
"ENSG00000049449" 154 0 0 0 0 0 154 4 3 0 0 0 154 58 3 0 0 3 "RCN1"
"ENSG00000049618" 53 3 0 0 0 0 53 2 0 0 0 0 53 26 0 0 0 0 "ARID1B"
"ENSG00000049656" 207 0 0 0 0 0 207 3 0 0 0 0 207 115 2 0 0 8 "CLPTM1L"
"ENSG00000049860" 88 0 0 0 0 0 88 0 0 0 0 0 88 39 2 0 0 6 "HEXB"
"ENSG00000050393" 115 0 0 0 0 0 115 0 0 0 0 0 115 57 0 0 0 2 "MCUR1"
"ENSG00000050405" 59 3 0 2 0 0 59 2 0 0 0 0 59 28 0 0 0 0 "LIMA1"
"ENSG00000050748" 69 2 0 0 0 0 69 2 0 2 0 0 69 29 0 0 0 0 "MAPK9"
"ENSG00000051108" 59 0 0 0 0 0 59 0 0 0 0 0 59 32 0 0 0 0 "HERPUD1"
"ENSG00000051596" 61 0 0 0 0 0 61 0 0 0 0 0 61 36 0 0 0 0 "THOC3"
"ENSG00000051620" 50 0 0 0 0 0 50 3 0 2 0 0 50 31 2 0 0 0 "HEBP2"
"ENSG00000052723" 79 2 0 0 0 0 79 0 0 0 0 0 79 46 3 0 0 2 "SIKE1"
"ENSG00000052802" 120 4 0 2 0 0 120 4 0 0 0 0 120 51 0 0 0 0 "MSMO1"
"ENSG00000052841" 95 4 0 2 0 0 95 2 0 0 0 0 95 33 0 0 0 0 "TTC17"
"ENSG00000053371" 53 0 0 0 0 0 53 0 0 0 0 0 53 31 0 0 0 0 "AKR7A2"
"ENSG00000053372" 86 4 0 0 0 0 86 3 0 2 0 0 86 53 0 0 0 0 "MRTO4"
"ENSG00000053501" 85 0 0 0 0 0 85 3 0 0 0 0 85 60 0 0 0 0 "USE1"
"ENSG00000054116" 92 4 0 0 0 0 92 0 0 0 0 0 92 55 0 0 0 0 "TRAPPC3"
"ENSG00000054118" 77 2 0 0 0 0 77 3 0 0 0 0 77 32 0 0 0 0 "THRAP3"
"ENSG00000054148" 99 0 0 0 0 0 99 0 0 0 0 0 99 58 0 0 0 0 "PHPT1"
"ENSG00000054267" 63 2 0 0 0 0 63 2 0 0 0 0 63 26 0 0 0 0 "ARID4B"
"ENSG00000055044" 235 7 0 2 0 0 235 4 0 2 0 0 235 111 0 0 0 0 "NOP58"
"ENSG00000055070" 52 4 0 0 0 0 52 0 0 0 0 0 52 26 0 0 0 2 "SZRD1"
"ENSG00000055130" 84 2 0 0 0 0 84 0 0 0 0 0 84 29 0 0 0 0 "CUL1"
"ENSG00000055211" 52 0 0 0 0 0 52 0 0 0 0 0 52 30 0 0 0 0 "GINM1"
"ENSG00000055950" 50 0 0 0 0 0 50 2 0 0 0 0 50 33 2 0 0 0 "MRPL43"
"ENSG00000056050" 53 0 0 0 0 0 53 0 0 0 0 0 53 41 0 0 0 0 "C4orf27"
"ENSG00000056097" 148 7 0 0 2 0 148 3 0 0 0 0 148 48 0 0 0 2 "ZFR"
"ENSG00000056586" 131 0 0 0 0 0 131 0 0 0 0 0 131 32 0 0 0 0 "RC3H2"
"ENSG00000057019" 54 0 0 0 0 0 54 0 0 0 0 0 54 35 0 0 0 0 "DCBLD2"
"ENSG00000057252" 156 0 0 0 0 0 156 5 0 2 0 0 156 41 2 0 0 2 "SOAT1"
"ENSG00000057608" 111 4 0 0 0 0 111 5 0 2 0 0 111 56 2 0 0 0 "GDI2"
"ENSG00000057663" 85 0 0 0 0 0 85 2 0 0 0 0 85 43 0 0 0 0 "ATG5"
"ENSG00000058272" 94 4 0 2 0 0 94 0 0 0 0 0 94 35 0 0 0 0 "PPP1R12A"
"ENSG00000058600" 80 0 0 0 0 0 80 0 0 0 0 0 80 40 0 0 0 2 "POLR3E"
"ENSG00000058673" 85 3 0 0 2 0 85 0 0 0 0 0 85 49 2 0 0 2 "ZC3H11A"
"ENSG00000058729" 53 0 0 0 0 0 53 0 0 0 0 0 53 32 0 0 0 2 "RIOK2"
"ENSG00000058804" 128 2 0 0 0 0 128 0 0 0 0 0 128 67 0 0 0 2 "NDC1"
"ENSG00000059573" 104 4 0 0 0 0 104 7 0 2 0 0 104 48 2 0 0 8 "ALDH18A1"
"ENSG00000060138" 164 0 0 0 0 0 164 9 2 3 2 0 164 91 6 2 0 0 "YBX3"
"ENSG00000060237" 134 8 0 6 0 0 134 5 0 0 0 0 134 51 0 0 0 2 "WNK1"
"ENSG00000060339" 111 3 0 0 0 0 111 6 0 0 0 0 111 44 0 0 0 0 "CCAR1"
"ENSG00000060688" 147 0 0 0 0 0 147 0 0 0 0 0 147 94 2 2 0 3 "SNRNP40"
"ENSG00000060762" 59 0 0 0 0 0 59 0 0 0 0 0 59 44 0 0 0 3 "MPC1"
"ENSG00000060982" 74 0 0 0 0 0 74 2 0 0 0 0 74 28 0 0 0 0 "BCAT1"
"ENSG00000061676" 217 10 0 4 0 0 217 7 0 3 0 0 217 71 0 0 0 4 "NCKAP1"
"ENSG00000061794" 129 4 0 0 0 0 129 5 0 3 0 0 129 72 0 0 0 2 "MRPS35"
"ENSG00000062194" 94 0 0 0 0 0 94 3 0 0 0 0 94 54 0 0 0 0 "GPBP1"
"ENSG00000062485" 136 0 0 0 0 0 136 2 0 0 0 0 136 74 0 0 0 0 "CS"
"ENSG00000062716" 497 5 0 0 0 0 497 4 0 0 0 0 497 109 0 2 0 2 "VMP1"
"ENSG00000063046" 299 0 0 0 0 0 299 6 3 0 0 0 299 132 4 0 0 4 "EIF4B"
"ENSG00000063177" 328 3 0 0 0 0 328 10 6 0 0 0 328 148 2 0 0 0 "RPL18"
"ENSG00000063244" 116 2 0 0 0 2 116 3 0 0 0 0 116 60 2 0 0 0 "U2AF2"
"ENSG00000064012" 75 2 0 0 0 0 75 0 0 0 0 0 75 42 0 0 0 0 "CASP8"
"ENSG00000064042" 248 9 0 3 2 0 248 8 0 3 0 0 248 121 0 0 0 5 "LIMCH1"
"ENSG00000064102" 108 4 0 0 0 0 108 3 0 0 0 0 108 42 0 0 0 2 "ASUN"
"ENSG00000064115" 67 0 0 0 0 0 67 0 0 0 0 0 67 40 0 3 0 0 "TM7SF3"
"ENSG00000064205" 58 0 0 0 0 0 58 2 0 0 0 0 58 38 0 0 0 0 "WISP2"
"ENSG00000064726" 119 0 0 0 0 0 119 3 0 0 0 0 119 58 0 0 0 7 "BTBD1"
"ENSG00000065135" 135 2 2 0 0 0 135 5 0 3 0 0 135 64 0 0 0 4 "GNAI3"
"ENSG00000065150" 294 2 0 0 0 0 294 7 2 2 0 0 294 163 2 2 0 5 "IPO5"
"ENSG00000065183" 113 4 0 2 0 0 113 2 0 0 0 0 113 70 0 0 0 2 "WDR3"
"ENSG00000065427" 170 3 0 0 0 0 170 9 0 3 0 0 170 82 2 0 0 2 "KARS"
"ENSG00000065518" 152 2 0 0 0 0 152 0 0 0 0 0 152 101 2 0 0 0 "NDUFB4"
"ENSG00000065548" 99 6 0 2 0 0 99 0 0 0 0 0 99 55 0 0 0 4 "ZC3H15"
"ENSG00000065613" 105 4 0 0 0 0 105 5 0 0 0 0 105 49 0 0 0 5 "SLK"
"ENSG00000065809" 181 0 0 0 0 0 181 2 0 0 0 0 181 63 0 0 0 5 "FAM107B"
"ENSG00000065833" 85 0 0 0 0 0 85 2 0 0 0 0 85 49 0 0 0 2 "ME1"
"ENSG00000065911" 117 5 0 2 2 0 117 4 0 0 0 0 117 69 0 0 0 0 "MTHFD2"
"ENSG00000065978" 327 0 0 0 0 0 327 5 0 2 0 0 327 144 4 3 0 5 "YBX1"
"ENSG00000066044" 130 2 0 0 0 0 130 0 0 0 0 0 130 89 0 0 0 3 "ELAVL1"
"ENSG00000066117" 56 2 0 0 0 0 56 0 0 0 0 0 56 32 0 0 0 3 "SMARCD1"
"ENSG00000066136" 66 0 0 0 0 0 66 2 0 0 0 0 66 29 0 0 0 2 "NFYC"
"ENSG00000066279" 152 11 3 3 0 0 152 2 0 0 0 0 152 47 0 0 0 0 "ASPM"
"ENSG00000066455" 57 7 0 5 0 0 57 3 0 0 0 0 57 21 0 0 0 0 "GOLGA5"
"ENSG00000066651" 57 2 0 0 0 0 57 0 0 0 0 0 57 33 0 0 0 0 "TRMT11"
"ENSG00000066697" 96 0 0 0 0 0 96 2 0 2 0 0 96 51 0 0 0 0 "MSANTD3"
"ENSG00000066855" 84 0 0 0 0 0 84 3 0 3 0 0 84 50 0 0 0 2 "MTFR1"
"ENSG00000066926" 60 0 0 0 0 0 60 0 0 0 0 0 60 36 0 0 0 0 "FECH"
"ENSG00000067057" 71 0 0 0 0 0 71 0 0 0 0 0 71 40 0 0 0 0 "PFKP"
"ENSG00000067064" 107 0 0 0 0 0 107 2 0 0 0 0 107 49 0 0 0 0 "IDI1"
"ENSG00000067066" 62 0 0 0 0 0 62 0 0 0 0 0 62 35 2 0 0 0 "SP100"
"ENSG00000067167" 51 0 0 0 0 0 51 0 0 0 0 0 51 30 0 0 0 0 "TRAM1"
"ENSG00000067182" 137 6 0 3 0 0 137 5 0 2 0 0 137 78 0 0 0 0 "TNFRSF1A"
"ENSG00000067225" 608 3 0 0 0 0 608 2 0 0 0 0 608 146 0 0 0 4 "PKM"
"ENSG00000067248" 57 3 0 2 0 0 57 2 0 0 0 0 57 33 0 0 0 0 "DHX29"
"ENSG00000067334" 164 10 0 5 0 0 164 0 0 0 0 0 164 50 0 0 0 0 "DNTTIP2"
"ENSG00000067533" 60 0 0 0 0 0 60 0 0 0 0 0 60 36 0 0 0 0 "RRP15"
"ENSG00000067560" 261 0 0 0 0 0 261 4 0 0 0 0 261 146 3 0 0 4 "RHOA"
"ENSG00000067704" 129 3 0 0 0 0 129 2 0 0 0 0 129 66 0 0 0 3 "IARS2"
"ENSG00000067955" 69 0 0 0 0 0 69 0 0 0 0 0 69 37 2 2 0 0 "CBFB"
"ENSG00000068366" 70 0 0 0 0 0 70 3 0 2 0 0 70 33 0 0 0 0 "ACSL4"
"ENSG00000068438" 90 0 0 0 0 0 90 0 0 0 0 0 90 51 0 2 0 0 "FTSJ1"
"ENSG00000068697" 135 0 0 0 0 0 135 4 0 2 0 0 135 94 0 0 0 0 "LAPTM4A"
"ENSG00000068745" 85 0 0 0 0 0 85 0 0 0 0 0 85 42 0 0 0 0 "IP6K2"
"ENSG00000068912" 91 0 0 0 0 0 91 0 0 0 0 0 91 52 0 0 0 0 "ERLEC1"
"ENSG00000069275" 181 5 3 0 0 0 181 3 0 0 0 0 181 96 0 0 0 0 "NUCKS1"
"ENSG00000069329" 93 0 0 0 0 0 93 2 0 0 0 0 93 47 0 0 0 0 "VPS35"
"ENSG00000069345" 174 0 0 0 0 0 174 3 0 0 0 0 174 117 0 2 0 0 "DNAJA2"
"ENSG00000069482" 70 2 0 0 0 0 70 0 0 0 0 0 70 49 0 0 0 0 "GAL"
"ENSG00000069509" 64 2 0 0 0 0 64 2 0 0 0 0 64 40 0 0 0 0 "FUNDC1"
"ENSG00000069849" 127 2 0 0 0 0 127 4 0 0 0 0 127 73 0 0 0 3 "ATP1B3"
"ENSG00000069956" 47 3 0 2 0 0 47 0 0 0 0 0 47 27 0 0 0 0 "MAPK6"
"ENSG00000069966" 53 2 0 0 0 0 53 0 0 0 0 0 53 33 0 0 0 0 "GNB5"
"ENSG00000070010" 61 0 0 0 0 0 61 2 0 0 0 0 61 36 0 0 0 0 "UFD1L"
"ENSG00000070061" 77 2 0 0 0 0 77 3 0 0 0 0 77 40 0 0 0 0 "IKBKAP"
