"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000062716" 434 0 0 0 0 0 434 3 0 0 0 0 434 39 0 0 0 0 "VMP1"
"ENSG00000063046" 223 5 2 0 0 0 223 4 0 0 0 0 223 35 2 0 0 0 "EIF4B"
"ENSG00000063177" 258 6 0 0 0 0 258 11 3 0 0 2 258 96 0 0 0 5 "RPL18"
"ENSG00000064042" 216 9 0 7 0 0 216 8 0 5 0 0 216 68 0 0 0 2 "LIMCH1"
"ENSG00000064102" 86 11 0 0 0 0 86 6 2 0 0 0 86 16 0 0 0 0 "ASUN"
"ENSG00000064115" 63 2 0 2 0 0 63 0 0 0 0 0 63 29 0 0 0 2 "TM7SF3"
"ENSG00000064726" 93 0 0 0 0 0 93 5 0 4 0 0 93 28 2 0 0 2 "BTBD1"
"ENSG00000065135" 130 0 0 0 0 0 130 5 0 2 0 0 130 45 2 0 0 0 "GNAI3"
"ENSG00000065150" 265 6 0 4 0 0 265 7 0 2 0 0 265 100 0 2 0 2 "IPO5"
"ENSG00000065183" 109 4 0 0 0 0 109 6 2 0 0 0 109 39 0 0 0 0 "WDR3"
"ENSG00000065427" 131 0 0 0 0 0 131 4 2 0 0 0 131 40 0 0 0 2 "KARS"
"ENSG00000065518" 89 0 0 0 0 0 89 3 0 0 0 0 89 51 0 0 0 0 "NDUFB4"
"ENSG00000065548" 74 10 2 2 0 0 74 5 0 0 0 0 74 16 0 0 0 0 "ZC3H15"
"ENSG00000065809" 99 3 0 0 0 0 99 5 0 2 0 0 99 31 0 0 0 2 "FAM107B"
"ENSG00000065833" 91 4 0 2 0 0 91 3 0 0 0 0 91 30 0 2 0 0 "ME1"
"ENSG00000065911" 79 2 0 0 0 0 79 4 0 0 0 0 79 25 0 0 0 0 "MTHFD2"
"ENSG00000065978" 287 9 0 0 0 0 287 4 0 0 0 0 287 69 2 3 0 0 "YBX1"
"ENSG00000066044" 107 2 0 0 0 0 107 3 0 0 0 0 107 62 0 0 0 0 "ELAVL1"
"ENSG00000066279" 212 16 0 4 4 0 212 2 0 0 0 0 212 25 0 0 0 2 "ASPM"
"ENSG00000066697" 69 2 0 0 0 0 69 5 2 3 0 0 69 28 0 2 0 0 "MSANTD3"
"ENSG00000066855" 67 2 0 0 0 0 67 3 0 2 0 0 67 27 0 0 0 2 "MTFR1"
"ENSG00000067066" 86 0 0 0 0 0 86 4 0 2 0 0 86 33 0 0 0 0 "SP100"
"ENSG00000067182" 126 7 0 3 0 0 126 4 3 0 0 0 126 52 0 0 0 0 "TNFRSF1A"
"ENSG00000067225" 612 3 0 0 0 0 612 3 0 0 0 0 612 71 2 0 0 4 "PKM"
"ENSG00000067334" 132 13 0 8 0 0 132 10 2 0 0 0 132 23 0 0 0 0 "DNTTIP2"
"ENSG00000067533" 64 0 0 0 0 0 64 4 0 0 0 0 64 29 0 0 0 0 "RRP15"
"ENSG00000067560" 239 3 0 0 0 0 239 5 0 2 0 0 239 80 0 0 0 2 "RHOA"
"ENSG00000067704" 93 5 0 2 0 0 93 3 0 0 0 0 93 29 0 0 0 0 "IARS2"
"ENSG00000068438" 66 0 0 0 0 0 66 5 2 2 0 0 66 26 0 0 0 0 "FTSJ1"
"ENSG00000068697" 98 2 0 0 0 0 98 2 0 0 0 0 98 44 0 0 0 0 "LAPTM4A"
"ENSG00000068912" 67 7 0 3 0 0 67 4 0 2 0 0 67 28 0 0 0 0 "ERLEC1"
"ENSG00000069275" 241 7 0 0 0 0 241 6 3 0 0 0 241 71 2 0 0 0 "NUCKS1"
"ENSG00000069329" 100 2 2 0 0 0 100 3 0 0 0 0 100 27 0 0 0 2 "VPS35"
"ENSG00000069345" 141 3 0 3 0 0 141 3 0 0 0 0 141 77 0 0 0 0 "DNAJA2"
"ENSG00000069482" 57 2 0 0 0 2 57 0 0 0 0 0 57 34 2 0 0 0 "GAL"
"ENSG00000069849" 93 3 0 0 0 0 93 3 0 0 0 0 93 37 2 0 0 0 "ATP1B3"
"ENSG00000070010" 63 0 0 0 0 0 63 0 0 0 0 0 63 31 0 0 0 0 "UFD1L"
"ENSG00000070061" 82 6 0 0 0 0 82 7 0 2 0 0 82 20 0 0 0 0 "IKBKAP"
"ENSG00000070081" 57 0 0 0 0 0 57 2 0 0 0 0 57 39 0 0 0 2 "NUCB2"
"ENSG00000070087" 67 2 0 0 0 0 67 5 0 0 0 0 67 28 0 0 0 0 "PFN2"
"ENSG00000070756" 227 14 0 2 7 0 227 5 0 0 0 0 227 38 0 0 0 0 "PABPC1"
"ENSG00000070785" 59 0 0 0 0 0 59 2 0 0 0 0 59 32 0 0 0 0 "EIF2B3"
"ENSG00000070831" 258 5 0 0 0 2 258 2 0 0 0 0 258 108 4 2 0 2 "CDC42"
"ENSG00000070961" 82 6 0 4 0 0 82 8 0 4 0 0 82 17 0 0 0 0 "ATP2B1"
"ENSG00000071082" 439 16 5 0 0 0 439 8 0 2 0 0 439 161 2 2 0 0 "RPL31"
"ENSG00000071127" 180 2 0 0 0 0 180 5 0 0 0 0 180 77 5 0 0 0 "WDR1"
"ENSG00000071462" 68 0 0 0 0 0 68 0 0 0 0 0 68 30 0 0 0 0 "WBSCR22"
"ENSG00000071539" 146 2 0 0 0 0 146 6 0 3 0 0 146 41 0 0 0 3 "TRIP13"
"ENSG00000071564" 60 4 0 0 0 0 60 0 0 0 0 0 60 28 0 0 0 2 "TCF3"
"ENSG00000071626" 66 0 0 0 0 0 66 2 2 0 0 0 66 31 3 0 0 0 "DAZAP1"
"ENSG00000071994" 101 5 0 0 0 0 101 6 0 2 0 0 101 35 0 0 0 0 "PDCD2"
"ENSG00000072042" 88 6 0 2 0 0 88 0 0 0 0 0 88 29 0 0 0 2 "RDH11"
"ENSG00000072110" 107 5 0 2 0 0 107 6 3 0 0 0 107 34 2 0 0 0 "ACTN1"
"ENSG00000072210" 172 3 0 2 0 0 172 8 2 0 2 0 172 49 0 0 0 0 "ALDH3A2"
"ENSG00000072274" 154 4 0 0 0 0 154 5 0 0 0 0 154 30 0 0 0 0 "TFRC"
"ENSG00000072506" 73 0 0 0 0 0 73 0 0 0 0 0 73 34 2 0 0 2 "HSD17B10"
"ENSG00000072803" 80 5 0 0 0 0 80 3 0 0 0 0 80 31 0 0 0 3 "FBXW11"
"ENSG00000073111" 113 10 2 3 0 0 113 0 0 0 0 0 113 38 0 0 0 0 "MCM2"
"ENSG00000073578" 156 6 0 0 0 0 156 3 0 0 0 0 156 43 0 0 0 0 "SDHA"
"ENSG00000073712" 180 6 0 0 0 0 180 7 0 5 0 0 180 28 0 0 0 0 "FERMT2"
"ENSG00000074071" 75 5 0 0 0 0 75 0 0 0 0 0 75 27 0 0 0 0 "MRPS34"
"ENSG00000074201" 85 0 0 0 0 0 85 4 0 2 0 0 85 29 0 0 0 0 "CLNS1A"
"ENSG00000074695" 181 4 0 0 0 0 181 0 0 0 0 0 181 42 0 0 0 0 "LMAN1"
"ENSG00000074696" 111 6 0 2 0 0 111 0 0 0 0 0 111 44 2 0 0 2 "PTPLAD1"
"ENSG00000074800" 480 9 0 0 0 0 480 11 2 4 3 0 480 76 3 0 0 0 "ENO1"
"ENSG00000074842" 63 2 0 0 0 0 63 0 0 0 0 0 63 38 0 0 0 0 "C19orf10"
"ENSG00000075142" 180 4 0 0 0 0 180 4 0 2 0 0 180 77 0 0 0 2 "SRI"
"ENSG00000075151" 130 10 0 0 2 0 130 0 0 0 0 0 130 34 0 0 0 2 "EIF4G3"
"ENSG00000075239" 48 0 0 0 0 0 48 0 0 0 0 0 48 30 0 0 0 0 "ACAT1"
"ENSG00000075415" 228 2 0 0 0 0 228 5 0 0 0 0 228 61 2 0 0 0 "SLC25A3"
"ENSG00000075420" 119 11 0 5 0 0 119 3 0 2 0 0 119 19 0 0 0 0 "FNDC3B"
"ENSG00000075618" 75 2 0 0 0 0 75 3 0 0 0 0 75 25 2 0 0 0 "FSCN1"
"ENSG00000075624" 546 5 0 0 0 0 546 12 0 4 0 0 546 79 2 2 0 0 "ACTB"
"ENSG00000075785" 80 0 0 0 0 0 80 4 0 0 0 0 80 31 0 0 0 0 "RAB7A"
"ENSG00000075790" 59 3 0 0 0 0 59 5 0 3 0 0 59 24 0 0 0 0 "BCAP29"
"ENSG00000075914" 61 4 0 0 0 0 61 4 0 0 0 0 61 24 0 0 0 0 "EXOSC7"
"ENSG00000076003" 103 5 0 0 2 0 103 7 0 2 0 0 103 36 0 0 0 0 "MCM6"
"ENSG00000076043" 62 2 0 0 0 0 62 2 2 0 0 0 62 31 0 0 0 0 "REXO2"
"ENSG00000076382" 109 13 0 3 4 0 109 5 0 0 2 0 109 29 0 0 0 2 "SPAG5"
"ENSG00000076554" 103 2 0 0 0 0 103 6 0 0 0 0 103 46 2 0 0 4 "TPD52"
"ENSG00000076706" 108 2 0 0 2 0 108 2 0 0 0 0 108 30 0 0 0 2 "MCAM"
"ENSG00000077097" 109 2 0 0 0 0 109 2 0 2 0 0 109 35 2 0 0 2 "TOP2B"
"ENSG00000077147" 212 8 2 3 0 0 212 13 5 4 0 0 212 55 2 3 0 0 "TM9SF3"
"ENSG00000077152" 70 13 0 4 3 0 70 7 2 0 0 0 70 22 0 0 0 0 "UBE2T"
"ENSG00000077232" 90 3 0 0 0 0 90 0 0 0 0 0 90 27 2 0 0 0 "DNAJC10"
"ENSG00000077549" 84 0 0 0 0 0 84 3 0 0 0 0 84 36 0 0 0 0 "CAPZB"
"ENSG00000077721" 78 5 2 0 0 2 78 3 0 0 0 0 78 31 0 0 0 0 "UBE2A"
"ENSG00000078140" 123 6 0 2 0 0 123 7 0 2 0 0 123 49 0 0 0 3 "UBE2K"
"ENSG00000078304" 140 6 0 2 0 0 140 6 2 2 0 0 140 66 0 0 0 0 "PPP2R5C"
"ENSG00000078369" 97 3 0 0 0 0 97 4 0 3 0 0 97 35 0 0 0 0 "GNB1"
"ENSG00000078668" 90 2 0 0 0 0 90 4 2 0 0 0 90 34 0 0 0 0 "VDAC3"
"ENSG00000078674" 135 12 0 0 3 0 135 2 0 0 0 0 135 31 0 0 0 0 "PCM1"
"ENSG00000078747" 98 3 0 0 0 0 98 4 0 0 0 0 98 23 0 0 0 0 "ITCH"
"ENSG00000079246" 363 5 0 0 0 0 363 12 0 5 0 0 363 105 2 0 0 3 "XRCC5"
"ENSG00000079332" 96 0 0 0 0 0 96 2 0 0 0 0 96 39 0 0 0 3 "SAR1A"
"ENSG00000079459" 136 3 0 0 0 0 136 6 3 0 0 0 136 73 0 0 0 2 "FDFT1"
"ENSG00000079616" 110 0 0 0 0 0 110 2 0 0 0 0 110 29 0 0 0 0 "KIF22"
"ENSG00000079785" 96 8 2 0 0 0 96 4 0 2 0 0 96 27 2 0 0 0 "DDX1"
"ENSG00000080345" 146 12 2 5 0 0 146 3 0 2 0 0 146 20 0 0 0 0 "RIF1"
"ENSG00000080371" 111 2 0 0 0 0 111 2 0 0 0 0 111 73 0 0 0 2 "RAB21"
"ENSG00000080824" 405 12 0 3 2 0 405 4 0 0 0 0 405 45 0 0 0 0 "HSP90AA1"
"ENSG00000081154" 96 2 0 0 0 0 96 0 0 0 0 0 96 46 2 0 0 2 "PCNP"
"ENSG00000081870" 92 3 2 0 0 0 92 8 4 0 0 0 92 32 0 0 0 0 "HSPB11"
"ENSG00000082153" 285 7 0 0 0 2 285 3 0 0 0 0 285 97 2 0 0 8 "BZW1"
"ENSG00000082515" 102 3 0 0 0 0 102 2 0 0 0 0 102 56 0 0 0 0 "MRPL22"
"ENSG00000082898" 219 8 0 2 0 0 219 12 2 0 0 0 219 60 2 0 0 2 "XPO1"
"ENSG00000083099" 75 0 0 0 0 0 75 3 0 0 0 0 75 37 0 0 0 0 "LYRM2"
"ENSG00000083312" 464 8 0 2 0 0 464 9 0 0 0 0 464 78 0 0 0 0 "TNPO1"
"ENSG00000083457" 85 4 0 0 0 0 85 0 0 0 0 0 85 46 0 0 0 0 "ITGAE"
"ENSG00000083520" 106 0 0 0 0 0 106 5 2 0 0 0 106 32 0 0 0 0 "DIS3"
"ENSG00000083845" 245 9 0 0 0 0 245 4 0 0 0 0 245 97 0 0 0 2 "RPS5"
"ENSG00000083937" 80 6 0 4 0 0 80 3 0 0 0 0 80 36 2 0 0 0 "CHMP2B"
"ENSG00000084073" 110 4 0 0 0 0 110 6 0 2 0 0 110 60 0 0 0 0 "ZMPSTE24"
"ENSG00000084090" 125 0 0 0 0 0 125 7 0 3 0 0 125 54 0 0 0 0 "STARD7"
"ENSG00000084207" 181 5 0 0 0 0 181 0 0 0 0 0 181 80 0 0 0 0 "GSTP1"
"ENSG00000084463" 95 5 4 0 0 0 95 4 0 0 0 0 95 22 0 0 0 0 "WBP11"
"ENSG00000084623" 120 2 0 0 0 0 120 9 2 4 0 0 120 54 2 0 0 3 "EIF3I"
"ENSG00000084733" 126 9 0 4 0 0 126 6 2 0 0 0 126 46 0 0 0 2 "RAB10"
"ENSG00000084754" 102 3 0 0 0 0 102 2 0 0 0 0 102 47 2 0 0 0 "HADHA"
"ENSG00000085063" 325 2 0 0 0 0 325 3 0 0 0 0 325 136 5 0 0 4 "CD59"
"ENSG00000085231" 181 10 0 3 4 0 181 6 0 2 2 0 181 73 0 0 0 3 "TAF9"
"ENSG00000085662" 71 2 0 0 0 0 71 0 0 0 0 0 71 30 0 0 0 0 "AKR1B1"
"ENSG00000085733" 75 0 0 0 0 0 75 0 0 0 0 0 75 31 0 0 0 0 "CTTN"
"ENSG00000085871" 59 6 0 0 0 0 59 0 0 0 0 0 59 37 0 0 0 0 "MGST2"
"ENSG00000086061" 321 22 2 8 2 2 321 11 2 3 0 0 321 99 0 0 0 2 "DNAJA1"
"ENSG00000086062" 175 6 0 3 0 0 175 0 0 0 0 0 175 34 0 0 0 0 "B4GALT1"
"ENSG00000086065" 117 11 0 0 0 0 117 9 0 4 0 0 117 30 0 0 0 0 "CHMP5"
"ENSG00000086189" 93 11 0 4 2 0 93 4 0 0 0 0 93 39 0 0 0 0 "DIMT1"
"ENSG00000086232" 121 3 0 0 0 0 121 0 0 0 0 0 121 29 3 0 0 0 "EIF2AK1"
"ENSG00000086475" 83 0 0 0 0 0 83 6 0 2 0 0 83 35 2 0 0 3 "SEPHS1"
"ENSG00000086598" 92 3 0 2 0 0 92 2 0 0 0 0 92 26 2 0 0 3 "TMED2"
"ENSG00000087053" 162 9 0 3 0 0 162 19 3 6 2 2 162 63 2 0 0 2 "MTMR2"
"ENSG00000087077" 91 6 0 0 0 0 91 10 0 2 0 0 91 45 0 0 0 2 "TRIP6"
"ENSG00000087086" 412 7 0 0 0 0 412 5 0 0 0 0 412 48 2 0 0 2 "FTL"
"ENSG00000087191" 71 0 0 0 0 0 71 3 0 0 0 0 71 40 0 0 0 0 "PSMC5"
"ENSG00000087263" 71 0 0 0 0 0 71 5 0 0 0 0 71 27 0 0 0 0 "OGFOD1"
"ENSG00000087302" 139 5 0 2 2 0 139 4 0 0 0 0 139 44 0 0 0 0 "C14orf166"
"ENSG00000087365" 81 6 0 0 0 0 81 4 0 2 0 0 81 24 0 0 0 3 "SF3B2"
"ENSG00000087460" 268 4 0 0 0 0 268 2 0 0 0 0 268 55 2 0 0 0 "GNAS"
"ENSG00000087470" 105 3 0 0 0 0 105 10 4 5 0 0 105 49 0 2 0 0 "DNM1L"
"ENSG00000087502" 162 0 0 0 0 0 162 3 2 0 0 0 162 44 0 0 0 4 "ERGIC2"
"ENSG00000087586" 130 7 0 3 0 0 130 11 0 3 0 0 130 28 0 0 0 0 "AURKA"
"ENSG00000087842" 180 4 0 0 0 0 180 8 3 2 0 0 180 53 0 0 0 0 "PIR"
"ENSG00000087995" 47 2 0 0 0 0 47 5 2 0 0 0 47 25 0 0 0 0 "METTL2A"
"ENSG00000088325" 155 4 0 0 0 0 155 5 0 0 0 0 155 35 0 0 0 0 "TPX2"
"ENSG00000088766" 82 2 0 0 0 0 82 2 0 0 0 0 82 50 0 0 0 0 "CRLS1"
"ENSG00000088930" 91 14 0 5 0 0 91 2 0 0 0 0 91 23 0 0 0 0 "XRN2"
"ENSG00000088986" 143 6 0 2 0 0 143 5 0 0 0 0 143 53 0 0 0 2 "DYNLL1"
"ENSG00000089009" 329 3 0 0 0 0 329 3 0 0 0 0 329 59 0 0 0 0 "RPL6"
"ENSG00000089022" 61 6 2 2 0 0 61 8 0 0 0 0 61 25 0 0 0 0 "MAPKAPK5"
"ENSG00000089157" 361 9 0 0 0 0 361 3 0 0 0 0 361 64 0 0 0 3 "RPLP0"
"ENSG00000089220" 75 0 0 0 0 0 75 0 0 0 0 0 75 40 0 0 0 5 "PEBP1"
"ENSG00000089685" 77 0 0 0 0 0 77 0 0 0 0 0 77 63 0 0 0 0 "BIRC5"
"ENSG00000090013" 49 0 0 0 0 0 49 0 0 0 0 0 49 33 0 0 0 0 "BLVRB"
"ENSG00000090060" 139 3 0 0 0 0 139 4 0 2 0 0 139 53 0 0 0 0 "PAPOLA"
"ENSG00000090266" 72 0 0 0 0 0 72 0 0 0 0 0 72 46 0 0 0 0 "NDUFB2"
"ENSG00000090273" 118 0 0 0 0 0 118 5 0 0 0 0 118 37 0 0 0 0 "NUDC"
