"V1" "exp-pA<15" "polyA-pA<15" "UU-pA<15" "U-pA<15" "U>3-pA<15" "polyA-NoU-pA<15" "exp-pA<25" "polyA-pA<25" "UU-pA<25" "U-pA<25" "U>3-pA<25" "polyA-NoU-pA<25" "exp" "polyA-pA>25" "UU-pA>25" "U-pA>25" "U>3-pA>25" "polyA-NoU-pA>25" "symbol"
"ENSG00000004975" 187 39 19 0 12 0 187 37 2 32 0 0 187 54 0 2 0 2 "DVL2"
"ENSG00000005007" 231 3 0 0 0 0 231 11 0 0 0 0 231 25 0 0 0 0 "UPF1"
"ENSG00000005022" 6063 183 88 12 26 0 6063 114 45 22 6 12 6063 3693 67 36 0 154 "SLC25A5"
"ENSG00000005059" 605 24 0 22 0 0 605 38 0 3 0 0 605 389 0 0 0 13 "CCDC109B"
"ENSG00000005075" 357 0 0 0 0 0 357 17 0 15 0 0 357 56 0 0 0 0 "POLR2J"
"ENSG00000005100" 380 38 0 36 0 0 380 9 0 0 0 0 380 16 0 0 0 0 "DHX33"
"ENSG00000005156" 188 2 0 2 0 0 188 25 0 25 0 0 188 30 0 0 0 8 "LIG3"
"ENSG00000005175" 425 34 0 3 0 0 425 13 0 12 0 0 425 111 0 0 0 12 "RPAP3"
"ENSG00000005194" 532 3 0 0 0 0 532 17 0 0 16 0 532 224 0 0 2 10 "CIAPIN1"
"ENSG00000005249" 39 0 0 0 0 0 39 0 0 0 0 0 39 31 0 0 0 0 "PRKAR2B"
"ENSG00000005302" 132 0 0 0 0 0 132 0 0 0 0 0 132 40 0 0 0 0 "MSL3"
"ENSG00000005339" 403 10 0 9 0 0 403 8 0 2 0 0 403 36 0 0 0 0 "CREBBP"
"ENSG00000005436" 658 28 0 25 0 0 658 43 29 0 6 0 658 246 3 0 0 0 "GCFC2"
"ENSG00000005448" 57 0 0 0 0 0 57 0 0 0 0 0 57 39 0 0 0 0 "WDR54"
"ENSG00000005469" 64 0 0 0 0 0 64 0 0 0 0 0 64 34 0 0 0 0 "CROT"
"ENSG00000005483" 748 39 0 32 0 3 748 52 10 0 23 0 748 62 0 0 0 0 "KMT2E"
"ENSG00000005486" 135 0 0 0 0 0 135 4 4 0 0 0 135 46 8 0 0 0 "RHBDD2"
"ENSG00000005700" 799 54 10 14 0 10 799 86 21 29 0 0 799 195 0 0 0 4 "IBTK"
"ENSG00000005801" 349 21 0 0 0 0 349 2 0 0 0 0 349 40 0 0 0 0 "ZNF195"
"ENSG00000005810" 1069 52 0 34 0 0 1069 9 0 9 0 0 1069 61 0 2 0 7 "MYCBP2"
"ENSG00000005812" 764 66 33 21 0 0 764 0 0 0 0 0 764 147 0 5 0 12 "FBXL3"
"ENSG00000005882" 82 0 0 0 0 0 82 0 0 0 0 0 82 40 0 0 0 0 "PDK2"
"ENSG00000005889" 1592 46 26 16 0 0 1592 97 0 54 0 0 1592 149 0 0 0 2 "ZFX"
"ENSG00000005893" 1093 17 0 2 5 0 1093 22 0 14 0 6 1093 192 0 0 0 5 "LAMP2"
"ENSG00000005955" 623 23 0 0 0 0 623 0 0 0 0 0 623 64 0 0 0 0 "GGNBP2"
"ENSG00000006007" 1095 13 0 10 0 0 1095 87 19 55 9 0 1095 566 26 16 0 9 "GDE1"
"ENSG00000006015" 104 0 0 0 0 0 104 19 0 19 0 0 104 54 0 0 0 0 "C19orf60"
"ENSG00000006114" 315 46 11 17 0 13 315 20 19 0 0 0 315 18 0 0 0 0 "SYNRG"
"ENSG00000006125" 1280 4 0 0 0 0 1280 0 0 0 0 0 1280 37 0 0 0 2 "AP2B1"
"ENSG00000006194" 375 22 0 18 0 0 375 8 0 0 6 0 375 24 0 0 0 0 "ZNF263"
"ENSG00000006282" 443 6 0 0 0 0 443 0 0 0 0 0 443 140 5 12 0 3 "SPATA20"
"ENSG00000006327" 308 6 0 3 0 0 308 21 0 0 0 0 308 99 6 0 0 0 "TNFRSF12A"
"ENSG00000006451" 393 7 0 5 0 0 393 45 6 18 0 0 393 152 0 0 0 0 "RALA"
"ENSG00000006534" 606 16 0 0 0 0 606 8 0 0 0 5 606 264 16 0 0 17 "ALDH3B1"
"ENSG00000006576" 345 18 0 15 0 0 345 4 0 4 0 0 345 42 25 6 0 0 "PHTF2"
"ENSG00000006607" 290 9 0 0 0 0 290 12 0 0 10 0 290 17 0 0 0 0 "FARP2"
"ENSG00000006611" 66 14 14 0 0 0 66 5 0 0 0 0 66 17 0 0 0 0 "USH1C"
"ENSG00000006625" 558 22 0 0 19 0 558 46 0 0 0 0 558 288 0 0 0 8 "GGCT"
"ENSG00000006634" 1180 202 0 108 27 8 1180 70 0 41 4 0 1180 157 13 0 0 10 "DBF4"
"ENSG00000006638" 72 0 0 0 0 0 72 13 0 10 2 0 72 25 0 0 4 0 "TBXA2R"
"ENSG00000006652" 1279 29 0 0 25 0 1279 29 0 26 0 0 1279 234 2 0 0 5 "IFRD1"
"ENSG00000006695" 519 38 0 4 27 0 519 48 0 14 0 0 519 225 0 0 0 0 "COX10"
"ENSG00000006704" 962 20 0 0 0 0 962 3 0 2 0 0 962 160 14 0 0 6 "GTF2IRD1"
"ENSG00000006712" 201 0 0 0 0 0 201 4 0 0 0 0 201 68 0 0 0 0 "PAF1"
"ENSG00000006715" 401 10 2 0 0 0 401 27 7 20 0 0 401 95 0 0 0 13 "VPS41"
"ENSG00000006744" 830 20 0 13 0 0 830 13 0 12 0 0 830 200 5 0 0 0 "ELAC2"
"ENSG00000006757" 86 0 0 0 0 0 86 0 0 0 0 0 86 50 0 0 0 0 "PNPLA4"
"ENSG00000006831" 105 4 0 0 0 0 105 3 3 0 0 0 105 29 0 0 0 0 "ADIPOR2"
"ENSG00000007038" 438 0 0 0 0 0 438 0 0 0 0 0 438 110 0 0 0 0 "PRSS21"
"ENSG00000007168" 1611 314 70 129 64 0 1611 77 7 19 7 2 1611 406 11 0 0 28 "PAFAH1B1"
"ENSG00000007202" 947 28 0 13 9 0 947 37 0 15 9 0 947 159 9 4 0 3 "KIAA0100"
"ENSG00000007341" 410 24 11 11 0 0 410 28 26 0 0 0 410 79 5 0 0 12 "ST7L"
"ENSG00000007372" 337 6 0 6 0 0 337 51 0 23 0 0 337 76 0 0 0 0 "PAX6"
"ENSG00000007392" 309 2 0 0 0 0 309 24 0 22 0 0 309 56 0 0 0 0 "LUC7L"
"ENSG00000007545" 108 72 5 47 7 0 108 2 0 2 0 0 108 0 0 0 0 0 "CRAMP1L"
"ENSG00000007944" 357 69 0 39 0 0 357 2 0 0 0 0 357 29 0 0 0 0 "MYLIP"
"ENSG00000008018" 3250 97 15 0 5 0 3250 271 91 62 51 2 3250 1970 42 2 0 45 "PSMB1"
"ENSG00000008083" 228 2 0 0 0 0 228 0 0 0 0 0 228 43 0 0 0 3 "JARID2"
"ENSG00000008130" 511 0 0 0 0 0 511 25 3 11 0 0 511 269 2 0 0 2 "NADK"
"ENSG00000008256" 144 0 0 0 0 0 144 4 0 0 0 0 144 34 0 0 0 0 "CYTH3"
"ENSG00000008277" 207 12 0 0 11 0 207 0 0 0 0 0 207 44 0 0 0 0 "ADAM22"
"ENSG00000008282" 425 22 0 18 0 0 425 50 0 17 16 0 425 111 0 4 2 0 "SYPL1"
"ENSG00000008283" 227 0 0 0 0 0 227 11 0 0 0 0 227 74 0 0 0 0 "CYB561"
"ENSG00000008294" 720 77 0 0 27 0 720 17 0 0 0 0 720 76 2 0 0 0 "SPAG9"
"ENSG00000008324" 659 9 0 0 0 0 659 90 2 15 6 10 659 305 0 0 0 0 "SS18L2"
"ENSG00000008394" 2437 67 15 15 12 2 2437 74 28 22 0 0 2437 902 18 10 0 2 "MGST1"
"ENSG00000008405" 258 16 3 0 0 0 258 17 15 0 0 0 258 94 2 0 0 0 "CRY1"
"ENSG00000008441" 119 0 0 0 0 0 119 2 0 0 0 0 119 36 0 9 0 0 "NFIX"
"ENSG00000008513" 363 15 0 11 0 0 363 11 0 0 0 0 363 95 0 0 0 0 "ST3GAL1"
"ENSG00000008869" 297 42 6 32 0 0 297 0 0 0 0 0 297 27 0 0 0 0 "HEATR5B"
"ENSG00000008952" 1172 92 0 3 57 3 1172 80 0 44 0 0 1172 258 0 7 0 3 "SEC62"
"ENSG00000008988" 36614 331 11 6 0 36 36614 970 266 149 39 55 36614 19496 500 124 0 454 "SNORD54"
"ENSG00000009307" 4800 141 5 43 19 4 4800 217 24 77 28 16 4800 1206 42 18 14 61 "CSDE1"
"ENSG00000009335" 559 24 0 10 7 0 559 12 0 0 0 0 559 177 0 0 0 3 "UBE3C"
"ENSG00000009413" 615 51 0 5 0 0 615 0 0 0 0 0 615 10 0 0 0 0 "REV3L"
"ENSG00000009780" 277 17 0 0 13 0 277 10 0 0 0 10 277 40 4 0 0 0 "FAM76A"
"ENSG00000009844" 429 0 0 0 0 0 429 0 0 0 0 0 429 149 0 0 0 19 "VTA1"
"ENSG00000009954" 1175 27 0 11 0 0 1175 15 0 0 0 0 1175 155 0 0 0 11 "BAZ1B"
"ENSG00000010017" 439 63 0 6 0 0 439 25 0 10 0 0 439 86 0 0 0 4 "RANBP9"
"ENSG00000010072" 468 16 0 2 4 0 468 16 0 0 0 0 468 158 0 0 0 0 "SPRTN"
"ENSG00000010165" 100 0 0 0 0 0 100 3 0 0 0 0 100 55 0 0 0 2 "METTL13"
"ENSG00000010219" 237 0 0 0 0 0 237 22 0 13 0 0 237 90 0 0 0 8 "DYRK4"
"ENSG00000010244" 1408 15 2 0 8 0 1408 25 10 0 0 0 1408 312 9 0 0 13 "ZNF207"
"ENSG00000010256" 893 5 0 0 0 0 893 36 0 2 21 0 893 296 3 20 14 2 "UQCRC1"
"ENSG00000010270" 837 66 0 44 0 0 837 40 5 31 0 0 837 399 19 0 0 0 "STARD3NL"
"ENSG00000010278" 1939 39 11 0 15 0 1939 36 8 0 0 10 1939 1510 14 0 0 53 "CD9"
"ENSG00000010292" 2956 108 6 48 0 0 2956 123 20 37 0 0 2956 1033 38 0 0 41 "NCAPD2"
"ENSG00000010404" 301 4 0 0 0 0 301 19 18 0 0 0 301 96 16 0 0 0 "IDS"
"ENSG00000010539" 96 17 0 13 0 0 96 35 0 2 0 0 96 28 0 0 0 0 "ZNF200"
"ENSG00000010704" 89 0 0 0 0 0 89 0 0 0 0 0 89 30 8 0 0 0 "HFE"
"ENSG00000010810" 258 15 0 13 0 0 258 11 0 11 0 0 258 108 0 0 0 2 "FYN"
"ENSG00000010818" 232 23 0 0 0 0 232 0 0 0 0 0 232 33 0 0 0 0 "HIVEP2"
"ENSG00000010932" 156 2 0 0 0 0 156 10 0 0 0 0 156 112 0 0 0 2 "FMO1"
"ENSG00000011007" 656 4 2 0 0 0 656 22 6 11 0 0 656 206 13 0 0 8 "TCEB3"
"ENSG00000011028" 314 0 0 0 0 0 314 0 0 0 0 0 314 46 0 0 0 0 "MRC2"
"ENSG00000011114" 332 17 15 0 0 0 332 6 6 0 0 0 332 18 0 0 0 0 "BTBD7"
"ENSG00000011143" 224 0 0 0 0 0 224 0 0 0 0 0 224 152 7 0 0 0 "MKS1"
"ENSG00000011198" 690 17 12 0 0 0 690 27 2 0 0 3 690 281 6 0 0 2 "ABHD5"
"ENSG00000011201" 232 15 0 0 0 0 232 0 0 0 0 0 232 37 0 0 0 18 "KAL1"
"ENSG00000011260" 403 54 12 0 8 16 403 27 27 0 0 0 403 64 0 0 0 2 "UTP18"
"ENSG00000011275" 670 26 0 0 21 0 670 12 0 0 9 0 670 72 0 0 0 5 "RNF216"
"ENSG00000011295" 429 10 0 0 0 0 429 7 4 0 0 3 429 102 0 0 0 7 "TTC19"
"ENSG00000011304" 1488 24 0 4 5 0 1488 26 5 6 0 2 1488 307 15 0 0 9 "PTBP1"
"ENSG00000011376" 216 22 0 21 0 0 216 8 0 7 0 0 216 8 0 0 0 0 "LARS2"
"ENSG00000011405" 1473 42 29 5 3 0 1473 80 29 17 0 0 1473 226 12 4 0 0 "PIK3C2A"
"ENSG00000011422" 579 30 0 16 13 0 579 14 0 0 0 0 579 173 0 0 0 29 "PLAUR"
"ENSG00000011426" 3502 479 62 232 59 13 3502 180 20 54 16 26 3502 1278 16 38 6 69 "ANLN"
"ENSG00000011451" 137 0 0 0 0 0 137 17 14 0 0 3 137 37 0 0 0 0 "WIZ"
"ENSG00000012048" 658 25 2 13 8 0 658 10 4 0 0 0 658 59 2 0 0 3 "BRCA1"
"ENSG00000012061" 182 2 0 0 0 0 182 0 0 0 0 0 182 42 0 0 0 0 "ERCC1"
"ENSG00000012174" 253 14 0 0 0 0 253 11 0 7 0 2 253 55 0 0 0 10 "MBTPS2"
"ENSG00000012660" 1509 20 0 0 0 11 1509 65 14 25 9 0 1509 230 7 0 0 22 "ELOVL5"
"ENSG00000012963" 311 9 0 8 0 0 311 0 0 0 0 0 311 124 3 0 0 11 "UBR7"
"ENSG00000012983" 470 38 0 29 0 0 470 9 0 0 0 4 470 64 0 0 0 0 "MAP4K5"
"ENSG00000013275" 1724 82 51 12 0 0 1724 12 0 2 0 6 1724 659 2 0 0 6 "PSMC4"
"ENSG00000013306" 631 3 0 0 0 0 631 0 0 0 0 0 631 338 9 0 0 29 "SLC25A39"
"ENSG00000013374" 161 0 0 0 0 0 161 0 0 0 0 0 161 44 0 0 0 17 "NUB1"
"ENSG00000013375" 308 0 0 0 0 0 308 12 12 0 0 0 308 54 0 0 0 7 "PGM3"
"ENSG00000013441" 1432 88 27 29 12 0 1432 46 6 0 0 0 1432 155 0 0 0 0 "CLK1"
"ENSG00000013503" 419 12 0 0 10 0 419 29 0 0 0 5 419 44 0 0 0 0 "POLR3B"
"ENSG00000013561" 327 29 16 13 0 0 327 32 0 0 0 6 327 98 0 0 0 7 "RNF14"
"ENSG00000013583" 86 0 0 0 0 0 86 0 0 0 0 0 86 34 2 0 0 0 "HEBP1"
"ENSG00000013588" 677 39 16 17 3 0 677 19 0 14 0 0 677 73 8 0 0 0 "GPRC5A"
"ENSG00000013810" 317 9 0 0 0 0 317 19 10 0 0 0 317 65 0 0 0 0 "TACC3"
"ENSG00000014123" 342 5 0 2 0 0 342 31 0 10 0 0 342 40 0 0 0 13 "UFL1"
"ENSG00000014138" 692 7 0 0 0 0 692 3 0 0 0 0 692 61 5 0 0 0 "POLA2"
"ENSG00000014216" 107 0 0 0 0 0 107 7 0 0 0 0 107 40 0 0 0 9 "CAPN1"
"ENSG00000014641" 3417 112 15 48 11 0 3417 107 20 32 12 32 3417 1808 7 0 0 75 "MDH1"
"ENSG00000014824" 676 24 0 18 0 0 676 49 0 15 15 0 676 157 0 0 0 12 "SLC30A9"
"ENSG00000014919" 354 4 4 0 0 0 354 6 6 0 0 0 354 164 0 2 0 0 "COX15"
"ENSG00000015133" 137 0 0 0 0 0 137 0 0 0 0 0 137 62 0 0 0 0 "CCDC88C"
"ENSG00000015153" 167 0 0 0 0 0 167 0 0 0 0 0 167 72 0 0 0 14 "YAF2"
"ENSG00000015171" 548 36 0 0 0 0 548 65 4 16 0 0 548 150 22 7 0 0 "ZMYND11"
"ENSG00000015475" 348 0 0 0 0 0 348 19 4 0 0 0 348 167 0 0 0 0 "BID"
"ENSG00000015479" 2882 77 15 26 10 0 2882 52 4 46 0 0 2882 525 12 24 0 3 "MATR3"
"ENSG00000015532" 83 0 0 0 0 0 83 0 0 0 0 0 83 30 0 0 0 0 "XYLT2"
"ENSG00000016082" 147 0 0 0 0 0 147 0 0 0 0 0 147 32 0 0 0 11 "ISL1"
"ENSG00000016864" 422 0 0 0 0 0 422 37 0 36 0 0 422 97 0 0 0 9 "GLT8D1"
"ENSG00000017260" 1012 14 0 0 0 0 1012 5 0 0 0 0 1012 379 10 0 0 9 "ATP2C1"
"ENSG00000017427" 63 19 0 18 0 0 63 0 0 0 0 0 63 18 0 0 0 0 "IGF1"
"ENSG00000017483" 404 0 0 0 0 0 404 8 0 0 5 0 404 105 7 0 0 4 "SLC38A5"
"ENSG00000017797" 346 0 0 0 0 0 346 9 0 0 0 0 346 52 0 0 0 0 "RALBP1"
"ENSG00000018408" 695 3 0 0 0 0 695 47 25 4 11 0 695 207 9 0 0 12 "WWTR1"
"ENSG00000018510" 2022 50 0 15 29 0 2022 105 8 50 0 8 2022 791 16 5 3 39 "AGPS"
"ENSG00000018610" 184 0 0 0 0 0 184 0 0 0 0 0 184 47 0 0 0 4 "CXorf56"
"ENSG00000018699" 269 35 5 0 16 0 269 60 28 0 0 0 269 83 0 0 0 15 "TTC27"
"ENSG00000019549" 462 51 27 17 0 0 462 16 0 0 0 0 462 85 0 0 0 0 "SNAI2"
"ENSG00000019995" 113 7 0 5 0 0 113 2 2 0 0 0 113 26 0 0 0 4 "ZRANB1"
"ENSG00000020256" 381 13 0 9 0 0 381 0 0 0 0 0 381 52 0 0 0 0 "ZFP64"
"ENSG00000020426" 237 47 23 11 10 0 237 28 0 12 0 0 237 80 0 0 0 0 "MNAT1"
"ENSG00000020922" 403 0 0 0 0 0 403 0 0 0 0 0 403 133 0 0 0 8 "MRE11A"
"ENSG00000021355" 523 29 0 0 0 0 523 20 0 13 0 0 523 240 4 0 0 0 "SERPINB1"
"ENSG00000021574" 216 16 16 0 0 0 216 13 0 0 0 0 216 60 0 0 0 0 "SPAST"
"ENSG00000021776" 852 31 21 4 0 0 852 66 0 0 0 19 852 138 0 2 0 4 "AQR"
"ENSG00000021826" 6018 231 15 115 39 0 6018 297 61 116 27 0 6018 1562 31 39 0 119 "CPS1"
"ENSG00000022267" 178 0 0 0 0 0 178 9 8 0 0 0 178 55 3 0 0 0 "FHL1"
"ENSG00000022277" 556 4 0 0 0 0 556 30 0 13 0 9 556 264 2 13 0 12 "RTFDC1"
"ENSG00000022840" 290 4 0 0 2 0 290 17 0 0 14 0 290 38 0 0 3 3 "RNF10"
"ENSG00000023041" 782 30 15 14 0 0 782 35 0 7 0 0 782 219 2 0 0 13 "ZDHHC6"
"ENSG00000023191" 301 0 0 0 0 0 301 0 0 0 0 0 301 82 0 0 0 6 "RNH1"
"ENSG00000023228" 1322 42 13 26 0 0 1322 40 8 17 0 0 1322 189 2 0 0 6 "NDUFS1"
"ENSG00000023287" 1562 86 16 42 12 0 1562 86 36 39 0 2 1562 500 0 4 0 33 "RB1CC1"
"ENSG00000023318" 898 0 0 0 0 0 898 4 0 0 0 0 898 116 0 0 0 0 "ERP44"
"ENSG00000023330" 265 26 0 0 24 0 265 0 0 0 0 0 265 30 0 0 0 0 "ALAS1"
"ENSG00000023516" 416 4 0 4 0 0 416 11 0 11 0 0 416 71 0 0 0 0 "AKAP11"
"ENSG00000023572" 799 72 0 56 0 8 799 21 0 0 0 2 799 472 4 0 0 0 "GLRX2"
"ENSG00000023608" 181 4 0 0 0 0 181 18 0 0 0 0 181 12 0 0 0 0 "SNAPC1"
"ENSG00000023697" 749 15 0 0 0 0 749 3 0 0 0 0 749 430 0 0 0 8 "DERA"
"ENSG00000023734" 4481 89 23 36 3 3 4481 181 34 74 10 2 4481 2660 64 37 9 140 "STRAP"
"ENSG00000023902" 119 9 0 0 0 8 119 0 0 0 0 0 119 54 13 0 10 5 "PLEKHO1"
"ENSG00000023909" 1436 76 3 22 28 0 1436 140 67 25 0 6 1436 452 22 11 0 17 "GCLM"
"ENSG00000024048" 399 45 6 37 0 0 399 0 0 0 0 0 399 30 0 0 0 0 "UBR2"
"ENSG00000024422" 164 0 0 0 0 0 164 0 0 0 0 0 164 41 0 0 0 0 "EHD2"
"ENSG00000024526" 1233 58 0 38 12 0 1233 72 21 14 0 28 1233 381 0 7 0 6 "DEPDC1"
"ENSG00000025156" 337 35 0 0 0 0 337 3 0 0 0 0 337 20 0 0 0 0 "HSF2"
"ENSG00000025293" 593 19 0 12 0 0 593 0 0 0 0 0 593 94 0 2 0 0 "PHF20"
"ENSG00000025770" 257 0 0 0 0 0 257 0 0 0 0 0 257 34 0 0 0 0 "NCAPH2"
"ENSG00000025772" 333 5 0 0 0 0 333 0 0 0 0 0 333 117 0 0 0 20 "TOMM34"
"ENSG00000025796" 564 7 0 0 0 0 564 74 11 27 26 0 564 65 0 0 0 5 "SEC63"
"ENSG00000025800" 432 3 0 0 0 0 432 10 0 0 0 0 432 19 0 0 0 0 "KPNA6"
"ENSG00000026025" 29652 1766 230 680 435 8 29652 2295 466 559 231 37 29652 18979 330 265 11 330 "VIM"
"ENSG00000026103" 136 4 0 0 0 0 136 8 8 0 0 0 136 79 0 0 0 0 "FAS"
"ENSG00000026297" 101 0 0 0 0 0 101 0 0 0 0 0 101 63 0 0 0 3 "RNASET2"
"ENSG00000026508" 2356 77 0 12 20 0 2356 126 29 46 0 0 2356 798 31 7 0 33 "CD44"
"ENSG00000027001" 456 13 0 0 0 0 456 26 0 21 0 0 456 147 0 11 0 0 "MIPEP"
"ENSG00000027697" 1102 213 23 58 23 0 1102 166 0 0 0 0 1102 337 0 0 0 0 "IFNGR1"
"ENSG00000027847" 158 10 0 10 0 0 158 18 0 3 0 0 158 95 2 0 0 10 "B4GALT7"
"ENSG00000028203" 488 36 0 12 10 0 488 0 0 0 0 0 488 79 5 0 0 15 "VEZT"
"ENSG00000028310" 1060 6 0 0 0 2 1060 8 0 7 0 0 1060 18 0 0 0 0 "BRD9"
"ENSG00000028528" 237 9 0 0 6 0 237 0 0 0 0 0 237 83 0 0 0 5 "SNX1"
"ENSG00000028839" 808 121 0 47 11 0 808 41 3 3 8 0 808 354 11 2 0 0 "TBPL1"
"ENSG00000029153" 65 0 0 0 0 0 65 0 0 0 0 0 65 33 0 5 0 0 "ARNTL2"
"ENSG00000029363" 2578 132 5 83 19 0 2578 65 15 25 0 4 2578 531 17 13 0 23 "BCLAF1"
"ENSG00000029364" 933 2 0 0 0 0 933 44 2 16 0 0 933 497 0 3 0 17 "SLC39A9"
"ENSG00000029639" 110 27 0 0 25 0 110 0 0 0 0 0 110 10 0 0 0 0 "TFB1M"
"ENSG00000029725" 853 0 0 0 0 0 853 55 0 12 0 0 853 269 0 7 0 27 "RABEP1"
"ENSG00000029993" 855 2 0 0 0 0 855 33 6 2 0 10 855 575 8 0 0 35 "HMGB3"
"ENSG00000030066" 2145 83 14 23 18 0 2145 73 2 30 29 0 2145 261 0 5 0 5 "NUP160"
"ENSG00000030419" 186 21 18 0 0 0 186 17 0 0 0 0 186 35 0 0 0 0 "IKZF2"
"ENSG00000031003" 353 11 0 0 0 0 353 21 10 0 0 0 353 12 2 0 0 0 "FAM13B"
"ENSG00000031691" 350 5 0 0 0 0 350 12 0 0 0 0 350 81 0 0 0 3 "CENPQ"
"ENSG00000031698" 3644 49 0 17 7 11 3644 195 58 44 21 0 3644 1253 23 10 0 37 "SARS"
"ENSG00000031823" 319 0 0 0 0 0 319 0 0 0 0 0 319 41 0 0 0 0 "RANBP3"
"ENSG00000032219" 129 22 0 0 0 0 129 0 0 0 0 0 129 12 0 0 0 0 "ARID4A"
"ENSG00000032389" 224 9 0 0 0 0 224 4 0 0 0 0 224 29 0 0 0 11 "TSSC1"
"ENSG00000033030" 320 21 0 7 0 0 320 0 0 0 0 0 320 14 0 0 0 0 "ZCCHC8"
"ENSG00000033050" 367 0 0 0 0 0 367 9 0 0 0 0 367 105 0 0 0 0 "ABCF2"
"ENSG00000033170" 198 0 0 0 0 0 198 7 0 0 0 0 198 69 0 0 0 3 "FUT8"
"ENSG00000033178" 1294 46 0 41 0 0 1294 44 0 15 0 0 1294 497 0 0 0 4 "UBA6"
"ENSG00000033867" 1043 140 0 61 21 0 1043 20 0 19 0 0 1043 65 0 0 0 0 "SLC4A7"
"ENSG00000034063" 566 72 0 64 0 0 566 18 0 2 0 0 566 157 0 0 0 0 NA
"ENSG00000034510" 22678 537 17 18 17 64 22678 634 70 128 8 33 22678 12670 234 134 13 381 "TMSB10"
