baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
ENSMUSG00000056486	218.703068254372	0.897469241555002	0.27966904590657	3.209040309219	0.00133178819554236	0.248963678130327	Chn1
ENSMUSG00000028161	373.645911593797	0.894348496495448	0.278238689224904	3.21432112473954	0.00130753353523964	0.248963678130327	Ppp3ca
ENSMUSG00000031778	187.617010262006	0.810075790910962	0.25160649285177	3.21961401603497	0.00128363303665904	0.248963678130327	Cx3cl1
ENSMUSG00000050821	43.28798187548	1.08695489343224	0.339728670779997	3.19947942849997	0.00137676012105115	0.24980097608131	Fam131a
ENSMUSG00000030772	99.9384671789551	0.979616022263325	0.311761765364086	3.14219423642054	0.0016768675383901	0.29555988126653	Dkk3
ENSMUSG00000057897	288.604422987301	0.752342721104899	0.243156262942869	3.09407091554811	0.00197430288957277	0.333845193537933	Camk2b
ENSMUSG00000041773	112.950893880417	0.849348209917788	0.274879850671649	3.08988893817596	0.00200231352908146	0.333845193537933	Enc1
ENSMUSG00000064337	49638.9472121123	-0.84994914856869	0.275952975320393	-3.08005067740931	0.00206965376125515	0.335991948767973	ENSMUSG00000064337
ENSMUSG00000028833	301.298269483751	0.698099683809099	0.23000366089436	3.03516770600331	0.00240401970094184	0.374212142931217	Ncdn
ENSMUSG00000040105	33.5080229389525	1.00080494117348	0.330040348101557	3.03237148709322	0.00242640390942595	0.374212142931217	Ppapdc2
ENSMUSG00000053963	124.228409153194	0.909187087635027	0.30464952139773	2.98437064159393	0.00284162327113552	0.414401471636725	6330403A02Rik
ENSMUSG00000055078	86.22636819021	0.868466344539553	0.291494317895217	2.97935942906351	0.00288851730918774	0.414401471636725	Gabra5
ENSMUSG00000098973	26.4878325968808	1.01900538153752	0.341224400099723	2.98632038400452	0.00282356654000776	0.414401471636725	Mir6236
ENSMUSG00000026442	263.030154849881	0.735004026838819	0.247440256566116	2.97043026482001	0.00297382913902913	0.416944362697061	Nfasc
ENSMUSG00000009569	109.673076416071	0.917623943084561	0.312635068670268	2.93512799759635	0.00333410123862949	0.457068234246785	Mkl2
ENSMUSG00000048222	19.607021925999	-1.0071516517756	0.34696726262543	-2.90272818292623	0.0036992755913337	0.475433981727866	Mfap1b
ENSMUSG00000038156	33.4340117913762	0.994495777355583	0.342017588741091	2.90773284793965	0.00364059200915484	0.475433981727866	Spon1
ENSMUSG00000032532	233.452007065894	0.701332907937271	0.240804604346294	2.91245638695805	0.00358598272875254	0.475433981727866	Cck
ENSMUSG00000020935	68.8049960193864	0.822367517495522	0.28413333606109	2.89430141811557	0.00380003189115192	0.478416259928902	Dcakd
ENSMUSG00000030518	42.6637063292164	0.927023824316916	0.32241350834695	2.87526359881715	0.0040369031838527	0.488306975317398	Fam189a1
ENSMUSG00000019874	112.19091334807	-0.870918519116441	0.302250799285257	-2.8814432291856	0.00395858539320236	0.488306975317398	Fabp7
ENSMUSG00000015501	217.644327448726	0.82383108518785	0.287514702690347	2.86535289318792	0.00416544758603439	0.494166272273965	Hivep2
ENSMUSG00000027777	43.0595620916017	0.88935865168941	0.31686677649633	2.80672736196346	0.00500475802031713	0.508706212821186	Schip1
ENSMUSG00000044667	283.081997524766	0.751235461312604	0.267712481993706	2.80612788659688	0.00501407879391055	0.508706212821186	Lppr4
ENSMUSG00000028289	136.018180096287	0.818402170021419	0.292302078854755	2.79985066554413	0.00511262525448428	0.508706212821186	Epha7
ENSMUSG00000059049	62.7259187021375	-0.866794548104797	0.309428151204592	-2.80127889052886	0.00509005088037864	0.508706212821186	Frem1
ENSMUSG00000090063	110.788116799461	-0.767871185553293	0.269494910879798	-2.8492975360703	0.00438158832238377	0.508706212821186	Dlx6os1
ENSMUSG00000030376	36.9246305049208	0.917220276479783	0.323229071331631	2.83767877901898	0.00454428898848351	0.508706212821186	Slc8a2
ENSMUSG00000020577	156.796464822303	0.79370566789572	0.281269506017706	2.82186888700887	0.00477446925150885	0.508706212821186	Tspan13
ENSMUSG00000051853	894.069782715511	0.608270870792506	0.21687562293966	2.80469912914898	0.005036356739111	0.508706212821186	Arf3
ENSMUSG00000059213	37.4987451480889	0.977262655591285	0.346367293748788	2.82146343846215	0.00478050863964647	0.508706212821186	Ddn
ENSMUSG00000015476	37.9829992285143	0.891865401438661	0.317702980831854	2.80723019690736	0.00499695191813687	0.508706212821186	Prrt1
ENSMUSG00000019831	105.75993900155	0.818470404036305	0.293037954256384	2.79305254540581	0.00522132097155524	0.511275064659116	Wasf1
ENSMUSG00000051375	158.570674591279	0.68826979508147	0.247180212299693	2.78448581574555	0.00536126659390093	0.516775837777732	Pcdh1
ENSMUSG00000008658	218.530023907339	0.717618030027352	0.258480988206778	2.7762894091587	0.00549832415146679	0.521833256775364	Rbfox1
ENSMUSG00000028782	54.6150138605106	0.861929773856987	0.311490644400071	2.76711287915905	0.00565551692257221	0.528619452959818	Bai2
ENSMUSG00000074505	160.538234333883	0.845408018407079	0.307268434043318	2.7513663127788	0.00593472380199004	0.546437479619053	Fat3
ENSMUSG00000038128	348.93487191322	0.753232045344984	0.274650465021027	2.74251145100852	0.00609713239863817	0.553135437752925	Camk4
ENSMUSG00000043635	39.9954390561393	0.915910309904863	0.336439903881039	2.7223593258091	0.00648176227552955	0.571228449682026	Adamts3
ENSMUSG00000029632	88.0737843574849	-0.781329741510649	0.286552139093778	-2.72665820601307	0.00639792737160035	0.571228449682026	Ndufa4
ENSMUSG00000030020	99.2121058211976	0.831467672050261	0.306205603183364	2.71539012809101	0.00661977378522716	0.574463922021646	Prickle2
ENSMUSG00000030226	104.424469426498	0.779639512271822	0.287566194481443	2.71116538464376	0.00670471752075839	0.574463922021646	Lmo3
ENSMUSG00000034818	84.3456794585286	0.769892164074374	0.284938950836037	2.70195479352836	0.00689331340693629	0.582532197361507	Celf5
ENSMUSG00000000861	74.2349425969993	0.78540781959612	0.291265247429991	2.69653804058757	0.00700643944165855	0.584090877237724	Bcl11a
ENSMUSG00000064368	246.647707592991	-0.672616830866949	0.252131152261955	-2.66772600225189	0.00763665086317018	0.628139988998625	ND6
ENSMUSG00000030747	18.858019106495	0.912551045771822	0.343828687008592	2.65408641062292	0.00795234595593013	0.631824393106622	Dgat2
ENSMUSG00000038244	194.159262580258	0.771865178225705	0.290990205504017	2.65254693672173	0.00798870200394173	0.631824393106622	Mical2
ENSMUSG00000040563	83.3004045076635	0.751899467020566	0.282901074075558	2.65781764695509	0.00786484353299186	0.631824393106622	Lppr2
ENSMUSG00000050211	23.1919208752824	0.888152522614605	0.336034569789372	2.64303914675	0.0082165534877798	0.632881932527556	Pla2g4e
ENSMUSG00000041153	18.3720358633479	-0.917021892276542	0.347460197834828	-2.63921421213392	0.00830984544249181	0.632881932527556	Osgin2
ENSMUSG00000022212	102.742227007145	0.736930488723727	0.278816599476962	2.64306533436728	0.00821591800307035	0.632881932527556	Cpne6
ENSMUSG00000040624	43.798073074998	0.87806811443802	0.334549831659112	2.62462578469543	0.00867442457169371	0.652591770521689	Plekhg1
ENSMUSG00000025576	114.440571366815	0.677459187596492	0.259844283309128	2.60717372331237	0.00912930295115683	0.654868254717285	Rbfox3
ENSMUSG00000021614	100.042494249963	-0.714693577057255	0.273446551385753	-2.61364999278792	0.0089580753454081	0.654868254717285	Vcan
ENSMUSG00000052560	39.5245120305573	0.844357802435666	0.323514671517196	2.60995211894365	0.00905548963237092	0.654868254717285	Cpne8
ENSMUSG00000042680	19.9496031325675	0.888481071977234	0.340568020203047	2.60882120243563	0.0090854700144314	0.654868254717285	Garem
ENSMUSG00000032356	147.402884652986	0.723388488792012	0.277890277539515	2.60314428844726	0.0092373068419571	0.654999378253257	Rasgrf1
ENSMUSG00000027347	228.154799150171	0.840714121242622	0.326644103720534	2.57379242933438	0.0100590601127588	0.689248693172711	Rasgrp1
ENSMUSG00000052707	71.6924002431834	-0.735242816411547	0.286122607046377	-2.56967746799669	0.0101793238333015	0.689248693172711	Tnrc6a
ENSMUSG00000030465	205.024309633414	0.688536828182286	0.267704750677097	2.5720007823574	0.010111266325273	0.689248693172711	Psd3
ENSMUSG00000038264	33.1148225179059	0.832190218655885	0.324276142668844	2.56630109081361	0.010278956033699	0.689248693172711	Sema7a
ENSMUSG00000005580	26.0699672254051	0.888802104170399	0.345572689685844	2.57196859213151	0.0101122065079312	0.689248693172711	Adcy9
ENSMUSG00000033594	18.8390979207014	0.873130182442325	0.342039837720263	2.55271487748866	0.010688695541595	0.709016804259137	Spata2l
ENSMUSG00000035967	129.251870284633	-0.685198971475006	0.268883187335916	-2.54831467249377	0.0108244783603539	0.710385180904503	Ddx26b
ENSMUSG00000074415	145.525619643106	-0.674531218935571	0.26570947097544	-2.5386043503053	0.0111295607081891	0.716637287614665	2610203C20Rik
ENSMUSG00000056427	30.6666472908305	0.863798106455599	0.340847164015111	2.53426813437504	0.0112682471873274	0.716637287614665	Slit3
ENSMUSG00000035735	66.461917606893	0.72586712949842	0.286378329483133	2.53464405218263	0.0112561636332908	0.716637287614665	Dagla
ENSMUSG00000036502	53.4883640643018	-0.847143544746953	0.336047714365485	-2.52090256393056	0.0117054259665035	0.736844620279187	Tmem255a
ENSMUSG00000026443	65.0585410278331	0.720819309848343	0.28986818964997	2.4867140844905	0.0128928970416928	0.790863957514655	Lrrn2
ENSMUSG00000051339	29.2010711062062	0.840784140481458	0.338286694257381	2.48541889100065	0.0129399070769342	0.790863957514655	2900026A02Rik
ENSMUSG00000044352	29.0604211428802	0.864978573194888	0.348545206772577	2.48168259493317	0.0130763695358234	0.790863957514655	Sowaha
ENSMUSG00000064115	439.241997367417	0.639831271070081	0.257805462076134	2.48183752942026	0.0130706855966261	0.790863957514655	Cadm2
ENSMUSG00000052539	46.4726306937871	-0.763779737807297	0.308979633298842	-2.47194201654248	0.0134381310248854	0.804852721286584	Magi3
ENSMUSG00000032330	45.9934134644182	-0.782361391785525	0.318565246724975	-2.45589059016521	0.0140535937012076	0.833621341757208	Cox7a2
ENSMUSG00000001127	115.461069786138	-0.713802239157386	0.293280021206091	-2.43385906827861	0.0149388103030518	0.845481841830517	Araf
ENSMUSG00000030103	26.5211354602302	0.840257921678859	0.34484898242689	2.43659678438227	0.0148262012656645	0.845481841830517	Bhlhe40
ENSMUSG00000019467	19.1376170329357	0.848884159086669	0.347377265708529	2.44369520657962	0.0145377025535746	0.845481841830517	Arhgef25
ENSMUSG00000061751	193.55767149397	0.764920382493149	0.312827455599105	2.44518301959215	0.0144778651848219	0.845481841830517	Kalrn
ENSMUSG00000067629	161.464222846762	0.669169194974162	0.274652080491309	2.43642499913755	0.0148332451594381	0.845481841830517	Syngap1
ENSMUSG00000022354	60.6734512057409	-0.708850991071642	0.292388059481773	-2.42434999680905	0.0153358174206558	0.86006052425478	Ndufb9
ENSMUSG00000060780	64.5315880608343	0.687573610870891	0.284259226887738	2.41882600751051	0.0155706860145604	0.865365423638045	Lrrtm1
ENSMUSG00000095280	268.855359724728	-0.732885630070498	0.305310652747299	-2.40045875725501	0.0163745358507425	0.878387057941136	ENSMUSG00000095280
ENSMUSG00000020823	97.2471874321669	0.701829635163313	0.292004712550848	2.40348735824289	0.0162395284959631	0.878387057941136	Sec14l1
ENSMUSG00000040681	26.8147295369913	-0.801491271989512	0.333736420669086	-2.40156968898587	0.0163248992449299	0.878387057941136	Hmgn1
ENSMUSG00000024798	25.507737225929	-0.833555495570935	0.346016072970416	-2.40900802212793	0.0159959463701418	0.878387057941136	Htr7
ENSMUSG00000040479	50.1451879646898	0.74134138993618	0.309668715791335	2.39398218848726	0.0166665581257048	0.878769205790366	Dgkz
ENSMUSG00000058966	24.8752406178584	0.811108802253661	0.338475953641759	2.39635576331704	0.0165590092918949	0.878769205790366	Fam57b
ENSMUSG00000029330	40.3558176499471	0.78234475401604	0.327425316515826	2.38938382144994	0.0168766606317038	0.882306096923568	Cds1
ENSMUSG00000022054	59.4423247009315	0.757911411988865	0.31795789900783	2.38368480340915	0.0171402760138313	0.888557669994333	Nefm
ENSMUSG00000075015	512.245384162354	-0.700496092911047	0.294722494015172	-2.37679887737034	0.0174636072053208	0.897774940413532	ENSMUSG00000075015
ENSMUSG00000087143	33.8744515102918	-0.764077763479643	0.323530086231164	-2.36168998185135	0.0181918481048953	0.927483561645445	ENSMUSG00000087143
ENSMUSG00000028557	60.6061417424753	-0.717647780090768	0.304802528744567	-2.35446793386736	0.0185492440362661	0.93795316770267	Rnf11
ENSMUSG00000028137	85.6643764412985	0.649564190907278	0.276323484388017	2.35073827454764	0.0187362074157402	0.939704581688628	Celf3
ENSMUSG00000056367	23.8556132082019	0.810991201042364	0.34613409142324	2.34299718270372	0.0191295275441903	0.950857206644933	Actr3b
ENSMUSG00000002477	26.5361823885459	-0.788452567220469	0.336898406628099	-2.34032738567042	0.0192668424105392	0.950857206644933	Snrpd1
ENSMUSG00000008475	87.3002295523093	0.688342138063184	0.295597517801174	2.32864654339276	0.019877798211384	0.952378153522955	Arpc5
ENSMUSG00000051234	40.1157368777614	-0.73823602387506	0.317119600590852	-2.3279419578594	0.0199151858979512	0.952378153522955	Rnf7
ENSMUSG00000036036	50.1063538870201	-0.706384390223173	0.303265160392481	-2.32926324048889	0.0198451244861133	0.952378153522955	Zfp57
ENSMUSG00000024780	59.9855677531837	-0.701845131576775	0.301177808209977	-2.3303348136708	0.019788462122058	0.952378153522955	Cdc37l1
ENSMUSG00000068740	196.324129045198	0.562373995405864	0.242764273650089	2.31654348043176	0.0205286132680289	0.969317992752011	Celsr2
ENSMUSG00000049422	40.0831555296522	0.743909389403583	0.322617815882472	2.30585340542565	0.0211188249286182	0.969317992752011	Chchd10
ENSMUSG00000058756	155.105265078831	0.582960605102488	0.25215454711503	2.31191787644642	0.0207822093941227	0.969317992752011	Thra
ENSMUSG00000069171	27.8845664215197	-0.795077268702012	0.344217973407068	-2.30980753512764	0.020898811951439	0.969317992752011	Nr2f1
ENSMUSG00000035133	117.900190428219	-0.615263098570819	0.266805278857938	-2.30603795098979	0.0211085118556448	0.969317992752011	Arhgap5
ENSMUSG00000064351	5557.71491532611	-0.568992132525292	0.246938405533069	-2.30418646826929	0.0212121784764989	0.969317992752011	COX1
ENSMUSG00000050967	72.470525954916	0.677295311144961	0.295525400395857	2.29183450978401	0.0219151944885641	0.975586827290761	Creg2
ENSMUSG00000033676	482.986070017967	0.553441460251988	0.241280472453674	2.29376813889591	0.0218038204515778	0.975586827290761	Gabrb3
ENSMUSG00000076258	3884.65107937221	0.659850787221822	0.287082182575066	2.29847349390722	0.021534854797899	0.975586827290761	ENSMUSG00000076258
ENSMUSG00000024870	27.9901993949516	0.757290281526575	0.330596299578868	2.29067984878008	0.0219819369417111	0.975586827290761	Rab1b
ENSMUSG00000026090	39.2924248832496	0.74932254369914	0.328698868783511	2.27966267870749	0.0226277024178048	0.985176335754113	2010300C02Rik
ENSMUSG00000056306	60.3992184701064	0.704932838968644	0.309339647266427	2.27883119799869	0.0226771015848734	0.985176335754113	Sertm1
ENSMUSG00000055430	545.29880745553	-0.607266952372122	0.266375489385105	-2.27974035364111	0.0226230924459691	0.985176335754113	Nap1l5
ENSMUSG00000048495	23.2505234452439	-0.784663923873883	0.34480718933301	-2.27565998664855	0.0228663679913618	0.986451917053925	Tyw5
ENSMUSG00000056258	299.295475003287	0.570973871491552	0.25124051407628	2.27261862439191	0.0230491723074071	0.987432944197182	Kcnq3
ENSMUSG00000035954	74.3601989926232	0.716784124520825	0.315804926896789	2.26970532589279	0.0232254680573692	0.988123534109729	Dock4
ENSMUSG00000051951	218.15072968276	-0.134310562010567	0.25833450393518	-0.519909497045998	0.603126655781876	0.998983881702804	Xkr4
ENSMUSG00000033845	20.7504512857365	0.0875353159848036	0.33983540887311	0.257581504749813	0.796729905228968	0.998983881702804	Mrpl15
ENSMUSG00000033813	26.791782326681	-0.0466500853472969	0.330155329442362	-0.141297386978698	0.887635013795009	0.998983881702804	Tcea1
ENSMUSG00000033793	70.9738138485741	-0.374224973488194	0.289044495537015	-1.2946967656067	0.195424856160288	0.998983881702804	Atp6v1h
ENSMUSG00000025907	148.115266742129	-0.178731800893624	0.254589711623784	-0.702038584959562	0.482655100922513	0.998983881702804	Rb1cc1
ENSMUSG00000051285	93.5150543476765	-0.0413041255913149	0.273291027695985	-0.151136046944294	0.879868397738426	0.998983881702804	Pcmtd1
ENSMUSG00000025909	31.4938312997413	0.229183652545276	0.321938173921541	0.711887160673062	0.476534653383388	0.998983881702804	ENSMUSG00000025909
ENSMUSG00000045210	127.413073546991	-0.167167614302816	0.268314738456851	-0.623028072420623	0.533266074447696	0.998983881702804	Vcpip1
ENSMUSG00000025917	72.6148589118535	-0.0820279249270715	0.286353187178225	-0.286457174566099	0.774527989445108	0.998983881702804	Cops5
ENSMUSG00000056763	29.836379991655	-0.375972012192788	0.331620727526072	-1.13374099079265	0.256903209894795	0.998983881702804	Cspp1
ENSMUSG00000067851	140.172293543986	0.0422690817896093	0.263525158649331	0.160398657973511	0.872567046715018	0.998983881702804	Arfgef1
ENSMUSG00000048960	96.1163651497089	-0.250497784683929	0.338177432384167	-0.740728862118053	0.458857855703041	0.998983881702804	Prex2
ENSMUSG00000057715	62.3108004305476	0.0103463580829979	0.298476289407985	0.0346639195479128	0.972347731655836	0.998983881702804	A830018L16Rik
ENSMUSG00000005886	144.859411833615	0.0631196763193529	0.254434218722598	0.248078566775527	0.804073618595155	0.998983881702804	Ncoa2
ENSMUSG00000025935	20.2537597890545	0.164339288353967	0.34117494392743	0.481686276436886	0.630028826482778	0.998983881702804	Tram1
ENSMUSG00000025932	29.8639568867186	-0.0584791655043881	0.335399679609433	-0.174356652852162	0.861585178474863	0.998983881702804	Eya1
ENSMUSG00000092083	21.2481280353958	-0.0214787801688314	0.337804994582963	-0.0635833706228884	0.949301973266344	0.998983881702804	Kcnb2
ENSMUSG00000043716	34.662315865455	-0.116061763454416	0.319349356981615	-0.36343196226037	0.716282229231999	0.998983881702804	Rpl7
ENSMUSG00000025920	150.542430304062	-0.152686594946185	0.262066189917301	-0.582626072422268	0.560145049904174	0.998983881702804	Stau2
ENSMUSG00000025939	23.202290627636	0.213735710237221	0.339872670514008	0.628869952720756	0.5294341987808	0.998983881702804	Ube2w
ENSMUSG00000079658	34.9484720442526	-0.312188544788395	0.317268322769132	-0.983989016185417	0.325120913495063	0.998983881702804	Tceb1
ENSMUSG00000025940	26.5733090269058	-0.287311309894192	0.333985558114113	-0.860250699211449	0.389650862847013	0.998983881702804	Tmem70
ENSMUSG00000025777	176.706658491798	-0.257061657462637	0.282050833856968	-0.911401870178469	0.362083668591098	0.998983881702804	Gdap1
ENSMUSG00000025931	79.3094784352915	-0.125701195872998	0.307526983711344	-0.408748508361743	0.68272423124303	0.998983881702804	Paqr8
ENSMUSG00000028033	67.1964355027556	0.413821836169998	0.285830588886242	1.44778708878739	0.147676604744749	0.998983881702804	Kcnq5
ENSMUSG00000041670	119.552419383447	-0.127313287720997	0.264641181231607	-0.481078897579344	0.630460425424713	0.998983881702804	ENSMUSG00000041670
ENSMUSG00000026158	139.71059118874	-0.0832752164172701	0.259829689917425	-0.320499233339097	0.748589911446612	0.998983881702804	Ogfrl1
ENSMUSG00000026155	44.9875316585085	-0.209986890361436	0.310701592337489	-0.675847486913891	0.499137481422172	0.998983881702804	Smap1
ENSMUSG00000026153	43.7151862545333	-0.337923079030389	0.311285077794469	-1.08557429551284	0.277667377142938	0.998983881702804	Fam135a
ENSMUSG00000026141	111.865221002286	-0.372592584314958	0.265970967432518	-1.40087689988003	0.161250887628739	0.998983881702804	Col19a1
ENSMUSG00000073725	128.402244800796	-0.0244069935118136	0.258187048213782	-0.0945322148445042	0.924686393272909	0.998983881702804	Lmbrd1
ENSMUSG00000033569	146.131095893838	0.276547480094142	0.265624094378697	1.04112347466443	0.297818245986396	0.998983881702804	Bai3
ENSMUSG00000048874	94.2489837737112	0.0345140434429339	0.282263738406743	0.122275867377619	0.902680543609685	0.998983881702804	Phf3
ENSMUSG00000004768	28.9438801003327	-0.0727287251584472	0.329156696089918	-0.220954718595727	0.825127690877505	0.998983881702804	Rab23
ENSMUSG00000042197	124.332010691702	-0.149382912601645	0.261340355591997	-0.571602928538373	0.567591010990625	0.998983881702804	Zfp451
ENSMUSG00000042182	85.1622132382888	-0.180584215882677	0.296060151460614	-0.60995785819795	0.541889723891795	0.998983881702804	Bend6
ENSMUSG00000026131	489.462925465693	-0.290411419859381	0.230992589654429	-1.25723262505453	0.208669412764301	0.998983881702804	Dst
ENSMUSG00000042111	18.7013487210768	0.0721641846114118	0.344487940574102	0.209482469810547	0.834071618873036	0.998983881702804	Ccdc115
ENSMUSG00000037509	55.7500263059485	-0.047279625815488	0.296703282698829	-0.159349857492071	0.873393241947922	0.998983881702804	Arhgef4
ENSMUSG00000037503	241.445851742004	-0.0927210480188883	0.246546459679678	-0.376079413751692	0.706857858257442	0.998983881702804	Fam168b
ENSMUSG00000026123	81.5515815143496	0.0924024292808121	0.296118666819291	0.31204526980125	0.755006119439663	0.998983881702804	Plekhb2
ENSMUSG00000045216	31.069808617038	0.0962732259785581	0.32779058107926	0.293703454387175	0.768984514457375	0.998983881702804	Hs6st1
ENSMUSG00000037470	49.9159977224521	-0.155382322753681	0.305454081578318	-0.508692900585258	0.610967499444133	0.998983881702804	Uggt1
ENSMUSG00000010453	41.9196188464611	-0.0579899461317488	0.312972989293484	-0.18528738298681	0.853003633606815	0.998983881702804	Kansl3
ENSMUSG00000001143	23.8608894842025	-0.27197878167712	0.335832614371165	-0.809864110983952	0.418018280594699	0.998983881702804	Lman2l
ENSMUSG00000001138	25.5619603573145	-0.171544343651004	0.333113046450882	-0.51497335657881	0.606571638309872	0.998983881702804	Cnnm3
ENSMUSG00000061518	57.2383492684206	-0.23703649855343	0.296764597645551	-0.798735767116471	0.424443642678279	0.998983881702804	Cox5b
ENSMUSG00000037351	106.387462161695	0.145646025529914	0.269369453225067	0.540692434818221	0.588719593755517	0.998983881702804	Actr1b
ENSMUSG00000026116	105.748143551781	0.104644583109441	0.265212073666184	0.394569454033058	0.693160660322092	0.998983881702804	Tmem131
ENSMUSG00000026113	95.4434255458122	0.291816420327958	0.271000244581091	1.07681238730631	0.281564090154215	0.998983881702804	Inpp4a
ENSMUSG00000026112	38.9997357649809	0.100560723887757	0.317042889926655	0.31718334358806	0.751104487799805	0.998983881702804	Coa5
ENSMUSG00000026111	38.7570725800736	-0.267216888464595	0.314000221402087	-0.851008598883807	0.394764576148223	0.998983881702804	Unc50
ENSMUSG00000026110	40.8484833837297	0.0318037802019115	0.314153934068607	0.101236294545228	0.919362885826311	0.998983881702804	Mgat4a
ENSMUSG00000060771	26.0281672600103	0.127270852639525	0.339542331166635	0.374830590937614	0.707786461901637	0.998983881702804	Tsga10
ENSMUSG00000026087	23.3635429205873	-0.244190624960177	0.338505019205878	-0.721379628381996	0.470675976903842	0.998983881702804	Mrpl30
ENSMUSG00000058407	20.3321262925093	0.00966755752415661	0.345215333759663	0.0280044267410413	0.977658620504072	0.998983881702804	Txndc9
ENSMUSG00000026083	150.111935116216	-0.0263940967456773	0.264616159678544	-0.0997448408961147	0.92054690014077	0.998983881702804	Eif5b
ENSMUSG00000037138	62.5622109562447	0.391454473302369	0.294902028073708	1.32740515844987	0.18437469422449	0.998983881702804	Aff3
ENSMUSG00000048814	253.408893380588	0.109240394224636	0.264532495698081	0.412956426908378	0.679638538212069	0.998983881702804	Lonrf2
ENSMUSG00000026080	30.4341221481483	-0.0798231208379332	0.323319535867528	-0.246886166725906	0.804996322359454	0.998983881702804	Chst10
