"AL_26s_A10_R" "AL_26s_A12_R" "AL_26s_A8_R" "AL_26s_B10_R" "AL_26s_B11_R" "AL_26s_B12_R" "AL_26s_B1_R" "AL_26s_B2_R" "AL_26s_B3_R" "AL_26s_B6_R" "AL_26s_B7_R" "AL_26s_B8_R" "AL_26s_B9_R" "AL_26s_C1_R"
"ENSMUSG00000004113" 0.997719363193959 4.90558617861424 7.64075480110251 8.39867836736107 6.29529533475644 7.1017241040665 6.41323437108579 6.02724853509478 7.77564585496401 4.55303715687297 8.4940393668934 7.06036112514466 6.36857337537434 3.85841283601533
"ENSMUSG00000051331" 0.997719363193959 0.997719363193959 3.96556375042923 3.19138590553317 0.997719363193959 2.97852630849735 0.997719363193959 4.38983316027219 5.37419339536313 0.997719363193959 0.997719363193959 5.12370286765179 0.997719363193959 4.75552006459585
"ENSMUSG00000015968" 0.997719363193959 5.85671022910634 5.17237821963118 4.54911223425534 7.43534497280244 4.2965849606758 4.09841544474099 4.38983316027219 6.42440740861636 4.55303715687297 0.997719363193959 4.44079729709788 7.01863596202523 6.2675702775411
"ENSMUSG00000004110" 0.997719363193959 0.997719363193959 6.38804253702888 5.69941616561424 5.41000014312618 7.61618639858049 4.62620001005264 5.5314825891563 5.93581531324162 0.997719363193959 4.45392816420185 0.997719363193959 7.51899787959678 3.85841283601533
"ENSMUSG00000031142" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 0.997719363193959 0.997719363193959 4.07050971387661 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000020866" 0.997719363193959 6.8316369588667 4.48771124630659 4.02440131284661 5.80799849710603 6.49619585473731 5.78034493008334 5.3194336503413 5.68216250274263 0.997719363193959 0.997719363193959 5.37289971122209 5.9651108959679 5.70118420930612
"ENSMUSG00000024112" 0.997719363193959 4.90558617861424 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 6.13121981670712 6.59741178452537 3.56882843830943 0.997719363193959 0.997719363193959 4.44079729709788 0.997719363193959 6.84001425938098
"ENSMUSG00000022416" 0.997719363193959 5.85671022910634 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.25749284658798 3.05644200859049 4.44203153248354 0.997719363193959 0.997719363193959 3.92068003162486 0.997719363193959 4.75552006459585
"ENSMUSG00000026407" 0.997719363193959 0.997719363193959 4.8702849396743 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000033486" 4.07171922706732 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 4.7701002745508 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.12369491203674 0.997719363193959
"ENSMUSG00000021499" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.87199411174676 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000027107" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000032303" 0.997719363193959 0.997719363193959 7.73603851497975 0.997719363193959 5.24851983757643 6.18222404066918 0.997719363193959 4.38983316027219 0.997719363193959 0.997719363193959 0.997719363193959 4.44079729709788 6.86078276553802 3.85841283601533
"ENSMUSG00000027577" 0.997719363193959 7.62811134669724 9.67867599738866 5.2359966062126 8.18063996415512 9.14708667994307 7.18742718763487 7.2642837653358 7.44887386785137 4.55303715687297 0.997719363193959 8.0132813226177 8.563308661567 7.65904573226972
"ENSMUSG00000035594" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.2965849606758 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.94818088254864 0.997719363193959
"ENSMUSG00000031491" 0.997719363193959 0.997719363193959 10.1018068348188 0.997719363193959 0.997719363193959 10.4599475336912 0.997719363193959 0.997719363193959 2.79320808359459 0.997719363193959 0.997719363193959 7.19590110624194 11.1071764892479 0.997719363193959
"ENSMUSG00000030525" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.09841544474099 0.997719363193959 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000027950" 0.997719363193959 0.997719363193959 3.96556375042923 5.69941616561424 5.91951485982206 5.78035027297073 5.31573346574048 5.3194336503413 4.73720592646176 0.997719363193959 4.45392816420185 5.93450051944405 3.12369491203674 5.70118420930612
"ENSMUSG00000031492" 0.997719363193959 0.997719363193959 8.10072676034999 0.997719363193959 0.997719363193959 8.37310400752324 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.21541730014635 7.01863596202523 0.997719363193959
"ENSMUSG00000035200" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.85841283601533
"ENSMUSG00000022843" 0.997719363193959 0.997719363193959 5.42203627815721 6.94653811378492 4.61521430529959 0.997719363193959 0.997719363193959 4.38983316027219 4.73720592646176 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000004319" 6.91344072499013 4.90558617861424 8.88290569016571 8.74912941774225 7.91061965799869 8.93795924950817 8.10006109754511 8.57492430799767 8.24328309108636 7.44145043554388 4.45392816420185 8.47966601797969 8.37175111923026 8.40811461561748
"ENSMUSG00000004317" 0.997719363193959 0.997719363193959 6.26563530699424 7.31318888087117 6.02302636876987 7.22033942288715 5.96642313170796 5.88014498068268 6.91209089739569 0.997719363193959 0.997719363193959 6.21541730014635 3.94818088254864 3.85841283601533
"ENSMUSG00000029016" 6.72420564067033 4.90558617861424 6.60551265691837 4.54911223425534 5.91951485982206 6.75390159172088 6.27910709117859 5.3194336503413 6.04766791778806 6.77328860639879 0.997719363193959 6.3377137620099 4.85170763875519 3.85841283601533
"ENSMUSG00000036636" 0.997719363193959 5.85671022910634 5.98442551454232 6.19726074227916 4.32237690676993 5.92710227831586 6.13121981670712 4.7701002745508 4.44203153248354 0.997719363193959 0.997719363193959 6.91075429360126 7.35103483193231 5.70118420930612
"ENSMUSG00000007041" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.82228539976321 0.997719363193959 0.997719363193959
"ENSMUSG00000037242" 9.9146979638463 6.8316369588667 6.26563530699424 0.997719363193959 5.6871346483162 0.997719363193959 7.18742718763487 6.39553071334742 6.42440740861636 7.25117108138815 0.997719363193959 3.92068003162486 5.15354205974634 0.997719363193959
"ENSMUSG00000030897" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.44079729709788 0.997719363193959 0.997719363193959
"ENSMUSG00000010803" 4.07171922706732 10.1306203846119 5.98442551454232 10.7560579718644 10.7722377690196 3.783118402312 10.0821299127247 9.72994494376392 10.6710974507519 8.43313971854764 8.71528988005066 10.4934724406394 0.997719363193959 8.40811461561748
"ENSMUSG00000000560" 0.997719363193959 4.90558617861424 3.96556375042923 5.48623427086611 6.94906994004265 4.2965849606758 5.01177566453802 5.5314825891563 5.37419339536313 0.997719363193959 4.45392816420185 4.82228539976321 6.11249511971026 6.9895005610189
"ENSMUSG00000031343" 0.997719363193959 7.14849768115858 6.50087137148602 7.31318888087117 7.47239284740638 6.8304985450884 6.94320077488802 7.88217552281492 7.36498393283174 0.997719363193959 4.45392816420185 6.3377137620099 4.85170763875519 8.23924929187279
"ENSMUSG00000029211" 0.997719363193959 0.997719363193959 5.82017702745107 5.69941616561424 5.55521170849007 7.1017241040665 5.56666210354966 4.7701002745508 6.04766791778806 0.997719363193959 0.997719363193959 5.12370286765179 6.86078276553802 6.9895005610189
"ENSMUSG00000055078" 0.997719363193959 0.997719363193959 0.997719363193959 7.02770212502394 3.95455715609153 0.997719363193959 7.26043920321603 4.38983316027219 0.997719363193959 4.55303715687297 0.997719363193959 0.997719363193959 0.997719363193959 5.30448698619507
"ENSMUSG00000029212" 0.997719363193959 5.85671022910634 5.63479765904533 5.48623427086611 7.91061965799869 5.43267883726112 7.02928588419828 7.76126202632673 7.92958196067015 5.49033379040047 6.92496939822822 6.74381903334271 3.94818088254864 7.65904573226972
"ENSMUSG00000007653" 0.997719363193959 6.42500572720774 5.82017702745107 8.92891377034702 9.10664927863131 0.997719363193959 8.25101388772827 8.25488361533507 9.0896643123168 7.25117108138815 8.02762396689957 8.63086186586138 0.997719363193959 6.673229086009
"ENSMUSG00000033676" 0.997719363193959 6.42500572720774 4.8702849396743 7.75580919236711 6.29529533475644 4.97368788133903 7.57860455789675 4.38983316027219 5.93581531324162 6.05377457509094 0.997719363193959 6.74381903334271 6.11249511971026 7.65904573226972
"ENSMUSG00000029054" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000031340" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000001260" 0.997719363193959 4.90558617861424 0.997719363193959 5.2359966062126 5.24851983757643 0.997719363193959 6.27910709117859 7.48399667354758 4.73720592646176 0.997719363193959 8.02762396689957 7.5396077976316 6.11249511971026 8.55926940613786
"ENSMUSG00000020436" 0.997719363193959 8.39963853733103 7.31009654997887 8.97056505582341 9.21991012071386 5.92710227831586 8.70786424280713 8.68982028916136 8.78528512021218 7.03192693603265 9.56783037215028 9.22928812969466 7.66942948671658 7.36277093009111
"ENSMUSG00000055026" 0.997719363193959 7.40814392327194 3.96556375042923 3.19138590553317 4.61521430529959 0.997719363193959 4.62620001005264 6.93217173342371 5.53638008398385 0.997719363193959 0.997719363193959 6.08178553314338 0.997719363193959 7.46843540478334
"ENSMUSG00000031344" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.01177566453802 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.65250050422232 0.997719363193959 6.48461091489034
"ENSMUSG00000028280" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.783118402312 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000050953" 6.24963694393808 8.5144594126312 4.8702849396743 6.04961335271592 6.59314601963767 5.22136029066883 9.8884255085374 6.39553071334742 9.12834317632991 0.997719363193959 0.997719363193959 6.21541730014635 0.997719363193959 0.997719363193959
"ENSMUSG00000050234" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 3.05644200859049 0.997719363193959 0.997719363193959 0.997719363193959 4.44079729709788 0.997719363193959 3.85841283601533
"ENSMUSG00000047797" 6.91344072499013 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 7.03192693603265 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000046352" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000040055" 4.98341076364451 7.14849768115858 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.96642313170796 0.997719363193959 5.68216250274263 6.05377457509094 0.997719363193959 3.92068003162486 0.997719363193959 0.997719363193959
"ENSMUSG00000034520" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.87199411174676 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000043448" 7.23058124740834 0.997719363193959 4.48771124630659 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 6.05377457509094 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000056966" 7.49041508901756 0.997719363193959 0.997719363193959 3.19138590553317 3.4596325120939 0.997719363193959 4.09841544474099 0.997719363193959 0.997719363193959 4.55303715687297 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000068615" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 4.62620001005264 4.7701002745508 4.07050971387661 0.997719363193959 4.45392816420185 3.92068003162486 0.997719363193959 0.997719363193959
"ENSMUSG00000000263" 0.997719363193959 0.997719363193959 4.48771124630659 0.997719363193959 6.2101232580076 0.997719363193959 0.997719363193959 3.87199411174676 5.81455635698791 4.55303715687297 0.997719363193959 3.92068003162486 0.997719363193959 0.997719363193959
"ENSMUSG00000018589" 0.997719363193959 0.997719363193959 3.13909719557376 8.16751067030553 6.59314601963767 0.997719363193959 8.5420577428836 0.997719363193959 4.73720592646176 0.997719363193959 0.997719363193959 8.67793313439659 0.997719363193959 4.75552006459585
"ENSMUSG00000038257" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.43267883726112 5.01177566453802 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 4.82228539976321 0.997719363193959 0.997719363193959
"ENSMUSG00000028020" 4.98341076364451 7.14849768115858 8.55729343610434 8.81919988838009 9.24153308363196 8.77308739628877 7.79064916007455 8.13020982777143 9.29628132650988 8.02087778103416 7.33406769508045 9.16465765009026 8.77726669662882 9.37698129522786
"ENSMUSG00000020524" 0.997719363193959 4.90558617861424 6.26563530699424 9.19799341763071 6.2101232580076 6.58730931404988 7.63460833112235 7.14045544045893 7.74278469486396 0.997719363193959 5.94848468480321 6.3377137620099 4.85170763875519 6.48461091489034
"ENSMUSG00000033981" 6.91344072499013 0.997719363193959 8.68218689085638 9.42468841220209 9.43224059569569 8.7337419370705 8.59947012545867 9.78267479050224 9.31875285409896 8.13550154804809 7.91306644210834 8.74577995625325 9.82830589153299 9.48164676894537
"ENSMUSG00000001986" 6.24963694393808 7.62811134669724 5.82017702745107 0.997719363193959 6.52424786744511 7.43179710783152 5.31573346574048 4.7701002745508 6.42440740861636 5.49033379040047 7.91306644210834 7.85843585888635 6.36857337537434 0.997719363193959
"ENSMUSG00000025892" 5.5376936298798 7.14849768115858 7.2467911344184 4.54911223425534 7.47239284740638 6.75390159172088 6.27910709117859 7.32242769222426 7.67472787095184 6.77328860639879 6.92496939822822 7.63811086660472 4.46954992010369 6.84001425938098
"ENSMUSG00000041078" 0.997719363193959 0.997719363193959 4.8702849396743 5.48623427086611 6.78205640123722 5.43267883726112 5.01177566453802 5.5314825891563 4.44203153248354 0.997719363193959 0.997719363193959 5.93450051944405 5.40302350023489 0.997719363193959
"ENSMUSG00000071424" 4.07171922706732 0.997719363193959 0.997719363193959 3.19138590553317 4.61521430529959 4.2965849606758 3.25749284658798 5.7163210962797 6.24830040637568 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 5.70118420930612
"ENSMUSG00000022935" 0.997719363193959 8.27488294752551 4.48771124630659 0.997719363193959 0.997719363193959 6.67300873119281 3.25749284658798 0.997719363193959 4.98212486836983 0.997719363193959 0.997719363193959 0.997719363193959 4.46954992010369 0.997719363193959
"ENSMUSG00000056073" 4.98341076364451 7.40814392327194 0.997719363193959 3.19138590553317 7.5781488735784 5.22136029066883 0.997719363193959 6.02724853509478 8.21959479007662 6.45792961101415 7.65242049689176 6.3377137620099 5.61565668384256 6.673229086009
"ENSMUSG00000001985" 0.997719363193959 0.997719363193959 5.98442551454232 7.24693702729468 2.7002591154254 6.58730931404988 7.18742718763487 5.07075665454821 0.997719363193959 0.997719363193959 0.997719363193959 5.77045150218326 5.8009387639867 0.997719363193959
"ENSMUSG00000032017" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 3.25749284658798 5.88014498068268 4.07050971387661 0.997719363193959 0.997719363193959 5.12370286765179 0.997719363193959 0.997719363193959
"ENSMUSG00000003378" 4.07171922706732 0.997719363193959 4.8702849396743 4.93305328138388 4.61521430529959 2.97852630849735 4.09841544474099 4.7701002745508 5.37419339536313 0.997719363193959 4.45392816420185 0.997719363193959 4.85170763875519 0.997719363193959
"ENSMUSG00000026959" 0.997719363193959 7.14849768115858 0.997719363193959 6.67142642720999 7.05055459013419 5.92710227831586 6.13121981670712 7.48399667354758 7.36498393283174 6.77328860639879 5.38666032111347 7.12972226399747 6.58597650282482 4.75552006459585
"ENSMUSG00000059003" 0.997719363193959 0.997719363193959 0.997719363193959 4.02440131284661 5.41000014312618 0.997719363193959 0.997719363193959 5.3194336503413 4.07050971387661 0.997719363193959 0.997719363193959 6.08178553314338 0.997719363193959 6.01199517243339
"ENSMUSG00000030209" 0.997719363193959 0.997719363193959 7.78141987458449 7.02770212502394 7.09873962557547 8.02754844770272 8.01821640580683 7.76126202632673 6.50500496410306 0.997719363193959 7.14397098408874 7.43388314287187 8.15080747128406 7.74566990025998
"ENSMUSG00000020734" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.56882843830943 0.997719363193959 0.997719363193959 0.997719363193959 5.61565668384256 0.997719363193959
"ENSMUSG00000002771" 0.997719363193959 5.85671022910634 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 4.09841544474099 3.87199411174676 4.07050971387661 0.997719363193959 0.997719363193959 3.92068003162486 3.12369491203674 4.75552006459585
"ENSMUSG00000039579" 5.93714313522347 5.85671022910634 3.13909719557376 8.1312416853573 6.89551861663696 0.997719363193959 7.93144790082285 6.02724853509478 4.44203153248354 0.997719363193959 0.997719363193959 6.74381903334271 0.997719363193959 5.30448698619507
"ENSMUSG00000021730" 5.93714313522347 0.997719363193959 0.997719363193959 3.19138590553317 3.95455715609153 0.997719363193959 0.997719363193959 6.39553071334742 4.44203153248354 0.997719363193959 0.997719363193959 4.44079729709788 0.997719363193959 6.01199517243339
"ENSMUSG00000020331" 0.997719363193959 4.90558617861424 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 0.997719363193959 3.56882843830943 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000028051" 4.07171922706732 0.997719363193959 4.8702849396743 5.69941616561424 5.91951485982206 4.67450036283059 6.13121981670712 4.38983316027219 5.53638008398385 0.997719363193959 0.997719363193959 6.4504484871307 3.94818088254864 5.70118420930612
"ENSMUSG00000032338" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 3.4596325120939 0.997719363193959 3.25749284658798 3.05644200859049 3.56882843830943 0.997719363193959 4.45392816420185 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000032269" 0.997719363193959 0.997719363193959 0.997719363193959 5.2359966062126 0.997719363193959 0.997719363193959 4.62620001005264 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000030102" 0.997719363193959 0.997719363193959 4.8702849396743 5.2359966062126 0.997719363193959 4.97368788133903 3.25749284658798 0.997719363193959 2.79320808359459 6.77328860639879 0.997719363193959 0.997719363193959 5.61565668384256 0.997719363193959
"ENSMUSG00000030287" 8.35758368236233 5.85671022910634 5.17237821963118 0.997719363193959 0.997719363193959 2.97852630849735 5.78034493008334 0.997719363193959 0.997719363193959 4.55303715687297 0.997719363193959 6.3377137620099 0.997719363193959 0.997719363193959
"ENSMUSG00000047976" 0.997719363193959 7.81893499749239 0.997719363193959 7.31318888087117 7.85559397812378 0.997719363193959 4.09841544474099 7.32242769222426 6.42440740861636 7.60953274385838 0.997719363193959 7.97610001185226 5.40302350023489 0.997719363193959
"ENSMUSG00000040724" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.4596325120939 0.997719363193959 0.997719363193959 4.38983316027219 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000047959" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 5.24851983757643 3.783118402312 4.09841544474099 0.997719363193959 5.19143697409275 0.997719363193959 6.66666881279009 5.58532626464352 3.12369491203674 5.30448698619507
"ENSMUSG00000042604" 0.997719363193959 0.997719363193959 3.96556375042923 7.10454214437925 5.6871346483162 3.783118402312 5.31573346574048 3.87199411174676 6.04766791778806 4.55303715687297 0.997719363193959 4.82228539976321 3.12369491203674 0.997719363193959
"ENSMUSG00000045534" 0.997719363193959 0.997719363193959 3.13909719557376 0.997719363193959 0.997719363193959 0.997719363193959 4.62620001005264 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959
"ENSMUSG00000038077" 5.5376936298798 4.90558617861424 3.96556375042923 6.19726074227916 7.3181263947925 4.2965849606758 4.09841544474099 6.93217173342371 6.04766791778806 5.49033379040047 0.997719363193959 5.37289971122209 4.85170763875519 5.70118420930612
"ENSMUSG00000050556" 0.997719363193959 0.997719363193959 5.63479765904533 4.02440131284661 3.95455715609153 5.22136029066883 0.997719363193959 6.49999960704047 0.997719363193959 0.997719363193959 7.33406769508045 3.92068003162486 4.85170763875519 0.997719363193959
"ENSMUSG00000092083" 0.997719363193959 0.997719363193959 5.17237821963118 0.997719363193959 3.4596325120939 4.97368788133903 4.09841544474099 5.5314825891563 5.53638008398385 0.997719363193959 0.997719363193959 0.997719363193959 6.68351161750152 0.997719363193959
"ENSMUSG00000058975" 0.997719363193959 5.85671022910634 3.96556375042923 5.885114553128 6.45189363635897 2.97852630849735 0.997719363193959 6.28290229164977 7.56621604591519 4.55303715687297 8.02762396689957 4.82228539976321 4.46954992010369 3.85841283601533
"ENSMUSG00000035681" 0.997719363193959 0.997719363193959 6.38804253702888 0.997719363193959 7.61174557298353 2.97852630849735 3.25749284658798 8.06358517168961 7.77564585496401 5.49033379040047 0.997719363193959 7.63811086660472 0.997719363193959 6.9895005610189
"ENSMUSG00000062785" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 2.7002591154254 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.92068003162486 0.997719363193959 0.997719363193959
"ENSMUSG00000027895" 0.997719363193959 0.997719363193959 5.63479765904533 5.48623427086611 5.91951485982206 0.997719363193959 5.96642313170796 6.85547917733563 6.04766791778806 0.997719363193959 7.50200751655678 5.12370286765179 3.12369491203674 5.30448698619507
"ENSMUSG00000009731" 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.95455715609153 0.997719363193959 4.62620001005264 0.997719363193959 0.997719363193959 0.997719363193959 0.997719363193959 3.09937094495168 0.997719363193959 0.997719363193959
"ENSMUSG00000060882" 0.997719363193959 8.27488294752551 5.63479765904533 7.37653141187623 7.19053482759917 5.43267883726112 7.68851909701919 5.07075665454821 6.65383268832279 0.997719363193959 4.45392816420185 3.92068003162486 4.85170763875519 5.30448698619507
"ENSMUSG00000040896" 0.997719363193959 6.42500572720774 7.68918314931588 7.4954380605882 6.59314601963767 8.37310400752324 5.56666210354966 0.997719363193959 6.91209089739569 0.997719363193959 0.997719363193959 0.997719363193959 7.51899787959678 5.30448698619507
